userid,course_number,question_number,question_content,answer_content,grade
C-2022-1_U64,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,エントロピーがなぜ平均符号語長の下限になるのか。,F
C-2022-1_U64,2,5,今日の授業の感想や反省を書いてください,予習するのを忘れたので次回のを予習しときます。,F
C-2022-1_U64,3,1,今日の内容を自分なりの言葉で説明してみてください,情報の誤りとそれの改善,F
C-2022-1_U64,3,2,今日の内容で、分かったこと・できたことを書いてください,"情報を送るとビット反転がおきる
それを改善するために通信路符号化・誤り検出",F
C-2022-1_U64,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,冗長化がどういう風に決まっていくのかあんまりりかいできなかった,F
C-2022-1_U64,3,5,今日の授業の感想や反省を書いてください,"誤り訂正がよく考えられていて面白かった
ちょっと難しくなってきたのでしっかり予習復習をしていきたい",F
C-2022-1_U64,4,1,今日の内容を自分なりの言葉で説明してみてください,"暗号について
いろいろな暗号とその暗号への攻撃",F
C-2022-1_U64,4,2,今日の内容で、分かったこと・できたことを書いてください,"シーザー暗号や単一換字暗号は対象鍵暗号で鍵配送問題がおきる
",F
C-2022-1_U64,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,RAS暗号で余りを使うところ,F
C-2022-1_U64,4,5,今日の授業の感想や反省を書いてください,公開鍵と秘密鍵のところがなるほどと思った。情報は私たちがよく使う数字とはかけ離れているというのを改めて実感した。,F
C-2022-1_U64,5,1,今日の内容を自分なりの言葉で説明してみてください,"pcの計算について
アルゴリズムとは
ユークリッドの互除法はアルゴリズム
",F
C-2022-1_U64,5,2,今日の内容で、分かったこと・できたことを書いてください,"アルゴリズムはpcに計算させるためのもの。それがプログラミング。
計算ステップが少ないと早く計算がおわる。
",F
C-2022-1_U64,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,１変数整数多項式の性質について,F
C-2022-1_U64,5,5,今日の授業の感想や反省を書いてください,"アルゴリズムなど聞いたことはあったがよく知らなかったので、おもしろかった。
問題はしっかり限定する必要があることをよく理解できた。",F
C-2022-1_U64,6,1,今日の内容を自分なりの言葉で説明してみてください,"ソート問題について
数字を昇順もしくは降順に並び替える",F
C-2022-1_U64,6,2,今日の内容で、分かったこと・できたことを書いてください,ソート問題に対していろんなソートがあり、計算量が違ってくる,F
C-2022-1_U64,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"アルゴリズムの計算量について
オーダー記法",F
C-2022-1_U64,6,5,今日の授業の感想や反省を書いてください,"寝坊してしまった。日曜日はもっと早く寝るようにしたい。
出てくる式が単純ではないので、予習復習を怠らずにやっていいきたい",F
C-2022-1_U64,8,1,今日の内容を自分なりの言葉で説明してみてください,様々なデータについて・データ分析の必要性,F
C-2022-1_U64,8,2,今日の内容で、分かったこと・できたことを書いてください,データの種類によって四則演算などができたりできなかったりする。データ分析による根拠が必要になっていく。,F
C-2022-1_U64,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,最小二乗法を自分で調べようと思った,F
C-2022-1_U64,8,5,今日の授業の感想や反省を書いてください,普段何気なく予想していることがデータ分析につながっているんだなと思った。相関係数がでてきて共通テストを思い出した。,F
C-2022-1_U64,9,1,今日の内容を自分なりの言葉で説明してみてください,人工知能（AI）の機械学習について、データのグルーピング,F
C-2022-1_U64,9,2,今日の内容で、分かったこと・できたことを書いてください,機械学習には人間が教える教師あり学習がある。機械学習によって、予測、分類、生成などが可能になる,F
C-2022-1_U64,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,深層ニュートラルネットワークのパラメーターの調整について,F
C-2022-1_U64,9,5,今日の授業の感想や反省を書いてください,"Detroit become humanというAIのゲームをやっていたので、人工知能の話が興味深かった。
",F
C-2022-1_U64,10,1,今日の内容を自分なりの言葉で説明してみてください,コンピューターがどうやってパターン認識を行っているのか,F
C-2022-1_U64,10,2,今日の内容で、分かったこと・できたことを書いてください,パターン認識は人間のほうが高性能でパソコンだと意外と難しい。,F
C-2022-1_U64,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,深層ニュートラルネットワークにおける空間をねじ曲げるところ,F
C-2022-1_U64,10,5,今日の授業の感想や反省を書いてください,付録が少し複雑だったけど、面白かったです,F
C-2022-1_U64,11,1,今日の内容を自分なりの言葉で説明してみてください,"正確なデータの収集について
オープンデータとはまたその利用される例",F
C-2022-1_U64,11,2,今日の内容で、分かったこと・できたことを書いてください,"バイアスがデータに影響してくる。個人情報データへの取り扱いがどうなっているか。
無償で公開されているものがオープンデータとは限らない",F
C-2022-1_U64,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,バリデーション、AIC、BIC,F
C-2022-1_U64,11,5,今日の授業の感想や反省を書いてください,新しい形式のも問題なく使えました。ちゃんと活用していきたいと思います。,F
C-2022-1_U64,12,1,今日の内容を自分なりの言葉で説明してみてください,"ベクトルでデータを表す
データ解析における距離・類似度",F
C-2022-1_U64,12,2,今日の内容で、分かったこと・できたことを書いてください,身近なことや画像データもベクトルと考えることができる,F
C-2022-1_U64,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,距離は１種類ではない,F
C-2022-1_U64,12,5,今日の授業の感想や反省を書いてください,今日の話題は身近で分かりやすかった。そろそろ期末試験もせまってきているので復習も頑張りたい。,F
C-2022-1_U64,13,1,今日の内容を自分なりの言葉で説明してみてください,"データが直感的にわかる図の例
表したいデータに適切なグラフ
データの可視化によって分析できる",F
C-2022-1_U64,13,2,今日の内容で、分かったこと・できたことを書いてください,"横軸や縦軸を変えるだけで印象がガラッと変わる。
エラーバー・ヒートマップについて
",F
C-2022-1_U64,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,散布図行列がなぜ行列かわからなかった,F
C-2022-1_U64,13,5,今日の授業の感想や反省を書いてください,グラフは何となく知ってはいたけど使い方や役割を詳しく知ることができた。br-mapは有向グラフだなと思った。,F
C-2022-1_U64,14,1,今日の内容を自分なりの言葉で説明してみてください,"芸工で使えそうな画像認識について
数値データの配置や値そのものに注目する",F
C-2022-1_U64,14,2,今日の内容で、分かったこと・できたことを書いてください,"人の目が２個あるので二枚以上の画像から情報を復元するのを三次元再構築という
急激な濃淡の変化をフィルター処理によって滑らかな画像にする",F
C-2022-1_U64,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"線形フィルタによって画像が滑らかになるのがわからなかった
非線形フィルタでなぜ画像がぼやけなくなるのか",F
C-2022-1_U64,14,5,今日の授業の感想や反省を書いてください,いろんなフィルタがあってすこし複雑でした。ついに期末試験なのでしっかり復習して頑張りたいです。,F
C-2022-1_U4,1,1,今日の内容を自分なりの言葉で説明してみてください,"昔から情報を伝える様々な手段が存在した。
現在では音、文章、写真など種類を問わず、情報は０と１で伝えることができる。",F
C-2022-1_U4,1,2,今日の内容で、分かったこと・できたことを書いてください,"昔も情報伝達手段はあったが、手間と時間がかかったり、他人にばれたりすることがあったことが分かった。
現在では素早く簡単な方法でかつ、他人にむやみにばれない伝達手段が確立された。",F
C-2022-1_U4,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にありません。,F
C-2022-1_U4,1,4,質問があれば書いてください,特にありません。,F
C-2022-1_U4,1,5,今日の授業の感想や反省を書いてください,難しい内容から始まるのではと心配していたが、身近な例や雑学も交えて情報について説明があったので聞いていて非常に分かりやすかった。こちらの理解度を把握しながらの講義だったので、安心して聞けた。,F
C-2022-1_U4,2,1,今日の内容を自分なりの言葉で説明してみてください,"情報源から一定間隔で出力された記号の列を○と●の列で表すことを情報源符号化という。情報源符号には一意に元の記号列に復号できる一意復号可能符号や、どの符号も他の符号の接頭語になっていないという接頭条件を満たす語頭符号などがある。各記号ごとの出力される確率と符号語長をかけあわせ、足したものを平均符号語長という。平均符号語長の下限はエントロピーに等しい。また、ある情報源に対する語頭符号のうち平均符号語長が最小となるものを最適符号という。
",F
C-2022-1_U4,2,2,今日の内容で、分かったこと・できたことを書いてください,普段よく耳にする、自分がこれまで思っていた情報源の意味と、今回学んだ情報源の意味が違うことを知った。平均符号語長やエントロピーの計算ができるようになった。,F
C-2022-1_U4,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,2,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,2,5,今日の授業の感想や反省を書いてください,符号化の説明が例や図が多くて非常に分かりやすかった。情報源符号の詳しい包含関係の図が分かりやすく、重要語句の意味の整理に役に立った。,F
C-2022-1_U4,4,1,今日の内容を自分なりの言葉で説明してみてください,"第三者から通信の内容を秘匿するために暗号を用いる。暗号化と復号の鍵を異なるものにする非対称鍵暗号が鍵配送問題を解決する。誰でも見れる公開鍵で
暗号化し、自分しか知らない秘密鍵で復号する。二つの大きな素数の積の余りを利用するRSA暗号が、攻撃されにくい、最初の公開鍵暗号である。",F
C-2022-1_U4,4,2,今日の内容で、分かったこと・できたことを書いてください,RSA暗号の詳しい仕組みを理解することができた。,F
C-2022-1_U4,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,4,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,4,5,今日の授業の感想や反省を書いてください,公開鍵と秘密鍵の話は去年サイバーセキュリティ基礎の授業で聞いたが、今回の授業でさらに深く、分かりやすく理解することができた。RSA暗号が最初の公開鍵暗号でありながら、現在でも、因数分解の難しさから攻撃されにくい暗号であることが面白いちお感じた。,F
C-2022-1_U4,5,1,今日の内容を自分なりの言葉で説明してみてください,「計算」が何者であるかを理解するためのコンピュータ・サイエンスがある。関数の計算方法を示す手続きをアルゴズムといい、コンピュータがそれを分かるようにしたものがプログラムである。根付き木を考えるとアルゴズムが考えやすくなることがある。,F
C-2022-1_U4,5,2,今日の内容で、分かったこと・できたことを書いてください,アルゴリズムの正しい意味を理解することができた。計算やアルゴリズムは時間がかかってもいいということではなく、きちんと有限時間内で終わらせなければならないということを知った。,F
C-2022-1_U4,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,5,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,5,5,今日の授業の感想や反省を書いてください,いかに少ない手数で計算してしまうかということを考えなければいけないということが重要だと思った。たくさんのコインがあっても、その中から偽コインの見分けることができる方法を理解できて興味深いと感じた。,F
C-2022-1_U4,6,1,今日の内容を自分なりの言葉で説明してみてください,因数分解よりも、ユークリッドの互除法のほうが非常に高速に２数の最大公約数を求めることができる。n個のアイテムを（昇順に）並べ替えることをソートといい、隣り合う要素の大小を比較しながら整列することをバブルソートという。選択ソートの基本的な考え方は最大の要素と最後の要素を入れ替えることである。入力に対して各手順を実行するのにかかる時間の総和を時間計算量という。,F
C-2022-1_U4,6,2,今日の内容で、分かったこと・できたことを書いてください,ユークリッドの互除法の、正方形を用いた考え方を理解することができた。また、バブルソートや選択ソートの考え方がわかった。,F
C-2022-1_U4,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ヒープの考え方が難しかった。,F
C-2022-1_U4,6,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,6,5,今日の授業の感想や反省を書いてください,長方形の面積からユークリッドの互除法を考えていくやり方が新しく、分かりやすかった。毎回スライドの例や、ソートのやり方などが分かりやすくて理解しやすい。,F
C-2022-1_U4,7,1,今日の内容を自分なりの言葉で説明してみてください,常にヒープになるように2進木を構成し、完成したヒープから節点を一つずつ削除しながら数を並べることとをヒープソートという。サイズが1より大きい入力数列を、2つの数列に分割、それぞれソートし、ソート後の2つの数列をマージするという操作を再帰的に繰り返すことで並び替えるソートをマージソートという。探したい要素を数列の半分の要素と比較してゆき、大小関係みることで探し出すことを二分探索法という。,F
C-2022-1_U4,7,2,今日の内容で、分かったこと・できたことを書いてください,二分探索法の仕組みを理解することができた。マージソートのアルゴリズムが分かった。,F
C-2022-1_U4,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ヒープソートやり方が難しかったので、練習してできるようになりたい。,F
C-2022-1_U4,7,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,7,5,今日の授業の感想や反省を書いてください,重要なポイントを繰り返し強調していただいた点がありがたかった。ヒープソートが難しいのでできるようになりたい。,F
C-2022-1_U4,8,1,今日の内容を自分なりの言葉で説明してみてください,"Tを長さnのテキスト文字列としたとき、Tの位置iから始まり、Tの最後で終わる文字列をTの位置iの接尾辞という。また、その開始位置の列を接尾辞配列といい、
これを用いてテキスト二分探索する。データは適切な分析方法を用いなけらば、意味のある情報を得ることはできない。",F
C-2022-1_U4,8,2,今日の内容で、分かったこと・できたことを書いてください,テキスト接尾辞の二分探索法の仕組みが大まかに分かった。また、データが様々なグループに分けられることができると知った。,F
C-2022-1_U4,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2022-1_U4,8,4,質問があれば書いてください,特にないです。,F
C-2022-1_U4,8,5,今日の授業の感想や反省を書いてください,データを四則演算ができる、出来ないで分ける方法が面白いと感じた。エラーでbookrollが開けなくなり、焦った。再起動したら開けるようになったので、次から気を付けたい。,F
C-2022-1_U4,9,1,今日の内容を自分なりの言葉で説明してみてください,データから予測をすることはできるが、データが十分に集まらない、状況が異なる場合があるなど、様々な難しさがある。クラスタリングの結果から、データの多様性や全体の概略などを知ることができるが、何をもって似ているとするか決めることは難しい。AIに対して多くの例を示し、入力に対する出力のパターンを学習させることを機械学習という。,F
C-2022-1_U4,9,2,今日の内容で、分かったこと・できたことを書いてください,予測、発見、グルーピングなど、データをどうやって扱うか、またその扱い方の難しさなどを理解することができた。また、身近なAIの存在や、AIの学習方法について分かった。,F
C-2022-1_U4,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,9,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,9,5,今日の授業の感想や反省を書いてください,データの活用法について詳しくしることができました。また、AIの学習方法は私たちの学習方法と似ていると知って面白いと感じました。AIも最初から万能ではなく、多くのデータを吸収して、やっと機能することができるため、データの収集の重要性を再認識しました。毎回のことですが説明が非常に分かりやすく、聞いていて楽しいです。,F
C-2022-1_U4,10,1,今日の内容を自分なりの言葉で説明してみてください,非構造化データである言語は自然言語処理、画像はベクトルでの処理、音は音声認識や話者認識などの分析がされる。また、それが何であるかを当てるパターン認識は人間にとっては簡単なことであるが、コンピュータにとっては難しい。,F
C-2022-1_U4,10,2,今日の内容で、分かったこと・できたことを書いてください,非構造化データの処理のされ方が分かった。,F
C-2022-1_U4,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,深層ニューラルネットワークによるパターン認識化のイメージは分かったが、実際には「空間を曲げる」がどういうことを意味するのかが気になった。,F
C-2022-1_U4,10,4,質問があれば書いてください,上記と同じ。,F
C-2022-1_U4,10,5,今日の授業の感想や反省を書いてください,普段当たり前に行っている認識がをコンピュータにさせることは決して簡単ではないことが分かり、人間の処理能力は不思議だと感じた。,F
C-2022-1_U4,11,1,今日の内容を自分なりの言葉で説明してみてください,全数調査が難しい際には、一部を調査する標本調査を行う。標本の抽出には2種類あり、企画者が独自の判断で抽出っする有意抽出法と、無作為抽出法がある。標本選択バイアスが入らないようデータを収集する抽出法として、母集団から直接ランダムに抽出する単純無作為抽出法と、ランダムにグループを抽出していく多段抽出法などがある。行政はオープンデータを推進している。,F
C-2022-1_U4,11,2,今日の内容で、分かったこと・できたことを書いてください,データの抽出法、個人情報とデータ収集のバランス、オープンデータの活用法などが分かった。,F
C-2022-1_U4,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,11,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,11,5,今日の授業の感想や反省を書いてください,データを取り扱う周辺の環境（個人、行政、企業）の動きについて知れて興味深かった。,F
C-2022-1_U4,12,1,今日の内容を自分なりの言葉で説明してみてください,ベクトルを用いれば、文書、画像、料理、体格など様々なものを表現することができる。多数のデータを用意すると見えてくる関係性もあるため、データの組み合わせであるベクトルをデータ解析に利用する。また、距離や類似度を用いるとデータのグルーピング、認識などが可能になる。,F
C-2022-1_U4,12,2,今日の内容で、分かったこと・できたことを書いてください,距離と類似度が反対の概念であることがわかった。また、距離に様々な種類があることが分かった。,F
C-2022-1_U4,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,12,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,12,5,今日の授業の感想や反省を書いてください,マンハッタン距離、ＭＡＸ距離など、初めて聞く沢山の距離を知れた。距離がデータ解析で収容になるとは知らず、驚いた。,F
C-2022-1_U4,13,1,今日の内容を自分なりの言葉で説明してみてください,データを直感的に理解できる図にすることを可視化という。膨大なデータを把握するために可視化は重要であり、可視化の手法は目的によって使い分ける。,F
C-2022-1_U4,13,2,今日の内容で、分かったこと・できたことを書いてください,三次元のデータを二次元上で表現する方法が分かった。無向グラフと有向グラフという、よく見かけるけど名前は知らないグラフの正式名称を知った。,F
C-2022-1_U4,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,13,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,13,5,今日の授業の感想や反省を書いてください,可視化するにあたって、どの手法を使うか理解することができてよかった。フランスパンの例が分かりやすかった。,F
C-2022-1_U4,14,1,今日の内容を自分なりの言葉で説明してみてください,"相関は2種類の量の関係の強さ、関係の仕方を表す。また、統計的検定は統計的に差を評価する枠組みであり、データが得られる確率を評価する。
画像はデータであり、数値データの配置や値を調整することでフィルターをかけたりノイズを除去できる。",F
C-2022-1_U4,14,2,今日の内容で、分かったこと・できたことを書いてください,画像処理の計算の仕方が分かった。,F
C-2022-1_U4,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,F
C-2022-1_U4,14,4,質問があれば書いてください,特になし。,F
C-2022-1_U4,14,5,今日の授業の感想や反省を書いてください,相関や検定は、現在受講している数理統計学で習った部分と同じだったので理解しやすかった。フィルターの計算を頑張りたい。,F
C-2022-1_U4,15,1,今日の内容を自分なりの言葉で説明してみてください,選択テストと記述テストをした。,F
C-2022-1_U4,15,2,今日の内容で、分かったこと・できたことを書いてください,自分なりに考えて記述することができた。,F
C-2022-1_U4,15,3,今日の内容で、分からなかったこと・できなかったことを書いてください,あせってわからなくなってしまった問題があった。,F
C-2022-1_U4,15,5,今日の授業の感想や反省を書いてください,"テストは解けた部分もあるが、全く分からなかった問題もあったので、復習をしっかりしておきたい。時間配分もギリギリだったので、今後気を付けたい。
また、授業全体の感想として、説明が難しすぎず、身近な例を取り入れながらの解説がありがたかった。今後の学習に、これまで習ったことを生かしていきたい。
全15回の講義ありがとうございました。",F
C-2022-1_U48,1,1,今日の内容を自分なりの言葉で説明してみてください,"人間はとても長い時間をかけてコミュニケーション手段を発達させてきたがそれはその時代ごとの必要性に応じて進化させてきた。特に近年では暗号的な通信手段が発達した。（モールス信号など）
",F
C-2022-1_U48,1,2,今日の内容で、分かったこと・できたことを書いてください,高校の情報と被るところもあったので自分の記憶と照らし合わせながら授業を受けることができた。,F
C-2022-1_U48,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,今日出てきた様々な通信手段が具体的にどんな経緯でできたのかがわからなかった。,F
C-2022-1_U48,1,4,質問があれば書いてください,（３）に書いたことを知りたいです。,F
C-2022-1_U48,1,5,今日の授業の感想や反省を書いてください,昔の文字などは中・高時代に社会で学習したし、コンピューターの大まかな仕組みは高校の情報でプログラミングをしながら学習したりしたのでその辺を思い出しながら今日の授業も理解できた。,F
C-2022-1_U48,2,1,今日の内容を自分なりの言葉で説明してみてください,今日は主に符号の話だった。符号で情報を送る際には各事象の生起確率を考慮してできるだけ短い符号の列で送る事が大切であるがこれは一意復号可能でありかつ瞬時復号可能であることが前提となる。そしてこれは語頭符号と呼ばれる。できる限りこれらを満たすことが望ましい。,F
C-2022-1_U48,2,2,今日の内容で、分かったこと・できたことを書いてください,今日は情報をできるだけ簡潔に素早く送るための符号の仕組みを知ることが出来た。,F
C-2022-1_U48,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,エントロピーが分からなかったのでそれ以降の話は正直分からなかった。,F
C-2022-1_U48,2,5,今日の授業の感想や反省を書いてください,語頭符号のところで一番最初の全ての天気を2ビットで表していたものに比べて格段に簡潔に送られているのを見た時工夫次第であれほど多くのパターンの情報を素早く送れるのかと思った。,F
C-2022-1_U48,3,1,今日の内容を自分なりの言葉で説明してみてください,今日は主に通信路符号化の話だった。通信路は外部からの影響によってノイズが乗り、ビットが反転してしまうことがある。その確率を減らすために考えられる対策はいくつかあるが様々な制限によって難しい物もあるので符号化を工夫する対策によってブロック誤り率を下げる。各ブロックを冗長化することで符号語同士が似ていないようにし、それによって誤り検出、誤り訂正をする。ただし符号語同士がs+1以上離れていなければs個の誤りを自動検出できず2t+1以上離れていなければt個の誤りを自動訂正できない。また符号を繰り返すことによって誤り訂正をしやすくすることも出来る。通信路符号化定理を使えばこれ以上効率的な符号が存在するかもわかる。,F
C-2022-1_U48,3,2,今日の内容で、分かったこと・できたことを書いてください,誤り検出や誤り訂正をしやすくするためにどのように符号の並びや数を工夫すれば良いかがわかった。,F
C-2022-1_U48,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ミドルネームを導入するという例がいまいちピンと来なかった。,F
C-2022-1_U48,3,5,今日の授業の感想や反省を書いてください,前回に引き続き何かをしやすくするために符号の並びを工夫するのだと分かった。誤り検出や誤り訂正が便利なのはよく分かったが実際の身近なところでどこに使われているのだろうかと思った。,F
C-2022-1_U48,4,1,今日の内容を自分なりの言葉で説明してみてください,暗号は悪意ある第三者から通信の内容を秘匿するための技術である。特に近年では様々なもののデジタル化によってその重要性は高まっている。暗号の歴史は長く紀元前50年のシーザー暗号から最近ではMITが開発した最初の公開鍵暗号であるRSA暗号などが存在している。,F
C-2022-1_U48,4,2,今日の内容で、分かったこと・できたことを書いてください,今まで暗号と言うと今日習ったところで言う対称鍵暗号を思い浮かべていたが今日の授業で初めて非対称鍵暗号を知りその有用性を理解出来た。,F
C-2022-1_U48,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,前から思っていたが｢高々〜｣ってなぜ付けているのだろうかと思った。,F
C-2022-1_U48,4,5,今日の授業の感想や反省を書いてください,情報の暗号化は何となく自分の生活に直接関係しているように思えるのに今までいかに自分がそういうことに興味を持たずに生活してきたのかが分かった。これからはその分野にも興味を持って調べて見たりしようと思った。,F
C-2022-1_U48,5,1,今日の内容を自分なりの言葉で説明してみてください,情報科学における計算とは全ての科学技術分野の基盤となりうるものである。その中には主に自然が対象の物理的アプローチと主に文字列で表現するCS的アプローチがある。また、コンピュータサイエンスとは計算が何者であるかを理解しようとする科学であり、物理などと同様に基礎科学となりうる分野である。アルゴリズムとはコンピュータにおけるプログラムのようなものである。,F
C-2022-1_U48,5,2,今日の内容で、分かったこと・できたことを書いてください,計算、アルゴリズム、プログラムの順に作りコンピュータに理解させることで初めて思うような挙動をコンピュータにさせることが出来るのだと分かった。,F
C-2022-1_U48,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,コンピュータはプログラムによって動くのは分かったがAIは自分で考えて動くらしいのでAIはどのような仕組みで作られたのだろうかと思った。,F
C-2022-1_U48,5,5,今日の授業の感想や反省を書いてください,アルゴリズムやそのコンピュータへの応用の仕方はなんとなく分かったがそれを聞くとコンピュータは人間がプログラムを与えて初めて動くのに対しAIは自らプログラムを書くことも出来るらしいのでもはや人間と同じ事をしているのではないかと思って少し怖くなった。,F
C-2022-1_U48,6,1,今日の内容を自分なりの言葉で説明してみてください,ソート(整列)というアルゴリズムを用いれば様々な問題を解くことができる。,F
C-2022-1_U48,6,2,今日の内容で、分かったこと・できたことを書いてください,ソートの中にはバブルソートやヒープソートなどの種類があることが分かった。,F
C-2022-1_U48,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,そもそもそれらが具体的に何に役立つのかイマイチわからなかった。,F
C-2022-1_U48,6,5,今日の授業の感想や反省を書いてください,最初の方は暗号とかでなんのためにやっているのかは分かったが最近は実際に何に使われているのかよく分からないと思った,F
C-2022-1_U48,7,1,今日の内容を自分なりの言葉で説明してみてください,今日はマージソートと呼ばれるものをやった。マージは既に整列されたふたつの入力数列から整列されたひとつの数列を取り出す操作である,F
C-2022-1_U48,7,2,今日の内容で、分かったこと・できたことを書いてください,ソートには様々な種類があることが分かった。,F
C-2022-1_U48,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,2進木ってなんだろうって思いました。,F
C-2022-1_U48,7,5,今日の授業の感想や反省を書いてください,最近何だかよく分からなくなってきたので今回の課題を通じてもう一度復習してみようと思います。,F
C-2022-1_U48,8,1,今日の内容を自分なりの言葉で説明してみてください,データには比率データと間隔データからなる量的データと順位データとカテゴリデータからなる質的データがある。また構造化データと非構造化データという分け方もできる。ただデータは適切に分析しなければ意味はない。相関には正と負の相関がある。,F
C-2022-1_U48,8,2,今日の内容で、分かったこと・できたことを書いてください,データには様々な種類があり、その活用方法も様々なんだなということが分かった。,F
C-2022-1_U48,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にない,F
C-2022-1_U48,8,5,今日の授業の感想や反省を書いてください,普段からデータデータと言っているが一概にデータと言っても色々なデータがあることが分かった。コーヒーの話しが特に分かりやすかった。、,F
C-2022-1_U48,9,1,今日の内容を自分なりの言葉で説明してみてください,現在使われているAIは特定型AIというもので特定の事しかできない。人間の脳に近い汎用型はまだ開発されていない。AIは初めから賢くないので機械学習をさせることで初めて見る者にも対応できるようになる。つまりAIは関数のようなものである。,F
C-2022-1_U48,9,2,今日の内容で、分かったこと・できたことを書いてください,AIの種類や仕組みについてついて正しく知ることができた。,F
C-2022-1_U48,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,AIの歴史についてしりたいとおっもた。,F
C-2022-1_U48,9,5,今日の授業の感想や反省を書いてください,AIと聞くとなんでも柔軟にこなせる知能の上位互換のようなものだと思っていたがそのようなものはまだ検討段階であるということに驚いた。,F
C-2022-1_U48,10,1,今日の内容を自分なりの言葉で説明してみてください,"非構造化データには文字列で表される言語データやベクトルである画像データ、音などがある。パターン認識とは様々なデータが何であるか当てる方法
",F
C-2022-1_U48,10,2,今日の内容で、分かったこと・できたことを書いてください,非構造化データの種類や具体例について詳しく知ることができた。,F
C-2022-1_U48,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,深層ニュートラルネットワークの例があまりピントこなかった。,F
C-2022-1_U48,10,5,今日の授業の感想や反省を書いてください,普段何気なく使っている画像検索などはパターン認識であるなど生活で使うものと学習内容が結びついて理解しやすかった。,F
C-2022-1_U48,11,1,今日の内容を自分なりの言葉で説明してみてください,データ収集にはデータが全て真実の全数調査と少しバイアスのある標本調査がある。個人情報保護法は個人識別符号が含まれる情報を守る。ホームページに公開したものがすべてオープンデータとは限らない。,F
C-2022-1_U48,11,2,今日の内容で、分かったこと・できたことを書いてください,データ収集においては収集の仕方やその母集団のバイアスが重要になるのだとわかった。,F
C-2022-1_U48,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,帰納バイアスがよくわからない。,F
C-2022-1_U48,11,5,今日の授業の感想や反省を書いてください,テレビ等で10人くらいしか聞いていないアンケートや意見に偏りのありそうな場所で取ったアンケートを見たりするのでやはり普段から情報リテラシーを持つことが大切なのだと思った。,F
C-2022-1_U48,12,1,今日の内容を自分なりの言葉で説明してみてください,可視化とはデータを直感的に理解出来る図にすること。その図やグラフには様々な種類があるがそれぞれに特性があり向き不向きがある。,F
C-2022-1_U48,12,2,今日の内容で、分かったこと・できたことを書いてください,人に伝えたいデータの種類や量によって用いる図が異なり、どれが人に伝わりやすいかを考えることが重要だとわかった。,F
C-2022-1_U48,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にない。,F
