userid,course_number,question_number,question_content,answer_content,grade
D-2022_U74,11,1,今日の内容を自分なりの言葉で説明してみてください,離散フーリエ変換,A
D-2022_U74,11,2,今日の内容で、分かったこと・できたことを書いてください,離散フーリエ変換,A
D-2022_U74,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,離散フーリエ変換,A
D-2022_U74,12,1,今日の内容を自分なりの言葉で説明してみてください,高速フーリエ変換,A
D-2022_U74,12,2,今日の内容で、分かったこと・できたことを書いてください,高速フーリエ変換,A
D-2022_U74,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,高速フーリエ変換,A
D-2022_U74,12,5,今日の授業の感想や反省を書いてください,むずかしい,A
D-2022_U74,13,1,今日の内容を自分なりの言葉で説明してみてください,ディジタルフィルタの設計,A
D-2022_U74,13,2,今日の内容で、分かったこと・できたことを書いてください,ディジタルフィルタ,A
D-2022_U74,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ディジタルフィルタ,A
D-2022_U74,13,5,今日の授業の感想や反省を書いてください,むずかしい,A
D-2022_U74,14,1,今日の内容を自分なりの言葉で説明してみてください,演習の解説,A
D-2022_U59,1,1,今日の内容を自分なりの言葉で説明してみてください,講義の形態・学習内容・評価方法等について．,A
D-2022_U59,1,2,今日の内容で、分かったこと・できたことを書いてください,講義中及び講義の前後でどのようなことに取り組めばよいのかについて理解することができた．,A
D-2022_U59,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,1,4,質問があれば書いてください,特になし,A
D-2022_U59,1,5,今日の授業の感想や反省を書いてください,講義の形態を理解することができた．,A
D-2022_U59,2,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数による信号の表し方とその計算についての基礎を学ぶことができた。,A
D-2022_U59,2,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ計算を用いた信号の表し方とその計算。,A
D-2022_U59,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,スペクトルがどのように信号の性質に関わってくるか,A
D-2022_U59,2,4,質問があれば書いてください,特になし,A
D-2022_U59,2,5,今日の授業の感想や反省を書いてください,非常にわかりやすい講義で、集中して受けることができた。,A
D-2022_U59,4,1,今日の内容を自分なりの言葉で説明してみてください,非周期関数まで含めた一般的なフーリエ変換とその性質について,A
D-2022_U59,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の概要,A
D-2022_U59,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,パーセバルの等式の使い道,A
D-2022_U59,4,4,質問があれば書いてください,特になし,A
D-2022_U59,4,5,今日の授業の感想や反省を書いてください,内容をよく理解することができた．,A
D-2022_U59,5,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ変換を用いたサンプリングの基礎,A
D-2022_U59,5,2,今日の内容で、分かったこと・できたことを書いてください,サンプリングの際には標本化定理を満たしておく必要がある．,A
D-2022_U59,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,5,4,質問があれば書いてください,特になし,A
D-2022_U59,5,5,今日の授業の感想や反省を書いてください,しっかりと理解することができた,A
D-2022_U59,6,1,今日の内容を自分なりの言葉で説明してみてください,Z変換の基本的性質について,A
D-2022_U59,6,2,今日の内容で、分かったこと・できたことを書いてください,Z変換の性質と，なぜそれを用いるのか,A
D-2022_U59,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,6,4,質問があれば書いてください,特になし,A
D-2022_U59,6,5,今日の授業の感想や反省を書いてください,Z変換については若干演習で慣れておく必要があると感じた,A
D-2022_U59,7,1,今日の内容を自分なりの言葉で説明してみてください,逆z変換の具体的な計算,A
D-2022_U59,7,2,今日の内容で、分かったこと・できたことを書いてください,逆z変換の計算方法,A
D-2022_U59,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,7,4,質問があれば書いてください,特になし,A
D-2022_U59,7,5,今日の授業の感想や反省を書いてください,しっかり理解できた,A
D-2022_U59,8,1,今日の内容を自分なりの言葉で説明してみてください,今までの授業の振り返り,A
D-2022_U59,8,2,今日の内容で、分かったこと・できたことを書いてください,擁護官の関連について整理できた,A
D-2022_U59,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,8,4,質問があれば書いてください,特になし,A
D-2022_U59,8,5,今日の授業の感想や反省を書いてください,"知識の整理をするいい機会になった
",A
D-2022_U59,9,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システムの性質と解析について,A
D-2022_U59,9,2,今日の内容で、分かったこと・できたことを書いてください,離散時間システムの解析の際にZ変換をどのように用いるのか,A
D-2022_U59,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,9,4,質問があれば書いてください,特になし,A
D-2022_U59,9,5,今日の授業の感想や反省を書いてください,Z変換の使い方についての概要を知れたのでよかった,A
D-2022_U59,10,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システムの設計,A
D-2022_U59,10,2,今日の内容で、分かったこと・できたことを書いてください,離散時間システムがどのように設計されるか,A
D-2022_U59,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,極・零点,A
D-2022_U59,10,5,今日の授業の感想や反省を書いてください,今回の講義は難解だったためしっかりと復習をしたい,A
D-2022_U59,11,1,今日の内容を自分なりの言葉で説明してみてください,離散フーリエ変換について,A
D-2022_U59,11,2,今日の内容で、分かったこと・できたことを書いてください,離散フーリエ変換の基本的な考え方．,A
D-2022_U59,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,他との関係,A
D-2022_U59,11,4,質問があれば書いてください,特になし,A
D-2022_U59,11,5,今日の授業の感想や反省を書いてください,内容が徐々に難しくなってきているので復習をしっかりしたい,A
D-2022_U59,12,1,今日の内容を自分なりの言葉で説明してみてください,高速フーリエ変換について,A
D-2022_U59,12,2,今日の内容で、分かったこと・できたことを書いてください,高速フーリエ変換の方法,A
D-2022_U59,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,12,4,質問があれば書いてください,特になし,A
D-2022_U59,12,5,今日の授業の感想や反省を書いてください,高速フーリエ変換は何度か実際に演習を行って手順を復習する必要があると感じた,A
D-2022_U59,13,1,今日の内容を自分なりの言葉で説明してみてください,フィルタごとの特性と、その設計方法,A
D-2022_U59,13,2,今日の内容で、分かったこと・できたことを書いてください,FIRとIIRは状況に合わせて使い分ける必要がある,A
D-2022_U59,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,FIRとIIRのトレードオフについて、どのように使い分ければいいのか,A
D-2022_U59,13,4,質問があれば書いてください,特になし,A
D-2022_U59,13,5,今日の授業の感想や反省を書いてください,今回は比較的理解できたので、よかった,A
D-2022_U59,14,1,今日の内容を自分なりの言葉で説明してみてください,最終課題の説明,A
D-2022_U59,14,2,今日の内容で、分かったこと・できたことを書いてください,最終課題までなにをすべきか,A
D-2022_U59,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U59,14,4,質問があれば書いてください,特になし,A
D-2022_U59,14,5,今日の授業の感想や反省を書いてください,ゆとりをもって臨みたい,A
D-2022_U23,1,1,今日の内容を自分なりの言葉で説明してみてください,オリエンテーション,B
D-2022_U23,1,2,今日の内容で、分かったこと・できたことを書いてください,水色moodleの各種機能の使い方を学んだ。,B
D-2022_U23,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,知識が足りていないため知識マップで各単語を上手く繋げられなかった。,B
D-2022_U23,1,5,今日の授業の感想や反省を書いてください,これからよろしくお願いします。,B
D-2022_U2,1,1,今日の内容を自分なりの言葉で説明してみてください,授業説明。,C
D-2022_U2,1,2,今日の内容で、分かったこと・できたことを書いてください,知識マップ、図書館LGCの使い方。,C
D-2022_U2,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なし。,C
D-2022_U2,1,5,今日の授業の感想や反省を書いてください,新たな学習形態を学べたので良かった。,C
D-2022_U30,1,1,今日の内容を自分なりの言葉で説明してみてください,授業をどう行うか、ツールの使い方など、授業のマニュアルという感じだった。,A
D-2022_U30,1,2,今日の内容で、分かったこと・できたことを書いてください,授業の進め方、各種ツールの使い方を理解できた。,A
D-2022_U30,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U30,1,5,今日の授業の感想や反省を書いてください,ただ講義を聞くだけでなく、自分たちで工夫して学習できる講義だとわかり、学習しがいがあるなと思いました。,A
D-2022_U30,3,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数・複素フーリエ級数について、導出や計算方法を学んだ。,A
D-2022_U30,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ級数の計算方法がわかった。,A
D-2022_U30,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,フーリエ係数の導出に少し手こずった。,A
D-2022_U30,3,5,今日の授業の感想や反省を書いてください,授業の内容自体はすでに他の授業で知った内容だったが、忘れている部分も多かったので、しっかり復習していきたい。,A
D-2022_U30,4,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ変換について学習した。,A
D-2022_U30,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の計算方法や導出を理解できた。,A
D-2022_U30,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U30,4,4,質問があれば書いてください,特になし。,A
D-2022_U30,4,5,今日の授業の感想や反省を書いてください,手書きノートをもう少しわかりやすくしたい。次回からは、予習にもっと力を入れようと思う。,A
D-2022_U30,5,1,今日の内容を自分なりの言葉で説明してみてください,標本化定理について学習した。,A
D-2022_U30,5,2,今日の内容で、分かったこと・できたことを書いてください,標本化定理の概要や、その導出方法がわかった。,A
D-2022_U30,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,まだ、ナイキスト周波数や標本化定理の意味する所が、しっかりと定着しｈた訳ではない。そこがわかりづらかった。,A
D-2022_U30,5,4,質問があれば書いてください,アンチエイリアスフィルタを使っても、復元した信号は同じなんですか？,A
D-2022_U30,5,5,今日の授業の感想や反省を書いてください,標本化定理が意外と理解に頭を使ったので、しっかりと復習したい。,A
D-2022_U30,6,1,今日の内容を自分なりの言葉で説明してみてください,z変換について学習した。,A
D-2022_U30,6,2,今日の内容で、分かったこと・できたことを書いてください,z変換の求め方や導出方法が、ある程度理解できた。,A
D-2022_U30,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,z変換を、もう少し丁寧に理解したい。,A
D-2022_U30,6,5,今日の授業の感想や反省を書いてください,z変換やフーリエ変換など、それぞれの関係を抑えておきたい。,A
D-2022_U30,8,1,今日の内容を自分なりの言葉で説明してみてください,オンデマンドで、知識マップと記事を作成した。,A
D-2022_U30,8,2,今日の内容で、分かったこと・できたことを書いてください,知識マップと図書館LGCの使い方。,A
D-2022_U30,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U30,8,4,質問があれば書いてください,特になし。,A
D-2022_U30,8,5,今日の授業の感想や反省を書いてください,今までの内容を振り返ってみると、スペクトルの理解が怪しかったので、復習する。,A
D-2022_U30,9,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システムについて学習した。,A
D-2022_U30,9,2,今日の内容で、分かったこと・できたことを書いてください,離散時間システムの信号の求め方を、ある程度理解できた。,A
D-2022_U30,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,z変換を所々忘れていた。,A
D-2022_U30,9,5,今日の授業の感想や反省を書いてください,z変換を復習したい。,A
D-2022_U30,10,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システムの周波数特性や、,A
D-2022_U30,10,2,今日の内容で、分かったこと・できたことを書いてください,周波数特性を求め、極や零点を調べることで、システムの動作を理解することができると学べた。,A
D-2022_U30,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,因果性と安定性の条件についてはまだ詳しく理解できていない。,A
D-2022_U30,10,5,今日の授業の感想や反省を書いてください,因果性と安定性の条件について復習したい。,A
D-2022_U30,11,1,今日の内容を自分なりの言葉で説明してみてください,離散時間フーリエ変換と離散フーリエ変換について学習した。,A
D-2022_U30,11,2,今日の内容で、分かったこと・できたことを書いてください,離散時間フーリエ変換と離散フーリエ変換の求め方がわかった。,A
D-2022_U30,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,2つの変換の違いがまだよく理解できていない。,A
D-2022_U30,11,5,今日の授業の感想や反省を書いてください,最近、授業が難しくなってきている。,A
D-2022_U30,12,1,今日の内容を自分なりの言葉で説明してみてください,高速フーリエ変換について学習した。,A
D-2022_U30,12,2,今日の内容で、分かったこと・できたことを書いてください,高速フーリエ変換の導出や、基本的な考え方がわかった。,A
D-2022_U30,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,高速フーリエ変換の行列が、今少し理解できていない。,A
D-2022_U30,12,5,今日の授業の感想や反省を書いてください,残りの授業も少ないので、そろそろ全体の復習をしたい。,A
D-2022_U30,13,1,今日の内容を自分なりの言葉で説明してみてください,ディジタルフィルタの設計方法を学んだ。,A
D-2022_U30,13,2,今日の内容で、分かったこと・できたことを書いてください,ディジタルフィルタの設計方法や種類、窓関数などの意義を理解できた。,A
D-2022_U30,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,直線位相が、少し難しかった。,A
D-2022_U30,13,5,今日の授業の感想や反省を書いてください,直線位相について復習したい。また、そろそろ授業も終わるので、レポートに向けて全体を見直したい。,A
D-2022_U30,14,1,今日の内容を自分なりの言葉で説明してみてください,今までの授業を振り返り、知識マップを作成した。,A
D-2022_U30,14,2,今日の内容で、分かったこと・できたことを書いてください,今までの授業の内容を、あらかた復習できた。,A
D-2022_U30,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U30,14,5,今日の授業の感想や反省を書いてください,最後の課題レポートも、A評価を目指してしっかり取り組みたい。,A
D-2022_U88,1,1,今日の内容を自分なりの言葉で説明してみてください,ガイダンス。,C
D-2022_U88,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,BRツールの使い方はまだよくわかりません。,C
D-2022_U88,1,5,今日の授業の感想や反省を書いてください,面白かったです。,C
D-2022_U70,1,1,今日の内容を自分なりの言葉で説明してみてください,今後の講義の進め方やその時に用いるツールの使用方法などについてのオリエンテーション,F
D-2022_U70,1,2,今日の内容で、分かったこと・できたことを書いてください,ツールの機能を用いることで自身の理解度を図ることができる,F
D-2022_U70,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,慣れないツールであるため使用を忘れてしまう,F
D-2022_U70,1,5,今日の授業の感想や反省を書いてください,"わかったわからないボタンはどの程度の物なのかがわかりにくいが積極的に使っていきたい
",F
D-2022_U70,4,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数からフーリエ変換へと範囲を広げるための考え方を学んだ,F
D-2022_U70,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ級数とフーリエ変換の対応をとらえることができた。,F
D-2022_U70,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,インパルス列の捉え方がよくわからなかった,F
D-2022_U70,4,5,今日の授業の感想や反省を書いてください,これからもよく使うことになると思うので使って慣れていきたい,F
D-2022_U70,5,1,今日の内容を自分なりの言葉で説明してみてください,標本化について学んだ。標本化はサンプリングである区間でごとに信号へ変換しデジタル化することである。,F
D-2022_U70,5,2,今日の内容で、分かったこと・できたことを書いてください,どのようにして標本化を行うのかがわかった。,F
D-2022_U70,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,全体の流れは理解することはできたがそれぞれの詳しい説明は完全には覚えることができていない,F
D-2022_U70,5,5,今日の授業の感想や反省を書いてください,どのようにしてデジタル化されているかが理解できすっきりした。,F
D-2022_U70,6,1,今日の内容を自分なりの言葉で説明してみてください,離散信号は数列で表現することができる。また、z変換を行うことで解析を行うことができる。,F
D-2022_U70,6,2,今日の内容で、分かったこと・できたことを書いてください,z変換の仕方の概要を理解することできた,F
D-2022_U70,6,5,今日の授業の感想や反省を書いてください,復習をして内容への理解を含めたい,F
D-2022_U77,1,1,今日の内容を自分なりの言葉で説明してみてください,ディジタル信号処理の教材の第１回の資料を,A
D-2022_U77,1,2,今日の内容で、分かったこと・できたことを書いてください,授業の進め方、図書館LGC、Bookrollの使い方等理解できました。,A
D-2022_U77,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,知識マップの使い方がまだよくわかってないです。,A
D-2022_U77,1,5,今日の授業の感想や反省を書いてください,"他の授業とは違う面白い教材を使うので今後の授業が楽しみです。
初回の授業はどの授業も似たようなガイダンスなので聞き流してましたが、他の授業と違う進め方をしてパッと分からないことも多かったので反省してます。",A
D-2022_U77,2,1,今日の内容を自分なりの言葉で説明してみてください,デジタル信号処理とは。他の信号との違いや、信号の性質。,A
D-2022_U77,2,2,今日の内容で、分かったこと・できたことを書いてください,ディジタル信号処理の応用例やその性質等を理解し、よりイメージをはっきりさせることができた。,A
D-2022_U77,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,標本化定理が周波数の1/2以下であればいいみたいなやつの理屈がよくわからなかった。,A
D-2022_U77,2,5,今日の授業の感想や反省を書いてください,ディジタル信号処理の扱う分野の幅広さには驚きました。より興味が湧きました。,A
D-2022_U77,3,1,今日の内容を自分なりの言葉で説明してみてください,"フーリエ級数、複素フーリエ級数。
すべての周期関数はフーリエ級数展開を行うことで、cos,sinの和で表すことができる。",A
D-2022_U77,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ級数とは何か。フーリエ係数の求め方。,A
D-2022_U77,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,フーリエ係数を求めるうえで求め方自体は理解しているつもりだが、計算でつまずきがち。,A
D-2022_U77,3,5,今日の授業の感想や反省を書いてください,2年の前期におおよそやった内容だったが忘れている部分も多いので復習しておきたい。,A
D-2022_U77,4,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ変換について。フーリエ級数展開は周期関数についてのみだが、フーリエ変換はは周期関数も周期が無限大として扱うことで非周期関数でもあつかうことができる。,A
D-2022_U77,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の基本的な性質、ラプラス変換と共通してる性質などはすんなり理解できた。,A
D-2022_U77,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"フーリエ変換の一部の性質。
フーリエ変換対の導出。定数の変換でデルタ函数が出てくることなど、調べたが、分からないものも多かった。",A
D-2022_U77,4,5,今日の授業の感想や反省を書いてください,フーリエ変換自体は理解してるけどそれがどのように使われるのか全く想像できないので次回以降の授業に期待です。,A
D-2022_U77,5,1,今日の内容を自分なりの言葉で説明してみてください,標本化について。標本化定理についてとその証明、元の波形の復元。,A
D-2022_U77,5,2,今日の内容で、分かったこと・できたことを書いてください,標本化定理の内容、おおよその証明の流れ。ナイキストレートについて。,A
D-2022_U77,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,また信号の復元等具体的にどのように使われるかがイメージしづらかった。,A
D-2022_U77,5,5,今日の授業の感想や反省を書いてください,フーリエ変換、デルタ関数の性質等でも詰まってしまったりしたのでしっかり復習しておきたい。,A
D-2022_U77,6,1,今日の内容を自分なりの言葉で説明してみてください,z変換について。,A
D-2022_U77,6,2,今日の内容で、分かったこと・できたことを書いてください,Z変換の大まかな内容。収束領域。具体例。,A
D-2022_U77,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,フーリエ変換とラプラス変換の比較,A
D-2022_U77,6,5,今日の授業の感想や反省を書いてください,z変換がどういうふうに役立つのかもう少し詳しく知りたいです。,A
D-2022_U77,7,1,今日の内容を自分なりの言葉で説明してみてください,逆z変換とz変換の性質。部分分数分解に逆z変換,A
D-2022_U77,7,2,今日の内容で、分かったこと・できたことを書いてください,部分分数分解による逆z変換の計算。,A
D-2022_U77,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U77,7,4,質問があれば書いてください,特になし。,A
D-2022_U77,7,5,今日の授業の感想や反省を書いてください,z変換された式をっ元の式に戻すことができるのは興味深かったです。,A
D-2022_U77,8,1,今日の内容を自分なりの言葉で説明してみてください,知識マップの作成,A
D-2022_U77,8,2,今日の内容で、分かったこと・できたことを書いてください,知識マップの作成,A
D-2022_U77,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U77,8,4,質問があれば書いてください,特になし,A
D-2022_U77,8,5,今日の授業の感想や反省を書いてください,知識マップにより、今までの勉強内容が整理されたと感じます。,A
D-2022_U77,9,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システムの性質。伝達関数と差分方程式、その具体例。,A
D-2022_U77,9,2,今日の内容で、分かったこと・できたことを書いてください,伝達関数、差分方程式を用いた具体的な問題の解き方。,A
D-2022_U77,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U77,9,5,今日の授業の感想や反省を書いてください,伝達関数について制御工学等とも通ずる部分があって感動するとともに忘れてる部分も多かったので復習しておきたいです。,A
D-2022_U77,10,1,今日の内容を自分なりの言葉で説明してみてください,周波数特性についてのより詳しい議論。,A
D-2022_U77,10,2,今日の内容で、分かったこと・できたことを書いてください,加算器、乗算器、遅延器を用いたz変換の表現。,A
D-2022_U77,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U77,10,5,今日の授業の感想や反省を書いてください,周波数特性と具体的な波形が頭で結びつくようにしたいです。,A
D-2022_U77,11,1,今日の内容を自分なりの言葉で説明してみてください,離散時間フーリエ変換とその性質。,A
D-2022_U77,11,2,今日の内容で、分かったこと・できたことを書いてください,離散時間フーリエ変換の概要。,A
D-2022_U77,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2022_U77,11,5,今日の授業の感想や反省を書いてください,離散時間でも通常のフーリエ変換同様に計算を行えるのはとても興味深かった。,A
D-2022_U77,12,1,今日の内容を自分なりの言葉で説明してみてください,高速フーリエ変換について,A
D-2022_U77,12,2,今日の内容で、分かったこと・できたことを書いてください,高速フーリエ変換の流れ、概要の理解。,A
D-2022_U77,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,実際の計算,A
D-2022_U77,12,5,今日の授業の感想や反省を書いてください,計算量が多く、実際に証明してみるのはとても大変でした。,A
D-2022_U77,13,1,今日の内容を自分なりの言葉で説明してみてください,ディジタルフィルタとその性質,A
D-2022_U77,13,2,今日の内容で、分かったこと・できたことを書いてください,"ディジタルフィルタの性質、種類について。
",A
D-2022_U77,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,直線位相、窓関数によりリップル率が小さくなる理由。,A
D-2022_U77,13,5,今日の授業の感想や反省を書いてください,実際に使われる機器等にも用いられるため、フィルタについての学習はとても興味深いものでした。,A
D-2022_U77,14,1,今日の内容を自分なりの言葉で説明してみてください,知識マップの作成,A
D-2022_U77,14,2,今日の内容で、分かったこと・できたことを書いてください,知識マップの作成,A
D-2022_U77,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2022_U77,14,4,質問があれば書いてください,特になし,A
D-2022_U77,14,5,今日の授業の感想や反省を書いてください,知識マップで今までの知識を整理できたと思います。,A
D-2022_U32,1,1,今日の内容を自分なりの言葉で説明してみてください,授業の目的、進め方、教材システムの使い方の説明が行われ、後半は実際に教材システムの練習をした。,A
D-2022_U32,1,2,今日の内容で、分かったこと・できたことを書いてください,"授業の進め方や教材システムの使い方を理解することができた。　
",A
D-2022_U32,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,ノート、要点整理、振り返り、記事など講義の回ごとに何を提出すればいいのか分かりづらかった。,A
D-2022_U32,1,4,質問があれば書いてください,"手書きノートの作成は、ipad+apple pencilで作成してpdfファイルで提出しても大丈夫でしょうか?
",A
D-2022_U32,1,5,今日の授業の感想や反省を書いてください,授業の進め方については水色moodleをしようしたことがあったので理解しやすかった。予習と復習にしっかり取り組んでいきたい。,A
D-2022_U32,2,1,今日の内容を自分なりの言葉で説明してみてください,ディジタルな信号とアナログな信号の違いやそれぞれの利点、欠点を説明する。,A
D-2022_U32,2,2,今日の内容で、分かったこと・できたことを書いてください,アナログ信号は連続的な信号で雑音を取り除きにくく劣化しやすく、コンピュータで処理することができない。対してディジタルな信号は離散的な信号で雑音に強く、高精度な伝送を期待できる。またコンピュータで処理することができる,A
D-2022_U32,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,D/A変換器やA/D変換器でどういう処理をしているのか理解できなかった。,A
D-2022_U32,2,4,質問があれば書いてください,ありません,A
D-2022_U32,2,5,今日の授業の感想や反省を書いてください,マーカーを引く速度が遅くて講義を聞きそびれることが何回かあったので講義の仕方に慣れることと動作を速くしていきたい。,A
D-2022_U32,3,1,今日の内容を自分なりの言葉で説明してみてください,周期信号をフーリエ級数により表現することとその計算,A
D-2022_U32,3,2,今日の内容で、分かったこと・できたことを書いてください,周期信号はフーリエ級数により表現することができ、計算することができる。また計算には複素フーリエ級数を使うことにより簡単にすることができる。,A
D-2022_U32,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,複素フーリエ級数の展開式,A
D-2022_U32,3,4,質問があれば書いてください,ない,A
D-2022_U32,3,5,今日の授業の感想や反省を書いてください,フーリエ級数は過去の数学の講義で習ったことがあるが計算方法でうろ覚えになっている箇所が存在していたのできちんと復習していきたい。,A
D-2022_U32,4,1,今日の内容を自分なりの言葉で説明してみてください,T0を限りなく大きくすることで非周期信号をフーリエ変換で表す、またフーリエ変換の性質,A
D-2022_U32,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の性質の証明,A
D-2022_U32,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なぜフーリエ変換が出てきたのか,A
D-2022_U32,4,4,質問があれば書いてください,ない,A
D-2022_U32,4,5,今日の授業の感想や反省を書いてください,フーリエ変換の性質は数式ではある程度理解できたがその意味は理解に苦しんだ。またフーリエ級数やフーリエ変換など複雑になってきたので知識の整理を行いたいと思った。,A
D-2022_U32,5,1,今日の内容を自分なりの言葉で説明してみてください,"連続時間信号を離散時間信号に変換したときに、元の信号を完全に復元させるためには離散時間信号の最大周波数の2倍以上の周波数でサンプリングを実行する。
この下限の周波数をナイキストレートという。離散時間信号の最大周波数がわかっていない時は、スペクトルが重なりあうエイリアシングを避けるためサンプリング周波数の半分以上の周波数をカットしてからサンプリングを実施する。",A
D-2022_U32,5,2,今日の内容で、分かったこと・できたことを書いてください,離散時間信号から元の信号に復元するときに、完全に復元できる条件やなぜフィルタにかけるのか(エイリアシングを避けるため),A
D-2022_U32,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"サンプル値信号でx(t)をx(nT)に変換できる理由。
置き換えても影響はでないという説明だったが理解できなかった。",A
D-2022_U32,5,4,質問があれば書いてください,ない,A
D-2022_U32,5,5,今日の授業の感想や反省を書いてください,連続時間信号と離散時間信号の相互変換の仕組みを大まかに理解することができた。しかし、数式の変形の工程など講義の受けているだけでは理解しづらい部分が多いので復習をしっかりしたい。,A
D-2022_U32,6,1,今日の内容を自分なりの言葉で説明してみてください,離散時間信号をラプラス変換して複素変数z=exp(sT)で置くこと操作をz変換という。,A
D-2022_U32,6,2,今日の内容で、分かったこと・できたことを書いてください,z変換をすることで収束の条件をzの値で決めることができるようになって適切なzでz変換することでフーリエ変換が可能になる。,A
D-2022_U32,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,z変換の計算、収束条件の計算,A
D-2022_U32,6,4,質問があれば書いてください,なし,A
D-2022_U32,6,5,今日の授業の感想や反省を書いてください,z変換の収束条件のところが分かりづらかった。数学的なことが多く混乱してきたので復習をしっかりする必要がある。,A
D-2022_U32,7,1,今日の内容を自分なりの言葉で説明してみてください,z変換の性質と逆z変換の方法。,A
D-2022_U32,7,2,今日の内容で、分かったこと・できたことを書いてください,逆z変換をするための一般的な方法として部分分数分解してから各項のz変換対から求めるという方法について理解した。,A
