userid,course_number,question_number,question_content,answer_content,grade
D-2020_U47,14,1,今日の内容を自分なりの言葉で説明してみてください,基本的なフィルタを作成する,B
D-2020_U47,14,2,今日の内容で、分かったこと・できたことを書いてください,直線位相の意味やIIRとFIRの利点や特徴,B
D-2020_U47,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです,B
D-2020_U47,14,4,質問があれば書いてください,特にないです,B
D-2020_U47,14,5,今日の授業の感想や反省を書いてください,凄く時間をかけてわからない部分は調べながら予習を行ったのでスムーズに理解できた,B
D-2020_U34,1,1,今日の内容を自分なりの言葉で説明してみてください,授業のガイダンス,D
D-2020_U34,1,2,今日の内容で、分かったこと・できたことを書いてください,毎週やること,D
D-2020_U34,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,今のところなし,D
D-2020_U34,1,4,質問があれば書いてください,水色moodleの方ではちゃんと10時半から出席していたことになっているのですが、黄色moodleの方では出欠記録が「遅い」となっています。無視してもいいのですか？,D
D-2020_U34,1,5,今日の授業の感想や反省を書いてください,やることが多くて大変だと思った,D
D-2020_U34,2,1,今日の内容を自分なりの言葉で説明してみてください,ディジタル処理とアナログ処理の違い・特徴について,D
D-2020_U34,2,5,今日の授業の感想や反省を書いてください,人間の目もディジタル的な処理をしていると知ってびっくりしたが、確かにそうかもしれないと思った。,D
D-2020_U34,3,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数展開についての概要,D
D-2020_U34,3,5,今日の授業の感想や反省を書いてください,フーリエ級数の公式を忘れてしまいそうになるので、証明などをして頭に記憶させたいと思った。,D
D-2020_U34,4,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ変換の定義と性質の確認,D
D-2020_U34,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の性質,D
D-2020_U34,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,デルタ関数がいまいちよく分からなかった。,D
D-2020_U34,4,5,今日の授業の感想や反省を書いてください,フーリエ変換むずかしいと思った。,D
D-2020_U34,6,1,今日の内容を自分なりの言葉で説明してみてください,Z変換の定義と意味,D
D-2020_U34,6,2,今日の内容で、分かったこと・できたことを書いてください,Z変換は離散世界でのラプラス変換を表している、ということ。,D
D-2020_U34,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,Z=exp(sT)とおく理由が分からなかった。そう置いたほうがいいからだと思うけど,D
D-2020_U34,6,5,今日の授業の感想や反省を書いてください,Bookrollが使いにくい。毎回fullScreen→escKeyを押すのがめんどくさすぎる。,D
D-2020_U34,7,1,今日の内容を自分なりの言葉で説明してみてください,逆Z変換とそれができる領域の確認,D
D-2020_U34,7,2,今日の内容で、分かったこと・できたことを書いてください,やっていることはラプラス変換と一緒だなと思った。,D
D-2020_U34,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,逆ラプラス変換みたいに直接定義式から元の信号を出すことはできないのかなと思った。,D
D-2020_U34,7,5,今日の授業の感想や反省を書いてください,難しい。,D
D-2020_U34,8,1,今日の内容を自分なりの言葉で説明してみてください,第１回〜７回の振り返り,D
D-2020_U34,8,2,今日の内容で、分かったこと・できたことを書いてください,なし,D
D-2020_U34,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,知識マップが面倒くさすぎて分からなかった。,D
D-2020_U34,9,1,今日の内容を自分なりの言葉で説明してみてください,Meta ボードの使い方,D
D-2020_U27,1,1,今日の内容を自分なりの言葉で説明してみてください,「授業の進め方」「成績評価」「学習ツールの使い方」についての説明,C
D-2020_U27,1,2,今日の内容で、分かったこと・できたことを書いてください,bookrollや青色moodleの使い方や、授業の概要について理解できた,C
D-2020_U27,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
D-2020_U27,1,4,質問があれば書いてください,特になし,C
D-2020_U27,1,5,今日の授業の感想や反省を書いてください,音声が聞き取りやすかったため、講義スライドの進行状況が的確に伝わり、講義の進行に安心感があった。,C
D-2020_U27,2,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数展開の説明,C
D-2020_U27,2,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ級数展開と複素フーリエ級数展開について、それらの意味と用法を理解した,C
D-2020_U27,3,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数展開をもとにして、フーリエ変換という概念を導入し、その性質について解説された。また、フーリエ変換を扱うにあたって、重要な性質を持つ関数を学習した。,C
D-2020_U27,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換の公式を、複素フーリエ級数展開の式から導く過程を理解した。また、デルタ関数などの重要な性質を持つ関数について理解した。,C
D-2020_U27,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,畳み込み積分についての性質が、あまり理解できなかった。これについては、ノートにまとめようと考えている。,C
D-2020_U27,3,5,今日の授業の感想や反省を書いてください,フーリエ変換の公式の成り立ちを知ることができたため、F[x(t)]の意味が理解できた。このことが、今後のディジタル信号処理を扱うにあたって、数式の意味を理解するのに役立つだろうと感じている。,C
D-2020_U27,6,1,今日の内容を自分なりの言葉で説明してみてください,数列をデルタ関数を用いて表現する方法と、それらをz変換によって解析する方法の説明,C
D-2020_U27,6,2,今日の内容で、分かったこと・できたことを書いてください,数列をデルタ関数を用いて表現する方法　それらをz変換によって解析する方法,C
D-2020_U27,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
D-2020_U27,6,5,今日の授業の感想や反省を書いてください,先週分の課題について、デルタ関数の性質をうまく利用できていない箇所があり、それを一度復習しなければならないと感じた。,C
D-2020_U27,7,1,今日の内容を自分なりの言葉で説明してみてください,逆z変換の求め方に関しての講義,C
D-2020_U27,7,2,今日の内容で、分かったこと・できたことを書いてください,逆z変換について2通りの解法があることが理解できた,C
D-2020_U27,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,C
D-2020_U27,8,1,今日の内容を自分なりの言葉で説明してみてください,散,C
D-2020_U27,8,2,今日の内容で、分かったこと・できたことを書いてください,登,C
D-2020_U27,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,が,C
D-2020_U27,8,5,今日の授業の感想や反省を書いてください,入,C
D-2020_U23,1,1,今日の内容を自分なりの言葉で説明してみてください,ディジタル信号処理をオンラインで行うが、手書きというアナログの方法もまた重要であり、活用する必要があるということ。,D
D-2020_U23,1,2,今日の内容で、分かったこと・できたことを書いてください,授業の進行が分かった。,D
D-2020_U23,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"特になし。
",D
D-2020_U23,1,5,今日の授業の感想や反省を書いてください,やや手間がかかりそうだなとは思った。,D
D-2020_U23,2,1,今日の内容を自分なりの言葉で説明してみてください,時間、周波数的に連続であるアナログ信号をそれぞれについて不連続で一定間隔ごとに設定された値に割り当てていくのがディジタル信号処理。,D
D-2020_U23,2,2,今日の内容で、分かったこと・できたことを書いてください,ディジタル信号の特徴、およびディジタル信号処理の概要。,D
D-2020_U23,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,D
D-2020_U23,2,5,今日の授業の感想や反省を書いてください,手書きでまとめると少量にまとまりすぎる。,D
D-2020_U23,3,1,今日の内容を自分なりの言葉で説明してみてください,周期信号は正弦波の無限級数で表され、その際正弦波の代わりに複素正弦波を用いることで計算が容易になる。,D
D-2020_U23,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ級数の概要の理解,D
D-2020_U23,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,D
D-2020_U23,3,5,今日の授業の感想や反省を書いてください,短時間でまとまっていて集中しやすく、理解しやすかった,D
D-2020_U23,4,1,今日の内容を自分なりの言葉で説明してみてください,非周期信号に含まれる複素正弦波の大きさを複素関数で表すことができる。,D
D-2020_U23,4,2,今日の内容で、分かったこと・できたことを書いてください,上記に同じ,D
D-2020_U23,4,5,今日の授業の感想や反省を書いてください,調べ学習という形態は良いがその量が多すぎて厄介だと感じた。,D
D-2020_U40,1,1,今日の内容を自分なりの言葉で説明してみてください,授業のガイダンス,A
D-2020_U40,1,2,今日の内容で、分かったこと・できたことを書いてください,授業の進め方と予習復習の仕方,A
D-2020_U40,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,1,4,質問があれば書いてください,特になし,A
D-2020_U40,1,5,今日の授業の感想や反省を書いてください,とても分かりやすいガイダンスで良かったと思う。授業も楽しみになった。,A
D-2020_U40,2,1,今日の内容を自分なりの言葉で説明してみてください,ディジタル信号処理に関する大まかな事とその応用例の紹介,A
D-2020_U40,2,2,今日の内容で、分かったこと・できたことを書いてください,A/D変換器の標本化、量子化、符号化がどのような処理をしているのかがしっかり理解できた。,A
D-2020_U40,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2020_U40,2,4,質問があれば書いてください,特になし。,A
D-2020_U40,2,5,今日の授業の感想や反省を書いてください,自分がわからなかったところを詳しく説明してもらえたので理解を深めることができ、とても良かったと思う。,A
D-2020_U40,3,1,今日の内容を自分なりの言葉で説明してみてください,周期信号のフーリエ級数変換とその方法,A
D-2020_U40,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ級数の求め方と場合に応じて計算を短縮すること,A
D-2020_U40,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,3,4,質問があれば書いてください,特になし,A
D-2020_U40,3,5,今日の授業の感想や反省を書いてください,二年次の授業でフーリエ級数の計算については学習しているので今日の内容はとても理解しやすかった。しっかりと復習し次回以降の授業にも使えるようにしておきたいと思う。,A
D-2020_U40,4,1,今日の内容を自分なりの言葉で説明してみてください,非周期信号と様々なフーリエ変換について,A
D-2020_U40,4,2,今日の内容で、分かったこと・できたことを書いてください,"・周期を無限にして非周期信号を扱うと考えること
・フーリエ変換の様々な性質",A
D-2020_U40,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,4,4,質問があれば書いてください,特になし,A
D-2020_U40,4,5,今日の授業の感想や反省を書いてください,要点のみをまとめた授業で内容はスムーズに進んだという点が良かったと思う。自分で調べるなどしてより学習を深めたいと思う。,A
D-2020_U40,5,1,今日の内容を自分なりの言葉で説明してみてください,標本化定理の基本と標本化した信号の復元の仕組みについて,A
D-2020_U40,5,2,今日の内容で、分かったこと・できたことを書いてください,"標本化定理の意味
信号を復元するという作業の直観的な意味の理解",A
D-2020_U40,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,5,4,質問があれば書いてください,なし,A
D-2020_U40,5,5,今日の授業の感想や反省を書いてください,信号復元やサンプリング例などの図のおかげで非常にわかりやすかった。しっかりと自主学習して自分の知識にしたいと思う。,A
D-2020_U40,6,1,今日の内容を自分なりの言葉で説明してみてください,離散時間信号とZ変換の特徴について,A
D-2020_U40,6,2,今日の内容で、分かったこと・できたことを書いてください,Z変換を導出方法とその特徴,A
D-2020_U40,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,6,4,質問があれば書いてください,ない,A
D-2020_U40,6,5,今日の授業の感想や反省を書いてください,Z変換もラプラス変換も去年の後期に一度学習した内容であるため理解しやすかった。しっかりと復習を行い、自分の知識にしておきたい。,A
D-2020_U40,7,1,今日の内容を自分なりの言葉で説明してみてください,逆Z変換の定義とその具体的な求め方,A
D-2020_U40,7,2,今日の内容で、分かったこと・できたことを書いてください,逆Z変換を行うときにどのような計算を行えばよいか,A
D-2020_U40,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なし,A
D-2020_U40,7,4,質問があれば書いてください,なし,A
D-2020_U40,7,5,今日の授業の感想や反省を書いてください,この内容も去年の後期の授業で一度やったものであったため理解しやすかったと思う。ただ、具体的に逆Z変換の計算を行うところはやらなかったのでその部分を演習を通してしっかりと学習したいと思う。,A
D-2020_U40,8,1,今日の内容を自分なりの言葉で説明してみてください,BR-mapの作成,A
D-2020_U40,8,2,今日の内容で、分かったこと・できたことを書いてください,これまでの学習内容を振り返り、BR-mapにまとめること。,A
D-2020_U40,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,8,5,今日の授業の感想や反省を書いてください,初めて使うツールを使用しての作業であったので大変だったが、これまでの復習としてはとても良い機会だったと感じた。,A
D-2020_U40,9,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システムの線形時不変システムと差分方程式について,A
D-2020_U40,9,2,今日の内容で、分かったこと・できたことを書いてください,離散時間システムにおける線形時不変システムの理解,A
D-2020_U40,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,9,4,質問があれば書いてください,特になし,A
D-2020_U40,9,5,今日の授業の感想や反省を書いてください,新しいツールを導入してこれまでとは異なる形での授業であったが、自分としては新しいツールをうまく使う方法が思いつかず、思っていたより良い授業とはならなかったのが残念であった。,A
D-2020_U40,10,1,今日の内容を自分なりの言葉で説明してみてください,離散時間システムの周波数特性について,A
D-2020_U40,10,2,今日の内容で、分かったこと・できたことを書いてください,周波数特性の求め方,A
D-2020_U40,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,10,4,質問があれば書いてください,特になし,A
D-2020_U40,10,5,今日の授業の感想や反省を書いてください,一週間空いたので少し忘れてしまっている内容があったがしっかり理解することができて良かった。,A
D-2020_U40,11,1,今日の内容を自分なりの言葉で説明してみてください,離散時間フーリエ変換と離散フーリエ変換について,A
D-2020_U40,11,2,今日の内容で、分かったこと・できたことを書いてください,2つのフーリエ変換の性質,A
D-2020_U40,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,11,4,質問があれば書いてください,特になし,A
D-2020_U40,11,5,今日の授業の感想や反省を書いてください,これまで学習と通じるところが多くあり、そのような部分を意識しながら授業に取り組むことができた。,A
D-2020_U40,12,1,今日の内容を自分なりの言葉で説明してみてください,高速フーリエ変換の仕組み,A
D-2020_U40,12,2,今日の内容で、分かったこと・できたことを書いてください,高速フーリエ変換がどのような式変形を行うことで求めることができるか,A
D-2020_U40,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,12,4,質問があれば書いてください,特になし,A
D-2020_U40,12,5,今日の授業の感想や反省を書いてください,これも昨年の信号とシステムで少し触れていたので比較的理解しやすかったと思う。,A
D-2020_U40,13,1,今日の内容を自分なりの言葉で説明してみてください,ディジタルフィルタについて,A
D-2020_U40,13,2,今日の内容で、分かったこと・できたことを書いてください,ディジタルフィルタの種類とその設計,A
D-2020_U40,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U40,13,4,質問があれば書いてください,特になし,A
D-2020_U40,13,5,今日の授業の感想や反省を書いてください,フィルタに関してはこれまでの授業でも出てきていたので理解しやすかった。,A
D-2020_U32,1,1,今日の内容を自分なりの言葉で説明してみてください,"授業が始まる前に黄色moodle経由で水色moodleにログインし、teams、bookroll、チャットを開く。
授業中は内容の説明を聞きながらマーカーを引いたり、ページをめくるときにレスポンスボタンを押したりする。
授業後は授業状況アンケートの回答、日誌の投稿、手書きノート・演習課題の提出、授業内容の要点整理・投稿、次の授業内容の予習を行う。",A
D-2020_U32,1,2,今日の内容で、分かったこと・できたことを書いてください,"水色moodleへのログイン方法、各コンテンツの利用方法、および授業の進め方が分かった。
また、オンライン授業のマナー、通信データダイエット戦略についても理解できた。",A
D-2020_U32,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2020_U32,1,4,質問があれば書いてください,特になし。,A
D-2020_U32,1,5,今日の授業の感想や反省を書いてください,一度数式などを手で書くことが、内容の理解や定着に重要だと感じた。私はこれまで手で書くことが少なかったので、これからは手で書く回数を増やしていきたい。,A
D-2020_U32,2,1,今日の内容を自分なりの言葉で説明してみてください,"アナログ信号をディジタル信号に変換すると多くの利点がある。
標本化・量子化・符号化によってアナログ信号をディジタル信号に変換することができる。",A
D-2020_U32,2,2,今日の内容で、分かったこと・できたことを書いてください,信号の分類、A/D変換の方法・利点・応用例が分かった。,A
D-2020_U32,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U32,2,4,質問があれば書いてください,特になし,A
D-2020_U32,2,5,今日の授業の感想や反省を書いてください,"標本化定理は聞いたことがあったが、数式を踏まえた解説は知らなかったので早く知りたいと思った。
",A
D-2020_U32,3,1,今日の内容を自分なりの言葉で説明してみてください,任意の周期関数は正弦波を足し合わせることで再現でき、これをフーリエ級数という。また、フーリエ級数を複素数で表現すると計算が容易になるという利点がある。,A
D-2020_U32,3,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ係数・複素フーリエ係数の求め方。スペクトルとは何かが分かった。,A
D-2020_U32,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U32,3,4,質問があれば書いてください,特になし,A
D-2020_U32,3,5,今日の授業の感想や反省を書いてください,フーリエ級数は勉強したことがあるが、重要なところなのでもう一度ちゃんと復習しようと思う,A
D-2020_U32,4,1,今日の内容を自分なりの言葉で説明してみてください,非周期信号は周期信号の周期を無限大にしたものであり、フーリエ変換によって非周期信号に含まれる複素正弦波の大きさが複素関数で表現される。,A
D-2020_U32,4,2,今日の内容で、分かったこと・できたことを書いてください,フーリエ変換・フーリエ逆変換の定義が分かった。,A
D-2020_U32,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,フーリエ変換の性質や特殊な関数のフーリエ変換の証明ができるかどうか分からない。,A
D-2020_U32,4,4,質問があれば書いてください,特になし,A
D-2020_U32,4,5,今日の授業の感想や反省を書いてください,証明するべきことが多くて大変だが頑張りたい,A
D-2020_U32,5,1,今日の内容を自分なりの言葉で説明してみてください,離散時刻において連続時間信号から信号を取り出すことを標本化と言い、連続時間信号に含まれる最大周波数の2倍以上の周波数で標本化を行えば取り出した信号から元の信号を復元できる。,A
D-2020_U32,5,2,今日の内容で、分かったこと・できたことを書いてください,標本化定理の図式的な理解ができた。サンプリング周波数が小さすぎるときに起きる問題とその解決方法も理解できた。,A
D-2020_U32,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,標本化定理の式の導出が完全には理解できなかった。,A
D-2020_U32,5,4,質問があれば書いてください,特になし,A
D-2020_U32,5,5,今日の授業の感想や反省を書いてください,資料内の図を描いて内容のより深い理解ができるようにしたい。,A
D-2020_U32,6,1,今日の内容を自分なりの言葉で説明してみてください,"z変換は離散時間システムを解析するときに使われる。
z変換を使うことで時系列x(n)の絶対値和が収束しない場合でも収束できる。",A
D-2020_U32,6,2,今日の内容で、分かったこと・できたことを書いてください,z変換の定義、収束半径の求め方が分かった。,A
D-2020_U32,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,とくになし,A
D-2020_U32,6,4,質問があれば書いてください,とくになし,A
D-2020_U32,6,5,今日の授業の感想や反省を書いてください,z変換とラプラス変換の違いが気になった。,A
D-2020_U32,7,1,今日の内容を自分なりの言葉で説明してみてください,"フーリエ変換と同様にZ変換でも畳み込み定理が成り立つ。
逆Z変換は複素積分の形で定義されるが、離散時間システムの解析ではべき級数展開法や部分分数分解展開法が使われる。",A
D-2020_U32,7,2,今日の内容で、分かったこと・できたことを書いてください,Z変換の性質、べき級数展開法、部分分数展開法が理解できた。,A
D-2020_U32,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,とくになし,A
D-2020_U32,7,4,質問があれば書いてください,とくになし,A
D-2020_U32,7,5,今日の授業の感想や反省を書いてください,前期の授業の半分が終わり、前半の内容を忘れかけているので復習をちゃんとしたい,A
D-2020_U32,8,1,今日の内容を自分なりの言葉で説明してみてください,BR－MAPを使って今までの内容を整理し、図書館LGCで共有する,A
D-2020_U32,8,2,今日の内容で、分かったこと・できたことを書いてください,BR－MAPの使い方が分かった,A
D-2020_U32,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,とくになし,A
D-2020_U32,8,4,質問があれば書いてください,とくになし,A
D-2020_U32,8,5,今日の授業の感想や反省を書いてください,"マーカー部分が文字化けしていたのでマップ作りが大変だった
BR－MAP以外にも図書館LGCに投稿しようと思った",A
D-2020_U32,9,1,今日の内容を自分なりの言葉で説明してみてください,"離散時間システムにおいて線形性と時不変性を持つものを線形時不変システムという。
システムのインパルス応答が分かっていると、インパルス信号以外の入力に対する出力を求めることができる。
線形時不変システムは差分方程式で表現される。",A
D-2020_U32,9,2,今日の内容で、分かったこと・できたことを書いてください,離散時間システム、伝達関数、差分方程式について理解できた,A
D-2020_U32,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U32,9,4,質問があれば書いてください,特になし,A
D-2020_U32,9,5,今日の授業の感想や反省を書いてください,今回から実用的な内容に入ったので前回までの内容をもう一度復習しようと思った,A
D-2020_U32,10,1,今日の内容を自分なりの言葉で説明してみてください,テ,A
D-2020_U32,10,2,今日の内容で、分かったこと・できたことを書いてください,素,A
D-2020_U32,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,し,A
D-2020_U32,10,4,質問があれば書いてください,に,A
D-2020_U32,10,5,今日の授業の感想や反省を書いてください,特になし。,A
D-2020_U32,11,1,今日の内容を自分なりの言葉で説明してみてください,離散時間信号の周波数スペクトルを求める変換を離散時間フーリエ変換、離散時間信号と離散的周波数の関係を与える変換を離散フーリエ変換という。,A
D-2020_U32,11,2,今日の内容で、分かったこと・できたことを書いてください,離散時間フーリエ変換、離散フーリエ変換でも、フーリエ変換と同様に線形性や畳み込み定理が成り立つことが分かった。,A
D-2020_U32,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U32,11,4,質問があれば書いてください,特になし,A
D-2020_U32,11,5,今日の授業の感想や反省を書いてください,似たような変換が出てきたため、しっかり区別できるようにしたい。,A
D-2020_U32,12,1,今日の内容を自分なりの言葉で説明してみてください,"高速フーリエ変換を用いれば計算量をNlogN/2に減らすことができる。
高速フーリエ変換には周波数間引き型と時間間引き型がある。",A
D-2020_U32,12,2,今日の内容で、分かったこと・できたことを書いてください,周波数間引き型高速フーリエ変換のやり方。,A
D-2020_U32,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,A
D-2020_U32,12,4,質問があれば書いてください,特になし,A
D-2020_U32,12,5,今日の授業の感想や反省を書いてください,ノート作りが大変そうなので早めに取り組みたい。,A
D-2020_U32,13,1,今日の内容を自分なりの言葉で説明してみてください,"信号を周波数成分に応じて通過させたり阻止したりするものをフィルタという。
フィルタは通過させる周波数によって4種類に分類される。
ディジタルフィルタのタイプにはFIR型とIIR型がある。
FIR型フィルタの設計は周波数特性を決めてからその特性を実現するフィルタ係数を決定するという手順で行う。
周波数特性と演算量はトレードオフの関係にある。",A
D-2020_U32,13,2,今日の内容で、分かったこと・できたことを書いてください,フィルタの種類、FIRフィルタの設計方法が分かった。,A
D-2020_U32,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし。,A
D-2020_U32,13,4,質問があれば書いてください,特になし。,A
D-2020_U32,13,5,今日の授業の感想や反省を書いてください,ディジタルフィルタは高専で軽く学習したので懐かしかった。,A
D-2020_U69,2,1,今日の内容を自分なりの言葉で説明してみてください,第１回資料おわりまで,D
D-2020_U69,2,2,今日の内容で、分かったこと・できたことを書いてください,量子化　誤差　d-a変換　アンチエイリアス,D
D-2020_U69,2,5,今日の授業の感想や反省を書いてください,ゲームをよくやるのでアンチエイリアスの意味が分かりやすくてよかったです。,D
D-2020_U69,3,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ級数、複素フーリエ級数としての処理,D
D-2020_U69,3,2,今日の内容で、分かったこと・できたことを書いてください,式変形のやりかた、結果,D
D-2020_U69,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,計算の仕方はわかったが、実際に利用する場合どのようにすればいいのか,D
D-2020_U69,3,5,今日の授業の感想や反省を書いてください,フーリエ級数を忘れていたので復習します。,D
D-2020_U50,1,1,今日の内容を自分なりの言葉で説明してみてください,これからの授業に向けてのアナウンス。次回までにやるべきことオンライン授業におけるマナー、そして授業で利用するシステムについての説明。,B
D-2020_U50,1,2,今日の内容で、分かったこと・できたことを書いてください,"授業中は教材のスライドにマーカーを引きつつページごとに「わかった」「わからない」ボタンを押す。
授業後に手書きのノートを作成と演習問題を解いてその写真を撮って水色moodleに提出して、日誌を投稿する。
さらに授業の要点をまとめて図書館LGCに投稿したら、
最後に次回の授業のスライドにマーカーを引きつつ予習をする。",B
D-2020_U50,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"特になかったが、
オンライン授業のキャプチャは他人への配布をしなければ個人で行うのは罪になるのかならないのか気になった。",B
D-2020_U50,1,4,質問があれば書いてください,次回の予習の段階で「わかった」「わからない」ボタンを押して、授業中に改めてボタンを押すとどうなるのか（問題はないのか）知りたい。,B
D-2020_U50,1,5,今日の授業の感想や反省を書いてください,BookRollの表示調整は言われるまで気づかなかったので教えてもらってありがたかった。,B
D-2020_U50,2,1,今日の内容を自分なりの言葉で説明してみてください,"信号をアナログ信号、多値信号、サンプル値信号、ディジタル信号の４種類に分類してそれぞれの特徴をグラフで確認。
A/D変換では標本化、量子化、符号化という操作が行われる。
D/A変換ではアナログ信号がサンプリング周波数の1/2以下の周波数成分しか含んでいないかどうかで復元できるかが決まる。
画像を例にしてディジタル化の流れを確認。
標本化によって画素数が決まり、量子化によって各画素の光の強さを数値に置き換える。",B
D-2020_U50,2,2,今日の内容で、分かったこと・できたことを書いてください,"4種類の信号形態がどのようなグラフになるのか。
標本化、量子化、符号化の操作がどのように行われるか。
画像の各画素をどのようなビット数で表現するのか。",B
D-2020_U50,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,今回は特になし。,B
D-2020_U50,2,4,質問があれば書いてください,"フルカラー画像とその3倍の画素数のグレースケール画像の情報量は大体同じになる。
という考えはあってるのか。",B
D-2020_U50,2,5,今日の授業の感想や反省を書いてください,"1,2年の講義で聞いたことがあるような内容も多かったのであまり理解するのに時間がかからなかった印象を受けた。
ただ、標本化定理に関する数式なども1度何かの講義で聞いているはずなのにあまり記憶に残っていないのが残念だった。",B
D-2020_U50,3,1,今日の内容を自分なりの言葉で説明してみてください,周期信号をフーリエ級数(または複素フーリエ級数)で表現できる。フーリエ級数(複素フーリエ級数)の求め方。,B
D-2020_U50,3,2,今日の内容で、分かったこと・できたことを書いてください,どんな周期関数も正弦波と余弦波を合成することで作れる。複素フーリエ級数で表現した方が計算が楽になる。,B
D-2020_U50,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないと思う,B
D-2020_U50,3,4,質問があれば書いてください,あまり思いつかない。,B
D-2020_U50,3,5,今日の授業の感想や反省を書いてください,予習をやっているとはいえ、結構なペースで授業が進んでいる印象を受けたが、考えてみると先生が言っていた通り板書やノート作成の時間を考えればやっぱり妥当なペースだったのかもしれない。しいて言うなら、合間合間にノートを書くことで少しずつ理解していく、というのができないのが大変かもしれない。,B
D-2020_U50,4,1,今日の内容を自分なりの言葉で説明してみてください,フーリエ変換の性質とその代表的な例を確認した。どちらかというと、授業で話された内容というよりも自分で書いて確かめるのが今日の目標と言える。,B
D-2020_U50,4,2,今日の内容で、分かったこと・できたことを書いてください,まだ、自分の手ですべての証明を確かめたわけではないが、非周期関数の考え方やフーリエ変換の性質、単位関数がどのようなものか分かった。,B
D-2020_U50,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特に解説を聞いたうえで、何を言ってるのかわからないような点はなかった。,B
D-2020_U50,4,4,質問があれば書いてください,ノートに証明を書く際にはどれくらい詳しく書けばいいのか。誰が見てもわかるレベルか、自分が見てわかるレベルでもいいのか。,B
D-2020_U50,4,5,今日の授業の感想や反省を書いてください,今日の授業は、すでにかいているように授業後の各性質、公式の証明を考えるのが重要。できる限り調べてはみるが十分に調べきれたのかどうかの判断を間違えないようにしたい。,B
