userid,course_number,question_number,question_content,answer_content,grade
C-2021-1_U13,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,正確な意味を理解するにはまだ努力がおよんでいないなと感じました。,D
C-2021-1_U13,2,4,質問があれば書いてください,特にありません。,D
C-2021-1_U13,2,5,今日の授業の感想や反省を書いてください,"今回、この授業を通して更なる情報に対する理解を深められ満足感を得られた一方、まだまだ自身の努力と熱意が不十分であることを実感しています。更なる、自身の情報に対する理解を深めるべくより一層、真摯に取り組みたいと思います。
",D
C-2021-1_U13,3,1,今日の内容を自分なりの言葉で説明してみてください,今日は、具体的に求めたい数値を計算で求める方法を学び、さらに演習を積み、レベルアップできたのではないのかと思います。,D
C-2021-1_U13,3,2,今日の内容で、分かったこと・できたことを書いてください,情報量や情報量の期待値の求め方。,D
C-2021-1_U13,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,煩雑な計算においてのミスが目立った。,D
C-2021-1_U13,3,4,質問があれば書いてください,特にありません。,D
C-2021-1_U13,3,5,今日の授業の感想や反省を書いてください,今日は実際に計算をして、知識面だけでなく演習面でも成長を感じられた授業だったのではないかと思います。しかしながら、完全な理解にはほど遠く、更なる理解の発展に向けた取り組みが必要だと感じました。,D
C-2021-1_U13,4,1,今日の内容を自分なりの言葉で説明してみてください,今日の授業では、情報の収集について学ぶことができました。集められた情報の加工方法や行政でのデータの扱いについても学ぶことができました。,D
C-2021-1_U13,4,2,今日の内容で、分かったこと・できたことを書いてください,すでにあるデータをどのようにして自分のものにするかということがわかりました。,D
C-2021-1_U13,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,模索中です。,D
C-2021-1_U13,4,4,質問があれば書いてください,特にありません。,D
C-2021-1_U13,4,5,今日の授業の感想や反省を書いてください,今日の授業では、データを集めるという作業だけでなく集められたデータがどうなって、どのように還元されているか、それを我々がどのように活用できるのかということを知ることができ、より実践的な面に触れることができました。,D
C-2021-1_U13,5,1,今日の内容を自分なりの言葉で説明してみてください,今回の授業では、数学的要素も混じった問題について取り上げており、より手短な計算で問題を解決することに注力したものでありました。,D
C-2021-1_U13,5,2,今日の内容で、分かったこと・できたことを書いてください,"この授業におけるアルゴリズムとは何か。演習問題で行ったこと。（偽コインの発見など）
ユークリッド互除法はなぜ成立するのか。",D
C-2021-1_U13,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,天秤問題は公式化することで回答にたどり着くことができましたが、論理的理解が完璧とは言えません。,D
C-2021-1_U13,5,4,質問があれば書いてください,特にありません。,D
C-2021-1_U13,5,5,今日の授業の感想や反省を書いてください,今回は数学的思考を絡めた、日常生活においても実用性のある計算手順を学ぶことができました。特に天秤問題は数弱の私にもわかるほど丁寧に解説されており、とても良い機会になりました。,D
C-2021-1_U13,6,1,今日の内容を自分なりの言葉で説明してみてください,今日の授業では、主にソートについて取り上げており、前回に引き続き数学的思考を用いたものでありました。どのソートにも欠点と長所があり、使い方に留意することが大事であると感じました。,D
C-2021-1_U13,6,2,今日の内容で、分かったこと・できたことを書いてください,各ソートにふさわしい利用場面。,D
C-2021-1_U13,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,２分木ソートを実際に書くことができなかったので、描きたいと思います。,D
C-2021-1_U13,6,4,質問があれば書いてください,特にあります。,D
C-2021-1_U13,6,5,今日の授業の感想や反省を書いてください,"今回の授業での最大の反省点は途中で前回の日誌を書いていないのを思い出し、書きに戻ったことによるタイムロスです。毎回の反省と復習を大切にすることは大切だと感じました。
内容としては、ソートについて学ぶことができ、実用的なものではないものの、情報科学として大きなものを学べてよかったです。",D
C-2021-1_U13,7,1,今日の内容を自分なりの言葉で説明してみてください,今日は今までのソートに加えて、マージソートや線形探索、二分探索を学びました。,D
C-2021-1_U13,7,2,今日の内容で、分かったこと・できたことを書いてください,新たなマージの意味やその有用性について学ぶことができ、有利な選択ができるようになりました。,D
C-2021-1_U13,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,予習,D
C-2021-1_U13,7,4,質問があれば書いてください,特にありません,D
C-2021-1_U13,7,5,今日の授業の感想や反省を書いてください,実際に練習問題を解いてみて、ソートの選択の必要性を感じました。,D
C-2021-1_U13,8,1,今日の内容を自分なりの言葉で説明してみてください,今回は、「データ」について学びました。データの種類からその分類、そしてその必要性を知ることができました。,D
C-2021-1_U13,8,2,今日の内容で、分かったこと・できたことを書いてください,"数字化、記号化されたデータの分類方法
",D
C-2021-1_U13,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,今回は大体理解できました,D
C-2021-1_U13,8,4,質問があれば書いてください,ありません,D
C-2021-1_U13,8,5,今日の授業の感想や反省を書いてください,今回は私たちが高校数学で学んだデータ処理の方法とはまた別の方法からのデータ解析の手法について触れることができ、データに関する理解をさらに発展させられたと感じています。,D
C-2021-1_U13,11,1,今日の内容を自分なりの言葉で説明してみてください,今日の授業では、データの個人情報の取り扱いやデータの抽出方法について学びました。,D
C-2021-1_U13,11,2,今日の内容で、分かったこと・できたことを書いてください,データがどのように活用されているかや、これからどのように情報を扱っていけば良いかなど。,D
C-2021-1_U13,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,予習,D
C-2021-1_U13,11,4,質問があれば書いてください,ありません,D
C-2021-1_U13,11,5,今日の授業の感想や反省を書いてください,データがどのように活用されているかや、統計データの実際の利用方法を知れてよかったです。,D
C-2021-1_U13,12,1,今日の内容を自分なりの言葉で説明してみてください,今回はデータの距離、ベクトル、類似度について学びました。今まで知っていた「距離」の意味と別の意味の「距離」を知ることができ、新たなデータ利用のテクニックを学ぶことができました。,D
C-2021-1_U13,12,2,今日の内容で、分かったこと・できたことを書いてください,「編集距離」というデータを扱う上で使う距離を指す言葉や、それに関連した「マンハッタン距離」という特殊な距離を指す言葉を知り、またそれはどのような時に使うのかといったことも調べられたことで見識を広げられたと思います。,D
C-2021-1_U13,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,距離のはなしでの、「条件を満たせば全て距離」という定義を理解するのに時間がかかりました。,D
C-2021-1_U13,12,4,質問があれば書いてください,ありません。,D
C-2021-1_U13,12,5,今日の授業の感想や反省を書いてください,今回もまた、（２）で述べたような、データを扱う上での新たな技術を習得することができました。今回は授業内容に関連する事柄のついて、自ら知識の拡大することで、理解の発展を促し、関心を深められたのでよかったです。,D
C-2021-1_U13,13,1,今日の内容を自分なりの言葉で説明してみてください,今回もデータの取り扱いについて学びました。グラフについては高校の数学で扱っていたことをさらに深く掘り下げた内容について学ぶことができよかったです。またその先のデータから読み取れる関係性についについても学ぶことができました。,D
C-2021-1_U13,13,2,今日の内容で、分かったこと・できたことを書いてください,場面に適したグラフの使い分け。要素や次元などといった今まで知らなかったこと。,D
C-2021-1_U13,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,今回はテストの点が悪かった。グラフ（図）の使い分けがまだ不適当な部分がある。,D
C-2021-1_U13,13,4,質問があれば書いてください,テストの問題３についてです。パイチャートは割合に注目しやすいものだと思っていたのですが収穫量という絶対的な値に注目するときに相応しいのはなぜですか。また、逆に折れ線グラフは絶対的な値がわかり、前年との比較もでき、相応しいと思ったですがなぜ違うのですか。,D
C-2021-1_U13,13,5,今日の授業の感想や反省を書いてください,今回は今まで少し扱ったことのある部分について深く掘り下げていきました。今までの間違って覚えていたことを訂正できる良い機会となったのですごく良かったです。また、今回はテストの点数が良くなったので復習をしっかりします。,D
C-2021-1_U13,14,1,今日の内容を自分なりの言葉で説明してみてください,今回も相関と検定、画像についてということで、データを扱う上で必要なことを学ぶことができました。,D
C-2021-1_U13,14,2,今日の内容で、分かったこと・できたことを書いてください,完成したデータを表すものから情報を得る手法,D
C-2021-1_U13,14,4,質問があれば書いてください,特にありません。,D
C-2021-1_U13,14,5,今日の授業の感想や反省を書いてください,今回は今まで扱ったことのなかった画像について学ぶことができました。画像の処理にもいくつもの段階を踏んでいることがわかり興味深く感じました。,D
C-2021-1_U13,15,1,今日の内容を自分なりの言葉で説明してみてください,テストは今まで学んだことのまとめで勉強不足だと感じたところと勉強できていたなと感じた部分の両方をかんじました。,D
C-2021-1_U13,15,2,今日の内容で、分かったこと・できたことを書いてください,自分のわかっていたところとわかっていなかったところを把握できた,D
C-2021-1_U13,15,3,今日の内容で、分からなかったこと・できなかったことを書いてください,なし,D
C-2021-1_U13,15,4,質問があれば書いてください,なし,D
C-2021-1_U13,15,5,今日の授業の感想や反省を書いてください,今回は時間が足りず、まだ勉強がたりてないなかったことに気付きました。しかし、勉強できていたとかんじた部分もあり今までこの授業で学んだことを生かせたのではないかと思います。,D
C-2021-1_U2,1,1,今日の内容を自分なりの言葉で説明してみてください,情報のイントロダクション、情報の歴史や仕組みについて,F
C-2021-1_U2,1,2,今日の内容で、分かったこと・できたことを書いてください,情報の触りの部分を知った。また、私たちはあまり情報について学んでこなかったことがわかった。,F
C-2021-1_U2,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,システムの使い方が難しかった。,F
C-2021-1_U2,1,5,今日の授業の感想や反省を書いてください,だんだんと授業の流れや、システムの使い方がわかってきたので次から上手に活用したい。,F
C-2021-1_U2,2,1,今日の内容を自分なりの言葉で説明してみてください,語頭符号や一意復号可能符号を学び、符号語長を考えた。,F
C-2021-1_U2,2,2,今日の内容で、分かったこと・できたことを書いてください,一意復号可能かどうか判断できるようになった。,F
C-2021-1_U2,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,平均符号語長のあたりがわからなくなった。,F
C-2021-1_U2,2,5,今日の授業の感想や反省を書いてください,例があることでイメージがしやすかった。,F
C-2021-1_U2,3,1,今日の内容を自分なりの言葉で説明してみてください,情報源の曖昧さの減少を習った。また、情報量の期待値はエントロピーに一致することや、二つの事象の相互情報量について考えた。,F
C-2021-1_U2,3,2,今日の内容で、分かったこと・できたことを書いてください,様々な事象から情報量の期待値を確認したり、計算方法を知ることができた。,F
C-2021-1_U2,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,3,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,3,5,今日の授業の感想や反省を書いてください,今はなんとなく理解している状態なので、復習していきます。,F
C-2021-1_U2,4,1,今日の内容を自分なりの言葉で説明してみてください,符号語どうしがs+1以上離れている時s個の誤りについて自動誤り検出可能であり、2t+1以上離れている時t個の誤りについて自動誤り訂正可能である。ブロック誤り率を小さくしようとすると符号化効率が悪くなるが、方法を変えることでできるだけ効率よく伝達することもできる。,F
C-2021-1_U2,4,2,今日の内容で、分かったこと・できたことを書いてください,自動誤り検出と自動誤り訂正、ハミング距離について理解することができた。,F
C-2021-1_U2,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,4,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,4,5,今日の授業の感想や反省を書いてください,様々な例があることでイメージができ、理解しやすかった。,F
C-2021-1_U2,5,1,今日の内容を自分なりの言葉で説明してみてください,コンピュータにとっての計算を学んだ。また、効率的なアルゴリズムから、できるだけ短い時間・手順で解く方法を考えた。,F
C-2021-1_U2,5,2,今日の内容で、分かったこと・できたことを書いてください,天秤の使い方を工夫することでプログラムの無駄を無くして効率的に求めることができることが分かった。,F
C-2021-1_U2,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,5,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,5,5,今日の授業の感想や反省を書いてください,図があることで視覚的にわかりやすかった。,F
C-2021-1_U2,6,1,今日の内容を自分なりの言葉で説明してみてください,ユークリッドの互除法のアルゴリズムを習った。また、バブルソート、選択ソート、２進木ソート、ヒープソートの違いや計算量を確認した。,F
C-2021-1_U2,6,2,今日の内容で、分かったこと・できたことを書いてください,それぞれのソートの特徴やアルゴリズムについて分かった。,F
C-2021-1_U2,6,3,今日の内容で、分からなかったこと・できなかったことを書いてください,計算量を考えるのが難しかった。,F
C-2021-1_U2,6,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,6,5,今日の授業の感想や反省を書いてください,計算量を復習して理解できるようにしたい。,F
C-2021-1_U2,7,1,今日の内容を自分なりの言葉で説明してみてください,マージソートと二分探索のアルゴリズムを見て計算量を確認した。また、比較回数のオーダーが最低でもO(n log n)になることを学んだ。,F
C-2021-1_U2,7,2,今日の内容で、分かったこと・できたことを書いてください,アルゴリズムの違いや、実際にどのようにソートしているのか理解できた。,F
C-2021-1_U2,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,7,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,7,5,今日の授業の感想や反省を書いてください,二分木で考えるとわかりやすかった。,F
C-2021-1_U2,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,8,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,9,1,今日の内容を自分なりの言葉で説明してみてください,AIには特化型AIと汎用AIがあるが、特化型AIが現在主流のAIであり、情報をシェアやリコメンドをするなど日常で活用されている。また、深層ニューラルネットワークや大規模なデータ、コンピュータのパワーアップによりAIが向上している。,F
C-2021-1_U2,9,2,今日の内容で、分かったこと・できたことを書いてください,AIは人と同じようにたくさん学習することで正しい出力ができるようになることが分かった。しかし、AIも万能ではなくできないことがあることを知った。,F
C-2021-1_U2,9,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,9,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,9,5,今日の授業の感想や反省を書いてください,よく聞くAIが、ある一つのものに特化したものだと初めて知った。人の仕事がAIに変わると聞くが、今日の授業を聞くとまだまだ難しいような気がした。,F
C-2021-1_U2,10,1,今日の内容を自分なりの言葉で説明してみてください,非構造化データについて言語処理、画像処理、音声・音楽処理から考えた。AIは事前に認識できる対象を決められているためパターン認識は難しいが、ある程度のレベルまでは実用化されている。これは深層ニューラルネットワークの学習によって進化していった結果である。,F
C-2021-1_U2,10,2,今日の内容で、分かったこと・できたことを書いてください,データ分析にベクトルが重要になっていることを知り、また、大雑把な情報をAIに認識させるのは難しいことが分かった。,F
C-2021-1_U2,10,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特に無いです。,F
C-2021-1_U2,10,4,質問があれば書いてください,特に無いです。,F
C-2021-1_U2,10,5,今日の授業の感想や反省を書いてください,人によっても感じ方や捉え方に違いがあるため、AIに100%正しい判断をさせることは難しいと感じた。その中でも、できるだけ人に近づいた感覚を持たせるように調整していくことに興味を持った。,F
C-2021-1_U2,11,1,今日の内容を自分なりの言葉で説明してみてください,データの収集方法を習った。全数調査を実際に行うのは難しい時があるため、母集団から一部を取り除いた標本調査が行われている。情報に偏りがあり十分なデータが集まらない場合があるためランダムに抽出する方法も考えられている。また、オープンデータという二次利用が可能で機械判読に適した公開データがあり、国はその利用を推奨している,F
C-2021-1_U2,11,2,今日の内容で、分かったこと・できたことを書いてください,データの使い方で与えるイメージが変わるため、目的に応じて使い分けないといけないし、データを鵜呑みにするのではなく疑うことも必要だと思った。また、オープンデータという概念を初めて知った。,F
C-2021-1_U2,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,11,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,11,5,今日の授業の感想や反省を書いてください,途中で音声が聞き取りにくくなりました。,F
C-2021-1_U2,12,1,今日の内容を自分なりの言葉で説明してみてください,ベクトル、距離、類似度について学んだ。ベクトルは複数の数値のカタマリで順番に意味がある。距離にはユークリッド距離、マンハッタン距離、max距離、ハミング距離、編集距離などがあり分析に適した距離を選ぶ必要がある。距離や類似度を利用することで認識やグルーピング、異常の検出ができる。,F
C-2021-1_U2,12,2,今日の内容で、分かったこと・できたことを書いてください,多数のデータやデータの組み合わせ方で特徴付けることができると分かった。また、ユークリッド距離、マンハッタン距離、max距離の考え方がわかった。,F
C-2021-1_U2,12,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,12,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,12,5,今日の授業の感想や反省を書いてください,最初は距離の違いがわかっていなかったが、授業の中で特徴を理解できた。,F
C-2021-1_U2,13,1,今日の内容を自分なりの言葉で説明してみてください,データの可視化について習った。可視化の方法として棒グラフ、ヒストグラム、箱ひげ図、パイチャート、折れ線グラフ、無向有向グラフ、散布図、ヒートマップがある。,F
C-2021-1_U2,13,2,今日の内容で、分かったこと・できたことを書いてください,散布図で複数の要素があり全てを表せないとき、要素を削減して二つの要素の組み合わせを作ることで分析できることがわかった。また、使うグラフや軸の取り方によって見え方が変わるため、適した方法で可視化しなければならないと感じた。,F
C-2021-1_U2,13,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特にないです。,F
C-2021-1_U2,13,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,13,5,今日の授業の感想や反省を書いてください,可視化の方法は社会に出たときに必要であるので、忘れないようにして使いこなせるようにしたい。,F
C-2021-1_U2,14,1,今日の内容を自分なりの言葉で説明してみてください,分布によりどんなデータがどのくらいあるかがわかり、分散によってデータの散らばり具合が分かる。しかし、分散だけではデータを表現するのに不十分である。相関は２つの量の関係性を説明する方法であり、相関係数では分子が重要である。また、画像解析には同じ位置の画素の値とその周辺の画素の値から値を求めるフィルタ処理があり、平滑化やエッジ抽出ができる。,F
C-2021-1_U2,14,2,今日の内容で、分かったこと・できたことを書いてください,統計的検定では帰無仮説と有意水準との比較が大事であることが分かった。また、線形フィルタでは画像がぼやけてしまうため非線形フィルタによりエッジ保存できることが分かった。,F
C-2021-1_U2,14,3,今日の内容で、分からなかったこと・できなかったことを書いてください,微分フィルタが難しかった。,F
C-2021-1_U2,14,4,質問があれば書いてください,特にないです。,F
C-2021-1_U2,14,5,今日の授業の感想や反省を書いてください,フィルタ処理の仕組みを初めて知って、難しかったが興味を持った。,F
C-2021-1_U2,15,1,今日の内容を自分なりの言葉で説明してみてください,期末テストを通して今までの内容の確認をした。,F
C-2021-1_U2,15,2,今日の内容で、分かったこと・できたことを書いてください,学んだことを思い出して解くことができた。,F
C-2021-1_U2,15,3,今日の内容で、分からなかったこと・できなかったことを書いてください,特になし,F
C-2021-1_U2,15,4,質問があれば書いてください,特になし,F
C-2021-1_U2,15,5,今日の授業の感想や反省を書いてください,記述問題が難しかったが、計算や選択問題は比較的できたと思う。,F
C-2021-1_U44,1,1,今日の内容を自分なりの言葉で説明してみてください,"情報科学は、高校の授業ではほとんど触れられておらず、高校の情報とは違う。
情報の通信史　最初は様々な組み合わせを利用していた。
情報の符号化（○と●）、暗号化",B
C-2021-1_U44,1,2,今日の内容で、分かったこと・できたことを書いてください,"情報の伝達の仕組みや歴史がわかった。
授業の受け方、電子教科書の使い方が理解できた。",B
C-2021-1_U44,1,3,今日の内容で、分からなかったこと・できなかったことを書いてください,自分が見ているページが途中から更新されなくなった。,B
C-2021-1_U44,1,5,今日の授業の感想や反省を書いてください,今まで受けたことのなかった授業形態だったので、最初は緊張していたが、気楽に受けることができた。,B
C-2021-1_U44,2,1,今日の内容を自分なりの言葉で説明してみてください,情報源符号化と符号語長、平均符号語長について,B
C-2021-1_U44,2,2,今日の内容で、分かったこと・できたことを書いてください,"ただ単に情報を符号化するだけでは複合できないことがわかった。
エントロピーについて初めて知った。
",B
C-2021-1_U44,2,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"平均符号語長の計算ができなかったので、しっかり復習したいと思う。
語頭符合のことがわかったようでわからなかった。",B
C-2021-1_U44,2,5,今日の授業の感想や反省を書いてください,予習を忘れていたので次回からしっかりと行って授業に臨むようにしたい。,B
C-2021-1_U44,3,1,今日の内容を自分なりの言葉で説明してみてください,エントロピー、確率分布、情報の曖昧さやその減少、相互情報量について,B
C-2021-1_U44,3,2,今日の内容で、分かったこと・できたことを書いてください,"情報量の期待値や確率分布がどのようなときに利用されるのかがわかった。
情報の曖昧さの減少は理解できた。",B
C-2021-1_U44,3,3,今日の内容で、分からなかったこと・できなかったことを書いてください,"相互情報量がよくわからなかった。
",B
C-2021-1_U44,3,5,今日の授業の感想や反省を書いてください,"定義が一回では理解できなかったので、自分で手を動かしてみたり、教科書を見直したりしてしっかり理解できるようにしたい。
確率分布は高校数学で少しやって、意味がわからなかったが、今日の講義で理解を深めることができた。",B
C-2021-1_U44,4,1,今日の内容を自分なりの言葉で説明してみてください,"符号の誤りの検出と訂正について。
ハミング距離
自動検出と自動訂正について。",B
C-2021-1_U44,4,2,今日の内容で、分かったこと・できたことを書いてください,"ハミング距離はわかった。
",B
C-2021-1_U44,4,3,今日の内容で、分からなかったこと・できなかったことを書いてください,蟻地獄の例えがわからなかった。,B
C-2021-1_U44,4,5,今日の授業の感想や反省を書いてください,"自動検出と自動訂正の仕組みがわかった。
来週も頑張りたい。",B
C-2021-1_U44,5,1,今日の内容を自分なりの言葉で説明してみてください,"アルゴリズム
計算について
効率のよい計算",B
C-2021-1_U44,5,2,今日の内容で、分かったこと・できたことを書いてください,"アルゴリズムという言葉自体は知っていたが、何のことか知らなかったので今日その意味を知ることができた。
ただ単に計算するということではなくて、計算回数をなるべく少なくすることは規則的なものであったので興味深かった。",B
C-2021-1_U44,5,3,今日の内容で、分からなかったこと・できなかったことを書いてください,小テストの得点があまりよくなかった。,B
C-2021-1_U44,5,5,今日の授業の感想や反省を書いてください,自分でもアルゴリズムを導き出してみたい。,B
C-2021-1_U44,6,1,今日の内容を自分なりの言葉で説明してみてください,数字の並べ替えの仕方,B
C-2021-1_U44,6,2,今日の内容で、分かったこと・できたことを書いてください,ヒープソート、バブルソート、二分木ソートなど、沢山の種類があって、それぞれどんなものかわかった。,B
C-2021-1_U44,6,5,今日の授業の感想や反省を書いてください,今日は公約数やユークリッドの互除法が出てきて数学で習ったところが出てきたので頭に入りやすかった。,B
C-2021-1_U44,7,1,今日の内容を自分なりの言葉で説明してみてください,"マージソートと２分探索について
",B
C-2021-1_U44,7,2,今日の内容で、分かったこと・できたことを書いてください,"マージソートがどのようなものであるのか
二分探索について
それらの計算量",B
C-2021-1_U44,7,3,今日の内容で、分からなかったこと・できなかったことを書いてください,計算問題、計算量がなぜそうなるのか。,B
C-2021-1_U44,7,5,今日の授業の感想や反省を書いてください,"前回の授業から続いている感じがあった。
練習問題も時運で手を動かしてやってみたいと思う。",B
C-2021-1_U44,8,1,今日の内容を自分なりの言葉で説明してみてください,データについて,B
C-2021-1_U44,8,2,今日の内容で、分かったこと・できたことを書いてください,データの種類、解析、相関分析、クラスタリング,B
C-2021-1_U44,8,3,今日の内容で、分からなかったこと・できなかったことを書いてください,データの種類には明確な定義はあるのか、ないのか。,B
C-2021-1_U44,8,5,今日の授業の感想や反省を書いてください,私たちは無意識にデータ分析をしているということに納得した。確かに、日常生活の中でデータを利用する場面は多いと思う。データといっても多くの種類があり、解析方法や使われる場面も異なることを知った。,B
C-2021-1_U44,9,1,今日の内容を自分なりの言葉で説明してみてください,AIについて,B
C-2021-1_U44,9,2,今日の内容で、分かったこと・できたことを書いてください,"AIの発展と実用化、身の回りのAIの使用
AIの欠点、AIにできないこと。",B
C-2021-1_U44,9,5,今日の授業の感想や反省を書いてください,近年、AIの発展が著しく、私たちはAIに無意識に頼りながら生活していることを実感した。しかし、まだまだAIには欠点があり、AIだけですべてを補うことは難しいということがわかった。,B
C-2021-1_U44,10,1,今日の内容を自分なりの言葉で説明してみてください,"AIについて
構造データ、非構造データ、それらの認識について。",B
C-2021-1_U44,10,2,今日の内容で、分かったこと・できたことを書いてください,"AIによる画像、音の認識がどこまでできるのか
認識方法について",B
C-2021-1_U44,10,5,今日の授業の感想や反省を書いてください,写真のアプリで画像認識してくれる機能を使っているが、これは機械学習によってできることを知り、改めてすごいなと思った。しかし、AIによる基準とかも様々であるので本当に正確に認識方法を確立させるのは難しいことにはとても納得した。,B
C-2021-1_U44,11,1,今日の内容を自分なりの言葉で説明してみてください,"様々な調査方法について
標本選択の方法
個人情報、オープンデータについて",B
C-2021-1_U44,11,2,今日の内容で、分かったこと・できたことを書いてください,"標本選択といっても、沢山の方法があることがわかった。
バイアスもあることも改めて知った。
個人情報保護法について詳しく知ることができた。",B
C-2021-1_U44,11,3,今日の内容で、分からなかったこと・できなかったことを書いてください,オープンデータとクリエイティブ・コモンズ・ライセンスは今日初めて知ったことなのでまだ理解が曖昧。,B
C-2021-1_U44,11,5,今日の授業の感想や反省を書いてください,今日の内容は身近なものだったが、オープンデータについては知らなかったので興味深かった。標本選択のバイアスについても改めて学習すると確かにと思うものが多かった。これを機に調査や標本選択についての見方が変わると思う。,B
C-2021-1_U44,12,1,今日の内容を自分なりの言葉で説明してみてください,ベクトル,B
C-2021-1_U44,12,2,今日の内容で、分かったこと・できたことを書いてください,"ベクトルとは何か
ユークリッド距離、マンハッタン距離、編集距離",B
C-2021-1_U44,12,5,今日の授業の感想や反省を書いてください,今数学でちょうどベクトルを学習しているのでちょうど良かった。これまで何も考えずにベクトルの計算しかしていなかったから今日の授業で深く学べて良かったと思う。,B
C-2021-1_U44,13,1,今日の内容を自分なりの言葉で説明してみてください,"可視化
データの利用",B
C-2021-1_U44,13,2,今日の内容で、分かったこと・できたことを書いてください,"グラフには様々な種類があること
用途やデータによって使い分けることが必要であるということ",B
C-2021-1_U44,13,5,今日の授業の感想や反省を書いてください,"今後、パワーポイントの作成などでグラフを使うことは必ずあると思うので、今日の可視化についてのことはとても大事だと思った。
また、線形代数を今なぜ学んでいるのかを理解できたので、期末試験を頑張ろうという気になった。",B
C-2021-1_U44,14,1,今日の内容を自分なりの言葉で説明してみてください,相関、データの分散,B
C-2021-1_U44,14,2,今日の内容で、分かったこと・できたことを書いてください,相関や分散によって何がわかるのか,B
C-2021-1_U44,14,5,今日の授業の感想や反省を書いてください,"今日の小テストは0点だったのでちゃんと復習して次回のテストを頑張りたい。
今日学習したところまでがテストなので、理解していないところは理解してテストを受けられるようにしたい。",B
C-2021-1_U44,15,1,今日の内容を自分なりの言葉で説明してみてください,期末テスト,B
C-2021-1_U44,15,2,今日の内容で、分かったこと・できたことを書いてください,今まで習ってきたことの総復習だったので頑張った。,B
C-2021-1_U44,15,3,今日の内容で、分からなかったこと・できなかったことを書いてください,記述問題が難しかった。特に例を提示して説明する問題ができなかった。,B
C-2021-1_U44,15,5,今日の授業の感想や反省を書いてください,情報科学で学んだことの本質を理解していないと難しい問題だったと思う。授業で学んだことはとても大事だと思うし、知っているか知らないかで大きく違うと思うので忘れないようにしたい。,B
C-2021-1_U3,1,1,今日の内容を自分なりの言葉で説明してみてください,遠くにメッセージを送る方法が昔から作り続けられていて、のろしなどの合図から現代の電子メールと進化しているが、情報を符号化して伝達するという発想は昔とかわらずおこなわれている。,B
C-2021-1_U3,1,2,今日の内容で、分かったこと・できたことを書いてください,"デジタルでの情報の表現は０と１でおこなわれる。それによって情報が符号化され、伝達し、復号化することで情報のやり取りを行う。
昔から情報の伝達に情報の符号化を用いていた。",B
C-2021-1_U3,1,5,今日の授業の感想や反省を書いてください,電子教科書の扱い方がある程度わかってきた。情報の伝達の基本的なことを高校などで習ったことを復習し確認することができた。,B
C-2021-1_U3,2,1,今日の内容を自分なりの言葉で説明してみてください,符号化において必要なのが復号可能で一意的であり、できるだけ短く表すということ。,B
C-2021-1_U3,2,2,今日の内容で、分かったこと・できたことを書いてください,語頭符号は一意復号可能符号であること。　平均符号長が最小の語頭符号を見つければそれが最小の一意復号可能符号である。,B
C-2021-1_U3,2,5,今日の授業の感想や反省を書いてください,符号化で最適な物がどんなものか、符号の長さの求め方、最小の長さの探し方がわかった。,B
C-2021-1_U3,4,1,今日の内容を自分なりの言葉で説明してみてください,"通信路でノイズがあり、符号が反転し得る。そこで符号を冗長化することでその誤りを検出したり訂正することができる。
冗長化させることでブロック誤り率を下げることができるが、伝送速度も下がる。",B
