userid,1,2,3,4,5,target
C-2021-2_U104,,,"""I was able to apply it to the formula and calculate, but it seems that I understood why the formula was used, so I was confused.""",,"""There were a lot of things that I didn't understand, so I wanted to review and deepen my understanding.""",0
C-2021-2_U105,"""The reduction in ambiguity is the amount of information obtained. The ambiguity of the source can be quantified. It is calculated. The expected value of the amount of information obtained is equal to the entropy.
. ""","""The amount of information obtained when an event with probability of occurrence p occurs can be expressed as -log2p.""","""The difficulty was in matching the ambiguity of the general source to the entropy of the source.""",,"""I got into a very serious content, and it got very confusing. Halfway through, I got confused, so I thought I'd review it thoroughly.""",-1
C-2021-2_U106,"""Quantification of ambiguity of information, nature of ambiguity, relationship between ambiguity and entropy and amount of information, how to obtain the expected value of information amount, and conditions associated with mutual information and conditional probability regarding two events I learned how to find the attached entropy.""","""In last week's class, I didn't fully understand why entropy was calculated using log2, but in today's class, I learned about the relationship between entropy and information ambiguity, and it cleared my mind.""","""I didn't really understand why the expected value of information and the entropy match.""",,"""Because I was able to learn about the amount of mutual information and the ambiguity of information, I thought that I was able to learn more about the correlation of multiple phenomena than ever before. Also, mathematics, physics, chemistry, etc. It was very interesting because I felt that different subjects were connected.""",-1
C-2021-2_U107,"""How to obtain the amount of information that can be obtained, and how to define and obtain its expected value""","""It was difficult to understand what the entropy function represents, and I could not visualize what the vertical and horizontal axes represent and their relationship, but I was able to understand because of the detailed explanation of the derivation procedure.""",,,"""Regarding the expected value of the amount of information, the idea that the more the probability of occurrence of each event is matched, the more ambiguous it becomes is fairly easy to understand using diagrams and examples.
My computer froze due to overheating during class, so it was helpful to have a recording of the class. """,-1
C-2021-2_U108,"""I learned how to display the 'ambiguity' of information as a numerical value of the amount of information. Information can be evaluated by making full use of mathematics and reducing it to probability, expected value, and entropy (the disorder and ambiguity of things). """,,,,,0
C-2021-2_U109,"""Definition of information content, relationship between ambiguity and entropy, definition of mutual information""","""Through the formula, I was able to understand that the amount of information (ambiguity) and entropy are deeply connected. I was able to grasp entropy and mutual information as concepts.""","""I could understand the relationship of mutual information I(X,Y)=I(Y,X) by looking at the formula, but I couldn't understand it intuitively.""",,"""I felt that the mathematical content had become quite large and the concepts were becoming difficult.""",-1
C-2021-2_U11,"""Proof that the amount of information can be measured by ambiguity, and that the ambiguity of information can be expressed using log2
That the expected value of the amount of information matches the entropy
Mutual information: ambiguity can be changed by adding other information""","""Determining the amount of information, the expected value of information, and the amount of mutual information
About the entropy function
""",,,"""At first, I was puzzled by the expression ambiguity, but as I looked at various examples, I was able to understand it.
I was surprised that the reduction in ambiguity was determined by the phenomenon that occurred.""",-1
C-2021-2_U110,,,"""Regarding mutual information, from preparation to class, I was able to calculate, but I felt like I didn't know what I was doing.""",,"""I'm at a point where I don't understand the amount of information and entropy. I want to review and understand more precisely.""",-1
C-2021-2_U111,"""The ambiguity of an information source is equal to the entropy. The amount of information = the reduction in ambiguity = -log2p, where p is equal to the probability p of the event occurring. The expected value of the amount of information is equal to the entropy. It agrees. Mutual information is one index that indicates the strength of the relationship between random variables X and Y, and when it is 0, X and Y are irrelevant.""","""I was able to understand what value entropy corresponds to and why it can be expressed in that formula.""","""I didn't understand the proof of U(M)=log2M.""",,,-1
C-2021-2_U112,"""As the amount of information increases, the ambiguity of information decreases. Also, if the amount of ambiguity is U(M), it monotonically increases with respect to M. The amount of decrease in ambiguity can be expressed as a probability. Inverse In addition, from the probability, the amount of information obtained can also be obtained.The expected value of the amount of information is equal to the entropy.Entropy is equal to the ambiguity.Mutual information indicates the strength of the relationship between X and Y. When the mutual information is 0, X and Y are irrelevant.In other words, even if you get information on X, the ambiguity of Y does not change.""","""The idea and meaning of entropy is not perfect, but I think I have come to understand it better than in the previous class. I was able to understand what it represents in terms of the amount of information. As for mutual information, I was able to understand that the relationship between X and Y can be expressed numerically, and I thought it was interesting.""","""I didn't learn about expected values ​​in high school, so I don't know the details, but I think I have a general idea. I thought it was necessary to understand and work on it.""","""Nothing in particular.""","""When I learned about what entropy is, I thought it was interesting because there are various ways of thinking and understanding it, and it piqued my interest. The fact that the ambiguity of information decreases as the amount of information increases is something that can be seen in everyday life as well. I think it's something we unconsciously recognize, but I think it's amazing that you can put what you unconsciously understand into words and use it in the field of information science. I thought it would be interesting to quantify the strength of the relationship between",-1
C-2021-2_U113,"""On how to calculate ambiguity and correlated information.""","""Through the proof, we now know why we use log for entropy.""","""About mutual information, I think that there is a part that I do not fully understand because the formula has become complicated.""","""is not.""","""It's finally getting more complicated. I want to not only listen to the lectures, but also do my homework and review.""",-2
C-2021-2_U114,"""The reduction in ambiguity is equal to the amount of information obtained. The rarer the information obtained, the less ambiguity. The expected value of the amount of information obtained is equal to the entropy, and entropy is a measure of ambiguity. It can be said that the maximum value of the entropy function is when the probability of two events is 1/2.In addition, the amount of reduction in ambiguity about the other information by knowing one information is called mutual information.""","""It turns out that the amount of ambiguity reduction by knowing the occurrence of an event with probability p is -log₂p. I'm glad I was able to understand the entropy that I didn't know last time.""","""I would like to review the mutual information calculation formula again.""",,"""It was my first time to know the concept of the expected value of the amount of information, but I think I understood it. The example is very easy to understand and it helps me every time. Thank you.""",-2
C-2021-2_U115,"""By quantifying the ambiguity and quantifying the amount of information obtained by reducing the amount of information, it became easier to compare different events. Also, by multiplying the probability, the expected value can be obtained.""","""I feel like I've grasped the overall picture of the amount of information.""","""I didn't do that much in high school, so it was hard to imagine.""",,"""I don't have much understanding of mutual information, so I'd like to focus on that.""",-1
C-2021-2_U117,"""As a means of measuring the amount of information, there is a way to quantify the ambiguity of the information source. This has the property of monotonically increasing and additive. The decrease in the strength is -log2p.In addition, the expected value of the amount of information is equal to the entropy.There is mutual information I(X,Y) in the degree that expresses the strength of the relationship between the random variables X and Y, and I( X,Y)=H(X)-H(X|Y).""","""I was able to understand a little bit of the concept of entropy, which I didn't understand at all until last time.""","""In the conditional entropy formula, I didn't understand why H(p) was multiplied by the probability of the presupposed condition.""","""I'm curious about how entropy is actually used and in what situations.""","""What I learned this time was a way of thinking and calculation that is unlikely to have been done in mathematics etc. If you can imagine the graph of the entropy function, even if you do not give a specific number, the size of the value from the distance from p = 1/2 I thought it would be useful to be able to compare the two. I couldn't keep up with my understanding when there were so many elements, so I'd like to sort them out and follow them carefully from the next time.""",-2
C-2021-2_U118,,"""I understood the definition of ambiguity and how to measure the reduction of ambiguity. I also understood that it automatically understands the amount of information.""","""I couldn't understand the proof on page 10 of the document halfway through, so I'd like to try it myself so that I can understand it properly.""",,"""There were some parts that were a little difficult to understand, such as proofs, so I would like to review them thoroughly so that I can understand them.""",0
C-2021-2_U119,"""It was a class with a lot of calculations, such as finding the amount of information, finding expected values, and so on.""","""I was able to understand the nature of ambiguity and the expected value of the amount of information.""",,,"""In this class, there were various calculations, but I was able to understand a little of the proofs that I didn't understand in the preparation stage. I was able to feel once again the importance of reviewing.""",-1
C-2021-2_U12,"""Phenomenon of ambiguity = increased amount of information
A large amount of information can be obtained by knowing the occurrence of an event that rarely occurs. ""","""I feel like I was able to find the amount of information I could obtain.
""","""I was able to solve the information volume exercises by referring to examples, but I was unable to fully understand the essence of the content.
The expected value could not be obtained even by referring to the example. I didn't understand the H (mood) part.
""",,,-1
C-2021-2_U120,"""Entropy has the aspect of the expected value of the amount of information. Also, the reduction in ambiguity is equal to the amount of information given.
""","""Computation of the expected value of the amount of information. How to compute the conditional entropy.""","""I know how to calculate the conditional entropy, but I don't understand why I added new probabilities in the calculation process.""",,"""I was able to learn about entropy from a different perspective. It was the first time I touched on the calculation of expected value, but I'm glad it wasn't difficult.""",0
C-2021-2_U121,,,"""I could hardly understand the explanation of the proof of U(M) = log2M.""",,"""There were a lot of calculation formulas, and it took me a while to understand them. Among them, I could hardly understand the part mentioned in (3), and I needed to organize what I understood. I think there is, so I thought I had to review.""",-2
C-2021-2_U122,"""Entropy: How to find the amount of information; How to find the expected value; How to find the mutual information
The amount of information is less ambiguous""","""How to find expected value, how to find mutual information""",,,"""It was interesting to see how the amount of information reduced the ambiguity. In high school, the problem that was treated as a problem of probability was treated as a problem that required the amount of information, which was fresh and fun.""",-3
C-2021-2_U124,"""The reduction in ambiguity is the same as the amount of information obtained.
The reduction in ambiguity due to knowing the occurrence of an event with probability p can be expressed as −log₂p.
The expected value of the amount of information matches the entropy. ""","""I now understand the concept of reducing ambiguity, and can now perform calculations to obtain it. In addition, we are now in a world where the expected value of information is required.""","""The proof of U(M)=log₂M was difficult and took me a long time to understand.""",,"""I'm glad I was able to learn something I didn't know today.
The idea that the reduction in ambiguity is the same as the amount of information obtained made sense to me and was interesting. """,-3
C-2021-2_U125,"""About the ambiguity of the amount of information, the amount of information that can be obtained. By obtaining certain information, the ambiguity of the amount of information is reduced. Ambiguity reduction is expressed as -log2(p).There is also mutual information, which expresses the mutual relationship between multiple information quantities.""","""The ambiguity of information has monotonically increasing and additive properties. The expected value of the ambiguity and the amount of information matches the entropy. The decrease in ambiguity matches the amount of information obtained. This is called the decrease in ambiguity. can be set to -log2(p) using the probability of occurrence p.""","""A proof of the ambiguity U(M)=log2(M). On conditional entropy.""",,"""There were things I didn't understand during the preparation, and things I vaguely understood, but after listening to the lectures, I was able to deepen my understanding, and there were parts I understood, but conditional entropy was still difficult. I think I'll move my hands and try to calculate until it becomes.""",-2
C-2021-2_U126,"""Increase in the amount of information = decrease in ambiguity of information, and the quantification of ""ambiguity of information"" is equal to entropy. The expected value of information obtained under certain conditions is also equal to entropy. The amount of information that can be obtained by combining two pieces of information is called the mutual information of the two pieces of information. """,,,,"""There are some mathematical formulas and proofs here and there, and I feel like I'm not good at it, but when I review, I'll try to write proofs myself again to deepen my understanding.""",-1
C-2021-2_U127,"""The amount of information obtained with an event is a decrease in ambiguity, and ambiguity has monotonically increasing and additive properties. In addition, if the ambiguity of the information source S is U(S), then U(S) is a continuous function of the probability p of any event, it agrees with the entropy H(S)=[sum of p*(-log2p)] of S. Furthermore, given the occurrence of an event with probability p The amount of information obtained can be expressed by the reduction in ambiguity -log2p, and the expected value of the amount of information can be obtained by summing q(-log2q) where q is the probability of an arbitrary event. Since is equal to the entropy, it may be useful to use the entropy function when considering the expected value of the amount of information.The mutual information of the random variables, calculated using the conditional entropy, is the relation of the random variables shows the strength of",,,"""In what kind of situations are the expected values ​​and mutual information of the amount of information learned this time actually used?""",,-2
C-2021-2_U128,,,,"""The fact that the information that a mouse has bitten a cat is large is that if you think about it in the same way as dice, something with a low probability has occurred, so you can think, 'Oh, this event can happen.'"" Is it because you can? ""","""This time, I was able to deepen my understanding by learning about the expected value that I had heard about in high school, but I didn't understand the points mentioned above, so I would appreciate it if you could open it.""",-1
C-2021-2_U13,"""The amount of information is the reduction of ambiguity, and the expected value of the obtained information is equal to the entropy. Also, the amount of information about other events obtained by observing a certain event is called mutual information, which is It represents the strength of the relationship between two events.""",,,,"""I tend to stop thinking when formulas are lined up, so I want to face it without fear.""",-3
C-2021-2_U130,"""I learned more about what entropy is, how to calculate its amount of information, and types of information.""","""The word entropy itself was not very familiar to me, so I felt it was a little difficult at first, but when I actually listened to the class, the concept of entropy and the basic method of calculating the amount of information were much simpler than I had imagined. It was a thing, so I think I understood the basics.""","""I think I understand the concept and basics of the language, but I would like to be able to apply it even if it is a little complicated.""",,"""I was able to learn more in detail than in the previous class, so I think I was able to understand things a little faster than before.""",0
C-2021-2_U131,,"""I was able to actually solve the problem by memorizing the formula for calculating the amount of information and the expected value.""",,,,-2
C-2021-2_U132,"""I was surprised that the vague concept of ambiguity could be expressed in a mathematical formula.""","""The amount of information can be known if the probability is obtained""","""I didn't quite understand why ambiguity was expressed using log""",,"""I should have listened more carefully to the proof.""",-1
C-2021-2_U133,"""In today's lecture, I used numerical values ​​to confirm the ambiguity of information and the relationship between entropy and expected value. I learned that the amount of information that can be obtained can be obtained stochastically.""","""I think you can understand from the calculation example that the reduction in ambiguity means that you are getting information.""","""I could only vaguely understand that I(X,Y)=0 when mutual information X and Y are irrelevant.""",,"""It was easy to understand because I took the class while trying to calculate the example problems. I felt it was a little difficult because there were some complicated parts such as conditional entropy. """,-2
C-2021-2_U134,"""I was able to go back and understand how to calculate entropy and the concept of probability.""","""I learned about the concepts of entropy, ambiguity, and amount of information, and was able to calculate them.""",,,"""I was able to concentrate on my activities. By learning about entropy, I learned about probability and expected value in high school, but I had a mechanical understanding of it, so I think it was very good to understand.""",-1
C-2021-2_U135,"""By quantifying and expressing the ambiguity of information, which is difficult to grasp, it is possible to make objective comparisons so that it can be generally understood.""","""Studying mathematical statistics has improved my outlook considerably. I felt that it was easier to understand entropy and expected values.""",,,"""I thought it was interesting to see the relevance to other subjects as soon as possible.""",-3
C-2021-2_U136,"""As the amount of information increases, the value becomes clearer.""","""The amount of information can now be solved by calculation.""","""Nothing in particular.""","""Nothing in particular.""","""I still don't understand how the formula works, so I thought I'd practice and get used to it.""",-1
C-2021-2_U137,"""Information sources have ambiguity, and the amount of information reduces that ambiguity. There is also an expected value for the amount of information, and it is possible to estimate how much ambiguity can be reduced. We can also combine the two pieces of information and analyze the sources as mutual information.""","""While learning about ambiguity, I was able to understand entropy, which I didn't understand last time. I was able to understand the amount of information and how to calculate the expected value of the amount of information.""","""There are parts of mutual information that I still don't understand, so I'd like to review and understand them by the next class.""","""I wondered in what kind of situations specifically mutual information is needed.""","""I learned about expected values ​​in today's mathematical statistics class, and I learned that the amount of information also has expected values, and I found it interesting that there are various expected values. I thought it was wonderful that you derived U(M)=log2M from the nature of the inequality.In today's class, I can't say that I fully understand mutual information, so I need to prepare more. I thought it was necessary.""",-2
C-2021-2_U138,,"""Continuing from the previous lecture, entropy came out and I was able to understand it well.""",,,,-1
C-2021-2_U139,,"""I was able to understand the principle of expected value and how to calculate it.""",,,,-1
C-2021-2_U14,"""The ambiguity decreases with the amount of information obtained. The ambiguity U(M) increases monotonically with respect to M and is additive. The entropy agrees, and the entropy agrees with the expected value of the information.The mutual information indicates the strength of the relationship between the two pieces of information.""","""I understood the relationship between the ambiguity of information and enthalpy. I understood that the ambiguity decreased as the amount of information obtained increased.""","""When I(X,Y)=0, X and Y are irrelevant, but I didn't know when H(X)=H(X|Y).""",,"""I thought it was very interesting to be able to express the ambiguity of information not as a feeling, but as a numerical value. I was confused by the alphabetical notation, so I would like to review and distinguish between them.""",-1
C-2021-2_U140,"""I learned about mathematical formulas for measuring the amount of information.""","""Expression of the amount of information given by a given piece of information by means of a formula.""","""Usage of Entropy""",,,-3
C-2021-2_U141,"""Introduced the meaning of information and amount of information, explanation and calculation method of information amount and expected value, and conditional entropy.""","""I understood the meaning of the amount of information and the expected value, and became able to calculate it.""","""The conditional entropy calculation was a bit confusing.""",,"""I understood the meaning of the expected value and how to calculate it, but I was vague about what I could understand from the numbers. I thought it was important not only to prepare before the lecture, but also to review and supplement the parts I did not understand. .""",-1
C-2021-2_U142,"""There is the idea of ​​quantifying information ambiguity, which is equal to the entropy of S, given the source of the information.
Information content is the reduction of ambiguity. Further, mutual information is an index representing the strength of the relationship, where X and Y are random variables. ""","""I was able to understand the meaning of the amount of information = reduction in ambiguity and how to obtain it. I also understood that the amount of mutual information represents the strength of the relationship between one event and another.""","""My understanding of how to calculate the expected value of the amount of information is half-finished from the story of the cat's mood.""",,"""Information and amount of information are words that we often hear, but I thought it would be interesting to think of the amount of information as a reduction in ambiguity.""",-1
C-2021-2_U143,"""Continuing from the last time, there was a detailed explanation about entropy. We learned about the relationship between the ambiguity of the information source and the amount of information obtained, and learned that the calculation method is the same as the entropy calculation. Also, the presence or absence of preconditions. learned the difference in expected values.""",,,,"""I tried to prepare for class, but as I progressed to the second half, I felt that my preparation was insufficient. Before the lecture, I understood what I didn't understand, and prepared more so that I could concentrate on listening to that part. I want to put in the effort.""",-2
C-2021-2_U144,"""Quantify the amount of information, the ambiguity, and the expected value of the amount of information.""",,,,,0
C-2021-2_U145,"""Definition and measurement of information content, expected value of information content and mutual information""","""The ambiguity of a general information limit is consistent with the entropy of that information limit.
Amount of information, how to obtain the expected value of the amount of information""","""Finding connections between the contents of the second class and this time""",,"""I was worried about answering the quiz, so I thought the second review was necessary.
I forgot to draw a marker in my homework. """,0
C-2021-2_U146,"""By representing the amount of information in numbers, it is possible to compare.""",,,,,0
C-2021-2_U147,"""Regarding the amount of information. Since the amount of information = reduction in ambiguity, we learn about information by calculating the ambiguity.""","""I was surprised that the amount of information can be expressed in a mathematical formula. I realized that the amount of information = reduction in ambiguity is certainly true.""",,,"""I wondered if the relationship between a cat's mood and its tail could be quantified.""",-2
C-2021-2_U148,"""Obtaining information reduces ambiguity. If the ambiguity of information is U(M), then U(M)=log2(M), and ambiguity and entropy are equal. Knowing the occurrence of an event with probability p The amount of information obtained is log2(P).""","""We found that the information ambiguity is consistent with the entropy, and we were able to actually calculate the information ambiguity.""","""I understood up to the derivation of the inequality in the proof of U(M)=log2M, but I didn't understand why the limit was used after that.""",,"""I'm glad I was able to deepen my understanding of the vague information endo rupee last time.""",-1
C-2021-2_U15,,,"""Calculation of entropy involving conditional probability""",,,-1
C-2021-2_U151,"""The amount of information obtained is equal to the amount of reduction in ambiguity. Also, the expected value of the amount of information is equal to the entropy.""",,,,"""Sometimes I can't concentrate properly and I miss things, so I want to concentrate more.""",-3
C-2021-2_U152,"""Information ambiguity""",,,,,-1
C-2021-2_U153,"""I learned how to quantify the ambiguity of information (amount of information) by formulating it. In addition, I learned the expected value of the amount of information and the amount of mutual information. I learned about quantification.""","""I think I've become able to firmly define, content, and calculate the amount of information, the expected value of information, the reduction of the amount of information, and the amount of mutual information.""","""Nothing in particular. The proof of U(M) = log2M was also difficult to understand in the preparation stage, but I was able to understand it in class and review.""",,"""Compared to the last class, I think I was able to understand the content better. If I can understand the content, I would like to be able to understand the meaning of definitions and formulas, because my calculations are at the level of high school mathematics.""",-3
C-2021-2_U154,,,,,"""I couldn't understand entropy properly in the last class, but I think I was able to understand it properly in this class.",-1
C-2021-2_U156,"""Reduced ambiguity = amount of information obtained""","""You can find entropy by thinking about the expected value""","""I still don't understand why you use log2""","""Please explain again why you use log2""","""You said, 'I explained it carefully,' but I feel that my understanding has not caught up yet. """,-3
C-2021-2_U158,"""Entropy theorem and how to calculate it.""","""Relationship between Entropy Calculation Method and Probability""","""Calculation when entropy parameters are large""",,"""I was able to do simple entropy calculations, but I couldn't do anything complicated.""",-1
C-2021-2_U159,"""The amount of information is the reduction in ambiguity, and can be derived by a formula using logarithms. The expected value of the amount of information is equal to the entropy.""","""How to find the amount of information, how to find the expected value""",,,"""I felt nostalgic to solve mathematical problems with logarithmic calculation after a long absence.""",-1
C-2021-2_U16,"""About the entropy function
The amount of information obtained reduces the ambiguity of the event.""","""I learned that if the given information is something that rarely happens and has a low probability, the value of the amount of information that can be obtained will be large.
Simple calculations using log can be done with understanding.""","""I didn't understand that the entropy function can be obtained by H(p), but I was able to understand the meaning of the graph by studying with my friends, so I understood it to some extent.
I can do the calculation itself, but I don't understand the proof of U(M)=log₂M""","""I don't know what Pr that appears in the expected value of the amount of information represents.""",,-2
C-2021-2_U160,"""Repeat questions to get information
Reduce ambiguity = get information



""","""Reduced ambiguity = amount of information obtained

The reduction in ambiguity due to knowing the occurrence of an event with probability p is -log2p

Expected value of information
I learned how to calculate mutual information. ""","""calculate log

division of log""",,"""Information is not obtained directly, but is obtained by reducing ambiguity.
I thought it was important to memorize and understand the calculations first. """,-3
C-2021-2_U161,,"""I was able to deepen my understanding of mutual information by listening to examples of the relationship between cat moods and tails in this class.""",,,"""I had a hard time deepening my understanding this time because there were many mathematical ways of thinking, but I was able to understand by solving examples and listening to explanations.""",-1
C-2021-2_U162,,"""I became able to calculate the amount of information by applying it to the formula for calculating the amount of information. As I looked at the examples over and over again, I began to understand what I was looking for. I didn't understand it, but after listening to the explanation, I understood the proof.""",,,,-2
C-2021-2_U163,"""The ambiguity of information decreases as the amount of information increases, and increases as the amount of information decreases.
Also, the ambiguity of an information source changes according to its occurrence probability.
""","""How to calculate the amount of information
How to calculate the expected value of the amount of information

""","""Mutual information""",,"""I was able to actually use the formula, and my understanding improved.""",-1
C-2021-2_U164,"""Learn more about entropy.""",,,,,-2
C-2021-2_U165,"""Mathematically represent the ambiguity of information and find the expected value of the amount of information.""","""I was able to learn how to express the ambiguity of information numerically and how to use entropy, which I learned in the previous class.""",,,,-2
C-2021-2_U166,"""How to check the amount of information""","""Entropy function increases the amount of information about events that occur with a probability of 1/2""",,,,-1
C-2021-2_U167,"""Assuming that ambiguity can be shown by increasing the amount of information, the ambiguity of information sources and the expected value of the amount of information obtained can be shown by entropy.""","""A decrease in ambiguity can be shown as an increase in the amount of information.
・The ambiguity of information sources and the expected value of the amount of information that can be obtained can be indicated by entropy.
・The properties of ambiguity are monotonically increasing and additive. I understood it with the example of the dice.
・Entropy is important",,"""・How to calculate [｜] that appears in the definition of mutual information""","""I'm not very good at mathematics, so there were a lot of calculations, so it was difficult, but I found it interesting when I listened to the explanations. However, I'm happy that I didn't do the calculations in the final exam.""",-2
C-2021-2_U168,"""General source ambiguity equals source entropy. More information means less ambiguity.""","""It is now possible to calculate the amount of information obtained, the expected value of the amount of information, and the amount of mutual information.""","""I didn't really understand how to find the conditional entropy, so I would like to solve it by referring to the solution shown in the example.""",,"""Today's class was mostly about memorizing formulas, so I think I was able to master it through examples and exercises. I didn't understand conditional entropy very well, so I want to review it and perfect it.""",-1
C-2021-2_U169,"""Ambiguity U(M) = log2M. The amount of information obtained by knowing the occurrence of an event with probability of occurrence p is defined as the amount of ambiguity reduction, that is, -log2p. p1 = p, p2 = 1- If p, the entropy value is H(p)=p(-log2p)+(1-p)(-log2(1-p)), which is called the entropy function, and H(p) is p= It reaches its maximum when it is 1/2.In addition, the mutual information of random variables X and Y is defined as I(X,Y) = H(X) - H(XlY).""","""I solved the exercise using the formula.""","""I don't quite understand the deeper meaning of the formula.""",,,-1
C-2021-2_U17,,"""I learned how to apply numbers to each formula and how to come up with the answer. Also, I understood why the formulas are the way they are, so I was able to actually do the calculations in the exercise.""",,"""I think I have understood it, but I would like to know if there is actually an answer for the assignment.""","""I was late in submitting my assignments and journals, so I'll try to submit them a little earlier.
In addition, I would like to deepen my understanding of the content a little more in preparation for the class. """,-1
C-2021-2_U170,,,,,"""Today, I thought it would be very difficult because it involved number 3, which is not within the scope of humanities, and at the same time, I thought it was amazing to have someone whose job is to handle information, such as a programmer.""",-2
C-2021-2_U171,,"""We found that the amount of information obtained is determined by the reduction in ambiguity. We now know how to quantify ambiguity.""",,,"""I forgot a little about logarithms, so I'm going to review the math content I learned in high school.""",-3
C-2021-2_U174,"""The meaning of the terms ambiguity and entropy and how they are calculated.""",,,,,-3
C-2021-2_U18,"""Entropy is something that expresses the ambiguity of information, and it is possible to calculate the decrease in the amount of information by calculating it.""","""I understand the entropy and the amount of information and the meaning of the formula.""",,,"""I learned a new way of thinking about the ambiguity and amount of information that I normally don't think about.""",-1
C-2021-2_U19,"""The ambiguity of information, the amount of information that can be obtained, and the expected value can be expressed numerically.""","""This time, I was able to prepare for the class, so I was able to take the class with a certain degree of understanding.""","""I was able to memorize the formula as the definition, but I doubt I fully understood why it happened.""",,"""It was easier to understand because it was more specific than last time.""",-2
C-2021-2_U20,,"""I know the definition. Somehow, I understand it to the extent that it is.""",,,,-2
C-2021-2_U21,"""About the ambiguity of information, I confirmed that 'the less ambiguous, the more information I could get,' and quantified the ambiguity and learned its properties and theorems. ""","""I understand that less ambiguity = amount of information obtained.""","""I didn't quite understand the amount of mutual information.""",,"""I was able to clarify what I understood and what I didn't understand. I realized once again the importance of preparation and review.""",-3
C-2021-2_U23,,,,,"""It was the most difficult class I have ever taken.""",-3
C-2021-2_U24,"""#NAME?""","""Computation of amount of information""","""Mutual information was a bit difficult to understand""",,"""It was a panic case with a lot of numbers coming out, but I think it wasn't complicated if you followed the steps carefully.""",-2
C-2021-2_U25,"""Relationship between amount of information, expected value of information, and ambiguity.""","""When the entropy function is maximized.""","""To fully understand entropy.""",,"""In the quiz, I made the worst mistake of choosing the wrong option even though I knew it. I will be careful not to do that again next time.""",-3
C-2021-2_U26,"""As the ambiguity of knowledge decreases, the amount of information obtained increases.
The fuzziness of a source S is given by log2(M), which is equal to S's entropy.
The amount of information obtained by knowing the occurrence of an event with probability of occurrence p is defined as -log2(p).
Therefore, the amount of information obtained by knowing the occurrence of rare events is greater than the amount of information obtained by knowing the occurrence of frequently occurring events. ""","""It turns out that the reduction in ambiguity can be quantified with a formula.
In addition, we were able to know when the expected value of the amount of information becomes large when the occurrence probability of the event is what.
""","""Nothing in particular.""","""Nothing in particular.""","""In the previous class, I didn't fully understand what entropy is, but through this class, I was able to understand it. I was surprised to be asked for the expected value of the amount. I will do my best in the next class as well.""",-2
C-2021-2_U29,"""The ambiguity U(M) becomes log2M.
Expected amount of information. Mutual information and calculation method. ""","""The amount of information given is a reduction in ambiguity.
I understood the concept and calculation method of the expected value of the amount of information and the amount of mutual information that I learned this time. ""","""There was something I didn't understand in the process of deriving U(M)=log2M, so I would like to review it.""",,"""I felt that it was more difficult than last time, so I want to be able to understand the preparation and review properly.
I wanted to know more about the entropy of information content.""",-3
C-2021-2_U3,"""・About ambiguity U(M)
Property: monotonically increasing/additive with respect to M (=1...same as throwing a die with MN)
Theorem: U(M) = log2M
　　　Entropy of information source S = ambiguity U(S)
　　　The reduction in ambiguity due to knowing the sanity of an event with probability p is -log2
・Entropy function
　Assuming p1=p, p2=1-p, the entropy value is H (p )=p (-log2p) + (1-p) (-log2(1-p))
　H(p) is maximized when p=1/2
・Mutual information
Definition: Define the mutual information of random variables X and Y as I(X, Y)=H(X)-H(X｜Y). ""","""I learned that ambiguity and the reduction of ambiguity, which cannot be quantified, can be made visible and calculable through informationization. Also, the probability that we have learned in classes so far works and can be used in this way. I also understand that it is","""I didn't get a very solid understanding of mutual information.""",,"""It was easy to understand because he slowly explained things that many people thought they didn't understand.""",-3
C-2021-2_U30,"""Expressing entropy numerically""","""The higher the ambiguity, the higher the entropy""",,,"""I didn't really understand what ambiguity was, but I learned that when the probability is biased towards one or the other, the ambiguity is small.""",-1
C-2021-2_U31,"""The ambiguity of the information source S is equal to the entropy of S. Also, by considering the amount of information obtained by knowing the event of the occurrence condition p as the amount of ambiguity reduction, we can use the formula. From the formula, we can see that the more rarely an event occurs, the more information can be obtained. The expected value of the amount of information matches the entropy.""","""We were able to quantify the amount of information that could be obtained.
Understand the importance of entropy. ""","""I couldn't really understand the meaning of the formula.""",,"""It was a little difficult because there were various formulas and the calculations were complicated.
I thought it would be interesting to be able to express the amount of information in numerical terms. """,-2
C-2021-2_U33,"""I learned the concept of source ambiguity and entropy. The entropies H(S) of sources S and S match.
Ambiguity reduction goes to -log2p. H(p) is maximized when p=1/2. ""","""Understood that the more narrow the candidates, the less ambiguous the source, and I accepted that it was -log2p. I was able to deepen my understanding through examples.""","""The final mutual information was difficult to understand. I will understand it through review.""",,"""It was a little difficult, but the example of the relationship between a cat's mood and its tail helped me understand. Thank you again for this time.""",-2
C-2021-2_U34,"""About the amount of information and the calculation method for obtaining the expected value of the amount of information.""","""Based on the formula, I was able to understand that the ambiguity of a common source of information corresponds to its entropy.""",,,,-1
C-2021-2_U35,"""The amount of information obtained by knowing the occurrence of an event with probability of occurrence p = the amount of reduction in ambiguity. The amount of reduction in ambiguity is expressed as −log₂p. The expected value of the amount of information corresponds to entropy.
""",,,,,-1
