id,1,2,3,4,5,target
C-2021-2_U116,"""In the past, when sending data to people, we used letters and hand signals, but now we can convert data into signals and send them. When we convert data into signals, we use only two numbers, 0 and 1.
""","""The difference between the way we used to send information and now.""",,,"""Good to have Morse code.""",-1
C-2021-2_U116,"""In the past, when sending data to people, we used letters and hand signals, but now we can convert data into signals and send them. When we convert data into signals, we use only two numbers, 0 and 1.
""","""The difference between the way we used to send information and now.""",,,"""Good to have Morse code.""",-1
C-2021-2_U117,"""So far, many improvements have been made in information education in high schools, but information as science has been neglected. At university, unlike before, we will learn ""information science"" as a science subject.
Information transmission includes information source coding, channel coding, and encryption. The means of information transmission have changed from analog to digital since ancient times, but the fundamentals have always remained the same. ""","""Even though it was a remote class, I was able to understand how to know where everyone else was looking and what they were paying attention to.""","""I didn't know how to take notes.""","""Nothing in particular.""","""It was very interesting to learn about the history of means of information transmission in various forms that are unimaginable today. Even online, I can see the pages open by other people and the degree of understanding. I felt that I was being taught by",-2
C-2021-2_U117,"""So far, many improvements have been made in information education in high schools, but information as science has been neglected. At university, unlike before, we will learn ""information science"" as a science subject.
Information transmission includes information source coding, channel coding, and encryption. The means of information transmission have changed from analog to digital since ancient times, but the fundamentals have always remained the same. ""","""Even though it was a remote class, I was able to understand how to know where everyone else was looking and what they were paying attention to.""","""I didn't know how to take notes.""","""Nothing in particular.""","""It was very interesting to learn about the history of means of information transmission in various forms that are unimaginable today. Even online, I can see the pages open by other people and the degree of understanding. I felt that I was being taught by",-2
C-2021-2_U117,"""So far, many improvements have been made in information education in high schools, but information as science has been neglected. At university, unlike before, we will learn ""information science"" as a science subject.
Information transmission includes information source coding, channel coding, and encryption. The means of information transmission have changed from analog to digital since ancient times, but the fundamentals have always remained the same. ""","""Even though it was a remote class, I was able to understand how to know where everyone else was looking and what they were paying attention to.""","""I didn't know how to take notes.""","""Nothing in particular.""","""It was very interesting to learn about the history of means of information transmission in various forms that are unimaginable today. Even online, I can see the pages open by other people and the degree of understanding. I felt that I was being taught by",-2
C-2021-2_U117,"""So far, many improvements have been made in information education in high schools, but information as science has been neglected. At university, unlike before, we will learn ""information science"" as a science subject.
Information transmission includes information source coding, channel coding, and encryption. The means of information transmission have changed from analog to digital since ancient times, but the fundamentals have always remained the same. ""","""Even though it was a remote class, I was able to understand how to know where everyone else was looking and what they were paying attention to.""","""I didn't know how to take notes.""","""Nothing in particular.""","""It was very interesting to learn about the history of means of information transmission in various forms that are unimaginable today. Even online, I can see the pages open by other people and the degree of understanding. I felt that I was being taught by",-2
C-2021-2_U117,"""So far, many improvements have been made in information education in high schools, but information as science has been neglected. At university, unlike before, we will learn ""information science"" as a science subject.
Information transmission includes information source coding, channel coding, and encryption. The means of information transmission have changed from analog to digital since ancient times, but the fundamentals have always remained the same. ""","""Even though it was a remote class, I was able to understand how to know where everyone else was looking and what they were paying attention to.""","""I didn't know how to take notes.""","""Nothing in particular.""","""It was very interesting to learn about the history of means of information transmission in various forms that are unimaginable today. Even online, I can see the pages open by other people and the degree of understanding. I felt that I was being taught by",-2
C-2021-2_U118,"""In information communication equipment, all information such as characters, pictures, photographs, sounds, etc. channel coding automatically detects and corrects errors during transmission.""","""In the olden days, information communication used sound and sight, such as beacons and drums, but through the efforts of various people, it has changed from hand flag signals and Morse code to telephones and e-mails, so that people who are far away can quickly communicate. I know it has evolved.""","""It has long been a mystery that the world of information is represented by sequences of 0s and 1s. This is a very elementary question, but I wondered why there are only 0s and 1s.""","""Nothing in particular.""",,0
C-2021-2_U118,"""In information communication equipment, all information such as characters, pictures, photographs, sounds, etc. channel coding automatically detects and corrects errors during transmission.""","""In the olden days, information communication used sound and sight, such as beacons and drums, but through the efforts of various people, it has changed from hand flag signals and Morse code to telephones and e-mails, so that people who are far away can quickly communicate. I know it has evolved.""","""It has long been a mystery that the world of information is represented by sequences of 0s and 1s. This is a very elementary question, but I wondered why there are only 0s and 1s.""","""Nothing in particular.""",,0
C-2021-2_U118,"""In information communication equipment, all information such as characters, pictures, photographs, sounds, etc. channel coding automatically detects and corrects errors during transmission.""","""In the olden days, information communication used sound and sight, such as beacons and drums, but through the efforts of various people, it has changed from hand flag signals and Morse code to telephones and e-mails, so that people who are far away can quickly communicate. I know it has evolved.""","""It has long been a mystery that the world of information is represented by sequences of 0s and 1s. This is a very elementary question, but I wondered why there are only 0s and 1s.""","""Nothing in particular.""",,0
C-2021-2_U118,"""In information communication equipment, all information such as characters, pictures, photographs, sounds, etc. channel coding automatically detects and corrects errors during transmission.""","""In the olden days, information communication used sound and sight, such as beacons and drums, but through the efforts of various people, it has changed from hand flag signals and Morse code to telephones and e-mails, so that people who are far away can quickly communicate. I know it has evolved.""","""It has long been a mystery that the world of information is represented by sequences of 0s and 1s. This is a very elementary question, but I wondered why there are only 0s and 1s.""","""Nothing in particular.""",,0
C-2021-2_U119,,"""Understanding how to see various data, such as how many people are opening the BookRoll today, checking the teacher's open pages, and how well they are collaborating with markers. was made.""","""none""","""none""",,-1
C-2021-2_U119,,"""Understanding how to see various data, such as how many people are opening the BookRoll today, checking the teacher's open pages, and how well they are collaborating with markers. was made.""","""none""","""none""",,-1
C-2021-2_U119,,"""Understanding how to see various data, such as how many people are opening the BookRoll today, checking the teacher's open pages, and how well they are collaborating with markers. was made.""","""none""","""none""",,-1
C-2021-2_U120,"""Means of transmitting various information gradually changed from conversation to the use of letters and tools. Nowadays, it is possible to transmit information quickly with personal computers, etc., and the representation of information with 0 and 1 supports it. ing.""","""I learned how to use the electronic textbook and dashboard.""","""The process of converting a large amount of information into a combination of 0s and 1s.""",,"""It was good that the trend of the lecture was easy to understand in real time.""",0
C-2021-2_U120,"""Means of transmitting various information gradually changed from conversation to the use of letters and tools. Nowadays, it is possible to transmit information quickly with personal computers, etc., and the representation of information with 0 and 1 supports it. ing.""","""I learned how to use the electronic textbook and dashboard.""","""The process of converting a large amount of information into a combination of 0s and 1s.""",,"""It was good that the trend of the lecture was easy to understand in real time.""",0
C-2021-2_U120,"""Means of transmitting various information gradually changed from conversation to the use of letters and tools. Nowadays, it is possible to transmit information quickly with personal computers, etc., and the representation of information with 0 and 1 supports it. ing.""","""I learned how to use the electronic textbook and dashboard.""","""The process of converting a large amount of information into a combination of 0s and 1s.""",,"""It was good that the trend of the lecture was easy to understand in real time.""",0
C-2021-2_U120,"""Means of transmitting various information gradually changed from conversation to the use of letters and tools. Nowadays, it is possible to transmit information quickly with personal computers, etc., and the representation of information with 0 and 1 supports it. ing.""","""I learned how to use the electronic textbook and dashboard.""","""The process of converting a large amount of information into a combination of 0s and 1s.""",,"""It was good that the trend of the lecture was easy to understand in real time.""",0
C-2021-2_U121,"""In the first half of the lecture, there was an explanation of the outline of this lecture, including several systems used in the lecture and how to evaluate grades. There was an explanation that it has followed a long history.""","""I was able to learn that information conveyed in various forms, such as images, characters, and sounds, is represented by two types of simple symbols, 0 and 1. Also, I was able to learn how to express information from long ago. However, I found that it has an impact on the way information is expressed today.(conch shell → chime, etc.)","""It was my first time to take a distance class that could only be done by voice, so in the beginning of the lecture, it took a long time from the teacher's instructions to the actual execution, and it was all I could do to catch up with the lecture.""",,,-2
C-2021-2_U121,"""In the first half of the lecture, there was an explanation of the outline of this lecture, including several systems used in the lecture and how to evaluate grades. There was an explanation that it has followed a long history.""","""I was able to learn that information conveyed in various forms, such as images, characters, and sounds, is represented by two types of simple symbols, 0 and 1. Also, I was able to learn how to express information from long ago. However, I found that it has an impact on the way information is expressed today.(conch shell → chime, etc.)","""It was my first time to take a distance class that could only be done by voice, so in the beginning of the lecture, it took a long time from the teacher's instructions to the actual execution, and it was all I could do to catch up with the lecture.""",,,-2
C-2021-2_U121,"""In the first half of the lecture, there was an explanation of the outline of this lecture, including several systems used in the lecture and how to evaluate grades. There was an explanation that it has followed a long history.""","""I was able to learn that information conveyed in various forms, such as images, characters, and sounds, is represented by two types of simple symbols, 0 and 1. Also, I was able to learn how to express information from long ago. However, I found that it has an impact on the way information is expressed today.(conch shell → chime, etc.)","""It was my first time to take a distance class that could only be done by voice, so in the beginning of the lecture, it took a long time from the teacher's instructions to the actual execution, and it was all I could do to catch up with the lecture.""",,,-2
C-2021-2_U122,"""How to use moodle and textbook tools in class
Various ways of conveying information""","""How to open a textbook
Various ways of conveying information""",,,"""In this day and age, collecting and using information is important, so I want to actively learn about information from now on.""",-3
C-2021-2_U122,"""How to use moodle and textbook tools in class
Various ways of conveying information""","""How to open a textbook
Various ways of conveying information""",,,"""In this day and age, collecting and using information is important, so I want to actively learn about information from now on.""",-3
C-2021-2_U122,"""How to use moodle and textbook tools in class
Various ways of conveying information""","""How to open a textbook
Various ways of conveying information""",,,"""In this day and age, collecting and using information is important, so I want to actively learn about information from now on.""",-3
C-2021-2_U123,"""What is the history and types of information and what it is?""","""Information needs to be conveyed quickly and accurately, and for that reason it has been optimized in various forms.""","""Morse Code Memorization""","""Nothing in particular""","""It was a very interesting lecture""",-2
C-2021-2_U123,"""What is the history and types of information and what it is?""","""Information needs to be conveyed quickly and accurately, and for that reason it has been optimized in various forms.""","""Morse Code Memorization""","""Nothing in particular""","""It was a very interesting lecture""",-2
C-2021-2_U123,"""What is the history and types of information and what it is?""","""Information needs to be conveyed quickly and accurately, and for that reason it has been optimized in various forms.""","""Morse Code Memorization""","""Nothing in particular""","""It was a very interesting lecture""",-2
C-2021-2_U123,"""What is the history and types of information and what it is?""","""Information needs to be conveyed quickly and accurately, and for that reason it has been optimized in various forms.""","""Morse Code Memorization""","""Nothing in particular""","""It was a very interesting lecture""",-2
C-2021-2_U123,"""What is the history and types of information and what it is?""","""Information needs to be conveyed quickly and accurately, and for that reason it has been optimized in various forms.""","""Morse Code Memorization""","""Nothing in particular""","""It was a very interesting lecture""",-2
C-2021-2_U124,"""What kind of study is information science and why should we study it?""
A variety of information can be represented by a sequence of 0 and ● (0 and 1).
A description of the history of communication of information. ""","""It was interesting to learn about how telephones convert sound into electric current at the receiver and transmit it back to sound at the transmitter. There are various ways to transmit information. I have found that it has changed over time.
The class progressed using a system that I had never used before, but I was able to adapt well. ""","""I didn't know Morse code, so I'll try my best to do the exercises.""","""Nothing in particular.""","""It was my first class, but I'm glad I was able to learn a few things I didn't know. I'll do my best in my computer science class from now on.""",-3
C-2021-2_U124,"""What kind of study is information science and why should we study it?""
A variety of information can be represented by a sequence of 0 and ● (0 and 1).
A description of the history of communication of information. ""","""It was interesting to learn about how telephones convert sound into electric current at the receiver and transmit it back to sound at the transmitter. There are various ways to transmit information. I have found that it has changed over time.
The class progressed using a system that I had never used before, but I was able to adapt well. ""","""I didn't know Morse code, so I'll try my best to do the exercises.""","""Nothing in particular.""","""It was my first class, but I'm glad I was able to learn a few things I didn't know. I'll do my best in my computer science class from now on.""",-3
C-2021-2_U124,"""What kind of study is information science and why should we study it?""
A variety of information can be represented by a sequence of 0 and ● (0 and 1).
A description of the history of communication of information. ""","""It was interesting to learn about how telephones convert sound into electric current at the receiver and transmit it back to sound at the transmitter. There are various ways to transmit information. I have found that it has changed over time.
The class progressed using a system that I had never used before, but I was able to adapt well. ""","""I didn't know Morse code, so I'll try my best to do the exercises.""","""Nothing in particular.""","""It was my first class, but I'm glad I was able to learn a few things I didn't know. I'll do my best in my computer science class from now on.""",-3
C-2021-2_U124,"""What kind of study is information science and why should we study it?""
A variety of information can be represented by a sequence of 0 and ● (0 and 1).
A description of the history of communication of information. ""","""It was interesting to learn about how telephones convert sound into electric current at the receiver and transmit it back to sound at the transmitter. There are various ways to transmit information. I have found that it has changed over time.
The class progressed using a system that I had never used before, but I was able to adapt well. ""","""I didn't know Morse code, so I'll try my best to do the exercises.""","""Nothing in particular.""","""It was my first class, but I'm glad I was able to learn a few things I didn't know. I'll do my best in my computer science class from now on.""",-3
C-2021-2_U124,"""What kind of study is information science and why should we study it?""
A variety of information can be represented by a sequence of 0 and ● (0 and 1).
A description of the history of communication of information. ""","""It was interesting to learn about how telephones convert sound into electric current at the receiver and transmit it back to sound at the transmitter. There are various ways to transmit information. I have found that it has changed over time.
The class progressed using a system that I had never used before, but I was able to adapt well. ""","""I didn't know Morse code, so I'll try my best to do the exercises.""","""Nothing in particular.""","""It was my first class, but I'm glad I was able to learn a few things I didn't know. I'll do my best in my computer science class from now on.""",-3
C-2021-2_U125,"""Introduction to the class. Information education up to high school and the content of information science to be learned from now on. What is information? The history of ""conveying"" and how sounds, images, characters, etc. are transmitted. about. ""","""The significance of learning information science. Decoding Morse code.""","""There's nothing in particular that I didn't understand.""","""Nothing in particular.""","""I used BookRoll for the first time, but I thought it would be great to have the teacher understand what I didn't understand at the preparation stage.""",-2
C-2021-2_U125,"""Introduction to the class. Information education up to high school and the content of information science to be learned from now on. What is information? The history of ""conveying"" and how sounds, images, characters, etc. are transmitted. about. ""","""The significance of learning information science. Decoding Morse code.""","""There's nothing in particular that I didn't understand.""","""Nothing in particular.""","""I used BookRoll for the first time, but I thought it would be great to have the teacher understand what I didn't understand at the preparation stage.""",-2
C-2021-2_U125,"""Introduction to the class. Information education up to high school and the content of information science to be learned from now on. What is information? The history of ""conveying"" and how sounds, images, characters, etc. are transmitted. about. ""","""The significance of learning information science. Decoding Morse code.""","""There's nothing in particular that I didn't understand.""","""Nothing in particular.""","""I used BookRoll for the first time, but I thought it would be great to have the teacher understand what I didn't understand at the preparation stage.""",-2
C-2021-2_U125,"""Introduction to the class. Information education up to high school and the content of information science to be learned from now on. What is information? The history of ""conveying"" and how sounds, images, characters, etc. are transmitted. about. ""","""The significance of learning information science. Decoding Morse code.""","""There's nothing in particular that I didn't understand.""","""Nothing in particular.""","""I used BookRoll for the first time, but I thought it would be great to have the teacher understand what I didn't understand at the preparation stage.""",-2
C-2021-2_U125,"""Introduction to the class. Information education up to high school and the content of information science to be learned from now on. What is information? The history of ""conveying"" and how sounds, images, characters, etc. are transmitted. about. ""","""The significance of learning information science. Decoding Morse code.""","""There's nothing in particular that I didn't understand.""","""Nothing in particular.""","""I used BookRoll for the first time, but I thought it would be great to have the teacher understand what I didn't understand at the preparation stage.""",-2
C-2021-2_U126,,"""I was able to get used to how to use the blue moodle a little. I learned that there have been various devices around the world for a long time to convey information over a long distance.""",,,,-1
C-2021-2_U127,"""Information"" at university is to learn the basic principles of information science, unlike the ""information"" up to high school where you learn how to use specific software. This mainly consists of information theory, computation theory, and artificial intelligence theory, and is designed to learn the basics rather than learning the technology of the latest equipment. There are three main ways to transmit information: information source coding, channel coding, and encryption.In this lecture, we talked about the general process of information transmission, such as characters and torches. . ""","""In addition to strongly feeling the necessity of learning information science, I learned that there are three elements of information source coding, channel coding, and encryption.""","""Nothing in particular.""",,,-2
C-2021-2_U127,"""Information"" at university is to learn the basic principles of information science, unlike the ""information"" up to high school where you learn how to use specific software. This mainly consists of information theory, computation theory, and artificial intelligence theory, and is designed to learn the basics rather than learning the technology of the latest equipment. There are three main ways to transmit information: information source coding, channel coding, and encryption.In this lecture, we talked about the general process of information transmission, such as characters and torches. . ""","""In addition to strongly feeling the necessity of learning information science, I learned that there are three elements of information source coding, channel coding, and encryption.""","""Nothing in particular.""",,,-2
C-2021-2_U127,"""Information"" at university is to learn the basic principles of information science, unlike the ""information"" up to high school where you learn how to use specific software. This mainly consists of information theory, computation theory, and artificial intelligence theory, and is designed to learn the basics rather than learning the technology of the latest equipment. There are three main ways to transmit information: information source coding, channel coding, and encryption.In this lecture, we talked about the general process of information transmission, such as characters and torches. . ""","""In addition to strongly feeling the necessity of learning information science, I learned that there are three elements of information source coding, channel coding, and encryption.""","""Nothing in particular.""",,,-2
C-2021-2_U128,,,,"""In information communication equipment, information such as characters and pictures is represented as a sequence of 0s and 1s, but is it correct to interpret that words are converted into a code of 0s and 1s? ( I'm sorry if it sounds like a confirmation. I interpreted it like this, but please correct me if I'm wrong.","""At first, when I heard the word information, I often thought of things like dramas and animations, where genius hackers have a list of English and numbers displayed on the screen when they type a computer (programming?). I was worried about whether I would be able to come up with something to do, but this class took away that worry and made it a very friendly class. I may not be able to do it, but I would like to do my best to be able to use external tools well, so please support me.""",-1
C-2021-2_U128,,,,"""In information communication equipment, information such as characters and pictures is represented as a sequence of 0s and 1s, but is it correct to interpret that words are converted into a code of 0s and 1s? ( I'm sorry if it sounds like a confirmation. I interpreted it like this, but please correct me if I'm wrong.","""At first, when I heard the word information, I often thought of things like dramas and animations, where genius hackers have a list of English and numbers displayed on the screen when they type a computer (programming?). I was worried about whether I would be able to come up with something to do, but this class took away that worry and made it a very friendly class. I may not be able to do it, but I would like to do my best to be able to use external tools well, so please support me.""",-1
C-2021-2_U129,,"""I learned a lot about the history of information communication. I knew that smoke signals, conch shells, and drums were used as means of transmitting information over long distances, but this was the first time I learned about the Greek torch communication and the French semaphore communication. rice field.""",,"""Nothing in particular.""",,0
C-2021-2_U129,,"""I learned a lot about the history of information communication. I knew that smoke signals, conch shells, and drums were used as means of transmitting information over long distances, but this was the first time I learned about the Greek torch communication and the French semaphore communication. rice field.""",,"""Nothing in particular.""",,0
C-2021-2_U130,"""I learned in detail about the differences in the academic field of information up to high school, and how to deal with science and technology that has developed in recent years. In addition, I learned about specific examples of how information is transmitted and how this method has developed over the years. learned with.""","""I was able to understand the specific preparations and attitudes for classes. At first, I had trouble opening the site, but I was able to use it well in the middle, so I would like to use it efficiently in future classes.
In addition, I understood that the content of the classes would be full-fledged, unlike the academics up to high school, and I could understand the content of the syllabus well. """,,,"""I was able to see the class in real time, so I was glad that I was able to check whether I was keeping up with the class. I was given specifics about what I should do in the future, so I will continue to do my best in the future.""",0
C-2021-2_U130,"""I learned in detail about the differences in the academic field of information up to high school, and how to deal with science and technology that has developed in recent years. In addition, I learned about specific examples of how information is transmitted and how this method has developed over the years. learned with.""","""I was able to understand the specific preparations and attitudes for classes. At first, I had trouble opening the site, but I was able to use it well in the middle, so I would like to use it efficiently in future classes.
In addition, I understood that the content of the classes would be full-fledged, unlike the academics up to high school, and I could understand the content of the syllabus well. """,,,"""I was able to see the class in real time, so I was glad that I was able to check whether I was keeping up with the class. I was given specifics about what I should do in the future, so I will continue to do my best in the future.""",0
C-2021-2_U130,"""I learned in detail about the differences in the academic field of information up to high school, and how to deal with science and technology that has developed in recent years. In addition, I learned about specific examples of how information is transmitted and how this method has developed over the years. learned with.""","""I was able to understand the specific preparations and attitudes for classes. At first, I had trouble opening the site, but I was able to use it well in the middle, so I would like to use it efficiently in future classes.
In addition, I understood that the content of the classes would be full-fledged, unlike the academics up to high school, and I could understand the content of the syllabus well. """,,,"""I was able to see the class in real time, so I was glad that I was able to check whether I was keeping up with the class. I was given specifics about what I should do in the future, so I will continue to do my best in the future.""",0
C-2021-2_U131,,"""How to draw markers on teaching materials, how to take notes, how to react
How to use real-time ~ (?). """,,,,-2
C-2021-2_U132,"""Guidance for this class of information science and major information communication in history so far""","""I found that information classes at university are closer to the field of science.""","""How to use blue moodle""",,"""I found that using 1 and 0 to represent anything in computer communication is simple but very effective.""",-1
C-2021-2_U132,"""Guidance for this class of information science and major information communication in history so far""","""I found that information classes at university are closer to the field of science.""","""How to use blue moodle""",,"""I found that using 1 and 0 to represent anything in computer communication is simple but very effective.""",-1
C-2021-2_U132,"""Guidance for this class of information science and major information communication in history so far""","""I found that information classes at university are closer to the field of science.""","""How to use blue moodle""",,"""I found that using 1 and 0 to represent anything in computer communication is simple but very effective.""",-1
C-2021-2_U132,"""Guidance for this class of information science and major information communication in history so far""","""I found that information classes at university are closer to the field of science.""","""How to use blue moodle""",,"""I found that using 1 and 0 to represent anything in computer communication is simple but very effective.""",-1
C-2021-2_U133,"""The content of the course was to think about what information is, one of the three pillars of information science, and to learn that humans have been using various tools to convey information such as sounds and sentences since ancient times.""","""Comparing the past and the present, I found that the means of conveying information have advanced, but the information conveyed, such as sounds and sentences, has not changed much.
I was able to think for myself about what information is. """,,"""Nothing in particular.""","""Today, I was able to listen to the lecture while concentrating and thinking for myself. I didn't know some of the means of conveying information, so I realized that people in the past had ingenuity. It was interesting. I wasn't able to grasp the outline in this class, so I will do my best to understand and grasp the essence as I repeat the classes.""",-2
C-2021-2_U133,"""The content of the course was to think about what information is, one of the three pillars of information science, and to learn that humans have been using various tools to convey information such as sounds and sentences since ancient times.""","""Comparing the past and the present, I found that the means of conveying information have advanced, but the information conveyed, such as sounds and sentences, has not changed much.
I was able to think for myself about what information is. """,,"""Nothing in particular.""","""Today, I was able to listen to the lecture while concentrating and thinking for myself. I didn't know some of the means of conveying information, so I realized that people in the past had ingenuity. It was interesting. I wasn't able to grasp the outline in this class, so I will do my best to understand and grasp the essence as I repeat the classes.""",-2
C-2021-2_U133,"""The content of the course was to think about what information is, one of the three pillars of information science, and to learn that humans have been using various tools to convey information such as sounds and sentences since ancient times.""","""Comparing the past and the present, I found that the means of conveying information have advanced, but the information conveyed, such as sounds and sentences, has not changed much.
I was able to think for myself about what information is. """,,"""Nothing in particular.""","""Today, I was able to listen to the lecture while concentrating and thinking for myself. I didn't know some of the means of conveying information, so I realized that people in the past had ingenuity. It was interesting. I wasn't able to grasp the outline in this class, so I will do my best to understand and grasp the essence as I repeat the classes.""",-2
C-2021-2_U133,"""The content of the course was to think about what information is, one of the three pillars of information science, and to learn that humans have been using various tools to convey information such as sounds and sentences since ancient times.""","""Comparing the past and the present, I found that the means of conveying information have advanced, but the information conveyed, such as sounds and sentences, has not changed much.
I was able to think for myself about what information is. """,,"""Nothing in particular.""","""Today, I was able to listen to the lecture while concentrating and thinking for myself. I didn't know some of the means of conveying information, so I realized that people in the past had ingenuity. It was interesting. I wasn't able to grasp the outline in this class, so I will do my best to understand and grasp the essence as I repeat the classes.""",-2
C-2021-2_U134,"""I've heard that information is expressed digitally, but it's been hard to find out the details, so I'm glad I was able to get a firm grasp on it. The history of information and communications is interesting. I learned that humans have been using various methods to transmit information overseas as well.""","""I hadn't seriously thought about how to convey information over a long distance, but I found that the information was applied not only to cues and sentences, but also to pictures, sounds, and photographs.""","""I didn't know exactly when information technology was introduced. However, I think that human beings started using language only recently, so I wanted to know more.""","""As I said above, I wanted to know the details of the development of technology that can accurately convey information.""","""It was very interesting, and when I saw the development of Morse code and information transmission technology in the old days, it made me think about the past, and I found it very interesting.""",-1
C-2021-2_U134,"""I've heard that information is expressed digitally, but it's been hard to find out the details, so I'm glad I was able to get a firm grasp on it. The history of information and communications is interesting. I learned that humans have been using various methods to transmit information overseas as well.""","""I hadn't seriously thought about how to convey information over a long distance, but I found that the information was applied not only to cues and sentences, but also to pictures, sounds, and photographs.""","""I didn't know exactly when information technology was introduced. However, I think that human beings started using language only recently, so I wanted to know more.""","""As I said above, I wanted to know the details of the development of technology that can accurately convey information.""","""It was very interesting, and when I saw the development of Morse code and information transmission technology in the old days, it made me think about the past, and I found it very interesting.""",-1
C-2021-2_U134,"""I've heard that information is expressed digitally, but it's been hard to find out the details, so I'm glad I was able to get a firm grasp on it. The history of information and communications is interesting. I learned that humans have been using various methods to transmit information overseas as well.""","""I hadn't seriously thought about how to convey information over a long distance, but I found that the information was applied not only to cues and sentences, but also to pictures, sounds, and photographs.""","""I didn't know exactly when information technology was introduced. However, I think that human beings started using language only recently, so I wanted to know more.""","""As I said above, I wanted to know the details of the development of technology that can accurately convey information.""","""It was very interesting, and when I saw the development of Morse code and information transmission technology in the old days, it made me think about the past, and I found it very interesting.""",-1
C-2021-2_U134,"""I've heard that information is expressed digitally, but it's been hard to find out the details, so I'm glad I was able to get a firm grasp on it. The history of information and communications is interesting. I learned that humans have been using various methods to transmit information overseas as well.""","""I hadn't seriously thought about how to convey information over a long distance, but I found that the information was applied not only to cues and sentences, but also to pictures, sounds, and photographs.""","""I didn't know exactly when information technology was introduced. However, I think that human beings started using language only recently, so I wanted to know more.""","""As I said above, I wanted to know the details of the development of technology that can accurately convey information.""","""It was very interesting, and when I saw the development of Morse code and information transmission technology in the old days, it made me think about the past, and I found it very interesting.""",-1
C-2021-2_U134,"""I've heard that information is expressed digitally, but it's been hard to find out the details, so I'm glad I was able to get a firm grasp on it. The history of information and communications is interesting. I learned that humans have been using various methods to transmit information overseas as well.""","""I hadn't seriously thought about how to convey information over a long distance, but I found that the information was applied not only to cues and sentences, but also to pictures, sounds, and photographs.""","""I didn't know exactly when information technology was introduced. However, I think that human beings started using language only recently, so I wanted to know more.""","""As I said above, I wanted to know the details of the development of technology that can accurately convey information.""","""It was very interesting, and when I saw the development of Morse code and information transmission technology in the old days, it made me think about the past, and I found it very interesting.""",-1
C-2021-2_U135,"""Guidelines for the subject of information science, a description of the content, and an overview of the evolution of information formats through the modern era""","""In what aspects will information science become necessary, and what efforts are being made to achieve this?""","""I didn't understand the meaning of the questions in the survey on the curriculum map. I'm still confused about how to use the Kyushu University Research Moodle.""",,"""Kyushu University Research Moodle is too difficult to use. I felt that bookroll was very incompatible with online due to lag and other factors, and it was difficult to communicate. There were many times when I couldn't follow the voice instructions, and I couldn't understand the content. """,-3
C-2021-2_U135,"""Guidelines for the subject of information science, a description of the content, and an overview of the evolution of information formats through the modern era""","""In what aspects will information science become necessary, and what efforts are being made to achieve this?""","""I didn't understand the meaning of the questions in the survey on the curriculum map. I'm still confused about how to use the Kyushu University Research Moodle.""",,"""Kyushu University Research Moodle is too difficult to use. I felt that bookroll was very incompatible with online due to lag and other factors, and it was difficult to communicate. There were many times when I couldn't follow the voice instructions, and I couldn't understand the content. """,-3
C-2021-2_U135,"""Guidelines for the subject of information science, a description of the content, and an overview of the evolution of information formats through the modern era""","""In what aspects will information science become necessary, and what efforts are being made to achieve this?""","""I didn't understand the meaning of the questions in the survey on the curriculum map. I'm still confused about how to use the Kyushu University Research Moodle.""",,"""Kyushu University Research Moodle is too difficult to use. I felt that bookroll was very incompatible with online due to lag and other factors, and it was difficult to communicate. There were many times when I couldn't follow the voice instructions, and I couldn't understand the content. """,-3
C-2021-2_U135,"""Guidelines for the subject of information science, a description of the content, and an overview of the evolution of information formats through the modern era""","""In what aspects will information science become necessary, and what efforts are being made to achieve this?""","""I didn't understand the meaning of the questions in the survey on the curriculum map. I'm still confused about how to use the Kyushu University Research Moodle.""",,"""Kyushu University Research Moodle is too difficult to use. I felt that bookroll was very incompatible with online due to lag and other factors, and it was difficult to communicate. There were many times when I couldn't follow the voice instructions, and I couldn't understand the content. """,-3
C-2021-2_U136,"""Information science is the knowledge necessary to live in an advanced information society. There are various methods of conveying information, which differ according to the times, cultures, and regions.""","""I understand how to use markers, bookmarks and stamps.""",,,"""I knew a lot of things, so there was nothing I didn't understand. The material was easy to read.""",-1
