userid,1,2,3,4,5,target
C-2021-2_U106,"""Comprehensive surveys and sample surveys, which are one of the types of surveys conducted for data collection, sampling methods necessary for conducting sample surveys, and biases that occur when sampling and selecting samples ( Prejudice), personal information and open data, their definitions and usage, and the laws related to them.""","""Usually, we see data in various situations, but there are distinctions among them, and we found that most of what we see is convenience sampling, which is one of the significant sampling methods. There is also a bias in that. I was able to learn how to reduce it, how personal information is protected, and how open data is defined and used.""","""It was difficult to imagine specifically how to 'generate random numbers and randomly determine the first number' after assigning serial numbers by the phylogenetic extraction method. """,,"""Because I belong to a science department, I think that I will encounter many situations where I collect and utilize data from now on. I would like to use something like",-1
C-2021-2_U107,,"""Bias are applied when collecting data. In particular, there are many types of biases, so it is necessary to perform sufficient checks in advance when actually collecting data.""",,,,-1
C-2021-2_U108,"""This time, I mainly learned about the types of data and how to handle them. Although data bias cannot be completely eliminated and exists to some extent, it can be reduced depending on the method. Since there are regulations to protect personal information by restricting it to rice field.""",,,,,0
C-2021-2_U109,"""Statistical research, personal information, open data""",,,,"""In this class, I was able to learn more about personal information and open data, which I only vaguely knew in words.""",-1
C-2021-2_U11,"""Advantages and disadvantages of data collection
About sample selection bias
Privacy protection, open data""","""About bias and privacy protection when collecting data""",,,"""It's good to know how data is collected and protected""",-1
C-2021-2_U110,"""There are two methods of data collection: a complete survey and a sample survey. The former provides accurate data, but is difficult to collect. Efforts are currently underway to make the data obtained in this way available to everyone as open data. Protection has become an issue, and the Personal Information Protection Act has been enacted.""","""It gave me a good understanding of how data is collected and used.""",,,"""I learned about open data for the first time this time. I would like to use open data in future report creation.""",-1
C-2021-2_U112,"""The ideal way to collect data is to examine all subjects, but this is generally practically impossible. Therefore, we usually conduct a sample survey to investigate a part. There is a high possibility that sample selection bias will be introduced into the data.In addition, there are various points to note regarding the use of personal information.Furthermore, regarding open data, which is data that is used to improve society, there are various It is used in various fields.""","""I learned that there are two methods of collecting data: a complete survey and a sample survey. I learned about the advantages and disadvantages of each method, and felt the need to collect data while paying attention to their characteristics. I was able to learn about the handling of personal information and points to be aware of.I also learned that personal information that requires special care should be handled with particular care.About open data, I learned that it is being used to make society better. for the first time.""","""I learned that I need to pay attention to the Creative Commons license and handle information, but I would like to review the correct procedures necessary at that time.""","""Nothing in particular.""","""I've seen a video where it feels like the opinion introduced in the street interview is introduced as if it were the whole opinion, so today I realized once again that it's not good to believe what is broadcasted as it is. Conversely, when I transmit information, I feel that it is necessary to be careful not to introduce sample selection bias as much as possible. I was particularly impressed with the information I needed.""",-1
C-2021-2_U113,"""About collecting and using data that is as accurate as possible.""","""There are various ways to collect data, such as the significance sampling method, and even if the data appears to be correct at first glance, depending on the method, distorted reports may be made by those who gather or interpret the information.""","""In principle, it is impossible to analyze personal information data without the consent of the data owner, but there are many exceptions, such as processing it, which makes it difficult.""","""Nothing in particular.""","""In this class, there are many sample survey methods, and I found it interesting that they were considered to be as unbiased as possible, so I wanted to read the appendix and understand it.""",-2
C-2021-2_U114,"""Data is often collected through statistical surveys, but it is important to collect as accurate data as possible. Broadly speaking, there are complete surveys and sample surveys, but the former has limited use and scale. On the other hand, the latter, which extracts a part of the population by independent judgment, may cause the problem of sample selection bias depending on the method. Simple random sampling methods and multi-stage sampling methods can be cited as methods for this.Sufficient care must be taken in handling personal information, but it is important to balance protection and utilization.In recent years, the promotion of open data has progressed. In addition, by indicating the conditions for enabling secondary use such as the Creative Commons license, it is easy for others to use while protecting the copyright.""","""I was unfamiliar with sampling methods such as significance sampling method, random sampling method, sample selection bias, inductive bias and annotation bias, but I learned that there are various types. The use of personal information is the responsibility of the data owner. I had thought that it could not be done without consent, but it turned out that there are some exceptions.Open data is owned by administrative agencies, can be used for secondary purposes, is suitable for computer analysis, and can be used free of charge. It is public data that can be used, and it was found that it is used in a wide range of fields such as disaster prevention, tourism, and child-rearing support.""","""None.""",,"""I hated seeing the intentions of the people behind the scenes every time there was a street interview on TV, but I thought that not only people's opinions but also numerical data could be biased depending on how they were handled. For my own protection, I thought I should read the privacy policy more carefully.""",-2
C-2021-2_U115,"""● Data collection (coffee beans)　
● Complete survey is strict → sample survey → beware of sample selection bias　
● Annotation → Humans assign labels based on biased judgment
●It is important to balance the use and protection of personal information
● Utilization of open data
●Commons license""","""contents of the above""","""It was hard to understand the inductive bias
""",,"""The bias part was easy to understand because it overlapped with the light pole engineering pre-seminar in the previous term.""",-1
C-2021-2_U117,"""The ideal situation for a survey to collect data is a complete survey. This involves examining all the survey subjects, and the data obtained is true. However, the labor involved in the survey is large and practically impossible. This is where sample surveys are carried out.This is to take out a part of the population and investigate it.To take it out, we use a significance sampling method, which makes data collection easier but causes sample selection bias. This bias is bias, for example, arbitrarily selected opinions in street interviews in the media are reported as generalizations, and entrance exam tests In order to avoid sample selection bias, it is necessary to select data directly from the population at random, or to select groups at random. In addition to sample selection bias, there are biases that depend on the nature of the method of use, called inductive biases, and annotation biases.
Personal information is protected by the Personal Information Protection Law. Personal information includes a personal identification code. In principle, personal information cannot be analyzed without consent. Even if it is personal information, it is personal information that requires special care that must be handled very strictly.
　Open data is the exact opposite of personal information. It is public data that is easy for citizens and companies to use, and is machine-readable numeric data that can be used for secondary purposes. It is aimed at resolving various issues with citizen participation and advancing administration, and is also used by private local governments for disaster prevention, tourism, and child-rearing. It is a mark of whether or not the Creative Commons license is available for secondary use. ""","""I was able to understand the methods of data collection and the advantages and disadvantages of each.
Also, I was able to increase my knowledge about personal information. Until now, personal information was vague and I didn't know where personal information started, but by understanding the definition, I became able to judge correct personal information. ""","""I wasn't sure if open data always came with a Creative Commons license.""","""I didn't quite understand the meaning of 100% open data acquisition rate for local governments on p.28.""","""I knew about research and data collection, but I realized that there is no perfect research method without disadvantages. I felt that it was necessary to look at the numbers while carefully considering what kind of survey method the data was collected.In addition, regarding open data, all information published on the Internet is open data. When I heard that there was no limit, I was able to correct my own misunderstandings.Nowadays, open data is being used in many situations, so I decided to absorb information with more interest as a member of the public.""",-2
C-2021-2_U118,"""There are two types of data collection: a complete survey and a sample survey, but a complete survey is labor intensive and often impossible. In addition, a sample survey may result in bias in the sample. Although the data contains personal information, , This is protected by the Personal Information Protection Law.The use of open data is now spreading, and it is used for disaster prevention, tourism, and child rearing.""","""I learned that there are various ways to collect data, and that each has its advantages and disadvantages.""","""I found it difficult to define open data. It is difficult to distinguish between open data and non-open data.""",,,0
C-2021-2_U119,,"""Understanding the fact that there are various types of data collection methods and that data may be biased, so it is important to conduct careful and unbiased research. Also, I was able to deepen my understanding of personal information.Furthermore, I understood what open data is, and I was able to learn about Creative Commons, which I hear about in recent years.""",,,"""In this lecture, I learned to be careful when collecting data. I had heard that there were some biases, but I didn't know there were many kinds. In terms of open data, when I heard that just because it is open to the public does not mean it is open data, I felt that I understand. I will keep in mind that open data is what satisfies the above conditions.Also, I felt glad that I was able to relearn about the Creative Commons license, which I often see in the reviews of Japanese language textbooks. I saw it in a Japanese language textbook and looked it up, but there was something I had forgotten, so I thought I should look it up again.""",-1
C-2021-2_U120,"""There are two types of data collection: a complete survey and a sample survey. If significant extraction is performed in a sample survey, there is a risk of sample selection bias. Personal information is information that can identify an individual. In some cases, it can be provided to a third party. Required. Not for consideration information.""","""Dangers inherent in sample surveys, survey methods that do not cause bias. Usefulness of Creative Commons licenses.""",,,"""I found the Creative Commons license very useful.""",0
C-2021-2_U122,"""There are various methods of collecting and investigating data, but in order to conduct research based on the most accurate data possible, it is necessary to select samples at random. Eliminating bias is important. Samples with less bias. There are various types of investigative laws, and various laws to protect personal information.""","""It is important to choose a sample with less bias to collect accurate data.""",,,"""It was easy to understand because I had just learned about the Personal Information Protection Law, personal information that requires special care, and anonymously processed information in a co-educational class. When looking at data, you should make sure that it does not contain bias. I thought.""",-3
C-2021-2_U124,"""Data collection and bias
sample selection bias
Personal information and data
Open data and copyright
Trends in Personal Information Protection Law
Secondary use of open data

""","""I understood the contents of the slides well.""",,,"""I always submit my journal at the last minute, so I try to submit it as soon as possible.""",-3
C-2021-2_U125,"""About data collection and personal information.
""","There are two types of data collection, such as a ``complete survey'' in which the entire survey target is investigated, and a ``sample survey'' in which a part of the population to be surveyed is selected and surveyed. There are two types of sample surveys: the significant sampling method and the random sampling method. The significant sampling method is a method of extracting samples from survey targets that are easy for the surveyor to collect, and has the drawback of ""sample selection bias."" Sample selection bias is the bias of the sample drawn, such that the survey results are not representative of the population as a whole. Random sampling methods such as ""simple random sampling"" and ""multistage sampling"" are effective methods of collecting data to eliminate this bias as much as possible. In addition, there are biases such as ""inductive bias"" that depends on the properties used, and ""annotation bias"" that uses annotations of data such as voice and images as clues. Personal information refers to information that can identify an individual, such as biometric information and data containing personal identification codes. Codes assigned when using services such as passport numbers are also personal information. Personal information must always be protected. However, it is possible to provide personal information to a third party exceptionally when it is necessary to protect a person's life, body, or property, or when the information is anonymously processed. As a contrasting data, there is what is called ""open data"". Public data that can be used for secondary purposes, is machine-readable, and can be used free of charge. It has significance and purpose such as economic revitalization, administrative sophistication and transparency. Secondary use is possible by attaching a CC license. ""","""What is a personal identification code?""","""Does personal information include receipts received when purchasing products? I would like to know specifically about the codes assigned when using services and purchasing products.""","""There are many sampling methods that minimize bias, and it was interesting because I didn't know all of them. Recently, I learned about heuristic theory in a joint study class, so it is very similar to annotation bias. It left an impression on me because I thought it was possible.",-2
C-2021-2_U126,"""The advantage of a complete survey is the high accuracy of the data, but it is almost impossible to conduct a complete survey in statistical surveys. Therefore, a sample survey is usually conducted. At this time, to reduce the sample survey bias, a random survey is conducted."" try to choose In addition, I learned about personal information. Among the public data held by administrative agencies, open data refers to public data that (1) can be used for secondary purposes, (2) is machine-readable, and (3) can be used free of charge, and is currently being promoted. You need to be careful with Creative Commons licenses and use open data. """,,,,"""I thought significant extraction was normal and convenient, but I thought it was easy to bias the survey subjects. In fact, I thought it was easy to bias the data, such as inductive bias and annotation bias."" I thought I'd read ""Social Survey Lies"". """,-1
C-2021-2_U127,,,,"""Nothing in particular.""","""The first half of this lecture, about data collection methods and sample selection bias, was all about the content I had never heard before, but thanks to my preparation, I was able to understand it. There are many things I know, and I would like to make an effort to review them.""",-2
C-2021-2_U128,,,,,"""It was a very interesting lecture because I learned about copyright, which I am personally interested in. I look forward to seeing you next week.""",-1
C-2021-2_U129,,"""I was able to understand the proper definition of personal information.""",,,,0
C-2021-2_U13,"""When conducting a statistical survey to collect data and investigate something, the ideal method is a complete survey that examines all subjects. However, this method is too time-consuming and unrealistic when the number of populations is large. Therefore, a method called a sample survey is adopted, in which a part of the population is selected and surveyed.There are two main methods of sample survey.The first is the significant sampling method, which is based on There is a convenience survey that draws a sample from a survey subject that is easy to collect as a representative one.However, while this facilitates data collection, it lacks accuracy due to sample selection bias.Avoid this bias. For this purpose, the simple random sampling method, which selects data randomly from the population, is used.In addition, there are inductive bias and annotation bias, which are biases that depend on the properties of the method used.
Personal information is protected by the Personal Information Protection Law, and it is impossible to provide personal information to a third party for data analysis without the consent of the person, with some exceptions such as emergencies. In particular, personal information that may cause unfair discrimination and prejudice against the person is called personal information requiring special care, and is stipulated by government ordinance. Personal information that can be provided to a third party includes anonymously processed information. This is personal information that has been processed so that individuals cannot be identified, but it is necessary to clearly indicate that it will be provided to a third party.
Open data refers to open data that can be used for secondary purposes, is machine-readable, and can be used free of charge, among the public data held by administrative agencies. By promoting open data, it aims to improve the sophistication and efficiency of administration, improve transparency and reliability, and revitalize the economy through public-private partnerships. In 2016, the government enacted the Basic Law for Promotion of Utilization of Public and Private Sector Data. In order to enable secondary use, we will publish it with a Creative Commons license. ""","""I learned that the methods of statistical processing and administration have been making efforts to utilize data analysis for several years.""",,,"""Recently, the handling and presentation of data has become a problem, such as statistical fraud and biased reporting, so I'm glad I was able to learn the important things to face data with correct knowledge.""",-3
C-2021-2_U130,"""I learned how to extract data and points to note about data (structure of data itself, legal matters, etc.).""","""I think that I will have many opportunities to use data in my future university life, so I was able to learn about things to be careful about.""","""nothing especially""","""nothing especially""","""I'm glad that I was able to learn more about this field, as it was something that was particularly close to us.""",0
C-2021-2_U131,"""Census survey: The data is undoubtedly true to survey all subjects, but it is practically impossible.
Sample survey: Data may be biased due to surveying a part of the population, but it is easy to implement.
Various biases are applied when extracting samples such as sample surveys.
The protection of personal information and the utilization of data are in a conflicting relationship. ""","""I was able to fully understand that there are various types of survey methods, each with advantages and disadvantages. Also, I realized that there are many data with sample selection biases around me.""",,,,-2
C-2021-2_U132,"""Data collection methods and how personal information is used in society""","""Personal information is protected, but it has value to be used to some extent.""","""Surveys can be biased, so it's important not to take the survey results too seriously.""",,"""This class was easy to understand because there wasn't much math in it""",-1
C-2021-2_U133,"""I learned about data collection, bias, and protection of personal information. I also learned about open data and copyright.""","""Bias is bias, and I learned that bias should be avoided as much as possible when collecting data. I learned about the definition of personal information and how to protect it. Also, I learned that open data is simply published on the Internet. It turns out that there are some conditions in the definition, not things.""","""Creative Commons license and copyright were confusing.""",,"""I've heard of the Personal Information Protection Act and open data, but I didn't know what they meant, so it was good to know the definitions of those terms. I wanted to be careful not to believe too much.""",-2
C-2021-2_U136,"""Data Processing, Details and Purposes of Open Data, Personal Information Law""","""There are various extraction methods with various advantages and disadvantages, and each is used in a suitable situation, and I learned that there are conditions for open data as well as being open to the public.""",,,"""It was easy to understand how laws and policies are useful to society.""",-1
C-2021-2_U137,"""There are both complete surveys and sample surveys in data collection, both of which have advantages and disadvantages. When conducting sample surveys, there is the possibility of bias. There are random sampling methods and multi-stage sampling methods, and personal information is protected by the Act on the Protection of Personal Information. Open data refers to public data that is easy for citizens and companies to use. ""","""It was the first time I realized that the data collected from the complete survey was true, and it was interesting. Through this lecture, I was able to learn for the first time how personal information is used.""","""Nothing in particular.""","""Nothing in particular.""","""I once worked at a call center for public opinion polls, but I thought there was a bias because young voters didn't answer the phone. I thought it would be difficult to conduct a sample survey without bias. rice field.""",-2
C-2021-2_U138,,,"""Not particularly.""",,"""Since it was the last lecture of 2021, I was able to concentrate and listen to the lecture so that I could take a break.""",-1
C-2021-2_U139,,,,,"""I knew the concept itself, but it was interesting to learn more detailed classification than I thought.""",-1
C-2021-2_U14,"""The most ideal method for data collection is a complete survey. A complete survey means examining the entire survey target (population). However, it is often difficult to conduct a complete survey. In difficult cases, a sample survey is used to examine a part of the population.There are two methods for sampling, the significant sampling method and the random sampling method.If there is bias in the collected data, This is called sample selection bias.In addition, personal information must be properly protected.There are many points to be aware of regarding the provision of personal information to third parties.Data that is easy for citizens and companies to use is called open data.Open data For that reason, it is required to attach a Creative Commons license.""","""We learned that we should pay attention to the fact that there are both complete surveys and sample surveys in data collection, and that each has its own merits and demerits. In addition, bias in the data can lead to the inability to express the results of analysis appropriately. It should also be noted that there is a definition and points to note about personal information and open data.""","""I understand that""","""Nothing in particular""","""I strongly felt that it was necessary to pay attention to the survey method and take in information. Also, when handling personal information and open data, I understood that serious problems would arise if appropriate methods were not taken, so I should be careful."" I want to add it.""",-1
C-2021-2_U140,"""Survey method, definition and law of personal information, definition and utilization of open data""","""Annotation bias is very likely to be used in familiar places such as television. Using the CC license makes it possible to provide data and information without worrying about copyright. matter.""","""I would like to see more specifics on how CC license levels are divided.""",,"""I would like to be very careful when handling personal information.""",-3
C-2021-2_U141,"""Data collection, research and various biases, and the scope of data usage were explained.""","""I studied how to collect data and the biases that can arise in various cases, as well as the definition of open data and how to read the Creative Commons license.""","""Nothing in particular.""","""is not.""","""During the lecture, I was most concerned about the sample selection bias and how to read the Creative Commons license. The various biases introduced are not stories that the media encounters, and I will make such mistakes every time I do research in the future. Also, I thought reading Creative Commons licenses would help me in the future, but I couldn't distinguish them very well, so I was happy to hear an explanation in the lecture. """,-1
C-2021-2_U142,"""Data analysis is started with the purpose of obtaining new knowledge from data. The ideal situation for collecting data is a complete survey. , practically impossible.Realistic is sample survey.Sampling survey is to examine a part (sample) of the survey object.Sampling includes significant sampling method and random sampling method.Significant sampling method is survey planning It is easy to collect data because each person selects a sample based on their own judgment, but there is a possibility that the results may differ from the truth because the subjects are biased. A random selection method, such as media interviews, may be subject to malicious sample selection biases, including inductive biases and annotation biases.
Personal information under the Act on the Protection of Personal Information is information about a living individual, and includes information that can identify a specific individual and personal identification codes. In principle, personal information cannot be provided to a third party without the consent of the data owner, but there are exceptions. Anonymously processed information is information that cannot be used to identify an individual.
Open data is public data that is easy for citizens and companies to use, and secondary use is also possible. Promoting open data is expected to lead to new businesses and regional revitalization. Local government open data is used for disaster prevention, tourism, and child-rearing. Even data published on websites is protected by copyright law, so it is not necessarily open data. Creative Commons license is an international non-profit organization and its generic name, CC license is a summary of the usage conditions of the work by the author who publishes the work. ""","""I knew that media reports were biased, but this class helped me understand that this is due to sample selection bias. Bias is also very important in data analysis. I knew it was scary.""","""I understood that some data should be expressed as a curve instead of a straight line for inductive bias, but I didn't understand the process or method for determining it.""",,"""When we were talking about inductive bias, we were told that functions are determined by parameters. At that time, I wondered what parameters were. I want to understand the meaning of scientific words.""",-1
C-2021-2_U143,,,"""I've learned about copyright before, but I forget it quickly, so I want to review it. I understand how to use open data, but I think it will be difficult to use it in accordance with the law. rice field.""",,,-2
C-2021-2_U144,,,"""I didn't understand the Creative Commons license part.""",,"""I felt like I had done a complete survey and a sample survey in high school mathematics. Personal information is quite important, so I thought it was good to increase my knowledge.""",0
C-2021-2_U145,"""About data collection and privacy protection
Overview of personal information
About Open Data""",,,,"""When I first saw the material, I thought it was surprising that open data ≠ open data, but once I understood the definition of open data, I understood why.
With the spread of the Internet and the need to think more about copyrights, I thought that the existence of a CC license would be a good way to prevent problems related to rights. """,0
C-2021-2_U147,"""The best way to collect data is to conduct a complete survey, but because it is difficult to do so, a sample survey is often conducted.
There are various types of sampling methods in sample surveys, such as the significant sampling method and the random sampling method.
Also, due to the use of some data, bias may occur, so care must be taken when reading data.
The use of the obtained data is based on the Personal Information Protection Law. ""","""That there are many different sampling methods.""",,,"""Today's content is what I'm doing in the homework co-op, so I'm glad I was able to take it just in time.""",-2
C-2021-2_U148,"""There is a statistical survey as a method of collecting data, and there are mainly a complete survey that surveys the entire population and a sample survey that surveys a part of the population. Although the accuracy of the general survey is higher, the cost is higher and it is not realistic. No. In sample surveys, data extraction is easy, but in many cases a significant sampling method is used in which survey subjects are significantly determined by the survey planner, and the collected data often does not represent the population. It is necessary to be careful that bias will appear when doing so.When using the collected data, it is necessary to be careful about the use of personal information.Of the public data collected by public institutions, it is possible to use secondary and machine Open data is easy to read and can be used free of charge.National and local governments are promoting open data, and it can be confirmed by the government CIO.However, not everything published on the website is open data. If there is a Creative Commons, it is important to check and follow the rules.""","""Sampling surveys are mainly used to collect data, but you have to be aware that the sample does not necessarily represent the population, and you have to be careful of biases when you conduct your own surveys. Also, when using data, I understood that it is better to use data with Creative Commons in accordance with the terms of use.""",,,"""As a co-educational student, I collected data without being particularly conscious of it, but I learned that it is necessary to be aware of various biases.""",-1
C-2021-2_U151,"""I learned about research methods, personal information, and open data.""","""I already knew how to conduct research, but I was able to understand the outline of personal information requiring special care and open data.""",,,,-3
C-2021-2_U152,"""Survey methods and personal information and data in data collection""",,,,,-1
C-2021-2_U153,"""I learned two methods of collecting data: a complete survey and a sample survey. I also learned about sample selection bias. I also learned about the relationship between data and personal information, the definition of open data, its meaning and purpose, etc. Finally, bias. We also learned about small sample surveys and additional information on open data and privacy laws.""","""I was able to understand the details of open data in terms of data analysis methods and personal information protection laws.""",,,"""All the contents of this class were interesting, but especially regarding open data, I was very interested in the relationship between YouTube game commentary and copyright for a long time, so I was able to learn how it works. so it was good.""",-3
C-2021-2_U154,,,,"""Nothing in particular.""","""I learned that there are many biases in sample selection. Mass media information such as street corner interviews is a supplementary selection bias that reports arbitrarily selected opinions as if they were generalizations. I was able to learn again that it is no good to take all the data with a grain of salt.In addition, annotation bias is also used in advertisements and media and becomes a sample selection bias. I realized that biases are lurking everywhere in our daily lives.""",-1
C-2021-2_U155,"""I learned about a complete survey of data collection and a sample survey""","""I was able to understand the characteristics and differences of various sampling methods for sample surveys.""",,,,-1
C-2021-2_U156,"""About personal information and open data""","""In principle, it is impossible to provide personal information without the consent of the person, but there are exceptions such as when it is necessary to protect human life, body, or property, or when it is anonymously processed information.""",,,"""Thank you very much for the lecture. I've been neglecting my preparation for class, so I'd like to improve and prepare well before the next class.""",-3
C-2021-2_U158,"""Types of Statistical Surveys, How to Apply Bias""","""Statistical survey methods other than 100% survey and random sampling""",,,"""It turned out that there are more types of statistical surveys than I thought.""",-1
C-2021-2_U159,"""Basics of various data and analysis""","""Basics of various data and analysis""",,,"""Thank you for today""",-1
C-2021-2_U16,,,,,"""I was surprised to learn for the first time that with a CC license, distribution and use would be possible without infringement of copyright, although certain conditions would be imposed.
""",-2
C-2021-2_U160,"""In collecting data, the ideal is to survey all subjects. However, when the scale is large, it is ideal and not realistic. In such a case, a sample survey is conducted. A complete survey is conducted. If not, be aware that the data may not be representative of the population.
Therefore""","""Selection sample bias and other arbitrarily selected opinions may be reported as if they were generalizations. It is impossible to provide personal information without the consent of the data owner.
Public data that can be used for secondary purposes, is machine-readable, and can be used free of charge. """,,,"""When I looked at how the data I usually see was collected, I thought there might be something a little different.""",-3
C-2021-2_U161,"""In order to conduct a survey based on accurate data, the ideal way to collect data is to conduct a complete survey of all survey targets. However, when a complete survey can be used, an environment in which the entire population can be surveyed is in place. It is limited to when the population size is small.For this reason, it is generally thought that a complete survey is impossible.The advantage is that true data can be obtained.When a complete survey is impossible, the mother One example is a sample survey, in which a part of a population is selected and surveyed.Sampling surveys can create bias.In order to collect data without bias, we can select data at random.
The definition of personal information under the Act on the Protection of Personal Information is information about a living individual that can identify a specific individual, such as name and date of birth, and information that includes an individual identification code. Open data is public data that is easy for citizens and companies to use. However, what is published on the homepage is not necessarily open data. """,,,,"""When I thought about what the definition of personal information is, I could only come up with a vague answer. could have been misused, so I'm glad I was able to learn a strict definition in class.""",-1
C-2021-2_U162,"""Data collection and protection of personal information. There are two types of data collection: a complete survey and a sample survey. Personal information is data that should be properly protected, and open data is data that should be actively used.""","""I was able to learn and understand how to avoid sample selection bias in sample surveys as much as possible. I was able to know the reason why the data published on the website is not open data.""",,,,-2
C-2021-2_U163,"""First of all, in data collection, I found that the results are greatly influenced by how the data are collected, for example, how the population to be studied is formulated. It is presented as evidence, but it is important to have information literacy that pays attention to research methods, etc. It is also important to be careful about handling personal information because it is an information society. In handling information, it is very important to identify the characteristics and types of information to be handled.""","""I realized just how arbitrary the various statistical data that we usually see contain arbitrary speculations.
It includes open data and the possibility that services can be greatly improved by governments making better use of data.
""",,,"""I realized how important it is to be able to deal with data.
""",-1
C-2021-2_U164,,"""Definition of secondary use and utilization of open data
Characteristics of each extraction method""",,,"""The content was useful when writing reports and doing research.""",-2
C-2021-2_U167,,,,,"""In the past, when I used data on the website of the Ministry of Economy, Trade and Industry to create materials, I felt that it was difficult to read because it was summarized in Excel, but now that I think about it, it was easy to create graphs, so I could handle them on a computer. It can be assumed that he was trying to make it public in an easy-to-understand manner.""",-2
C-2021-2_U17,"""Data collection and bias: I want to conduct a survey based on accurate data as much as possible → complete survey (ideal), sample survey (significant sampling method) / sample selection bias, annotation bias
Personal information and data: Act on the Protection of Personal Information (personal information requiring special care, anonymously processed information)
Open data・・・Open data and utilization by the government (disaster prevention, tourism, child-rearing)
Open data and copyright: Creative Commons license, which is not open data just by publishing it on the Internet

Appendix content
Sampling survey with little bias・・・simple random sampling, systematic sampling, cluster sampling, two-stage sampling, multi-stage sampling, stratified sampling, random sampling, stratified two-stage sampling
Trends in Personal Information Protection Law
statistical law
Secondary use of open data and machine readability
Benefits of open data and how to use it""","""I was able to understand what open data is and how useful open data is.""","""Nothing in particular.""","""What is the difference between open data and a public information system?""","""Because the national and local public bodies are disclosing various information, I think that political transparency and the connection between the national government and the people have deepened compared to a decade ago.""",-1
C-2021-2_U171,"""When investigating something using statistical surveys, I would like to conduct surveys based on the most accurate data possible. A complete survey is effective for this purpose, but it is practically impossible and requires a lot of labor in a general survey. There is a sampling survey that selects a part of a few populations, but this also poses a problem of significant sampling, in which the survey planner selects a sample based on his or her own judgment. It lacks accuracy because it is not representative and is subject to investigator bias.In order to eliminate sample selection bias, it is important to have randomness and up-to-date information.Induction bias and annotation are also important. There are biases, so you need to be careful not to be deceived.There are data that should be properly protected and data that should be actively used.The former is personal information and is protected by the Personal Information Protection Law. Consideration There are personal information and processed information.Open data is public data that is easy for citizens and companies to use.The government is also active in promoting open data.It is used for disaster prevention, tourism, and childcare.""","""I learned the merits and demerits of a complete survey and a sample survey.""",,,,-3
C-2021-2_U174,,,,,"""I realized that it is important to avoid bias when collecting data, and at the same time, I also realized that it is necessary to carefully check whether the information is biased when receiving information. Done.""",-3
C-2021-2_U18,"""In data collection, there are 100% survey and sample survey, but 100% survey accurately reflects the truth, but it is impossible to efficiently. It must be noted that sample selection bias is applied.There is also a random sampling method.Next is the protection of personal information.The Personal Information Protection Law clearly stipulates its protection and utilization.The object of protection is There are various personal identification codes, etc. There is open data that can be used publicly while keeping these in mind.Secondary use is possible, machine readable, free of charge, administrative efficiency and sophistication, etc. In addition, there is a Basic Law for the Promotion of Public and Private Sector Data Utilization that promotes the use of such data.""","""There is a bias when extracting data, and for that reason there is a random sampling method, but I found that there are advantages and disadvantages depending on the method. I was able to remember about personal information protection as a review of cyber security.""","""I'm not sure about the anonymous information.""",,"""I have used open data in the past for research and learning, and I will continue to use it in the future. I think it was good to understand the rules for using it.In addition, such data can be used in various fields such as disaster prevention and tourism. It is wonderful that we can expect development in , but I would also like to carefully consider the possibility that the data, such as the extraction method, is biased.""",-1
C-2021-2_U19,"""Actually, data collection is done by sample survey, and each sampling method (random or random) has advantages and disadvantages.
While personal information is protected, a mechanism is being considered that allows third parties to utilize useful information. ""","""Good understanding of data collection.""","""Things About Statistics""",,"""It seems that the way of writing BRmap so far was not very appropriate, so from this time on, I will connect them firmly with arrows.""",-2
C-2021-2_U20,"""Data is necessary for analysis and use. However, it is necessary to pay attention to the ethical aspect of how to obtain data and to perform accurate analysis.""",,,,,-2
C-2021-2_U21,,"""I learned that the significance sampling method often results in sample selection bias. I also learned that just because the data is published on the website does not mean that it is open data.""",,,"""I had heard about Creative Commons and Open Data, but I didn't know what they were, so I'm glad I learned about them through the class.""",-3
