userid,1,2,3,4,5,target
C-2021-1_U8,"""Sorting methods, their speed and convenience""",,,,,-3
C-2021-1_U80,"""This time, we learned the algorithm for finding the greatest common divisor and the sorting algorithm for alignment problems. There are three types of sort l: bubble sort, selection sort, and heap sort. Bubble sort compares the size of adjacent elements. Therefore, the computation time is long.""","""After taking this lecture, I learned about the alignment problem and the amount of calculation. When arranging elements, the bubble sort, which compares elements in order from the front, has a disadvantage that it requires a lot of calculation and takes a lot of time. To do so, like selection sorting, finding the largest element and replacing it with it eliminates the need for each comparison, reducing the amount of computation.""",,,,-2
C-2021-1_U82,"""On Euclid's Algorithm
About the sorting problem""","""Sorting is the act of rearranging items in a certain order. There are various types of sorting algorithms. When rearranging, the sizes of adjacent elements are compared.
A binary tree that satisfies two conditions is called a heap.

""",,,"""Today, the Euclidean method of mutual division came out, but I thought it was difficult to get used to because it was written more complicated than when I learned it in high school.
Also, new words such as sort and heap have appeared, so I want to review them so that I don't forget their meanings. """,-1
C-2021-1_U83,,"""I understood enough to distinguish between each sort. Heapsort was the most complicated for me, but the examples and explanations made it possible to do it.""",,,"""I was surprised to see such a variety of procedures established.""",-2
C-2021-1_U84,"""Various kinds of ways to sort numbers""",,,,"""I was able to focus on my classes. I want to do the same next week.""",-2
C-2021-1_U85,"Sorting is the act of arranging and rearranging multiple values ​​according to their size, etc. Arrange the given numerical values ​​in a row, compare the size from the left end to the right side, and if it is the opposite, replace it. Binary tree sorting is to write in the order of the columns, branching to the right for larger ones and left for smaller ones. A short and straightforward version is called heapsort.""","""Even if it's just rearranging, depending on your ingenuity, the time to do it can be shortened or made easier to understand.""",,,"""Continuing from the last time, it was like mathematics, and it was interesting. Euclid's method of mutual division reminded me of my examination period. I thought that there are various methods even if it's just sorting.""",-1
C-2021-1_U86,"""I learned about different sorts.""","""Even if you try to find fake coins using the same method, it turns out that the calculation time varies greatly depending on your luck.""","""I was confused when I heard something called sort for the first time.
""",,"""It seems that there was a problem with the electronic textbook today, so I want to be able to deal with it properly when that problem occurs.""",-1
C-2021-1_U87,"""I learned four methods of sorting and rearranging numbers. The amount of computation changes depending on the input, so I try to think about the worst case length.""",,"""I kind of understood the idea of ​​binary tree sorting, but I didn't really understand how heap sorting compensated for the shortcomings of binary tree sorting.""",,,-1
C-2021-1_U88,"""Sort → Arranging according to a certain order. Ascending order unless otherwise specified.
Bubble sort → Sort by comparing the size of adjacent ones.
　　　　　　　　Comparison times...always n(n-1)/2
                        Number of exchanges ‥N(n-1)/2 at most
Selection Sort → Swap the largest element with the last element.
　　　　　　Comparison times...always n(n-1)/2
                     Number of comparisons of the maximum value: at most n (n -1)/2
                    Number of exchanges: at most n-1
Binary tree sort → Compare with nodes, if larger, proceed to the right, if smaller, move to the left.
　　　　　　Requires n(n-1)/2 comparisons in the worst case
Heapsort → Binary tree with node n and height h that satisfies the following two conditions.
　　　　　　　　1, the node of depth d exists exactly to the dth power of 2, and the node of depth h exists in order from the left.
2, No node's value is less than or equal to the value stored in its parent.
""","""I figured out how to permute each sort.""","""I didn't understand the difference between heapsort depth and height. I didn't understand the log of the number of heapsort comparisons.""",,,-3
C-2021-1_U89,,,,,"""I thought I understood the content of the class, but I did poorly on the quiz, so I realized I didn't.""",-2
C-2021-1_U9,,"""same as above""","""Worst Execution Case""",,,-1
C-2021-1_U90,"""I felt that terms and theorems were more difficult than last time.""","""Understood the various sorting methods and their characteristics""",,,,-2
C-2021-1_U91,"""Many new computational metrics have emerged as a way of thinking numerically.""","""I found that the number of updates and the number of replacements did not always match, which left an impression on me.""","""How to think numerically is confusing and difficult.""",,"""It's getting harder and harder, so I need to set aside time to study computer science.""",-3
C-2021-1_U92,,"""I understand the difference between factorization and Euclidean division.""",,,"""The heap sort conditions, the first stage, the second stage, etc. were difficult.""",-1
C-2021-1_U93,"""Sorts such as bubble sort, selection sort, heap sort, and binary tree sort""","""I understand roughly how each sort works.""","""I wasn't sure what the complexity of each sorting algorithm was.""",,"""My score on the quiz was low, so I thought I'd try again tonight.""",-3
C-2021-1_U94,"""Factorization of large numbers can be done in a short time by using Euclidean division method.
Bubble sort, one of the sorting algorithms, sorts by comparing the size of adjacent elements.
Selection sort finds and sorts the largest element.
Heapsort replaces and rearranges branching elements. It compensates for the shortcomings of binary tree sorting. """,,,,,-2
C-2021-1_U96,"""Bubble/selection sort is horizontal. Binary tree/heap sort is a tree.""","""Bubbles, selections, binary trees, and heapsorts are easy to digest if you imagine a history that has been devised for easy arranging.""","""Worst-case thinking for heapsort.""","""How can I think of a worst case execution case for heapsort?""","""I should have reduced the things I didn't understand in my preparation.""",0
C-2021-1_U97,"""Mechanism of Information Alignment Problem""",,,,"""Including what I have learned so far, I thought that if I didn't review it again, I wouldn't be able to understand it.""",-1
C-2021-1_U98,"""When you want to arrange data according to certain conditions (ascending or descending order), there are bubble sort, selection sort, binary tree sort, and heap sort as calculation methods, and it is necessary to select the optimum calculation method according to the situation.""","""I learned that there are various calculation methods for sorting data such as rankings, which we often see, according to conditions.
I was also able to understand the characteristics of each cheek. ""","""It is still difficult to choose the best calculation method.""",,,0
C-2021-1_U99,"""Calculation methods on computers include bubble sort, selection sort, binary tree sort, and heap sort, and the efficiency varies depending on the conditions.
The important thing is to be able to calculate in a short time when the size becomes large. ""","""Computation time is not a big deal when the size is small, so the important thing is how quickly it can be computed when the size becomes huge.""","""The heapsort calculation process was a little complicated, so I want to thoroughly review and deepen my understanding.""",,"""I was able to learn about various calculations on a computer, and it was interesting to rearrange them in a calculation process that I don't usually do. Conditions such as efficiency and worst case calculation time differ depending on the calculation method, so I would like to understand them. .""",-3
C-2021-2_U10,"""By using Euclidean division method, it is possible to find the greatest common divisor faster than factorization. With bubble sort, by comparing the size of adjacent elements and sorting them, n(n-1 )/2 comparisons and at most n(n-1)/2 swaps, the whole can be sorted.In selection sorting, iteratively finds the largest element and swaps the last with it, always It can be aligned by comparing n(n-1)/2 times, updating the max value at most n(n-1)/2 times, and swapping elements at most n-1 times.""","""I was able to understand Euclid's method of mutual division and sorting. Also, I learned that even a computer would take an enormous amount of time if the calculations were not made easier.""",,,"""I was surprised to find that Euclid's Algorithm, which I learned in high school, is a very useful method.""",0
C-2021-2_U100,"""Algorithm is the process of calculation, and the number of calculation steps is the number of basic operations that are performed until the algorithm ends. One type of algorithm is Euclid's Algorithm. Arranging according to the order is called sorting, and there are various sorting methods such as bubble sort and heap sort. ""","""As I understood what an algorithm is in computation, I was able to see a concrete example of an algorithm, which made it easier for me to imagine. I was able to understand the meaning and usage of representative examples of law.""",,,"""I was able to understand the basics, but the heapsort part was a little difficult, and it took me a while to understand, but I'm glad I was able to understand it because I got a concrete example.""",-1
C-2021-2_U101,"""When looking for the greatest common divisor of two numbers, the number of calculation steps increases to 2n and the execution time of the algorithm becomes long if the method is to check each one thoroughly. Solve that problem. is an algorithm that uses the Euclidean algorithm, and the number of calculation steps is 2log_2(n), and the execution time can be greatly shortened.Therefore, the algorithm is a smart method from the viewpoint of execution time It can be said that there is another way.

I learned more about bubble sort and selection sort among the sorts that sort. Bubble sort is a method of sorting by comparing the size of adjacent elements, and selection sort is a method of sorting by searching for the largest element and replacing it with the last element. The factors for estimating the time complexity are the number of comparisons and the number of exchanges for bubble sorting, and the number of updates of the maximum value in addition to the above two for selection sorting.
Time complexity, the sum of the time it takes to perform each step on an input, is important when evaluating the performance of an algorithm. This varies depending on the input, so rather than thinking about each one, we often think about it for a certain length of input. In particular, the computational complexity that takes the longest time is called the worst computational complexity. Since it is necessary to know how fast the function can be executed for a long input, we consider the upper bound of the function when the input is large. There is an order notation as this notation, and the worst state is expressed by a function that is just above the upper bound of the function. In the order notation, it is meaningful to show the upper limit, and it is possible to understand the judgment of the speed and which elements should be considered.
Sorting using a binary tree was also mentioned as an introduction to heapsort. In this sorting, the sorting ends when the tree is completed, but it is necessary to read it correctly in passing order. Binary tree sorting has the drawback that the computation time varies because the depth of the binary tree changes depending on the input. ""","""I learned how Euclidean algorithm can efficiently find the greatest common divisor. Also, when considering algorithms, the number of calculation steps, which is how many times similar operations are repeated, becomes important. I was able to understand that it was possible to judge whether the algorithm was smart or not.
As for the contents of the sorting, I was able to know what kind of procedure I should take to ensure the sorting, and the name of the sorting. I felt that the characteristics of each sort appeared in the elements when estimating the time complexity. Furthermore, it was found that knowing the worst case computational complexity, which is the computational complexity in the case where it took the longest time, is to evaluate the performance of the algorithm used. I was able to understand that understanding the functions suppressed from above by the order notation leads to knowing the limits of the algorithm. ""","""I understood the meaning of order notation and the benefits of doing it, but I didn't quite understand how to find the positive constants c,n(0).""","""All of the positive constants shown as examples of order notation are integers, but if the constants are set to numbers that are positive and represent the upper bound, can they be non-integer numbers? ?
I would appreciate it if you could explain the exercise 3.
Also, I can only vaguely understand the number of calculation steps in Euclid's mutual division method, so please explain in detail. ""","""Since the sorting procedure was explained with specific examples, it was easy to understand. Also, I used to think that Euclid's mutual division method was like that, but I was able to know the proof. It was very interesting that finding the greatest common divisor quickly led to the story of encryption keys.
Regarding the second half of the order notation, even though I was preparing for the first lesson, I could not catch up with my understanding immediately. I would like to cherish the review to break down and understand in my own words. """,-1
C-2021-2_U102,"""In this lecture, we learned about Euclid's algorithm of division and sorting. In Euclid's algorithm of division, we learned that the length of the side of the largest square that fills a rectangle is the greatest common divisor of the two sides of the rectangle.""","""I found it easier to understand when I used a rectangular explanation of how to prove Euclid's Algorithm.""","""I couldn't understand the sorting part very well. I would like to review it and understand it properly.""",,"""I was very impressed by Euclid's method of proving the mutual division method. It was very easy to understand and I could clearly understand that I should think about it that way. I could not understand the sorting part so much, so I would like to review it and understand it. .""",0
C-2021-2_U103,"""For the greatest common divisor problem, it is possible to solve the problem at high speed by using the Euclidean division method. For the sorting problem, there are methods such as bubble sort, selection sort, and heap sort, and each algorithm has its own characteristics. Order notation is used when comparing computational complexity.""","""For the greatest common divisor problem and the sorting problem, I learned various approaches to solve the problem, and found that they were cleverly devised. Also, I was able to learn about the order, which is a new index.""","""I'm not confident in my understanding of order notation.""",,"""I learned about Euclid's method of mutual division in high school, but I thought it was really amazing to come up with the idea of ​​laying out the largest squares. I'm not confident in my understanding of order notation, so I'll do my best to review it. .""",-1
C-2021-2_U104,"""The number of calculation steps is the number of basic operations performed until the algorithm ends. In the problem of the greatest common divisor, the remainder is the basic operation, and it can be obtained at high speed by using the Euclidean division method. , sorting along a certain order is called sorting, and the typical ones are bubble sort and selection sort.Algorithm computational complexity is considered in terms of order notation.""",,"""The order notation was hard to understand.""",,"""The number of mathematical elements has increased, and half of the fun has become more difficult.""",0
C-2021-2_U105,"""I learned about the greatest common divisor problem, the principle of division, and exhaustive solutions, where the remainder is regarded as the basic operation. We also dealt with the problem of sorting, which is to rearrange some things in a certain order.This is one of the most basic problems in computer science.In particular, we dealt with the problem of sorting by comparing the size of adjacent elements. We focused on bubble sort and selection sort, which finds the largest element and swaps the last element with it.""","""I was able to estimate the sorting procedure and time complexity for both bubble sort and selection sort. I was able to understand the greatest common divisor problem after reading the slides again, albeit vaguely."" ""","""Calculation formulas and mods were mathematical and felt difficult. My head felt confused.""",,,-1
C-2021-2_U106,"""Relationship between greatest common divisor problem and Euclidean division method and its validity, sorting problem and methods of bubble sort and selection sort which are some calculation methods of sort problems, method of evaluation of time complexity, order notation, 2 I learned how to read sorting using Shinki.""","""I was able to learn about the relationship between Euclidean algorithm and information, and how to solve two types of sorting problems.""","""I didn't really understand why the order evaluation of bubble sort and selection sort is the same n^2, and what the background is for n^2.""",,"""Euclidean's Algorithm, which I learned in high school, came up again in a class other than mathematics, so it was quite surprising. I also thought that the idea of ​​comparing the amount of calculation by the length of the input was very novel. """,-1
C-2021-2_U107,"""Evaluation method of computation time, usefulness of Euclidean algorithm in computation, explanation of bubble sort, selection sort and sorting using binary tree""",,,,"""It was a little difficult to understand the difference between the sorting methods. I still don't understand the difference between the other methods, so I will try to learn more.""",-1
C-2021-2_U108,"""The naive_gcd exhaustive method takes too much time, but if you use Euclid's method of division, the calculation steps will be much smaller. For example, when sorting various numbers, sorting according to a certain standard , I considered how much the computational complexity of the algorithm at that time could be simplified by each method.""","""The number of calculation steps is the basic operation that is performed until the algorithm ends. The more complex the algorithm or the higher the number of basic operations, the slower the processing speed. When n something is given, Sorting according to a certain rule is called sorting.In particular, sorting by exchanging some elements out of n is called ""bubble sorting"", searching for the largest element and the last element The permutation is called ""selective sort"", and the sorting of elements according to a certain criterion from smallest to largest is called ""heap sort"". In particular, a binary tree is called a ""heap"" when there are exactly 2^d nodes with a depth of d, existing sequentially from the left, and the value of any node is less than or equal to the value stored in its parent. Also, if the condition 2 of the heap is not satisfied, it may be replaced with the parent appropriately. ""","""I don't quite understand that 6 and 7 are at the same depth in the '6th time' on page 19 of Heapsort. Since 6 is smaller than 7, it may line up in the order of 9-7-6 towards the bottom left. ""","""I don't quite understand that 6 and 7 are at the same depth in the ""6th time"" on page 19 of the heap sort described in (3). """,,0
C-2021-2_U109,"""Euclidean Algorithm, Computational Complexity Evaluation, Bubble Sort, Selection Sort, Order Notation""","""We found that even for operations that produce the same output, there is a large difference in computational complexity depending on the algorithm.
I also understood how to evaluate the computational complexity using the order notation. """,,,,-1
C-2021-2_U11,"""On the usefulness of Euclid's algorithm and its mechanism
What sort is (bubble sort, selection sort)
About order notation
""","""Using Euclid's Algorithm Reduces Computation Time Extremely
How to use bubble sort and selection sort
How to use order notation""",,,"""I was surprised to find out how great Euclid's Algorithm is.
I found the sorting mechanism that I always use interesting.""",-1
C-2021-2_U110,"""This time, we learned about Euclidean mutual division, which finds the greatest common divisor of two natural numbers, and bubble sort, which sorts the whole in ascending/descending order while comparing the size with neighboring elements.""","""I was able to understand the Euclidean algorithm and the sorting method.""",,,,-1
C-2021-2_U111,,,,,"""I feel like I was able to understand the convenience of Euclid's division method for the first time. I didn't understand the order notation well, so I would like to review the examples and practice problems and do my best to understand it.""",-1
C-2021-2_U112,"""The number of calculation steps is the number of basic operations performed until the algorithm ends, and the smaller the number of calculation steps, the shorter the execution time of the algorithm. The greatest common divisor problem considers the remainder as the basic operation. However, since the exhaustive solution method takes too much time, it is better to replace it with the problem of filling rectangles with as large squares as possible.This algorithm is called the Eugrid's Algorithm.Sorting items according to a certain order is called sorting. For example, bubble sort is a method of sorting while comparing the size of adjacent elements.Also, selection sort is a method of searching for the largest element and replacing the last element.Computational complexity is the amount of input It is a function of length, the sum of the times it takes to perform a procedure on an input.""","""Regarding the greatest common divisor problem, I was able to understand the relationship between the Eugrid algorithm and the problem of replacing rectangles with squares as large as possible. I was also able to understand the proof that the Eugrid algorithm is correct. I was able to sort items by understanding and learning the methods of bubble sort and selection sort.In addition, I was able to understand the procedure of binary tree sort.""","""Regarding the problem of finding the greatest common divisor using Eugrid's mutual division method, I felt that I should actually try to fill the rectangles with as large squares as possible. Also, there were some parts that I didn't understand well about the order notation, so I firmly I would like to review and deepen my understanding.""","""Nothing in particular.""","""When thinking about the greatest common divisor, it was interesting to think about how to replace the problem of filling a rectangle with two numbers as the length of one side with as large a square as possible. I was surprised when I learned that it was just division, but I also found it interesting. I thought it would be interesting to decide on a procedure for rearranging the numbers and decide on the order.""",-1
C-2021-2_U113,"""There are various types of sorts for sorting items, such as bubble sort and selection sort.""","""There are various sorting methods, such as bubble sorting, which compares the sizes of adjacent elements and sorting them, and selection sorting, which searches for the largest element and replaces it with the last element.""","""I found the order notation difficult because I had to compare functions.""","""Nothing in particular.""","""For relatively short inputs, it doesn't take much time, so it doesn't matter, but it was interesting to worry about the amount of computation at worst.""",-2
C-2021-2_U114,"""The number of calculation steps is the number of calculations until the algorithm ends, and the fewer the calculation steps, the shorter the calculation time. It takes time, so we need a more efficient algorithm.Sorting in a certain order is called sorting, and there are various sorting algorithms such as bubble sort and selection sort.For input a, execute each procedure The time required for is called the time complexity, and a function that expresses this as the length of the input n is often used.In addition, by obtaining the worst case complexity, we consider the upper limit of the function when the input is large.""","""Since I learned Euclid's mutual division method in high school, I only had an image of origami, but in this lecture, I was able to understand the validity of it because it was proved. Greatest common divisor It turns out that Euclidean division is very efficient in the algorithm for finding .""","""I feel like I didn't really deepen my understanding of the order part.""","""I would like you to explain the report assignment.""","""I didn't quite understand how to calculate the order, so I struggled with the exercises and assignments. I hope I will be able to understand it properly if you explain it again next time. There are a huge number of algorithms these days, and they are all When I thought that humans programmed this, I was reminded of how amazing our predecessors were.""",-2
C-2021-2_U115,"● Algorithm using division ● Calculation speed ● Bubble sort ● Selection sort ● Algorithm and amount of calculation ● Worst case amount ● Order notation ● Introduction of heap sort
●The feeling that the numbers are going up is the reason for the bubble""","""● The number of exchanges and comparisons of bubble sort and selection sort ● Concept of order notation""","""Origami""",,"""I felt that it became difficult in B. I'm busy with club activities, so I want to keep working hard.""",-1
C-2021-2_U116,"""There are bubble sort, selection sort, and binary tree sort, and although these algorithms are somewhat similar, their basic search methods are different. In addition, the definition of order is given as an indication of the computational complexity of these algorithms. ing.""","""I was able to understand the mechanism of bubble sort, selection sort and binary tree sort.""","""Heapsort is too complex for me and I'm having a hard time understanding it.""",,"""I learned about four algorithms in this lecture, but since which one is the fastest depends on the input, I felt it necessary to think about which one to use.""",-1
C-2021-2_U117,"""One of the algorithms is Euclid's Algorithm. The number of basic operations until the end of the algorithm is called the number of calculation steps, and it is necessary to make this number as small as possible. However, Euclid's Algorithm was devised to improve the speed.Using this method, the number of calculation steps is at most 2log2n when n=min(x,y).In addition, an algorithm for sorting problems There are also bubble sorts and selection sorts.The performance of an algorithm can be seen from the worst-case complexity, which can be seen from the order notation.""",,,,,-2
C-2021-2_U118,"""Sort problems include bubble sort and selection sort. Bubble sort sorts by comparing adjacent elements, and selection sort finds the largest element and replaces it with the last element.""","""I learned how to do bubble sort and selection sort.""","""The order notation was difficult and I didn't understand it well. I would like to review it thoroughly.""","""Nothing in particular.""","""I didn't really understand the order notation, so I would like to reread the material and solve the exercises until I understand it.""",0
C-2021-2_U119,"""I learned how bubble sort works and how selection sort works""","""I was able to get a good understanding of what bubble sort is, what selection sort is, and the difference between bubble sort and selection sort.
I was able to understand the calculation part of the order notation.""",,,,-1
C-2021-2_U120,"""Euclidean algorithm is fast and effective as a method to stop the greatest common divisor. Euclidean algorithm can be explained using rectangles. Bubble sort compares adjacent ones. Selection sort selects the maximum value and puts it on the right end. Order notation. finds an upper bound.""","""Origin of Euclid's Algorithm. Bubble sort, selection sort.""","""I didn't quite understand the calculation formula of the order notation.""",,"""It was difficult to understand the number of comparisons for various sorts, the number of exchanges, and the number of updates for selection sorting using formulas, and it seemed difficult to actually think about the sequence.""",0
C-2021-2_U121,"""I was able to solve problems using various algorithms, such as Euclidean and sorting problems, and learn how to construct smart algorithms.""","""Euclidean was easy to understand because I had learned about Euclid until high school.""","""It was difficult to explain the calculation time estimation of naive gcd""",,,-2
C-2021-2_U122,"""The smaller the number of calculation steps, which is the number of basic operations performed until the algorithm ends, the shorter the execution time of the algorithm. This is related to the remainder and Euclidean division method. The computational complexity of bubble sort and selection sort ""","""The meaning and method of bubble sort and selection sort
Complexity of Sorting Algorithm""",,,"""It was interesting to replace the greatest common divisor problem with the problem of filling rectangles with as large squares as possible.""",-3
C-2021-2_U124,"""Heapsort comparison count
Complexity of bubble sort and selection sort
order notation""","""I was able to understand the complexity of each sorting algorithm.""","""Binary tree sorting was complicated and I couldn't understand it in one shot.""",,"""I learned that there are many types of sorting. I would like to understand and use them more deeply.""",-3
C-2021-2_U125,"""About computation time evaluation of algorithms such as factorization and Euclidean division method. About sorting in a certain order (mainly bubble sort and selection sort).""","""When factoring large numbers, it can take a tremendous amount of time, but using the Euclidean algorithm can find the greatest common divisor very quickly. It turns out that they are very different: bubble sort basically compares the size of adjacent items and sorts them, while selection sort finds the largest element and sorts the last element. Also, how to read sorting using a binary tree.""","""Regarding the number of comparisons of elements and the number of exchanges of the maximum value. When the length of the sequence to be sorted is n, the number of comparisons is (n-1) + (n-2) + ..., adding from n-1. Also, regarding the number of exchanges of the maximum value, I did not understand the point that the number of exchanges is n + (n-1) + ... and that it is added starting from n.""","""Please explain again about (3).""","""I was surprised at the huge difference in computation time when using the Euclidean algorithm compared to factorization. Every time I take this class, I realize that sorting and comparison are things I do a lot in my daily life. , It's fun because it gives me new realizations about how to do things that are complicated and troublesome if I repeat them more efficiently and smarter.""",-2
C-2021-2_U126,,,,"""I couldn't understand the meaning of ``n=O(n^3) is not wrong according to the definition, but it is not strict in terms of evaluating the amount of calculation,'' so I would like you to explain it in a little more detail. """,,-1
C-2021-2_U127,,,"""I don't quite understand how the order notation introduced in the second half of the class works.""",,,-2
C-2021-2_U128,,,,"1. How is the calculation method used this time, especially the problem of the greatest common divisor, when you use the Internet?
2. What do you think of my method for this assignment?
""","""I felt that the lecture had a very strong connection between information science and mathematics. Also, I feel that it is getting harder and harder, so I would like to review the lecture video and work on reviewing properly. """,-1
C-2021-2_U129,,,"""I know what order notation looks like, but I don't really know what c and n₀ look like.""",,"""In the order notation, I can understand the theory that you don't have to consider the part where n is small, but I thought it was difficult to understand intuitively.""",0
C-2021-2_U13,,"""I know what bubble sort and selection sort are doing and how many operations it takes.""","""I didn't understand the order notation at all, so I looked at the archive and learned it twice.""",,,-3
C-2021-2_U130,"""I learned about computational complexity, computational time, sorting, and order notation for roughly evaluating them.""","""Seeing concrete examples of different ways of Euclidean division and sorting gave me a better idea of ​​what the efficiency and value of each would be.""","""I don't have a concrete understanding of the order notation yet, so I'd like to review it while looking at actual examples.""",,"""Knowing that the basics and applications that I learned in junior high and high school are used in information algorithms, I was able to make use of my previous knowledge and feel familiar with it, so it was very interesting.""",0
C-2021-2_U131,,"""For Euclid's Algorithm, I was able to understand not only the calculation method but also the mechanism of why the calculation method can find the greatest common divisor. Also, the number of comparisons and the number of exchanges of bubble sort and selection sort are written on the slide. I was able to understand by calculating by myself whether it would be a formula.
""",,,,-2
C-2021-2_U133,"""I learned about the correctness of Euclidean division and about sorting according to order, because I learned that using Euclidean division allows us to find the greatest common divisor.""","""I was able to understand the methods of selection sort and bubble sort. I was also able to understand the concept of Euclid's algorithm.""","""I didn't really understand the relationship between algorithms and orders. I couldn't keep up with the end of the class, and I had a vague understanding, so I couldn't organize the relationship properly.""",,"""I was able to focus on the new things I learned, such as the Euclidean algorithm and sorting. I learned the Euclidean algorithm in high school mathematics, so I think I was able to understand it again as a review. The last order was ambiguous. However, I want to study hard because there is.""",-2
C-2021-2_U136,"""Computation using Euclid's Algorithm. Sorting means arranging in order. Bubble sort. Selection sort. Time complexity is sum of time. Order notation""","""The way each sort is done is different.""",,,"""It was a little confusing and difficult.""",-1
C-2021-2_U137,"""When creating an algorithm, it is important not to spend too much time on calculations. The sorting procedure includes bubble sort, selection sort, binary tree sort, and heap sort. Also, the amount of computation time is sometimes used as a method of evaluating the performance of an algorithm.""","""Algorithms also have superiority and inferiority, and I found that the calculation time for superior algorithms and inferior algorithms differed greatly. I was also able to understand the mechanism of order notation.""","""I was not able to understand heapsort during class, but I was able to understand it through review.""",,"""I studied Euclid's method of mutual division during the exam period, so now that I'm a university student, I'm happy to be able to use it outside of the exam. The content of this lesson is difficult to understand and takes time, so I'll review it thoroughly. I would like to increase the resolution of the content.""",-2
C-2021-2_U138,"""First, we did the fifth quiz. Then we learned about algorithms and the validity of Euclid's Algorithm. Then we learned about bubble sort among sorting algorithms. Then we learned about selection sort. Then we learned some examples of binary trees and how to read them, and finally we learned about heapsort.""","""The quiz helped me understand the problem of how many times it takes to distinguish between real and fake coins.""","""I'm a little worried about my understanding because the class speed was generally fast.""",,,-1
C-2021-2_U139,"""There are various forms of output for input, such as bubble sort and selective sort. Also, there is the concept of order.""","""I was able to understand the definition of order and its formula.""",,,"""It was all the theories and concepts I heard for the first time, but I think I was able to understand it well.""",-1
C-2021-2_U14,"""There are naive_gcd and euclid_gcd as algorithms used to find the greatest common divisor, but the latter requires fewer calculation steps and a shorter calculation time estimate.
Sorting, which means rearranging elements according to a certain order, is one of the fundamental problems in computer science. Among them are bubble sort and selection sort, which can be evaluated by time complexity. ""","""We found that it is wise to use Eugrid's Algorithm when finding the greatest common divisor, which can be supported by calculation steps and calculation time estimates. We also found that sorting is important in information science. Do you get it.""","""I didn't quite understand the need to indicate an order.""","""Nothing in particular""","""I learned a lot about Eugrid's algorithm of division and sorting. Order notation was difficult, so I want to review it.""",-1
C-2021-2_U140,"""Algorithm using the Euclidean algorithm. Bubble sort means sorting in ascending order. Selection sort means swapping the largest element with the last element. Order notation for thinking in terms of much larger numbers.""","""Method of Euclidean Algorithm. Meaning of bubble sort and selection sort.""","""I didn't understand why it's better to use an upper bound for order evaluation.""","""Nothing in particular.""","""It was a meaningful lecture because I was able to understand why the Euclidean method of mutual division, which I learned in high school, holds true.""",-3
C-2021-2_U141,"""Algorithm examples and applications, introduction of sorting problems (bubble sort, heap sort), calculation method, computational complexity and definition of binary tree were introduced.""","""Judge good and bad algorithms from the significance of algorithms and their efficiency. I understood the types and methods of sorting and how to use binary trees.""","""You can understand what you're doing in mathematical terms, but it's hard to understand when it comes to programming terms.""","""Nothing in particular.""","""There were more things I didn't understand in this class than before, so I spent a lot of time reviewing them. I felt that how to use the binary tree was a little different from the previous coin-dividing problem, so it took me a while to understand, but it was fun. It's just.""",-1
C-2021-2_U142,"""Sorting is the process of arranging n items in a certain order, and this is one of the most basic problems in computer science. There are several types of sorting algorithms. Bubble sorting is based on the size of adjacent elements. The idea is to sort while comparing .Also, selection sort is the idea of ​​finding the largest element and replacing it with the last element.In these two, the number of times the elements are compared is always n(n- 1)/2 times, and the number of updates of the maximum value is at most n(n-1)/2 times, but the number of exchanges of elements is different.
Calculations take more time when the input is large, so it is better to consider the upper bound of the function when the input is large. This is where order notation comes into play. The order notation allows us to consider the upper bound of a function, and the complexity of an algorithm is often thought of in the order notation. ""","""I was able to understand the concept of bubble sort and selection sort, and the sorting of numbers as a specific example.""","""I understood the reasoning that it is better to consider the upper bound of the function when the input is large when calculating, but I didn't quite understand the order notation.""",,"""The talk about calculation is gradually becoming more serious, and there are parts that I can't understand just by listening to the lectures, so I decided to do the preparation that I haven't been able to do recently.""",-1
C-2021-2_U143,,,,,"""I couldn't understand the concept of order notation, so I would like to read the slides again and try to work on the problems that were given. It would be great if you could explain it again.""",-2
C-2021-2_U144,,,"""I couldn't understand the worst case calculations and proof problems by myself. I was able to understand it somehow after asking my friends.""",,,0
C-2021-2_U145,"""About bubble sort and selection sort""","""Basic idea of ​​bubble sort and selection sort
Bubble sort compares the size of adjacent elements and arranges them, while selection sort finds the largest element and replaces it with the last element. """,,,"""I had a poor understanding of heapsort touches.
I understand the order notation. """,0
C-2021-2_U146,,"""Alignment using two types is now possible""","""I didn't understand the order part""",,"""I started to dislike it when the elements of mathematics became strong, but I decided to review and deepen my understanding.""",0
C-2021-2_U147,"""Using the Euclidean Algorithm will shorten the calculation time. Today we learned about bubble sort and heap sort among the sorting algorithms. Bubble sort compares the size of adjacent elements and arranges them. Heapsort uses a binary tree to sort.""","""I was able to learn about sorting algorithms. There are so many things I don't know, so I will review them thoroughly.""",,,"""There are so many different algorithms that you may not be able to memorize them. I found them difficult.""",-2
C-2021-2_U148,"""Sorting is the act of rearranging items according to a certain rule, and it basically means sorting them in ascending order. Bubble sorting is a method of sorting items in ascending order by comparing adjacent items and replacing them if the number is large. Also called maximum sorting. Selection sort is a method of repeating the operation of searching for an element of and replacing it with the last element. To estimate the behavior for long operations, ""","""I figured out how to do two sorts.""","""What is an order?""",,"""I didn't really understand the order notation at the end, so I want to review it thoroughly.""",-1
C-2021-2_U149,"""The number of calculation steps is the number of times a series of operations (algorithm) has been repeated, and the smaller the number, the smaller the number of operations executed.
Sorting is an important operation when using a personal computer. """,,,,,-1
