userid,1,2,3,4,5,target
C-2021-1_U92,,"""I understand most of it.""","""I didn't quite understand where k=min(x, y)""","""I apologize if this has been discussed before, but can I retake the quiz?""",,-1
C-2021-1_U93,"""About algorithms""","""I made a mistake in the quiz, but I kind of figured out how to spot the fake coins.""","""There were some things I didn't understand.""",,"""If you stop at an unfamiliar place, you won't be able to keep up, so I decided to keep moving forward.""",-3
C-2021-1_U95,,,,,"""I had never thought about how to make a computer calculate, so I learned about algorithms and thought that was how it worked. The faster the calculation, the better, so the algorithm's optimal solution I thought it was important to find",-2
C-2021-1_U96,"""Calculation by computer is to give an answer when a certain example is given to a problem (function).
An algorithm is a procedure that describes how to find an answer. ""","""Understanding how algorithms think.
There are 8 coins, only 1 of which is a counterfeit coin. I don't know if the fake is heavier or lighter than the real thing. How many times would you use the balance if you were to use it as little as possible? The problem is that you can't tell if the fake is heavier or lighter than the real thing. """,,"""There was no.""","""I missed two questions in the quiz because I misread the question.""",0
C-2021-1_U97,,,,,"""I wanted to understand more.""",-1
C-2021-1_U98,"""Computers perform all operations with mathematics according to the calculation method given by humans.""","""The ability of computers is wonderful, but I was surprised to learn that the starting point of that ability is the calculation method given to humans.""","""I found it difficult to get the problem exactly right.""",,"""I found the computer science part very interesting and interesting.""",0
C-2021-1_U99,"""I was able to understand calculations on the computer.""","""Calculation algorithm is the calculation procedure of a function. We also found that the minimum number of trials changes depending on the conditions for coin identification.""","""I was caught in a trick question in the quiz, so I wanted to thoroughly prepare for the review.""",,,-3
C-2021-2_U1,"""Algorithms define the methods of calculation performed on computers. Algorithms are functions that solve problems in a finite amount of time by repeating simple calculations. An example is an algorithm that repeats comparisons. ""","""We found that it is possible to calculate with a small number of comparisons by devising grouping.""","""It was written that algorithm A is optimal because it can be judged in k iterations, but I was not sure if there was a general index for judging whether an algorithm was optimal.""",,"""It's getting a little difficult to think about, so I want to prepare well and hope.""",-3
C-2021-2_U10,"""Everything that is done on a computer is a calculation, and in order to make good use of it, it is necessary to understand calculation.Algorithms are procedures that show how functions are calculated.Algorithms are also understood by computers."" A program is a thing written in words that can be written.""","""I learned that many things in this world are performed or observed through computation. I also understood the meaning and general mechanism of algorithms and programs.""","""is not.""",,"""When I learned that a program expresses the mechanism of calculation, I was once again surprised by the tremendous amount of calculations performed on a computer.""",0
C-2021-2_U100,"""The science of understanding who is ""computation"" is called computer science, and the problem is that the answer is uniquely determined for any problem instance, It is an understanding of what the calculation of a fixed thing looks like. Also, a procedure indicating a calculation method is called an algorithm. ""","""I understood why computer science existed, so I understood more about the significance of information science. Also, I knew algorithms that weren't programs, but what was the algorithm on the computer? I was able to understand why.""",,,"""It was a very interesting class because I learned about programs, algorithms, and the relationship between computer science, and I could understand why information science is necessary.""",-1
C-2021-2_U101,"""Computation is the foundation of all computer science. To make computation efficient and to control it well, we need to understand what computation is. What we put in is what we output."" In order to do so, we need a problem that is a mathematically strictly defined function, and the answer must be uniquely determined when an arbitrary problem case is input.A procedure that shows how to calculate a function is called an algorithm. , the algorithm must be a finite procedure that can uniquely lead to the answer. The best algorithm is one that takes log_3n times to find a counterfeit coin out of n coins.""","""Today, I learned the importance of algorithms that tell computers how to perform calculations. I learned that problems must be described precisely and clearly. I learned that the level of calculation varies, and I also understood the concept of optimizing the algorithm.""","""Nothing in particular.""",,"""This time, more specific procedures were presented than ever before, so it was easy to understand. What I found interesting was that even if the conditions were ambiguous enough for a human to judge, they could not be calculated using a computer. I realized again that the quality of information required for human communication and the quality of information required for computers are different.
This time, I was able to understand most of the contents in preparation, so the class became more like a confirmation, and I think I was able to understand the contents more reliably. I would like to continue my preparation and review in the future to make my knowledge more reliable. """,-1
C-2021-2_U102,"""In this lecture, I learned about computer science and algorithms of computer calculations.""","""I learned that the algorithms necessary for computer calculations are created by combining simple four arithmetic operations. Programs are used in that process.""",,,"""From this lecture, I learned more about programming, so I felt that it was more interesting than ever. I want to continue learning more.""",0
C-2021-2_U103,"""Computer science is an important scientific field that deals with computation. Computation in computer science is achieved by combining simple computations, and this combination is called an algorithm. When thinking about algorithms, we use concepts such as rooted trees. I have something to do.""","""I realized the importance of the algorithm itself that can communicate to the computer and the importance of setting the correct and useful algorithm to make the best use of the computer.""",,,"""I was absent from this class, so I will write about it later after watching the lecture video. I apologize for not being able to attend the class.""",-1
C-2021-2_U104,"""Calculating with a computer means combining calculations, and that combination is called an algorithm. It is very important to make the algorithm efficient.""",,"""The algorithm for calculating X → Y was difficult to explain mathematically.""",,"""It was interesting because it was like a puzzle to explain how to use algorithms to find fake coins.""",0
C-2021-2_U105,"""We talked about computer science. This is a field that can be a basic science like physics. Algorithms are important to computers. Algorithms are procedures that describe how to compute functions. A program is an algorithm written in language that a computer can understand.""","""I learned about the importance of algorithms. At first glance, computers are much better than humans and look perfect, but I learned that without algorithms, nothing can be done. I learned that algorithms can calculate maximum values, etc. also learned.""",,,"""I found it interesting that calculations required things that the human mind could not do in one go. By thinking about algorithms, it seems that various complex things can be programmed. I thought it could be used in the field.""",-1
C-2021-2_U106,"""What are physical approaches and CS approaches, computer science, definitions of computation, algorithms, properties of univariate integer polynomials, how to solve maximum problems, algorithms using rooted trees, optimality, etc. I learned about","""I was able to learn that the mechanism and background of the problem that I learned in elementary school, 'Find as few counterfeit coins as possible using a balance,' comes from calculations performed by computers. ""","""I didn't really understand how to draw a rooted tree when solving the problem of the optimal solution, so I would like to review it properly.""",,"""I had heard about today's algorithmic problems and optimal solution problems when I was a student or junior high school student, but it was interesting to know the background and mechanism of them now.""",-1
C-2021-2_U107,"""How to handle functions when a computer performs calculations and how to shorten the calculation time when specifying the calculation method""","""Even when specifying the calculation method, it was found that it was necessary to devise ways to reduce the number of candidates as much as possible by avoiding substituting every number. Also, similar measures were necessary to reduce the number of calculation trials. I knew it was.""",,,"""Computers can perform high-speed calculations, but they cannot invent their own calculation methods, so we learned that it is necessary for people who specify calculation methods in advance to be creative. With artificial intelligence, calculation methods are learned while progressing. I thought it might be possible to optimize the",-1
C-2021-2_U108,"""A computer science approach is indispensable for inputting and outputting information. To do this, we use algorithms to formulate problems in everyday life as computational problems, and clarify the criteria for the importance of problems. You have to define it, and then you learn how to evaluate whether the algorithm is valid or not.""",,,"""Why does using a ternary tree work well for balances? I don't know why I used '3'. """,""" This time, a quiz about the optimal algorithm for identifying counterfeit coins was given, and I was able to think about the answer while having fun. I could actually apply it to these familiar things, realize its usefulness, and make use of it in my daily life. I felt like I might.""",0
C-2021-2_U109,,"""Through the work of calculation, I was able to understand what computers can and cannot do.""",,,"""I understood the basic concept of programming very well. I knew the result of the coin problem because it is famous, but it was the first time I touched on an explanation using trees.""",-1
C-2021-2_U11,"""Everything done on a computer is a calculation, and algorithms are what enable a computer to do that calculation.
Algorithms should finish in finite time
n algorithm to find counterfeit coins, maximizing this integer
About Rooted Trees""","""Minimum number of measurements algorithm to find fake coins, finding the maximum value among n integers
The minimum number of times to spot a fake coin is calculated using log""",,"""I would like to know if rooted trees can be used for algorithms other than balance-based algorithms.""","""It was easy to understand by thinking about algorithms in a way that is actually easy to think about.""",-1
C-2021-2_U111,,"""Looking at various examples, I realized that there are various algorithms for different problems.""",,,,-1
C-2021-2_U112,"""Computation is the foundation of all science and technology. It is the process of finding the answer to a problem that is a mathematically rigorously defined function. A function is an input that produces a unique output. Everything done in a computer is a calculation, a combination of simple calculations.The procedure that tells the computer how to calculate a function is called an algorithm, and it completes the calculation in a finite amount of time. , the description of the algorithm is called a program.""","""I was able to learn how computers perform calculations through various examples. I learned that computers organize information by performing various calculations by combining simple calculations. I was able to understand the usefulness of using logarithms to find the number of counterfeit coins, as a means of minimizing the number of times when measuring with a balance.""","""Since this is the first time I've seen rooted trees, there are many things I'm unfamiliar with, such as the meaning of the diagrams and the way of thinking about them, and it took me a while to understand them.","""Nothing in particular.""","""I was able to think about the concept of computation in a broader sense than the image I had of computation until now. Even if it seems easy, I have to devise how to make the computer judge it. I found the point difficult, but at the same time I was interested.The problem of finding a counterfeit coin by weighing a coin in as few times as possible was interesting.By using logarithm, the number of times of weighing the balance was greater than I had imagined. I was surprised at how little was needed and found it interesting.""",-1
C-2021-2_U113,"""About Calculations, Algorithms, and Programs""","""Algorithm for finding the maximum value using a balance.""","""This time it was a new content, so there is nothing in particular.""","""Nothing in particular.""","""This time, we started something new. I thought computers were smarter than us, but I was surprised that they made mistakes when they didn't strictly decide the problems and calculation methods.""",-2
C-2021-2_U114,"""An algorithm is a method of computing a function. An algorithm cannot be called correct if it requires an infinite number of trials, and must end in a finite amount of time. In a rooted tree, the depth of a vertex The height is the number of edges taken from the root to reach its vertex, and the height of the rooted tree is the maximum leaf depth. We call it a tree, or an n-ary tree.""","""I learned that the 'problems' that I had touched on in classes and other things up until now had a very narrow definition, but they also have a broader meaning. I knew how to find a counterfeit coin without using a balance as much as possible in the case of 9 coins, but I could understand it in more detail. ""","""None.""",,"""Several puzzle-solving quizzes using laws came out, and I was surprised because I didn't expect it to lead to the calculations performed inside the computer. I enjoyed listening to the lecture again this time. I'm glad I was able to.""",-2
C-2021-2_U115,"""● CS is not from a specific field　● Everything can be considered as a calculation　● A problem is a function that receives input, processes it, and outputs something　※The answer is uniquely determined
● The calculation procedure is called an algorithm * It must be clearly described and completed in a finite amount of time ● Describe the problem strictly and clearly ● Root parent child leaf k = log3n""","""● Maximum value problem　Use the scale once to reduce the number of integers by one●Clarify the problem and make it a function""",,,"""I thought it was similar to economics in that it turned problems into functions. I felt that setting standards and quantifying invisible things lacked credibility.""",-1
C-2021-2_U116,"""Everything that happens on a computer is based on calculations, and computer science is the science for understanding those calculations. Computer calculations are made by combining simple calculations, and algorithms are used to combine these calculations. It says.""","""I understand the principle that the shortest way to find a fake coin can be found using log3n.""","""I was a little confused about the example algorithm.""",,"""I've heard the word ""algorithm"" often, but I didn't know what it was, so I'm glad I found out.""",-1
C-2021-2_U117,"""Computation has a physical approach and a CS approach, and part of the latter approach is an algorithm. However, the problem computed by a computer must be mathematically rigorous. Computation on a computer is not a simple computation. The algorithm is this combination method.The algorithm finishes the calculation in a finite time.Among them, the one written in the language that the computer can understand is called a program.To prove whether the algorithm is the optimal solution is useful in the notion of a rooted tree, which tells us that, for example, to find a counterfeit coin among 3^k coins, the balance must be used at least k times.""","""In the first place, I was able to understand what calculation in a computer is. When a problem is given, a computer performs calculations using algorithms. I learned that addition and subtraction that we have been doing up to now are not the only calculations. , I was able to understand the technique of rooted trees.""","""In the example in class, I found out that the algorithm finishes the calculation in a finite amount of time, but I didn't understand whether it can be said in general.""","""Isn't there any other way than the improved successive substitution method?""","""The example of the CS approach was difficult and I didn't understand it at all, but it was interesting. I had heard the word ""algorithm"" many times before, but for the first time I was able to understand the proper meaning of the word. For example, when I didn't know the rooted tree method, I wasn't sure if it was the minimum number of times, so I'm glad I learned something new. want to go.""",-2
C-2021-2_U118,"""There is a physical approach that formulates phenomena based on observations by formulating them, and a CS approach that formulates all problems as computational problems of functions by algorithmization. Computation is a problem (mathematically strictly defined It is to seek the answer when given a function","""By the algorithm, the maximum of n values ​​can be found by using the comparator n-1 times.""","""I didn't understand how to prove the optimality of algorithms, so I want to review it.""","""Nothing in particular.""","""There were questions that were relatively difficult for me to think about, such as the counterfeit coin detector, but it was fun listening to the teacher's explanations and thinking about them. sea ​​bream.""",0
C-2021-2_U119,"""I learned about what computer science is, about algorithms (with the example of determining the weight of a coin, Euclidean division, etc.), about the relationship between information and computation.""","""I was able to understand the principle of how heavy coins can be distinguished in a small number of times using a scale.""",,,"""I was amazed when I learned that computer science is the foundation of all science and technology fields. I'm not a mechanical person, so I haven't had many opportunities to touch a computer, and I don't know much about the details. However, I thought that it would be active now in the IT era.""",-1
C-2021-2_U120,"""Computer operations correspond to calculations. The idea of ​​a rooted tree is effective in finding a single fake coin.""","""Distinguishing Largeness and Smallness Using Comparators, Using Scales to Find Counterfeit Coins""","""Thinking about algorithms actually.""",,"""I found it difficult to think of an algorithm using the binary tree of the exercise. I think I still don't understand it.""",0
C-2021-2_U121,"""I was able to learn that everything done on a computer is a calculation, what a calculation is in the first place, and what a problem is. Furthermore, I was able to learn how to calculate a problem function. As a result, I was able to learn about algorithms.""","""I was able to understand that a problem is a mathematically rigorously defined function, and the concept of algorithms. I was also able to understand examples of algorithms using balances.""",,,,-2
C-2021-2_U122,"""Computational and computer science as a basic science form the basis of all scientific and technological fields.
A procedure that indicates how to calculate a function is called an algorithm.","""The Importance of Computation, Computer Science""",,,"""Examples of the CS approach and the fake coin problem never occurred to me.""",-3
C-2021-2_U124,"""About computer science
About the algorithm
""","""I was able to understand the idea of ​​algorithms.""","""I had a hard time solving the problem. I couldn't immediately understand what was written.""",,"""I'm looking forward to a new theme from this time.""",-3
C-2021-2_U125,"""On the essence of information science. (It is a discipline that understands and controls computation.) To understand algorithms, which are the procedures that describe the computation of functions.""","""About the algorithm to find the maximum value from multiple aggregates. The example of finding fake coins was very easy to understand.""","""Description of rooted trees. (Distinction between binary and ternary trees.)
A description of the ""correct"" algorithm. """,,"""Overall, it was difficult and I couldn't understand it. Explaining the correct algorithm was especially difficult, and I didn't know the criteria for whether it was calculating correctly or not.""",-2
C-2021-2_U126,"""This time, I thought about calculation as basic chemistry. Computer science can be considered to be the foundation of all scientific and technological fields. There is an OS approach.Everything that is done on a computer is ""computation"", and computer science is the science for understanding and utilizing this. Algorithms are procedures that indicate how functions are calculated by a computer. """,,,,"""I was able to understand what an 'algorithm' is. Also, I found it interesting because I had hardly seen the view of computation as computational geometry. """,-1
C-2021-2_U128,,,"""This time, there was nothing I didn't understand in the explanation, but the theorem used in the improved successive substitution method made me wonder, 'Why does this happen?' """,,,-1
C-2021-2_U129,"""I learned the concept of computer science as a basic science. It is important to formulate a problem and design an efficient procedure to solve it, which is called a CS approach, not a physical approach based on observation. I also learned about what computation is and what problems are in the first place, and thought of algorithms.""",,,,"""It was difficult to prove the optimality of the algorithm for detecting fake coins, but I'm glad I was able to understand it.""",0
C-2021-2_U13,"""The physical approach and the computer science approach are different. The former finds certain laws by observing nature. Therefore, the laws cannot be proved to be completely correct.
On the other hand, the CS approach formalizes the problem as a computational problem of a function and designs an efficient computational procedure. The correctness and limitations of the computational procedure can be proved.
In CS, the method of calculation is called an algorithm, and the program is written in a form that can be understood by a computer. ""","""I learned the definition of 'algorithm', a word I've heard a lot but didn't know what it was.
I also learned why computers are said to be mathematics. ""","""I couldn't solve the fake coin finding problem myself.""",,,-3
C-2021-2_U130,"""I learned about the definition of computation, which is the basis of work done on a computer, its relation to problems, and the algorithms involved in computation.""","""The idea of ​​the algorithm was explained using detailed examples, so I think I was able to understand the content of the slides.",,,"""I've heard the term before, but I didn't know much about the details, so this class made me realize the necessity of algorithms in computers. I want to make use of it in my future classes.""",0
C-2021-2_U131,,"""Having heard of the counterfeit coin detection problem, I now have a solid understanding of how to find a counterfeit coin from 9 coins with only two weighings.""",,,,-2
C-2021-2_U132,"""computer science""","""All computer work is done with calculations""","""I didn't understand the algorithm very well.""",,"""It's become a mathematical field such as calculation, so I don't really understand it.""",-1
C-2021-2_U133,"""I learned about computing in computers. I learned about computing with algorithms.""","""I was able to understand that computer science is a field that will become an important basic science, and that it will be necessary in the future. Computers cannot calculate given problems, but by demonstrating how to calculate functions, they will be able to do so. I found out it would.""","""It was hard to understand the difference between an algorithm and a program.""",,"""I was able to learn about calculations. I was able to deepen my understanding through examples. I would like to do the exercises, review them thoroughly, and understand the algorithms.""",-2
C-2021-2_U136,"""Algorithms are procedures. Rooted tree methods.""","""I just found out that it's possible to find a tree diagram of how to find a fake coin.""","""Nothing in particular.""","""Nothing in particular.""","""I have solved the fake coin problem before, and I didn't know the model answer at that time, but thanks to this class, I felt refreshed.""",-1
C-2021-2_U137,"""Everything that is done on a computer is a calculation, and this calculation is made up of algorithms. Creating algorithms and enabling computers to perform calculations is called programming.""","""Until now, I had heard the word ""algorithm"" but didn't know what it meant, but through this lecture, I learned that an algorithm is a procedure for calculating a function that leads to the answer to a problem. I was also able to understand the relationship between rooted leaves and optimality.""","""I don't know how to know when to use a binary tree, ternary tree, or n-ary tree for what kind of problem.""","""Will the time come when AI can program?""","""I had solved the problem of fake coins in a quiz, but I had never thought about it based on an algorithmic theory, so I learned something. Also, when calculating with Excel, etc., complicated programming is involved. I was really grateful to be able to realize that this is being used and to be able to enjoy that technology.""",-2
C-2021-2_U139,"""Computer science is a field that can be an important basic science, and can express various information using algorithms and calculations.""","""I understood what an algorithm is and the importance of computation in information.""",,,"""I knew more or less about algorithms, but it was nice to learn more.""",-1
C-2021-2_U14,"""Computer science approach uses algorithmization as a method to design efficient computational means for solving problems. Algorithm is to realize a computational procedure by combining simple and primitive computations. It must be something that can be completed in a finite amount of time.""","""In the computer science approach, we take algorithms as a means, and we found that by properly designing algorithms, we can achieve good performance and efficient use.""","""I didn't really understand the difference between parent and child, so I thought I'd look it up myself.""",,"""I had heard the word algorithm before, but I learned about its meaning and content for the first time in today's class. rice field.""",-1
C-2021-2_U140,"""Algorithm that uses Euclidean division method. Bubble sort is to sort in ascending order. Selection sort is to replace the largest element with the last element. Order notation to think in much larger numbers.""","""Method of Euclidean Algorithm. Meaning of bubble sort and selection sort.""","""I didn't understand why it's better to use an upper bound for order evaluation.""","""Nothing in particular.""","""It was a meaningful lecture because I was able to understand why the Euclidean mutual division method, which I learned in high school, holds true.""",-3
C-2021-2_U141,"""The meaning and usage of the concepts and algorithms necessary for correct computation on a computer.""","""The Meaning of Algorithms, How to Compute a Ternary Tree""","""Nothing in particular""","""Nothing in particular""","""It is not difficult to understand and use existing algorithms, but I found it rather difficult to create new algorithms.""",-1
C-2021-2_U142,"""There is a physical approach that mainly targets nature and a CS approach that mainly expresses it in character strings. Everything that is done on a computer is computation, and the science for that is computer science. Problems is a mathematically rigorously defined function, and an algorithm is a procedure that describes how to compute it.""","""I was able to understand the primality test as an example of an algorithm. I also understood that the problem is to clearly define the criteria of importance.""","""I couldn't get a good picture of the fact that everything done on a computer is computation.""",,"""It was easy to understand because examples of problems that would not be subject to computer science as they were were familiar cases such as going on to graduate school or getting a job.Also, although the word ""algorithm"" was familiar to me, it was my first time to learn its meaning and definition. Knew.""",-1
C-2021-2_U143,"""Computer science is a companion to physics, which deals with nature, and can prove the correctness of calculation procedures. Now, it is no longer something that only experts can learn. Computers follow algorithms, I learned that for one input, there is one output.""",,"""I didn't quite understand the Collatz Kakutani conjecture.""",,"""The content of A has ended, and the content of B has started today. Until now, the amount of information was not visible to the naked eye, but today's content is familiar to think about the effective use of a balance using an algorithm. I felt it was easy to understand because it was a thing. I want to do my best in the future because it is an interesting content.""",-2
C-2021-2_U144,,"""We found that algorithms can find counterfeit coins, and rooted trees can be used to prove optimality. Everything done on a computer is a calculation, and algorithms can do it efficiently. I found out that there is.""","""Because of the variety of algorithms, I was unable to understand all the calculations presented in class. I also found the problem of finding counterfeit coins quite difficult.""",,,0
C-2021-2_U145,"""What is calculation?
In this class, we also considered the correctness of algorithms, which are procedures that indicate how functions are calculated.
About Algorithms""",,,,,0
C-2021-2_U146,,"""calculation definitions and algorithms,
""","""I almost understand,""",,"""I felt nostalgic because the contents of high school mathematics were included. In the cs approach
I was interested because I needed inspiration. """,0
C-2021-2_U147,"""Computer science is a field that can be a 'basic science'. Necessary for a deeper understanding of ""calculation"". Algorithm is the procedure that shows the calculation method. ""","""I had heard the word ""algorithm"" before, but didn't know what it meant, but this class helped me understand.""",,,"""I thought it would be difficult and difficult to learn about math.""",-2
C-2021-2_U148,"""Sorting is the act of arranging characters according to a certain rule, and it generally refers to arranging numbers in ascending order. The method of interchanging adjacent elements is called bubble sort, and the method of finding the largest element and exchanging it with the last element is called selection sort. The amount of computation for the input that takes the most time is called the worst amount of computation, and we consider the order in order to find the upper order of the function.The order T(n) exists with positive constants c,n0 for the function T(n). It is that T(n)<=cf(n) holds for any n>n0.""","""I figured out how to do two sorts.""","""What is an order?""",,"""I didn't really understand the order notation at the end, so I'd like to review it thoroughly.""",-1
C-2021-2_U151,"""A well-designed algorithm can be solved with a small number of calculations like a coin problem.""","""I was able to solve the coin problem using log3 and get an overview of the branched tree.""",,,,-3
C-2021-2_U152,"""About Computer Science""","""Now I understand why programming exists.""",,,,-1
C-2021-2_U153,"""I learned about what calculation is by looking at specific examples. I also learned about the algorithms involved in calculations by looking at specific examples.""","""It helped me understand what math is. I also learned about algorithms through the coin and balance problem.""",,,"""Personally, I felt that it was easier to work on than the information communication class I did before, so I want to be able to understand the next class as well.""",-3
C-2021-2_U154,,,,"""Nothing in particular.""","""I was able to review the previous lesson thoroughly before coming to class. Also, I was able to prepare for the lesson by looking at the slides in advance, so I was able to understand the explanations smoothly. I understand the calculation method, but I don't know if I can put it into practice, so I would like to review it properly so that I can solve the problem.""",-1
C-2021-2_U155,,,,"""Not particularly.""",,-1
C-2021-2_U156,"""Computers have a mathematical side, but they also have a mechanism that is not.""","""Everything done on a computer is a calculation""",,,"""I feel like it's gotten a lot more difficult from this time on. I'd like you to spend more time than usual looking back at the beginning of the next episode and explaining it.""",-3
C-2021-2_U158,"""Everything done on computers is computation, and the science for that is computer science.""","""Algorithm is a procedure that describes how to compute a function.""","""How to use algorithms.""",,"""I've heard the word ""algorithm"" in algorithmic gymnastics, but I didn't know what it meant, so I'm glad I learned about it.""",-1
C-2021-2_U16,,"""When you ask a computer to calculate something, you must clearly tell it what you want it to judge.
The judgment method using the balance was very easy to understand and easy to understand.""","""In the amino acid sequence, it was difficult to understand how the 7-letter candidate *[RKDENQH][RKDENQH]* was derived.
""",,,-2
C-2021-2_U160,"""Calculations in computers are realized by combining simple calculations.
This combination is called an algorithm. ""","""The height of the tree is the number of times you use the balance.
Computers can't do calculations unless you teach them how to do it. """,,,"""Computers don't do hard things, they do easy things fast.""",-3
C-2021-2_U161,"""There are physical and CS approaches to computation. The physical approach enacts phenomena based on observations and can never prove that the law is correct. Therefore, if a counterexample is found, the law is rejected. The CS approach formalizes every problem as a computational problem of a function, and designs an efficient computational procedure to solve the problem.The correctness of the computational procedure and the limit of efficiency can be proved.
Everything a computer does is a calculation. Computer science is the science of understanding how computation works in order to control it well. Computer calculations are realized by combining simple calculations. This method of combination is called an algorithm, which is a procedure for calculation. ""","""In the problem of finding a counterfeit coin, I was surprised because I could not come up with a way to find a counterfeit coin among nine coins by weighing it twice. """,,,"""I usually use computers casually, but I have never thought about learning about computer calculations or thinking deeply about them. I want to be able to handle calculations well from the perspective of computer science.""",-1
C-2021-2_U162,,,,"""How do you actually set the algorithm on your computer?""",,-2
C-2021-2_U164,"""Calculations and Algorithms in Computers""","""Efficient calculation method""",,,,-2
C-2021-2_U165,"""I learned about computer science methodology, correct algorithms and examples.""","""I was able to learn about how computation works in computer science and what algorithms look like.""",,,"""I was able to learn again that there are methods such as simplification and efficiency in the calculations that I usually do casually, and that they are actually used.""",-2
C-2021-2_U167,"""Defining 'problems' and 'computations' in computer science
Examples of Algorithms (Maximum Value Problem, Fake Coin Problem)""",,,,"""The word ""calculation"" was included in the title, so I had a negative reaction, but the explanation of ""function"" is an easy-to-understand explanation that ""receives a certain input, performs some processing, and outputs"" Because of this, I was able to attend classes with enthusiasm. However, I couldn't understand the counterfeit coin problem when the letters came out, so I would like to review it again by the week after next. """,-2
C-2021-2_U169,"""Computer science is a field that can be as important a basic science as physics. Algorithms are procedures that show how to calculate functions. This time, I touched on it by using a counterfeit coin detector problem using a balance. .""","""A problem is a mathematically rigorously defined function. Calculation is to find the answer given a problem instance. Algorithm is something that completes the calculation in a finite amount of time. .""","""(2) I wanted to know a little more about Shinki.""",,,-1
C-2021-2_U17,,"""I learned to calculate and apply it to various technologies such as programs.
I didn't understand the explanation of the fake coin detector during the class, but I was able to understand it when I reviewed it. ""","""It was difficult to understand formulas with many letters.""",,,-1
C-2021-2_U170,"""I learned that there are physical approaches and cs approaches in calculation methods, and the methods used are called algorithms.""",,,,,-2
C-2021-2_U171,"""Computer science as a basic science can be the foundation of all science and technology fields. There are physical approaches and CS approaches to computation. , the latter formalizes any problem as a computational problem of a function, expressed mainly in strings. Everything done by computers is ""computation"", and in order to deal with and control ""computation"" well, it is necessary to understand what ""computation"" is, and the science for that is computer science. A problem is a rigorously defined function, and computation is the answer to that problem. A procedure that indicates how to calculate a function is called an algorithm, and it completes the calculation in a finite amount of time. ""","""I learned that computational methods can be divided into physical approaches and CS approaches. I was able to learn about the definitions of algorithms.""",,,"""I thought I'd review high school mathematics because I might have problems with functions in the future.""",-3
C-2021-2_U174,"""Computer science is a field that has the potential to become an important basic science, and is a science for understanding and coping with computation.""",,,,"""I had never heard of the field of computer science, but this lecture piqued my interest!""",-3
C-2021-2_U18,"""Computer science is the foundation of the information field, and there are algorithms for calculation. With this algorithm, if x is determined, f(x) is uniquely determined.""","""I understand the rules of the algorithm. I also understand how the successive substitution method works.""",,,"""I've heard the word ""algorithm"" before, but this lecture made the meaning clearer. I found it interesting that how to calculate complex formulas is similar to programming.""",-1
C-2021-2_U19,"""Computer calculations are sequenced and executed by algorithms.""","""On the Concept of Algorithms""","""About Rooted Trees""",,"""I would like to change completely from the last time (A) and work on a fresh start.""",-2
C-2021-2_U20,,"""Ever since I learned it in high school, I didn't really understand the merits of logarithms in modern times, but I learned that they are being used in calculations like this.""","""After all, fundamental proof and understanding are still lacking.""",,,-2
C-2021-2_U21,"""First, I compared the CS (computer science) approach with the physical approach, and from that I learned what computer science is. Also, computation is very important in computer science. Based on that, I learned about algorithms and computation time.""","""I learned that an algorithm is a procedure that shows how to calculate a function, and a program is a description of that algorithm in terms that computers can understand.""",,,"""When I was in high school, I thought about Euclid's method of division using rectangles, so this class was a little easier to understand.""",-3
C-2021-2_U23,"""I figured out what the algorithm was and learned about rooted trees.""",,,,,-3
C-2021-2_U24,"""Computation is the foundation and cornerstone of science""","""I learned an algorithm to determine the heaviest coin and coins with only one weight difference""",,,"""At first, I was horrified by the reappearance of the spreading tree, the rooted tree since the dendrogram.""",-2
C-2021-2_U25,"""How Algorithms Work""","""About the correct algorithm""",,,"""I was especially happy when I thought it would be easier to solve the common balance riddles.""",-3
C-2021-2_U26,"""Computer science is an important basic science field with its own theory system in the background. Computer science should be used to understand what computation is and how to control it. It is a study that
In the first place, calculation is to find the answer when a problem case is given. Since a computer cannot find an answer just by being given a problem, it needs a procedure (algorithm) that shows how to calculate a function. However, the algorithm must finish the calculation in a finite amount of time. A program is an algorithm written in language that a computer can understand.
For the counterfeit coin finding problem, the minimum number of times the balance can be used can be obtained by considering the height of the rooted tree. ""","""I was able to understand that computer science is as important a basic science as physics.
In addition, it was found that an algorithm is necessary for a computer to find an answer, and this is a combination of simple calculations such as size comparison and four arithmetic operations. ""","""Nothing in particular.""","""Nothing in particular.""","""I was able to learn that computer calculations are based on algorithms. I was also able to learn that the number of calculations can be reduced by devising algorithms. I want to do my best.""",-2
C-2021-2_U27,,,,"""Nothing in particular.""","""Today we learned about how to simplify calculations. By simplifying calculations, we can arrive at answers faster. Each step like this leads to the computer's ability to calculate quickly. I felt it.""",-3
C-2021-2_U28,,,,"""Nothing in particular.""",,-1
C-2021-2_U29,"""Computer Science
Examples of CS approaches
calculation, algorithm
""","""Calculation is to find f(x) when a problem instance x is given.
A computer can't calculate unless you give it a problem and a calculation procedure.
A procedure that indicates the calculation method is called an algorithm.
A program is an algorithm written in language that a computer can understand.
""",,,"""The maximum value problem in the algorithm was explained using examples, so I was able to understand it.
I'm interested in algorithms such as computer calculations, so I'm really looking forward to the next class. """,-3
