id,1,2,3,4,5,target
C-2021-1_U77,"""I learned about image processing, filters and edge extraction.""","""I was able to perform specific operations for edge extraction.""","""I made one question blank in the confirmation test so far.""","""Nothing in particular.""","""I was able to answer the test by looking back on what I had learned up until now.""",-1
C-2021-1_U77,"""I learned about image processing, filters and edge extraction.""","""I was able to perform specific operations for edge extraction.""","""I made one question blank in the confirmation test so far.""","""Nothing in particular.""","""I was able to answer the test by looking back on what I had learned up until now.""",-1
C-2021-1_U77,"""I learned about image processing, filters and edge extraction.""","""I was able to perform specific operations for edge extraction.""","""I made one question blank in the confirmation test so far.""","""Nothing in particular.""","""I was able to answer the test by looking back on what I had learned up until now.""",-1
C-2021-1_U77,"""I learned about image processing, filters and edge extraction.""","""I was able to perform specific operations for edge extraction.""","""I made one question blank in the confirmation test so far.""","""Nothing in particular.""","""I was able to answer the test by looking back on what I had learned up until now.""",-1
C-2021-1_U78,"""End-of-Term Examination""","""I think I solved 60 to 70%""",,,,-1
C-2021-1_U78,"""End-of-Term Examination""","""I think I solved 60 to 70%""",,,,-1
C-2021-1_U79,"""By binarizing, when a document is scanned, it is possible to divide it into text and paper, etc. When binarizing, how it is divided into two differs depending on which value is used for division. Since it is difficult for humans to search for appropriate values ​​from scratch, there are machines that can determine which side values ​​should be found.""","""I was able to see how the scans I often use were displayed clearly. Also, I was able to understand the difficult part of image processing last time.""",,,"""This class was easy to understand because it was a function that I usually use. Also, I thought it was necessary to reconsider the allocation of time because the time on the test was not unusual.""",-2
C-2021-1_U79,"""By binarizing, when a document is scanned, it is possible to divide it into text and paper, etc. When binarizing, how it is divided into two differs depending on which value is used for division. Since it is difficult for humans to search for appropriate values ​​from scratch, there are machines that can determine which side values ​​should be found.""","""I was able to see how the scans I often use were displayed clearly. Also, I was able to understand the difficult part of image processing last time.""",,,"""This class was easy to understand because it was a function that I usually use. Also, I thought it was necessary to reconsider the allocation of time because the time on the test was not unusual.""",-2
C-2021-1_U79,"""By binarizing, when a document is scanned, it is possible to divide it into text and paper, etc. When binarizing, how it is divided into two differs depending on which value is used for division. Since it is difficult for humans to search for appropriate values ​​from scratch, there are machines that can determine which side values ​​should be found.""","""I was able to see how the scans I often use were displayed clearly. Also, I was able to understand the difficult part of image processing last time.""",,,"""This class was easy to understand because it was a function that I usually use. Also, I thought it was necessary to reconsider the allocation of time because the time on the test was not unusual.""",-2
C-2021-1_U8,,,"""I couldn't finish two writing problems""",,"""It's frustrating that I couldn't finish everything even though I studied a lot.""",-3
C-2021-1_U8,,,"""I couldn't finish two writing problems""",,"""It's frustrating that I couldn't finish everything even though I studied a lot.""",-3
C-2021-1_U80,,"""I'm glad that I was able to make use of what I learned during my hard work in computer science until today.""","""Final exam. Simple and difficult. I felt intense resentment at myself for not being able to do anything.""",,,-2
C-2021-1_U80,,"""I'm glad that I was able to make use of what I learned during my hard work in computer science until today.""","""Final exam. Simple and difficult. I felt intense resentment at myself for not being able to do anything.""",,,-2
C-2021-1_U81,"""Regarding image edges
test""",,,,,-1
C-2021-1_U82,,,,,"""I had a little interest in image processing, so it was fun to listen to. I found the test difficult, especially since I wasn't able to write the essay questions well, so I thought it was easy to understand.""",-1
C-2021-1_U83,,,"""Writing problems and calculations are difficult""",,,-2
C-2021-1_U85,,"""Even if you learn every week and think you understand, when you try to answer in the test, you may not be able to do it.""",,,,-1
C-2021-1_U87,,,,,"""I wasn't able to fix my memory enough to give an immediate answer, so I think I'll probably switch to other subjects in the future, but I still feel like I have to keep working hard.""",-1
C-2021-1_U88,,,"""The test was difficult and the short-answer questions took too long.""",,"""I should have thought about how to allocate my time. There were some parts that were still vague, so I want to do a thorough review.""",-3
C-2021-1_U88,,,"""The test was difficult and the short-answer questions took too long.""",,"""I should have thought about how to allocate my time. There were some parts that were still vague, so I want to do a thorough review.""",-3
C-2021-1_U89,"""I did a test.
edge extraction""",,,,,-2
C-2021-1_U90,"""test
""","""I finished my final exams and completed my computer science course.
may""","""I didn't understand the last question on the test.""",,"""I didn't do well on the test, but the class was very helpful. Thank you.""",-2
C-2021-1_U90,"""test
""","""I finished my final exams and completed my computer science course.
may""","""I didn't understand the last question on the test.""",,"""I didn't do well on the test, but the class was very helpful. Thank you.""",-2
C-2021-1_U90,"""test
""","""I finished my final exams and completed my computer science course.
may""","""I didn't understand the last question on the test.""",,"""I didn't do well on the test, but the class was very helpful. Thank you.""",-2
C-2021-1_U90,"""test
""","""I finished my final exams and completed my computer science course.
may""","""I didn't understand the last question on the test.""",,"""I didn't do well on the test, but the class was very helpful. Thank you.""",-2
C-2021-1_U91,"""I had a test today and it was very difficult and I struggled.""","""I think it was good that I could do all the calculation problems and word problems.""","""There was a lot of testing, so it didn't end.""",,"""I had a test today and it was very difficult, so I struggled. I think it was a good opportunity to reflect on information science. I was disappointed that I couldn't demonstrate the results of my studies because there was a lot of test content.""",-3
C-2021-1_U91,"""I had a test today and it was very difficult and I struggled.""","""I think it was good that I could do all the calculation problems and word problems.""","""There was a lot of testing, so it didn't end.""",,"""I had a test today and it was very difficult, so I struggled. I think it was a good opportunity to reflect on information science. I was disappointed that I couldn't demonstrate the results of my studies because there was a lot of test content.""",-3
C-2021-1_U91,"""I had a test today and it was very difficult and I struggled.""","""I think it was good that I could do all the calculation problems and word problems.""","""There was a lot of testing, so it didn't end.""",,"""I had a test today and it was very difficult, so I struggled. I think it was a good opportunity to reflect on information science. I was disappointed that I couldn't demonstrate the results of my studies because there was a lot of test content.""",-3
C-2021-1_U91,"""I had a test today and it was very difficult and I struggled.""","""I think it was good that I could do all the calculation problems and word problems.""","""There was a lot of testing, so it didn't end.""",,"""I had a test today and it was very difficult, so I struggled. I think it was a good opportunity to reflect on information science. I was disappointed that I couldn't demonstrate the results of my studies because there was a lot of test content.""",-3
C-2021-1_U92,"""It was an explanation of edge extraction and a final exam.""","""I learned about edge extraction and my understanding of information science.""","""I couldn't manage my time.""",,"""Thank you for the 13th diary. Thank you very much for your help in the first semester class. The word information science was the first word I heard after entering university, but it is a technology that I usually use in my daily life. I think that there are many things that are indispensable in modern society. In the class, the calculations and formulas were difficult, but it was very interesting. Thank you very much.""",-1
C-2021-1_U92,"""It was an explanation of edge extraction and a final exam.""","""I learned about edge extraction and my understanding of information science.""","""I couldn't manage my time.""",,"""Thank you for the 13th diary. Thank you very much for your help in the first semester class. The word information science was the first word I heard after entering university, but it is a technology that I usually use in my daily life. I think that there are many things that are indispensable in modern society. In the class, the calculations and formulas were difficult, but it was very interesting. Thank you very much.""",-1
C-2021-1_U92,"""It was an explanation of edge extraction and a final exam.""","""I learned about edge extraction and my understanding of information science.""","""I couldn't manage my time.""",,"""Thank you for the 13th diary. Thank you very much for your help in the first semester class. The word information science was the first word I heard after entering university, but it is a technology that I usually use in my daily life. I think that there are many things that are indispensable in modern society. In the class, the calculations and formulas were difficult, but it was very interesting. Thank you very much.""",-1
C-2021-1_U92,"""It was an explanation of edge extraction and a final exam.""","""I learned about edge extraction and my understanding of information science.""","""I couldn't manage my time.""",,"""Thank you for the 13th diary. Thank you very much for your help in the first semester class. The word information science was the first word I heard after entering university, but it is a technology that I usually use in my daily life. I think that there are many things that are indispensable in modern society. In the class, the calculations and formulas were difficult, but it was very interesting. Thank you very much.""",-1
C-2021-1_U93,"""test""","""I studied hard for a week, so I was able to solve it better than I expected.""","""Could not describe""",,"""It was a problem that I couldn't solve without studying, so I'm glad I studied.""",-3
C-2021-1_U93,"""test""","""I studied hard for a week, so I was able to solve it better than I expected.""","""Could not describe""",,"""It was a problem that I couldn't solve without studying, so I'm glad I studied.""",-3
C-2021-1_U93,"""test""","""I studied hard for a week, so I was able to solve it better than I expected.""","""Could not describe""",,"""It was a problem that I couldn't solve without studying, so I'm glad I studied.""",-3
C-2021-1_U93,"""test""","""I studied hard for a week, so I was able to solve it better than I expected.""","""Could not describe""",,"""It was a problem that I couldn't solve without studying, so I'm glad I studied.""",-3
C-2021-1_U94,"""There is a function to smooth when the black and white difference in filtering is large
The distribution of the amount of white and black has two peaks, and the value between them has meaning. ""","""There is a certain degree of black and white in the image. I found that I read """" and 😀 that are not necessary for reading characters.
I was able to speed up the test and solve it. """,,,"""I studied, but there were things I forgot and things that were a little vague, so I wasn't very confident in solving them.
I was able to understand the words, but I didn't remember the details, so I couldn't write the description well.

""",-2
C-2021-1_U94,"""There is a function to smooth when the black and white difference in filtering is large
The distribution of the amount of white and black has two peaks, and the value between them has meaning. ""","""There is a certain degree of black and white in the image. I found that I read """" and 😀 that are not necessary for reading characters.
I was able to speed up the test and solve it. """,,,"""I studied, but there were things I forgot and things that were a little vague, so I wasn't very confident in solving them.
I was able to understand the words, but I didn't remember the details, so I couldn't write the description well.

""",-2
C-2021-1_U94,"""There is a function to smooth when the black and white difference in filtering is large
The distribution of the amount of white and black has two peaks, and the value between them has meaning. ""","""There is a certain degree of black and white in the image. I found that I read """" and 😀 that are not necessary for reading characters.
I was able to speed up the test and solve it. """,,,"""I studied, but there were things I forgot and things that were a little vague, so I wasn't very confident in solving them.
I was able to understand the words, but I didn't remember the details, so I couldn't write the description well.

""",-2
C-2021-1_U95,"""Description of Sobel filter, Laplacian filter, sharpening filter, and binarization.""",,,,,-2
C-2021-1_U96,"""Filter processing includes smoothing, edge extraction, and sharpening, and deep learning is performed by extracting features through such processing.""","""The Sobel filter can extract edges while suppressing noise.""","""I couldn't finish writing one description in the exam.""","""There was nothing special this time
""","""I thought that I made a mistake in allocating time after a long test.""",0
C-2021-1_U96,"""Filter processing includes smoothing, edge extraction, and sharpening, and deep learning is performed by extracting features through such processing.""","""The Sobel filter can extract edges while suppressing noise.""","""I couldn't finish writing one description in the exam.""","""There was nothing special this time
""","""I thought that I made a mistake in allocating time after a long test.""",0
C-2021-1_U96,"""Filter processing includes smoothing, edge extraction, and sharpening, and deep learning is performed by extracting features through such processing.""","""The Sobel filter can extract edges while suppressing noise.""","""I couldn't finish writing one description in the exam.""","""There was nothing special this time
""","""I thought that I made a mistake in allocating time after a long test.""",0
C-2021-1_U96,"""Filter processing includes smoothing, edge extraction, and sharpening, and deep learning is performed by extracting features through such processing.""","""The Sobel filter can extract edges while suppressing noise.""","""I couldn't finish writing one description in the exam.""","""There was nothing special this time
""","""I thought that I made a mistake in allocating time after a long test.""",0
C-2021-1_U96,"""Filter processing includes smoothing, edge extraction, and sharpening, and deep learning is performed by extracting features through such processing.""","""The Sobel filter can extract edges while suppressing noise.""","""I couldn't finish writing one description in the exam.""","""There was nothing special this time
""","""I thought that I made a mistake in allocating time after a long test.""",0
C-2021-1_U98,"""By making good use of the characteristics of each filtering process, it is possible to obtain an image that meets the purpose.""","""It turns out that what we can now easily process and edit in the app actually turned out to be such a complex system.""","""I couldn't write the test description in time, so I want to be able to explain it in my own words.""",,"""I was able to broaden my horizons as I was able to learn concretely how to use systems and mathematics that I normally use in information science classes.
thank you very much. """,0
C-2021-1_U98,"""By making good use of the characteristics of each filtering process, it is possible to obtain an image that meets the purpose.""","""It turns out that what we can now easily process and edit in the app actually turned out to be such a complex system.""","""I couldn't write the test description in time, so I want to be able to explain it in my own words.""",,"""I was able to broaden my horizons as I was able to learn concretely how to use systems and mathematics that I normally use in information science classes.
thank you very much. """,0
C-2021-1_U98,"""By making good use of the characteristics of each filtering process, it is possible to obtain an image that meets the purpose.""","""It turns out that what we can now easily process and edit in the app actually turned out to be such a complex system.""","""I couldn't write the test description in time, so I want to be able to explain it in my own words.""",,"""I was able to broaden my horizons as I was able to learn concretely how to use systems and mathematics that I normally use in information science classes.
thank you very much. """,0
C-2021-1_U98,"""By making good use of the characteristics of each filtering process, it is possible to obtain an image that meets the purpose.""","""It turns out that what we can now easily process and edit in the app actually turned out to be such a complex system.""","""I couldn't write the test description in time, so I want to be able to explain it in my own words.""",,"""I was able to broaden my horizons as I was able to learn concretely how to use systems and mathematics that I normally use in information science classes.
thank you very much. """,0
C-2021-1_U99,"""I reviewed the whole class through the test.""","""I was able to reconfirm what I had learned so far. I was especially interested in fields such as AI, and I think I did well in this test, so I'm glad.""","""As I thought, I couldn't remember the calculation system such as entropy and the worst calculation of sorting, so I had trouble with the calculation.""",,"""Thank you very much for your careful and easy-to-understand classes. I think that the field of information science will become even more important in the future, so when I have time, I will look back at my class notes and try to remember what I learned in class. Thank you for your hard work. was.""",-3
C-2021-1_U99,"""I reviewed the whole class through the test.""","""I was able to reconfirm what I had learned so far. I was especially interested in fields such as AI, and I think I did well in this test, so I'm glad.""","""As I thought, I couldn't remember the calculation system such as entropy and the worst calculation of sorting, so I had trouble with the calculation.""",,"""Thank you very much for your careful and easy-to-understand classes. I think that the field of information science will become even more important in the future, so when I have time, I will look back at my class notes and try to remember what I learned in class. Thank you for your hard work. was.""",-3
C-2021-1_U99,"""I reviewed the whole class through the test.""","""I was able to reconfirm what I had learned so far. I was especially interested in fields such as AI, and I think I did well in this test, so I'm glad.""","""As I thought, I couldn't remember the calculation system such as entropy and the worst calculation of sorting, so I had trouble with the calculation.""",,"""Thank you very much for your careful and easy-to-understand classes. I think that the field of information science will become even more important in the future, so when I have time, I will look back at my class notes and try to remember what I learned in class. Thank you for your hard work. was.""",-3
C-2021-1_U99,"""I reviewed the whole class through the test.""","""I was able to reconfirm what I had learned so far. I was especially interested in fields such as AI, and I think I did well in this test, so I'm glad.""","""As I thought, I couldn't remember the calculation system such as entropy and the worst calculation of sorting, so I had trouble with the calculation.""",,"""Thank you very much for your careful and easy-to-understand classes. I think that the field of information science will become even more important in the future, so when I have time, I will look back at my class notes and try to remember what I learned in class. Thank you for your hard work. was.""",-3
C-2021-2_U101,"""This time it was a confirmation test of the lectures so far. There were calculation questions, multiple choice questions, and writing questions.""",,,,"""I went to the test after reviewing lecture videos and electronic textbooks. I understood the gist of the lectures, but there were some multiple-choice questions with small differences in wording and questions where I had to explain myself, and I lacked confidence. I will continue to make efforts so that I can study accurately and sufficiently.
Through all 15 classes, I was able to learn many things, such as the classification of data that seems to be known but not known, methods of analysis and visualization, the mechanism of AI that is now familiar, and case studies related to each faculty. Before taking the lecture, when I heard the word ""data science"", I felt that the hurdles were high and that it was an inorganic field that had nothing to do with me. When I heard about it, my impression changed, and I became interested. I think that the use of data in research will be indispensable in the future, so I would like to use what I have learned so far as a starting point to further deepen my learning. """,-1
C-2021-2_U101,"""This time it was a confirmation test of the lectures so far. There were calculation questions, multiple choice questions, and writing questions.""",,,,"""I went to the test after reviewing lecture videos and electronic textbooks. I understood the gist of the lectures, but there were some multiple-choice questions with small differences in wording and questions where I had to explain myself, and I lacked confidence. I will continue to make efforts so that I can study accurately and sufficiently.
Through all 15 classes, I was able to learn many things, such as the classification of data that seems to be known but not known, methods of analysis and visualization, the mechanism of AI that is now familiar, and case studies related to each faculty. Before taking the lecture, when I heard the word ""data science"", I felt that the hurdles were high and that it was an inorganic field that had nothing to do with me. When I heard about it, my impression changed, and I became interested. I think that the use of data in research will be indispensable in the future, so I would like to use what I have learned so far as a starting point to further deepen my learning. """,-1
C-2021-2_U103,,,,,"""There were quite a few problems and I felt it was difficult, but I managed to solve them.
Thank you very much for sharing many valuable stories throughout the fall and winter semester. """,-1
C-2021-2_U106,,,,,"""In the confirmation test, there were many questions similar to quizzes, so I think I was able to do it. However, it was more difficult than I thought to explain in my own words, and I couldn't manage my time very well. Therefore, I couldn't submit it in time. So I would like to be careful about time management in future tests.""",-1
C-2021-2_U107,,,,,"""I found the descriptive questions quite difficult. Not only did I answer what I had learned, but I also couldn't answer satisfactorily unless I was able to digest what I had learned. I thought that if I learned something new, I would be able to understand and use it deeply enough to deal with problems like this one.""",-1
C-2021-2_U109,"""test""",,,,,-1
C-2021-2_U11,"""test""",,,,"""I read through all the materials and studied hard, but there were some problems that I didn't understand.
I felt that I hadn't studied enough.
The whole class was interesting because there were only things I didn't know. """,-1
C-2021-2_U11,"""test""",,,,"""I read through all the materials and studied hard, but there were some problems that I didn't understand.
I felt that I hadn't studied enough.
The whole class was interesting because there were only things I didn't know. """,-1
C-2021-2_U113,,,"""I was unable to submit two copies of the test.""",,"""For the second part of the test this time, I couldn't submit it. I think I pressed the W when I got the URL. Suddenly everything I wrote so far disappeared, and I couldn't get the link either. I think there are things that were completed 5 or 6 minutes before the end rather than just before the end. Sorry for the inconvenience, but thank you.",-2
C-2021-2_U113,,,"""I was unable to submit two copies of the test.""",,"""For the second part of the test this time, I couldn't submit it. I think I pressed the W when I got the URL. Suddenly everything I wrote so far disappeared, and I couldn't get the link either. I think there are things that were completed 5 or 6 minutes before the end rather than just before the end. Sorry for the inconvenience, but thank you.",-2
C-2021-2_U114,,,,,"""I simply thought that I didn't study enough. When I checked the slides later, there were some things that were written as they were, and I regretted that I could have done a little more. Also, I can understand the direction in the questions that are explained. There are things that I can't put into words clearly, and I felt that I haven't acquired the ability to compose sentences logically.I'm very worried if I can get credits.Since I'm going to deal with various data in the future, I'm going to learn in this lecture. I will make the best use of it. Thank you for the past four months.""",-2
C-2021-2_U115,"""test""","""test""","""During testing, I realized that I could not describe deep neural networks concretely.""",,"""I think I did pretty well on the test. The difficulty level was just right, and I prayed that the amount of mutual information would not come out. Thank you very much for the latter period.""",-1
C-2021-2_U115,"""test""","""test""","""During testing, I realized that I could not describe deep neural networks concretely.""",,"""I think I did pretty well on the test. The difficulty level was just right, and I prayed that the amount of mutual information would not come out. Thank you very much for the latter period.""",-1
C-2021-2_U115,"""test""","""test""","""During testing, I realized that I could not describe deep neural networks concretely.""",,"""I think I did pretty well on the test. The difficulty level was just right, and I prayed that the amount of mutual information would not come out. Thank you very much for the latter period.""",-1
C-2021-2_U115,"""test""","""test""","""During testing, I realized that I could not describe deep neural networks concretely.""",,"""I think I did pretty well on the test. The difficulty level was just right, and I prayed that the amount of mutual information would not come out. Thank you very much for the latter period.""",-1
C-2021-2_U116,,,,,"""I should have put a little more effort into studying beforehand.""",-1
C-2021-2_U118,"""Thank you very much for the very easy-to-understand classes so far. Thanks to the many examples, it was easy to visualize. I wanted to know more about information science, so I decided to do some research on my own.""","""The math problems at the beginning of Part 1 were a little tricky, but I think I did well.""","""When I was studying for the test, I thought I understood, but surprisingly I didn't.""",,,0
C-2021-2_U118,"""Thank you very much for the very easy-to-understand classes so far. Thanks to the many examples, it was easy to visualize. I wanted to know more about information science, so I decided to do some research on my own.""","""The math problems at the beginning of Part 1 were a little tricky, but I think I did well.""","""When I was studying for the test, I thought I understood, but surprisingly I didn't.""",,,0
C-2021-2_U118,"""Thank you very much for the very easy-to-understand classes so far. Thanks to the many examples, it was easy to visualize. I wanted to know more about information science, so I decided to do some research on my own.""","""The math problems at the beginning of Part 1 were a little tricky, but I think I did well.""","""When I was studying for the test, I thought I understood, but surprisingly I didn't.""",,,0
C-2021-2_U119,,,,"""Will my answer for this test go up?""","""I studied in my own way, but through this test, I realized what I didn't understand. I'm still frustrated, but I'd like to review it again and deepen my understanding of what I didn't understand.""",-1
C-2021-2_U119,,,,"""Will my answer for this test go up?""","""I studied in my own way, but through this test, I realized what I didn't understand. I'm still frustrated, but I'd like to review it again and deepen my understanding of what I didn't understand.""",-1
C-2021-2_U122,,,,,"""It was great to learn new things and see connections to linear algebra that I didn't know what to do with. Thank you.""",-3
C-2021-2_U125,"""Today we had a confirmation test that also serves as a summary of what we have learned so far. 20 multiple-choice questions and 4 written questions.""","""I think I was able to solve it relatively well because I studied for today's test.""","""I don't have enough confidence in my answer because I didn't review the automatic error detection and correction part enough.""",,"""For subjects that have tests, I study on my own, so I feel like I've learned something and feel a great sense of accomplishment. I'm glad I studied for the test because it felt good.""",-2
C-2021-2_U125,"""Today we had a confirmation test that also serves as a summary of what we have learned so far. 20 multiple-choice questions and 4 written questions.""","""I think I was able to solve it relatively well because I studied for today's test.""","""I don't have enough confidence in my answer because I didn't review the automatic error detection and correction part enough.""",,"""For subjects that have tests, I study on my own, so I feel like I've learned something and feel a great sense of accomplishment. I'm glad I studied for the test because it felt good.""",-2
C-2021-2_U125,"""Today we had a confirmation test that also serves as a summary of what we have learned so far. 20 multiple-choice questions and 4 written questions.""","""I think I was able to solve it relatively well because I studied for today's test.""","""I don't have enough confidence in my answer because I didn't review the automatic error detection and correction part enough.""",,"""For subjects that have tests, I study on my own, so I feel like I've learned something and feel a great sense of accomplishment. I'm glad I studied for the test because it felt good.""",-2
C-2021-2_U125,"""Today we had a confirmation test that also serves as a summary of what we have learned so far. 20 multiple-choice questions and 4 written questions.""","""I think I was able to solve it relatively well because I studied for today's test.""","""I don't have enough confidence in my answer because I didn't review the automatic error detection and correction part enough.""",,"""For subjects that have tests, I study on my own, so I feel like I've learned something and feel a great sense of accomplishment. I'm glad I studied for the test because it felt good.""",-2
C-2021-2_U128,,,,,"""I think that the difficulty level was high throughout the whole lecture, but it was an equally interesting class. Thank you so much.""",-1
C-2021-2_U130,"""Confirmation test""",,,,"""The confirmation test was a little difficult, but the content of the lecture was interesting, so I was interested in many things.""",0
C-2021-2_U130,"""Confirmation test""",,,,"""The confirmation test was a little difficult, but the content of the lecture was interesting, so I was interested in many things.""",0
C-2021-2_U131,"""Confirmation test of previous classes""",,,,"""I was able to solve the selection and calculation problems in Part 1 more smoothly than I expected, so I felt that it was useful to properly solve the exercises in the lecture materials. I wasn't able to explain the amount of information in one question using the formula of ambiguity, but I remembered clearly the phrase ""The amount of information is the reduction of ambiguity"". I once again realized that I was able to organize my head with the BR-Map for homework. When BR-Map was first given as homework, I thought it was troublesome. I think that it can be applied not only to information science but also to various fields, so I would like to continue using it. """,-2
C-2021-2_U131,"""Confirmation test of previous classes""",,,,"""I was able to solve the selection and calculation problems in Part 1 more smoothly than I expected, so I felt that it was useful to properly solve the exercises in the lecture materials. I wasn't able to explain the amount of information in one question using the formula of ambiguity, but I remembered clearly the phrase ""The amount of information is the reduction of ambiguity"". I once again realized that I was able to organize my head with the BR-Map for homework. When BR-Map was first given as homework, I thought it was troublesome. I think that it can be applied not only to information science but also to various fields, so I would like to continue using it. """,-2
C-2021-2_U133,"""I tested what I learned.""","""By studying for the test, I realized that I had a deeper understanding.""","""I couldn't demonstrate everything I studied.""",,"""Today was a test. It took me a long time to calculate the multiple-choice questions, and I got lost in some of them. I think I was able to write up to the end.This is the end of the information science class, but I would like to make use of what I learned in the class. I want to remember what I have learned.""",-2
C-2021-2_U133,"""I tested what I learned.""","""By studying for the test, I realized that I had a deeper understanding.""","""I couldn't demonstrate everything I studied.""",,"""Today was a test. It took me a long time to calculate the multiple-choice questions, and I got lost in some of them. I think I was able to write up to the end.This is the end of the information science class, but I would like to make use of what I learned in the class. I want to remember what I have learned.""",-2
C-2021-2_U133,"""I tested what I learned.""","""By studying for the test, I realized that I had a deeper understanding.""","""I couldn't demonstrate everything I studied.""",,"""Today was a test. It took me a long time to calculate the multiple-choice questions, and I got lost in some of them. I think I was able to write up to the end.This is the end of the information science class, but I would like to make use of what I learned in the class. I want to remember what I have learned.""",-2
C-2021-2_U133,"""I tested what I learned.""","""By studying for the test, I realized that I had a deeper understanding.""","""I couldn't demonstrate everything I studied.""",,"""Today was a test. It took me a long time to calculate the multiple-choice questions, and I got lost in some of them. I think I was able to write up to the end.This is the end of the information science class, but I would like to make use of what I learned in the class. I want to remember what I have learned.""",-2
C-2021-2_U136,,,,,"""I spent too much time on the first calculation problem and didn't have time for the second half, so I regret that I should have started the second half first.""",-1
C-2021-2_U137,,,,,"""The test was difficult, but I was happy because I was able to solve what I had studied. I learned things that I will need when I go out into the world, and I want to make use of them in my life. """,-2
C-2021-2_U138,,,,,"""I was surprised that the test was more difficult than I expected. However, I was able to do it to some extent because I studied hard, so it was good. Thank you for your lecture.""",-1
C-2021-2_U14,"""You have taken a confirmation test.""","""Today's confirmation test made it clear which areas I have a good understanding of and areas where my understanding is vague.""",,,"""I took the confirmation test and had a hard time with the practical problem of sorting, so I would like to review it again. Also, in the writing problem, I thought I understood it in my head, but I wrote it in my own words. I felt that it was difficult.Therefore, when I study something from now on, I would like to incorporate the task of re-expressing it in my own words.Throughout the lectures on information science, I learned more than what I learned in high school information classes. I think there were many scenes that surprised me, such as the contents being developed, and the things I learned for the first time.This field will continue to develop as the times progress, so I will collect information so that I can keep up with the changes. I felt the need to keep going.""",-1
C-2021-2_U14,"""You have taken a confirmation test.""","""Today's confirmation test made it clear which areas I have a good understanding of and areas where my understanding is vague.""",,,"""I took the confirmation test and had a hard time with the practical problem of sorting, so I would like to review it again. Also, in the writing problem, I thought I understood it in my head, but I wrote it in my own words. I felt that it was difficult.Therefore, when I study something from now on, I would like to incorporate the task of re-expressing it in my own words.Throughout the lectures on information science, I learned more than what I learned in high school information classes. I think there were many scenes that surprised me, such as the contents being developed, and the things I learned for the first time.This field will continue to develop as the times progress, so I will collect information so that I can keep up with the changes. I felt the need to keep going.""",-1
C-2021-2_U14,"""You have taken a confirmation test.""","""Today's confirmation test made it clear which areas I have a good understanding of and areas where my understanding is vague.""",,,"""I took the confirmation test and had a hard time with the practical problem of sorting, so I would like to review it again. Also, in the writing problem, I thought I understood it in my head, but I wrote it in my own words. I felt that it was difficult.Therefore, when I study something from now on, I would like to incorporate the task of re-expressing it in my own words.Throughout the lectures on information science, I learned more than what I learned in high school information classes. I think there were many scenes that surprised me, such as the contents being developed, and the things I learned for the first time.This field will continue to develop as the times progress, so I will collect information so that I can keep up with the changes. I felt the need to keep going.""",-1
C-2021-2_U140,,,,,"""I think I was able to demonstrate the results of my studies in general.""",-3
C-2021-2_U141,"""I took the final exam.""","""Information science applications, concepts to understand.""","""Answers to questions, detailed explanations of concepts.""","""Nothing in particular.""","""During the final exam, I realized that I still didn't fully understand the content of the class. Even if you can do the calculations, if you don't understand the meaning of the calculations, you can't say that you understand them academically. I would like to continue to work hard. Thank you very much for your wonderful lectures.""",-1
C-2021-2_U141,"""I took the final exam.""","""Information science applications, concepts to understand.""","""Answers to questions, detailed explanations of concepts.""","""Nothing in particular.""","""During the final exam, I realized that I still didn't fully understand the content of the class. Even if you can do the calculations, if you don't understand the meaning of the calculations, you can't say that you understand them academically. I would like to continue to work hard. Thank you very much for your wonderful lectures.""",-1
C-2021-2_U141,"""I took the final exam.""","""Information science applications, concepts to understand.""","""Answers to questions, detailed explanations of concepts.""","""Nothing in particular.""","""During the final exam, I realized that I still didn't fully understand the content of the class. Even if you can do the calculations, if you don't understand the meaning of the calculations, you can't say that you understand them academically. I would like to continue to work hard. Thank you very much for your wonderful lectures.""",-1
C-2021-2_U141,"""I took the final exam.""","""Information science applications, concepts to understand.""","""Answers to questions, detailed explanations of concepts.""","""Nothing in particular.""","""During the final exam, I realized that I still didn't fully understand the content of the class. Even if you can do the calculations, if you don't understand the meaning of the calculations, you can't say that you understand them academically. I would like to continue to work hard. Thank you very much for your wonderful lectures.""",-1
C-2021-2_U141,"""I took the final exam.""","""Information science applications, concepts to understand.""","""Answers to questions, detailed explanations of concepts.""","""Nothing in particular.""","""During the final exam, I realized that I still didn't fully understand the content of the class. Even if you can do the calculations, if you don't understand the meaning of the calculations, you can't say that you understand them academically. I would like to continue to work hard. Thank you very much for your wonderful lectures.""",-1
C-2021-2_U143,,,,,"""I'm glad the test wasn't that difficult.
Until now, I had studied information science, and I knew that it was being used in fields in my undergraduate school that I thought had nothing to do with it. """,-2
C-2021-2_U145,"""Confirmation test""",,"""I regret that I didn't practice enough.
I couldn't find a good answer for the problem of actually performing heapsort and the problem of specifically showing the worst computational complexity.
""",,"""As I prepared to take today's confirmation test, I realized how vague the definitions of terms were.
There were many times when I was vaguely grasping nuances, and I had an image but struggled to verbalize it.
The test was difficult. """,0
