userid,1,2,3,4,5,target
C-2021-2_U106,"""I learned what structured data and unstructured data are, representative examples of unstructured data and about them, pattern recognition, what pattern recognition can and cannot do, and examples of its applications.""","""The relationship between the process of unstructured data processing and the role of AI that we learned last week, how natural language processing works, the difference in ability between humans and computers in pattern recognition, and the conditions for it to occur I was able to learn.""","""In the pattern recognition by deep neural network, it was said to bend the space, but I wondered if the data could not be processed correctly due to the overlapping of the data due to the bending of the space.""","""I would like to review the quiz for review. Could you open the review?""","""In the field of data, I can apply the types of data, AI functions and their applications that I have learned so far to the field I learned today, so it was easy to feel that my preparation and review were producing results. .""",-1
C-2021-2_U107,,,,,"""I found it interesting that the knowledge of linear algebra that I had learned in the first semester was connected to image analysis. Also, this explanation gave me a clearer image of deep neural networks, and I became interested in the field of information analysis.""",-1
C-2021-2_U108,"""Last time we dealt with structured data, but this time we learned about non-tabular structured data. I was able to get an overview of what kind of machine learning is necessary to improve the system for analyzing and outputting data.""",,,,,0
C-2021-2_U109,"""How to handle unstructured data, pattern recognition""","""I learned that even unstructured data, which at first glance seems like hard-to-handle data, is closely related to computers.
It turns out that pattern recognition is applied to various places.
""",,,"""Pattern recognition has improved in accuracy in recent years, and I felt that it is an important technology that will be used in a wider variety of situations.""",-1
C-2021-2_U11,"""Additional Notes on Deep Neural Networks
Processing unstructured data
About Pattern Recognition""","""How do you deal with unstructured data?
Difficulty in pattern recognition""",,,"""I thought machine learning could do anything, so I was surprised that computer pattern recognition was difficult.
""",-1
C-2021-2_U110,"""This time, I'm talking about unstructured data and pattern recognition. Unstructured data is mostly about sounds, images, and sentences.
is. The sentences are subjected to natural language processing to detect frequently used languages, translate them, and perform various other tasks. An image is represented by an n-dimensional vector corresponding to the number of pixels, and various uses are made using the vector. Next, sound uses spectra to recognize environmental sounds, voices, and music. Supporting these processes is pattern recognition. Pattern recognition is driven by large amounts of data and machine learning. Among them, machine learning is famous for deep neural networks. ""","""I found the relationship between unstructured data and pattern recognition and how to use them.""",,,,-1
C-2021-2_U112,"""Unstructured data is typically text, images, sounds, etc., and is not tabular data. Natural language processing is a technology that uses computers to analyze language data represented by character strings, and there are many examples of this. There are ""frequent language"", ""translation"", ""search"", ""proofreading"" to find words that have been used. Also, images deal with very high-dimensional vectors. Examples of image analysis include “image recognition” and “image processing”. Regarding sound data, there are various examples such as ""speech recognition"", ""speaker recognition"", and ""emotion recognition"" in speech data analysis. Pattern recognition is a method of guessing “what” in various data, which is easy for humans but difficult for computers. ""","""I learned for the first time that images and vectors are related. I was able to understand how images are represented by vectors. Analysis of unstructured data is a familiar thing, and it is often used in our lives. I've noticed it being used, and I've learned what pattern recognition is all about and how hard it is for computers to do it.""","""My understanding of deep neural network pattern recognition is a little vague, so I would like to review it thoroughly.""","""Nothing in particular.""","""I was fascinated by the fact that images can be represented by vectors. I found it interesting that pattern recognition is easy for humans but difficult for computers. Pattern recognition is something that we take for granted. If you want to make a computer do it, you need to understand the mechanism of the obvious thing, but when you think about it, you don't really understand it, and it felt strange and very interesting.""",-1
C-2021-2_U113,"""How to handle unstructured data and pattern recognition.""","""Unstructured data that cannot be represented by tables, such as language, images, and sounds, can be represented by vectors and analyzed using sound spectrograms.""","""I didn't quite understand that the Library of Babel had a book for every letter sequence.""","""Nothing in particular.""","""If you have a large amount of data, even if some of them are slightly wrong, they are mostly correct, so it was interesting to draw a boundary line and judge on which side it is.""",-2
C-2021-2_U114,"""There are three main types of processing methods for unstructured data. The first is language processing, the second is image processing, and the third is speech/music processing. Techniques for analyzing language data by computers have been developed naturally. Although it is called language processing, there is still room for improvement such as paraphrase analysis and sentiment analysis.In image processing, an image with n pixels is regarded as an n-dimensional vector and analyzed.Sounds include human voices, music, There are three types of environmental sounds, and there are various analysis techniques for each.Pattern recognition is easy for humans, but difficult for computers.Assuming the cause, computers can recognize objects (classes) is determined in advance, and it is not possible to recognize anything freely.However, there are many techniques in this world that use technology to recognize only a part of an image or voice.Recent pattern recognition is performed on a large amount of data. and machine learning.The best example is deep neural networks.There is also rule-based pattern recognition, but it has the advantage of being able to clarify the judgment criteria, but on the other hand, performance is poor. However, it also has drawbacks, such as the difficulty of setting the parameters.Using this pattern recognition, automation technology and anomaly detection technology are being developed.""","""We found that a deep neural network has an infinite number of layers that allow us to draw a boundary line with an image that bends the space from a state in which data is scattered. Pattern recognition requires a huge amount of data. I learned that I had to prepare extremely rare data in order to realize automatic driving, automatic scoring, various anomaly detection systems, etc. In addition, mathematics is very closely related to this field of study. I was able to feel it again.""","""None.""",,"""In this way, learning about the internals of computers and what humans can do that computers cannot do makes me wonder how the human brain works. The philosophy of ""recognition"" When I heard that it has been around for a long time, I felt that it was a big mystery for humans. However, even if the day comes when the mechanism of the brain is elucidated in the future, I would like to live without knowing much about it because I feel afraid that my thought circuits will be observed. """,-2
C-2021-2_U115,"""Unstructured data processing → language data, image processing, voice data
Image of pattern recognition machine learning deep neural network","""Understanding the above""",,,"""I was able to understand the processing of each unstructured data. I thought that various things can be unstructured data, including minor ones.""",-1
C-2021-2_U116,"""Unstructured data processing can be broadly divided into three categories: language processing, image processing, and voice/music processing. These play a major role in the current Internet. There is also pattern recognition, which is a prerequisite It is difficult to recognize complex objects because it is made up of .. Various automation is progressing with the application of pattern recognition.""","""I basically understood everything.""",,,"""As technology continues to develop and automation progresses, I feel happy and sad.""",-1
C-2021-2_U117,"""There are three main types of processing for unstructured data: language processing, image processing, and speech/music processing. First, language processing. Language data is mainly analyzed by natural language processing. Natural language processing occurs frequently. In addition to enabling language and translation, it also gives meaning from a simple character string.Next is image processing.Here, the image is a vector and the vector is a string of numbers, so the image is a vector (string of numbers). Finally, voice/music processing.Sound is processed as data by quantifying the height of the waves.
Pattern recognition is a method of guessing something from various data. Computer pattern recognition is becoming familiar, but it is still difficult. The basic principle is to group similar things together. However, it is difficult because this similarity is not clear. Recently, pattern recognition has been performed using a large amount of data and machine learning. There are various types of machine learning, but the trend is deep neural networks. ""","""I learned that language, images, and sounds are all processed as data that can be analyzed by computers as numbers and character strings. Today I learned about deep neural networks, which I had no idea what they were like in my previous class. I was able to understand how pattern recognition is done in the class.""","""I didn't quite understand what you meant by compressing data.
It turns out that language data is processed by natural language processing. I feel that translations are more accurate than before, but I didn't know how to improve the accuracy of natural language processing. ""","""Nothing in particular.""","""I felt that it was amazing that natural language processing could process data that not only read letters and numbers, but also read nuances. Also, there are various criteria for similarity in pattern recognition, and it is not possible to clearly define one. It's hard not to have it, but I felt that it's what makes information science interesting.""",-2
C-2021-2_U118,"""Unstructured data includes language processing, image processing, and voice processing, and is used in familiar areas, such as twitter trends and translation. Pattern recognition can be used to identify postal codes and medical fields. Progress is being made.""","""I learned that pattern recognition enables technologies such as face recognition and voice recognition, which are also used in the smartphones we use.""","""I was surprised because I didn't even imagine that images and vectors were connected, but I didn't quite understand how they were related.""",,,0
C-2021-2_U119,"""I learned about unstructured data processing (language processing, image processing, voice/music processing) and pattern recognition.""","""I was able to understand where language processing is performed, the purpose of pattern recognition, and what it is about image data and voice data.""",,,,-1
C-2021-2_U120,"""Some unstructured data include language, images, sounds, etc. For language, we perform natural language processing. Pixels in image data are vectors.""","""Speech data is Fourier transformed. Trends are detected by natural language processing.""",,,"""I understood the concept of how to draw a boundary line in a deep neural network.""",0
C-2021-2_U122,"""About unstructured data. A typical example is linguistic data. By performing natural language processing on linguistic data, it is possible to find and translate frequent languages. Images are vectors. Images are connected to linear algebra. Sounds are also data. It can also analyze human voices and environmental sounds.Pattern recognition is a method to guess “what” it is, but it is difficult for computers, but it is becoming familiar. Application of pattern recognition enables automation and anomaly detection. ""","""By analyzing various data, we can create technologies that are becoming commonplace today.""",,,"""I'm currently taking linear algebra, but it's difficult and I didn't know what it would be useful for, but I'm glad to know that it's useful for image analysis this time.""",-3
C-2021-2_U124,"""About unstructured data
What is Pattern Recognition and Examples""","""I learned about unstructured data and pattern recognition that are used around us.""",,,"""It was interesting to know that it is also used in familiar places.""",-3
C-2021-2_U125,"""At the beginning, a review of the previous post. Mainly about unstructured data and pattern recognition.""","""Unstructured data refers to data such as sentences, images, and sounds that are not tabulated. Unstructured data processing mainly includes 'language processing', 'image processing', and 'speech/music processing'. Language is data represented by character strings, and language analysis includes ""summary"", ""search"", ""dialogue"", ""proofreading"", and ""topic analysis"". There are ""semantic analysis"", ""paraphrase analysis"", ""sentiment analysis"", ""sentence generation"", etc. in the analysis that converts the meaning from a character string. Image data can be thought of as a collection of pixels, ie image = vector. Image data includes “camera image”, “face”, “fingerprint”, “iris”, “ear, lip, palm vein”, etc. Image analysis includes “image recognition”, “computer vision”, “image processing”, “image generation, and feature extraction. There are three main types of sound data: ""speech"", ""music"", and ""environmental sound"", and speech analysis includes ""speech recognition"", ""speaker recognition"", ""emotion recognition"", and ""speech synthesis"". Music analysis includes ""music analysis"", ""acoustic analysis"", ""music recognition"", ""music recommendation"", ""music data compression"", and the like. Environmental sound data analysis includes ""environmental sound recognition,"" ""sound source separation,"" ""sound source identification,"" and ""abnormal sound detection."" What makes this unstructured data analysis possible is a method called ""pattern recognition,"" which refers to various data and guesses what it is. Recent pattern recognition is based on large amounts of data and machine learning, and the recent trend is deep neural networks. The basic principle is to prepare a large amount of data and have a computer derive similarities from feature extraction and draw a boundary line. Various ""automations"" are possible with the application of this pattern recognition. It can also be applied to detect anomalies in people, food, and machines. """,,,"""Deep Neural Networks, which was difficult to understand in the previous class, was explained in this class with a concrete image diagram. Recently, I have been assigned to create a BR-Map almost every week, but I will create a BR-Map. It's great because you can sort out what you understand and what you don't understand just by doing it.""",-2
C-2021-2_U126,"""This time, we will consider unstructured data. One type of unstructured data is language data, which is processed by natural language processing such as translation and frequent language. Image = vector, and image appearance Adjusting the direction = manipulating the vector.It is pattern recognition that supports the processing of such unstructured data.Pattern recognition cannot recognize anything freely, so compare it with the power of human pattern recognition There is still a long way to go.However, the automation of various things is progressing with pattern recognition technology.""",,,,,-1
C-2021-2_U127,,,,"""In the explanation of rule-based pattern recognition, you mentioned that it is 'similar to a flow chart', but I would like to know how it differs from a flow chart. ""","""This time, there were a lot of concrete examples, so I was able to understand it better. Also, maybe because I created a BR-map for each time, I was able to learn while being aware of the connections between before and after. I will do my best in this condition for the next few times.""",-2
C-2021-2_U128,,,,,"""Unstructured data and pattern recognition are closely related to us humans, so it was an easy-to-understand lecture that made us feel familiar. I look forward to the next lecture.""",-1
C-2021-2_U13,"""Unstructured data processing consists of three major types of processing. The first is language processing, and the technique of analyzing language data with a computer is called natural language processing. Natural language processing includes translation and processing of frequently occurring words. The second is image processing, where an image can be represented by a huge number of sets of numbers, or vectors, and the third is speech and music processing. The PC microphones we use in our online classes are supported by the technology of analyzing environmental sound data.Pattern recognition is a method of identifying various data such as images, voices, and texts. This is easy for humans, but very difficult for AI.In order to enable AI to do this, machine learning is used, and recently, the method of deep neural networks is the mainstream. Pattern recognition is also a technology that already supports our lives, such as automation technology and anomaly detection.""","""When I learned that images are represented by vectors, I understood how the linear algebra I learned in the first semester could be used. I also learned that AI technology already supports my life in every aspect. I was made aware of.""",,,,-3
C-2021-2_U131,"""There is a technology called natural language processing that analyzes language data with a computer.
The image is made of vectors and how to divide the vectors? The finer the image, the sharper the image.
Getting a computer to recognize patterns is quite difficult, but it's happening. There is a learning method that allows computers to draw boundaries in large amounts of data. (deep neural network)""","""I didn't quite understand the meaning of the phrase 'Let the computer draw the boundary line' that I was able to come up with last time, but I was able to understand that the boundary line is created rather than drawn by the image of folding the paper. . """,,,"""I learned for the first time that humans are unconsciously recognizing patterns from an early age. When I was told that sensing atmospheres and interesting things was something only humans could do, I was convinced.
When I first prepared for the class, I didn't really understand the meaning of the story about the Library of Babel, but after listening to the class, I was able to understand it. I felt that strings are very interesting, considering that they have the potential to find a diary you wrote in the past or create a wonderful masterpiece from a simple string. """,-2
C-2021-2_U132,"""There are many examples of unstructured data analysis""","""Even computers have limitations in pattern recognition""","""Mechanism of Truth Neural Network""",,"""I want to study deep Neural Network.""",-1
C-2021-2_U133,"""I learned three things about unstructured data processing: language processing, image processing, and sound processing. I also learned about pattern recognition.""","""I was able to understand that in language processing, there is natural language processing, a technology that analyzes language data using a computer. I was able to understand that images are vectors.In addition, sounds include speech, music, and environmental sounds. I found three things: pattern recognition is about guessing what something is, and I understood that by combining large amounts of data with machine learning, we can draw boundaries in the data.""","""It was a little confusing with pixels and pixels popping up in the image.""","""Do you agree that pixels and picture elements are like units?""","""Face recognition and smart speakers are examples of pattern recognition, and I felt that they were very familiar and interesting. There are various processes for language, images, and sounds, and I was surprised more than I imagined. Today. The content of the course was easy to understand, and I was able to focus on the class with more interest.""",-2
C-2021-2_U136,"""Unstructured Data, Automatic Language Processing, Image Data, Speech Data, Application of Pattern Recognition""","""I learned about various types and examples of each by genre.""",,,"""It was very easy to understand because there were many stories from the previous class and familiar stories.""",-1
C-2021-2_U137,"""Structured data is paired with unstructured data. Examples are text, images, and sounds, and processing includes language processing, image processing, and voice/music processing. These non-structural data Pattern recognition is a method of identifying “what” in structured data. Humans are good at pattern recognition and computers are bad at it. Examples of pattern recognition include face recognition and medical image recognition. Recent pattern recognition is performed by machine learning using a large amount of data. ""","""I was able to learn examples of data processing for unstructured data, etc. I was also able to understand how to do pattern recognition.""","""is not.""","""If self-driving becomes possible and a car causes an accident, will the company that programmed it be sued, or will the company that sold the car take responsibility?""","""There are times when even humans can't read other people's emotions, so I thought it would be interesting and sad that a machine would be able to read other people's emotions. I was worried that I might lose it.""",-2
C-2021-2_U138,"""First, I took a quiz from the previous lecture, then learned how to check for influenza, then learned language processing, image processing, and voice/music processing in unstructured data processing, and finally learned pattern recognition. ""","""I was able to understand language processing, image processing, and speech/music processing in unstructured data processing.""","""Not particularly.""",,,-1
C-2021-2_U139,,,,,"""It was good to know the characteristics and structure of various data in detail.""",-1
C-2021-2_U14,"""Non-structured data refers to data such as sentences, images, and sounds that cannot be expressed in tabular form. Data expressed in character strings is called language data, and the technology for analyzing it is called natural language processing. Natural language Examples of processing include finding frequent words, translating, searching, summarizing, etc. Image data is represented by vectors.Sound data can be classified into speech, music, ambient sounds, etc. and analyzed separately.Pattern recognition is a method of guessing something from various data.Although it is difficult for computers, it is becoming familiar.Recent pattern recognition is achieved by combining a large amount of data and machine learning. Pattern recognition has been applied to automated techniques and detection of anomalies.""","""I found that unstructured data can be analyzed in many different ways. I also found that many things are possible with it. I also learned that pattern recognition is easy for humans but difficult for computers. It's a lot, but I felt it was amazing to overcome it and apply it to everything around us.""","""Understood very well""","""Nothing in particular""","""It was very interesting to learn about the processing and analysis of unstructured data, and to learn that various things are possible. I also felt that I wanted to know more about the depth of pattern analysis.""",-1
C-2021-2_U140,"""There are various methods for processing linguistic data. There is also pattern recognition that specifically identifies what an image or sound is after analyzing it. There can be many criteria such as what criteria to judge things by.""","""There are many things that humans can do as a matter of course, but there are many things that machines cannot do without learning first. Pattern recognition, etc.""","""I didn't really understand why image = vector.""",,"""Computers' analytical ability far exceeds that of humans, but the criteria for grouping them will probably be determined by humans, and it seems that humans and computers each make up for what they lack. I thought it would be fine.""",-3
C-2021-2_U141,"""Through vector and pattern recognition, computers can recognize unstructured data such as language, images, and voices, but unlike humans, computer learning has ambiguous criteria for judgment, so machine learning based on large amounts of data We are trying to improve the accuracy of recognition with deep neural networks and various automation and anomaly detection as applications.""","""Recognition of unstructured data, meaning and use of pattern recognition, computer learning and how deep neural networks work.""","""Nothing in particular.""","""Nothing in particular.""","""Since AI can detect anomalies such as illness according to a formula, it can be more active than humans, but I thought that it would not always be as good as humans when it comes to recognition that includes emotional elements. But now. In the era of , in order to classify and group similar elements from ordinary recognition, formulas that can be learned and used from huge amounts of data are constantly being updated. I thought the time might come when we could leave everything to them. The process of learning recognition was very interesting.""",-1
C-2021-2_U142,"""There were functionalized judgments of influenza and other diseases, and a review of structured and unstructured data. Unstructured data processing includes language processing, image processing, and voice/music processing. Language data. The processing of is called natural language processing.Natural language processing includes finding frequently used languages ​​and translating.Thanks to technology that makes us think about meanings from character strings, the accuracy of translation is improving.There are many images It is composed of squares and can be considered a vector.Smartphones, digital cameras, and computers handle ultra-high-dimensional vectors.Vectors are the realm of linear algebra in mathematics.Sound is also data, and time-series data Examples of voice data include Siri, identification of a caller, emotion recognition, and voice synthesis.
Pattern recognition is the act of giving some data and guessing what it is. Pattern recognition is a matter of course for humans, but extremely difficult for machines. Computers cannot recognize objects unless they are determined in advance. Since there is no rule about how similar they are, it is difficult to set the degree of similarity so that recognition is successful.
Modern pattern recognition relies on big data and machine learning to let computers draw the boundaries.
If it is difficult to draw a boundary line, bend it to bring it to a state where it can be cut.
With rule-based pattern recognition, it is possible to clearly understand why a particular recognition is performed, but the performance is sometimes poor. ""","""I was able to understand that an image can be considered as a vector, and I felt how amazing the camera of the smartphone we usually use is.""","""I understood the idea of ​​recognizing dogs and cats in terms of boundaries, but I still didn't understand how to think about it as a function.""",,"""I thought that computer technology was so advanced that it surpassed human capabilities. However, I found it interesting that humans, even small children, can recognize patterns, but computers cannot."" I also realized that data such as image data and audio data are abundant in our daily lives and are being used effectively.""",-1
C-2021-2_U143,,"""Pattern recognition, which is easy for humans, is often difficult for computers. For example, we found that it is extremely difficult to measure similarity with vague judgment criteria. The space of deep neural networks. It was easy to understand the image diagram that makes it easier to recognize patterns by folding.""",,,,-2
C-2021-2_U144,,"""I learned that there are images, sounds, and languages ​​in unstructured data, and that each of them has its own way of recognition and processing. In addition, pattern recognition has become very important in automation such as self-driving cars. I found out that there is.""","""There were many knowledgeable things this time, so there was nothing I didn't know.""",,,0
C-2021-2_U145,"""On unstructured data and analytics and their applications""","""First, we learned that typical examples of unstructured data include sentences, images, and sounds. In addition, natural language processing, in which language data is processed by computers, is widely used. It turns out that it is also used to parse the meaning from character strings.
We found that vectors are deeply involved in image data. """,,,"""In order to perform pattern recognition, a large amount of data is required, and machine learning is involved, and deep neural networks, which we learned about last time, have emerged as a recent trend, and the content seems to be connected a little.
Even humans have different senses of similarity, so I felt that it would certainly be difficult to make a computer learn. """,0
C-2021-2_U147,"""I explained unstructured data with representative examples (text, image, sound). Pattern recognition is easy for humans, but difficult for computers, and a large amount of data is required for machine learning.""","""I learned unstructured data through examples.""",,,"""It was easy to understand with lots of examples.""",-2
C-2021-2_U148,"""Data includes both structured data and unstructured data. Unstructured data includes images, sentences, and sounds that do not appear in tabular form. The method of analyzing language data by computer is called natural language processing. Represented by processing such as language and translation.Images are processed by vectors, image recognition and computer vision are performed.Sounds are processed by sound spectrograms, which are used for music analysis and volume analysis.Distribution of processed information It is classified by creating an area by drawing a line on what has been identified. Automatic driving and automatic diagnosis are performed according to this classification.""","""We found that the information could be analyzed in many different ways and could be used in many different ways. When we analyzed the data, we found it divided and differentiated by areas.""",,,"""It was interesting to hear that a certain area can be represented by a single line by dividing it with a line (processing it mathematically).""",-1
C-2021-2_U15,"""Investigation methods for gathering information include the extraction of research targets and the use of open data. However, due attention must be paid to copyright rules such as secondary use and the handling of personal information. not.""","""We found different methods of information gathering and the biases that may arise from those methods.""",,,,-1
C-2021-2_U151,"""Typical examples of unstructured data include linguistic data, image data, and audio data. There is an interesting thing called the Babel Library in linguistic data. Image data is represented by vectors. Pattern recognition by machines is difficult. However, deep neural networks are used to solve this problem.""","""I gained a better understanding of the overview of unstructured data and pattern recognition.""",,,,-3
C-2021-2_U152,"""Handling unstructured data""","""Various processes and analyzes can now be grouped.""",,,,-1
C-2021-2_U153,"""I learned how computers process unstructured data such as text, audio, and images.""","""I was able to understand how to process text, image, and voice data (natural language processing and pattern recognition).""",,,"""I was able to learn and understand in general how computers deal with unstructured data.""",-3
C-2021-2_U154,,,,"""Nothing in particular.""","""By making the BR-Map, I was able to review what I had learned in the previous class, so I was able to understand this class as well. It is said that computers may surpass humans, but there are still many problems to be solved. I made a mistake in the quiz this time too, so I'd like to review it properly so that I can get a perfect score next time. .""",-1
C-2021-2_U156,"""About translation. About the mechanism of natural language processing seen in Google Translate etc.""","""Pattern recognition is a method of guessing what it is for various data such as images and sounds""",,,"""Thank you very much for your lecture. Personally, I feel that the progress of the class is fast.""",-3
C-2021-2_U157,"""Unstructured data processing mainly includes language processing, image processing, and audio processing. Images are represented by vectors, and smartphones and other devices handle ultra-high-dimensional vectors. If it is quantified, it can be treated as data.The method of guessing what it is for various data is called pattern recognition.Pattern recognition is easy for humans but difficult for computers.The objects that computers can recognize are also predetermined Recently, I'm doing machine learning for pattern recognition with deep neural networks.""",,,"""How are the points in the image diagram of pattern recognition plotted? Are you extracting two parameters and graphing them?""","""There is a lot of talk about the future where computers will take away jobs, but I think we don't have to worry about that at this stage. Humans are better at pattern recognition, and as computers improve, Even if automatic diagnosis became possible, the doctor would double-check it, and I thought it would only play a supporting role.It was interesting to hear that images are vectors.""",-2
C-2021-2_U158,"""Types of Unstructured Data, Pattern Recognition""","""Miscellaneous unstructured data""","""Application of Pattern Recognition""",,"""I thought data recognition was very much used in smartphones.""",-1
C-2021-2_U159,"""AI and machine learning, etc.""","""AI and machine learning, etc.""",,,"""Thank you for today""",-1
C-2021-2_U16,"""Description and examples of language processing, image processing, and speech/music recognition of unstructured data
What is pattern recognition and where is pattern recognition performed?""","""In the story of pattern recognition by deep neural networks, boundaries can be attached by folding things that are difficult to attach boundaries.
Computers can recognize and analyze various things, but it can be difficult to work with computers if the standards are ambiguous.""",,"""You said that you can make a function to check for illness, but how accurate is the function?
Does the border for pattern recognition always have to be a straight line?
""","""A combination of 26 letters of the alphabet and spaces in the Library of Babel I thought it was very interesting to be able to perceive an existing book as a sequence of character strings.
I've thought about it myself before, so I could sympathize with it.""",-2
C-2021-2_U160,"""Most things around us, such as images and sounds, can be represented as data.""","""Vector, set of numbers
A set of two numbers is called a two-dimensional vector.
pattern recognition
Easy for humans, hard for computers.
""",,,"""I didn't know there was so much data around me.""",-3
C-2021-2_U161,"""Unstructured data is typical examples of sentences, images, and sounds, and is called unstructured data because it does not have a tabular format. Unstructured data processing includes language processing, image processing, voice and music processing, etc. Patterns Recognition is the ability of a computer to figure out what a variety of data is.Humans can recognize images and voices unconsciously and with a high degree of accuracy. difficult.""",,,,,-1
C-2021-2_U162,"""Learn about unstructured data processing, which includes language processing, image processing, speech and music processing. In language processing, a technique called natural language processing is used for translation, retrieval, and semantic analysis. Image Processing can be handled in the same way as vectors, and is used for image analysis.Speech processing is useful for siri, etc.Pattern recognition is the analysis of what certain data represents, which is difficult for computers. is a current issue. Computers perform pattern recognition using data and deep neural networks.Applications of pattern recognition include automation technology and anomaly detection.""",,,,,-2
C-2021-2_U164,"""About handling unstructured data
pattern recognition
deep neural network""","""The nearest neighbor method and neural networks, which I have learned in previous lectures, are connected, and there is a feeling that points are connected to form a line.""",,,,-2
C-2021-2_U165,"""The specific content of unstructured data, the content and purpose of pattern recognition, and pattern recognition and machine learning""","""I learned what unstructured data looks like specifically and what pattern recognition is and what it's for.""","""There was nothing I didn't understand about the content of the class because the explanations were specific and easy to understand.""",,"""I learned about pattern recognition for the first time. It was interesting to learn that there are various ways to make a computer recognize patterns.""",-2
C-2021-2_U17,"""Unstructured data processing (language processing, image processing [vector], speech/music processing)
Pattern recognition (difficult for computers, not everything can be recognized freely, various recognition such as image recognition)
Pattern recognition and machine learning (deep neural networks)
Application of pattern recognition (automation technology, anomaly detection)
Nearest Neighbor and Feature Extraction (patterns are vectors)""","""I learned that in order for computers to process and utilize data, it is necessary to recognize patterns and apply them.""","On page 15, do you understand that representing an image with a vector means that one pixel is represented by one vector? It was.""","""Occasionally, there are reports in the news that problems have occurred due to computer system troubles. Is this mainly due to pattern recognition not working properly?
If it varies from case to case, are pattern recognition problems more frequent than other causes? ""","""Today's lecture was very easy to understand. In this lecture, I learned that computers are not all-purpose, but if used well, they have functions that are indispensable in our lives today. I understand.""",-1
C-2021-2_U174,,,,,"""I was very surprised when I first learned that image processing is equivalent to processing using vectors, and that it is closely related to linear algebra. The content of pattern recognition is also interesting, and the accuracy of pattern recognition I was looking forward to the future where the number of things will rise and various things will be automated.""",-3
C-2021-2_U18,"""About unstructured data. First, unstructured data is data that is not in tabular form, such as images and music. Typical examples include language data, image data, and audio data. Language data. Then, natural language processing can be used to classify data by frequent languages, translate, etc. Next, let's talk about pattern recognition.This is a field that draws boundaries and distinguishes data using a large amount of data and machine learning.Pattern recognition is It is applied to automation technology and anomaly detection.""","""I learned that there are many different types of data processing, such as images and sounds. Also, I was able to understand the mechanism of pattern recognition from the folding diagram.""","""I don't quite understand how the deep neural network works. I thought that the deep neural network would discriminate to some extent and recognize it based on its boundaries, but I didn't understand the diagram very well.""",,"""There are still some aspects of machine learning and pattern recognition that I do not fully understand, so I would like to systematically understand them by thoroughly confirming them and summarizing them in a BR-MAP.""",-1
C-2021-2_U19,"""Data can be structured or unstructured, and research is being conducted on techniques for analyzing unstructured data that cannot be tabulated.""","""I was able to learn about unstructured data such as language, images, and sounds.""","""Lack of understanding of grouping.""",,"""I want to think a little more about how to make a BRmap.""",-2
C-2021-2_U20,,,"""The story about pattern recognition in the appendix was interesting, so when I googled it, I was disappointed with my lack of math skills.""",,"""I failed to submit my assignment.""",-2
C-2021-2_U23,"""I learned language processing, image processing, speech and music processing, and pattern recognition among unstructured data processing.""",,,,,-3
C-2021-2_U24,"""Principle and Reality of Pattern Recognition""","""The ambiguity of the similarity item""",,,"""I feel like I've touched on the difficulty of making judgments based on criteria, even for humans, where there are large individual differences. I wonder if it would be easier to create something like AI with individual differences... """,-2
C-2021-2_U25,"""Unstructured Data and Pattern Recognition""","""What is pattern recognition?""",,,"""I wanted to make a more elaborate BP map""",-3
C-2021-2_U26,"""Unstructured data is data that cannot be expressed in tabular form, and typical examples include language, images, and sounds. The technology for analyzing language data by computer is called natural language processing. It includes frequent language, which is the process of finding the most frequently occurring words, translation, etc. In addition, images are multidimensional vectors, and image recognition can be performed by analyzing them.
Pattern recognition is a method of guessing what it is for various data, and includes image recognition and the like. In order to realize pattern recognition on a computer, it is necessary to perform machine learning with a large amount of data. ""","""Humans perform pattern recognition unconsciously, with high accuracy and at high speed, but we found it difficult to make computers do the same. I was able to understand that pattern recognition is feasible.""","""Nothing in particular.""","""Regarding the submission of the previous BR-Map assignment, I could not submit it because the submission destination was not displayed. Therefore, I will submit the previous assignment to the submission destination this time as well.""","""Knowing that images are multi-dimensional vectors made me more interested in vectors, which I had learned in linear algebra. Also, learning about pattern recognition made me realize that human recognition is very advanced. I also felt that it is very difficult to clarify ""how similar they are"". """,-2
C-2021-2_U27,,,,"""Nothing in particular.""","""I felt that my knowledge of mathematics, such as vectors and linear algebra, was used to the fullest. It was fun to learn little by little about how machines work.""",-3
C-2021-2_U28,,"""What impressed me the most in today's class was that images and vectors are in an equal relationship. I was able to convince myself that this was the case, so it was a big discovery.""","""In this class, I thought about the degree of similarity, but I didn't quite understand how much it was.""","""Nothing in particular.""",,-1
C-2021-2_U29,"""Types of unstructured data, examples and challenges
Types and Examples of Pattern Recognition and Why They Are Difficult for Computers""","""Unstructured data is mainly classified into language processing, image processing, speech and music processing
Images are made up of vectors, and there are problems with recognition processing and image processing.
Pattern recognition is widely used in image recognition, voice recognition, and so on.
I was convinced when I heard that pattern recognition is difficult for computers due to the judgment of [degree of similarity].
""","""Nothing in particular""","""I want to know more about how vectors are used in images""","""I was able to understand why pattern recognition is difficult for computers. And through these classes, I learned what AI and computers can and cannot do, which is very interesting.""",-3
