userid,1,2,3,4,5,target
C-2021-2_U106,"""I learned how to do binary search, what data is, series data, data quaternions, structured and unstructured data, data analysis, forecasting, etc.""","""I was able to understand how to perform binary search, the merits of doing it, and the upper limit of the amount of calculation. Also, I learned about data again, but I realized that it was different from the ambiguous image I had so far. .""","""In the four categories of data, sensory data and ratio data were classified as 'multiplication and division have meaning or not', but I didn't understand the meaning of multiplication and division in the first place. I did not understand. """,,"""It was good to be able to understand binary search and how to do it better than last week. Also, we often use data and words in our daily life, but we also had different definitions of image and actual data. So I was surprised.""",-1
C-2021-2_U107,"""Explanation of the mechanism and characteristics of the binary search method, explanation of what data is and what kind of data analysis is available""",,"""Nothing in particular. I thought I needed to review the calculation methods and sorting methods that I had learned before.""",,"""It was interesting to see that the content read changed depending on the person handling the data. It was refreshing to know that there are uncertainties that change depending on the person, as well as repeating rational procedures that have been guided in advance. """,-1
C-2021-2_U108,"""Many data on a computer are expressed as character strings, and I thought about the process of finding information containing keywords of interest from this. Linear search when unaligned, binary search when aligned, etc. There is a method to search strings by suffixes, etc. As a result, binary search has less algorithmic complexity than linear search, and high-speed calculation is possible.
Data refers to reference materials and information that form the basis of reasoning about things, and the need to analyze that data is increasing. The most familiar and obvious example is the importance of data collection and analysis related to coronavirus. """,,,,,0
C-2021-2_U109,,"""I was able to understand what data is and what to analyze data with.""",,,"""I was able to realize that what I usually do casually is also a part of data analysis.""",-1
C-2021-2_U11,"""Binary Search Algorithm
Text search method
""","""How to use binary search
How to find text""",,,"""I found the method of searching for text interesting""",-1
C-2021-2_U110,,,"""Not approx.""",,"""This time, we talked about binary search and data usage, and it was a very familiar topic, so I was able to listen with great interest.""",-1
C-2021-2_U112,"""Information retrieval is the act of retrieving information that meets a purpose from a large amount of data. To speed up the process, there is a method of sorting data in advance and performing a binary search. Binary search is performed from the center of an element. It is a method of comparison.Many data on computers are expressed as character strings.The binary search of actual keyword searches is already sorted in lexicographical order.Also, suffixes are also divided into two We can use branch search. Data is the fact that serves as the basis for reasoning about things. Data is something that is very familiar to us, and we unconsciously analyze it in our actual lives.""","""I was able to gain a good understanding of how binary search works. I was also able to actually use binary search to find elements. I learned that binary search can be used to retrieve data quickly, just like Tokido.In the second half, I learned the basics of information.In real life, there is a lot of data, I understood that I was unconsciously analyzing and utilizing it.""","""I didn't understand a bit about suffixes, so I would like to focus on reviewing that point.""","""Nothing in particular.""","""Binary search was easy to understand because it was easy to imagine the mechanism and the amount of calculation. I realized again that real life is full of various data, and not only about computers, but also data Looking back, I found it interesting to realize that I was unconsciously analyzing data and using it in my daily life. When I looked at it, I realized that the data was not just inorganic, but that it was actually alive and blending into our lives, and I became more and more interested.""",-1
C-2021-2_U113,"""About binary search and the basics of data analysis.""","""There is a lot of data in our immediate surroundings, and we live our lives while doing calculations without even being aware of it.""","""I didn't understand binary search and its order. I learned all about sorting this time, so I'd like to summarize it.""","""Nothing in particular.""","""I was particularly impressed by the fact that the methods that can be used differ greatly depending on the type of data. I would like to be aware of this when handling data of some kind in the future.""",-2
C-2021-2_U114,"""Data is not sorted and finished, but information search is performed to extract data that meets the purpose. Linear search here takes a huge amount of time, so it is always the middle element in the set of arranged elements. Binary search method is used to compare.In integer search, the number of steps is at most log₂n, and the number of comparisons is one at each step, so the time complexity is O(logn) than log₂n times at most.Keywords In the search, if the length of the pattern string is k, the number of steps is at most log₂n, and the number of comparisons at each step is at most k, so the time complexity is O(klogn) than klog₂n times. To find a position, you need to use a suffix, which is a string of characters from the position of the text to the last character of the text, sorted lexicographically. Then, in this search, the number of steps is at most log2n, and the number of comparisons at each step is at most k, so the time complexity is O(klogn) from at most klog2n times.
Data is material that has been coded and digitized to be processed. There are various methods for classifying data, but the methods that can be used differ greatly depending on the type of data. Moreover, analysis of all kinds of data is required in a wide range of fields. The three basics of data analysis are prediction, finding trends and relationships, and classification and grouping. ""","""In order to use the binary search method, it is a prerequisite that the set of elements be ordered, so I understood how important the sorting algorithm is. The time complexity is overwhelmingly different between the linear search method and the binary search method. I found out that there are various classification methods depending on whether or not the four arithmetic operations can be performed and whether or not the data can be tabulated.""","""Nothing in particular.
""",,"""It was fun to know what kind of operations are being performed in the computer instantaneously when searching on the Internet with some keywords. When I started talking about data science, it seemed difficult at first. However, I realized that I was doing something similar in my daily life, and felt a little closer to it.I will do my best to understand the lectures from now on.""",-2
C-2021-2_U115,"●Explanation of the number of heap and merge stages●Information search●Linear search (find one by one in Gucha²)●Binary search (search from the middle of aligned items)←fast　
● Keyword binary search ● Text search Suffix ● Data introduction ● Absolute 0 cannot be defined for interval data (?)
""","""Image of Binary Search Algorithm""",,,"""During the summer vacation, I took Prof. Seiichi Uchida's Introduction to Data Science I and Introduction to Data Science II, so I was excited to see the same materials.""",-1
C-2021-2_U116,"""If the elements of S are not aligned, a method called linear search can be used. However, depending on how they are aligned, it may be shorter or longer. If S is aligned, using binary search is relatively efficient. We can do it faster.""","""We found that using binary search is overwhelmingly faster than linear search.""",,,"""I was surprised that this method had not been devised until recently.""",-1
C-2021-2_U117,,,"""In the previous supplement, you explained why the number of comparisons is log, but I still didn't understand.""","""Nothing in particular.""",,-2
C-2021-2_U118,"""One of the fastest ways to retrieve information is to sort the data first and then use binary search. Linear search has many drawbacks, so binary search is often used.""","""I learned how to use linear search and binary search. Also, I found that there are four types of data lying around in our daily lives.""","""I had a little difficulty with how to fit a predictive model to the data.""",,,0
C-2021-2_U119,"""In order to search the data quickly, we perform a binary search after sorting, and I learned that the binary search is comparing with the middle one. I touched it lightly.""",,,,"""Through the lectures so far, I have learned about various types of sorting, but each has its own characteristics, and I was able to feel that using them properly according to the situation or situation leads to the effective use of information. I felt that I had to check it because I needed to properly understand the characteristics of each.In addition, I was originally interested in analyzing the data and analysis that I briefly touched on this time, so I am enjoying it from now on. In today's so-called information society, I think it is essential to analyze information in order to make good use of it.I want to be able to analyze so that I don't get prejudiced due to biased information. rice field.""",-1
C-2021-2_U120,"""Binary search reduces the element length by half or less each time. There is also a binary search using suffixes. There are qualitative data and quantitative data.""","""High number of comparisons in binary search, prediction is part of analysis,""","""Why is binary suffix search useful if you want to display specific characters from text?""",,"""I learned that data analysis is not just a specialized field, but that daily predictions are also data analysis, and I felt familiar.
""",0
C-2021-2_U121,,,,,"""From today, I entered a new field again, so I thought I should review and organize what I have learned so far. I will do my best not to be left behind in this new field.""",-2
C-2021-2_U122,"""Binary search is one of the methods for high-speed information retrieval. Binary search can be computed much faster than linear search. Binary search is used for keyword and text retrieval.""","""The difference between linear search and binary search. How keyword search and text search work.""",,,"""Various electronic devices have keyword search and text search functions, but I've always been curious about how they work, so it was interesting to learn how they work. Suffix arrangement I was a little surprised that the history of two-minute search using is still young.""",-3
C-2021-2_U124,"""Time Complexity of Linear Search
Time Complexity of Binary Search
data analysis""","""I figured out how to do a binary search.""",,,"""I felt that data analysis is familiar to me. It was good because I knew how to do binary search.""",-3
C-2021-2_U125,"""Binary search algorithm, computational complexity, data (meaning of learning, various data, social significance of data analysis, increasing demand, etc.).""","""Binary search is a search method by checking whether it is larger or smaller than the median value of sorted data. Since it is possible to determine whether it belongs to the latter half or the first half of the data, the missing half is The number of steps is at most log2(n), and the length of the pattern string is k. The quantity is O(klog(n)).
A string starting at position i of string T and ending at the end of T is called a suffix of position i of T. As a search method using suffixes, if all patterns match the first k characters of the suffix at position i, the pattern appears at that position. ""","""Why the complexity of binary search is klog(n).""",,"""I also found the binary search algorithm interesting. In the second half, I heard about the meaning of learning data and the increasing demand for data analysis, and I understood the importance of information science again.""",-2
C-2021-2_U126,"""Information retrieval is the act of retrieving information that meets a purpose from a large amount of data. There is a linear search as a search method, but the time complexity of this is O(n), which is relatively large. It takes much longer than this linear search. Binary search is the one that requires less computation.Data refers to coded and digitized materials that are subject to processing using a computer program.Data can be divided into quantitative data and qualitative data, Furthermore, quantitative data can be classified into proportional data and interval data, qualitative data into rank data and categorical data, and structured data and unstructured data.The task of data analysis is to predict, There are three main types: discovery of trends and associations, and classification.""",,,,"""The analogy that the data is coffee beans and the analysis result is delicious coffee is very easy to understand and interesting. I was also surprised to learn that binary search is a more recent technology than I thought when it started in the late 20th century.""",-1
C-2021-2_U127,,"""I've studied various sorts so far, but considering the amount of time complexity, I thought that binary search is quite effective for keyword searches. I was able to understand that data can be categorized into many categories based on various criteria, such as the fact that there is no meaning in thinking.I also learned that data analysis is quite familiar.""",,,,-2
C-2021-2_U128,,,"""It was a bit difficult to explain the suffix array for binary search of text...""","""If you have a suffix array, does that mean that you don't have to use binary search for integer search problems and keyword searches? And if so, it would be helpful if you could explain again why this is the case. ""","""The data analysis in the latter half of the class was difficult, but I feel that I learned the analytical skills necessary for future university students. I look forward to working with you next week.""",-1
C-2021-2_U129,"""First, I learned about the content of the binary search method and the time complexity as one of the integer search problems. After that, I learned that data can be classified into four categories: ratio data, interval data, rank data, and categorical data. I learned that possible operations, main representative values, and main cases are different. Based on that, I learned about prediction among the basics of data analysis.""","""Binary search is overwhelmingly faster than linear search and binary search.""",,,,0
C-2021-2_U13,,"""I learned about the theory behind Google searches and PDF searches, which I use every day. Also, I thought data science could only be done by experts, but I was told that When I saw it, they were doing things like making predictions and grouping in their daily lives, and I felt that data analysis was familiar to them.""",,,"""It was very interesting to see what kind of theory is based on the search that I usually use. I was also intrigued by the fact that there are still frontiers in computer science.
I'd like to put more effort into it because it's finally coming to DS. """,-3
C-2021-2_U130,"""I learned about binary search, types of data, and how data interacts with our daily lives through examples.""","""It was very interesting because I learned about the familiarity of data by looking at examples that were related to my daily life and what I was doing myself. I was looking forward to the second half of the lecture, where there was talk about thinking about data from various angles. .""",,,"""The next field seemed to take a slightly different path than before, but I would like to learn while investigating how it relates to the content so far.""",0
C-2021-2_U131,,"""I was able to understand how to do a binary search.
We knew what kind of data it was and what exactly it contained. ""","""I haven't been able to fully understand the difference between grouping and clustering.""",,"""I was able to gain a solid understanding of how binary search works using examples of carrots and zebras.
In addition to the fact that there are four types of data, I was able to understand the meaning of each data in more detail by knowing the examples.
When I saw the correlation that ""tall people are good at math"", I vaguely understood that it was not correct, but I didn't realize that there was a hidden data called grade. I hope you understand the difference between correlation and causation.
""",-2
C-2021-2_U132,"""On Binary Search in the Field of Computation""","""How to find an element""","""I didn't understand the binary search of the text""",,"""I felt like I needed a deep refresher on binary search.""",-1
C-2021-2_U133,"""I learned about binary search, which is one of the methods for high-speed information retrieval. I learned about what data is, types of data, and classification. I learned to do it casually.""",,"""There was a point where I didn't know if the possible calculations would be like the table in the material with the four general classifications of data.""","Regarding interval data, if we take temperature as an example, it is not possible to say that the temperature is doubled, so there is no point in multiplying or dividing. .""","""Since this time, I've entered new content, I decided to work hard from now on with a new feeling. Part B was difficult for me, so I want to review it thoroughly. Data analysis is needed now. I felt like I understood a little.""",-2
C-2021-2_U136,"""Computational complexity of binary search and mechanism of algorithm.""","""You can now imagine a binary search.""",,,"""I thought it would be confusing to have more ways to do it, so I thought I'd review it often.""",-1
C-2021-2_U137,"""There are two types of search for integers: linear search and binary search, but binary search can be said to be an efficient method because the amount of time computation is significantly reduced. Binary search is also used in keyword searches, and suffixes Data can be categorized from various angles, but the most common types are ratio data, interval data, rank data, and categorical data. It has many uses.""","""I found that binary search is used even in keyword searches. I also found that the data is used for various purposes.""","""I almost understood.""","""I was very impressed by a junior high school teacher who said that if you master mathematics, you can make a living from gambling. Do you think you can win at gambling and do you have such people around you?""","""When I heard about data analysis, I thought it would be difficult, but when I learned that it is important for predicting the transition of corona-positive patients and clinical trial data for drug efficacy, I wanted to study hard. Data Analysis is what interests me the most!""",-2
C-2021-2_U138,,,,,"""I'm glad I was able to understand the content of today's lecture.""",-1
C-2021-2_U139,,,,,"""I haven't thought much about search methods, so I thought binary search was simple, but fresh and interesting.""",-1
C-2021-2_U14,"""Information retrieval is the act of retrieving a target object from a large amount of data, and one of the ways to do this at high speed is to sort the data in advance and then perform a binary search. In the integer search problem, we start from the beginning. The time complexity of the linear search method that searches for the target object is O(n), which is not very efficient.The time complexity of the binary search algorithm is O(logn), which is overwhelming. Similarly, when searching for keywords or text, binary search is overwhelmingly faster.
Data can generally be classified into four categories: ratio data, interval data, ranking data, and category data. ""","""In information retrieval, I found that there is an efficient method of binary search of sorted data. Binary search extracts the desired information by repeatedly comparing the middle of the sorted data. It turns out that the time complexity is smaller than that of linear search.""","""In a binary search, when the number of elements is even, the material compares the larger one, but I don't know if it's fixed or not.""","""To find the time complexity of information retrieval, should we add the search complexity to the sort complexity?""","""In today's class, I was able to understand the mechanism of binary search and its effectiveness.",-1
C-2021-2_U141,"""Compared to linear search, binary search requires significantly less comparisons and computational complexity. It is used for searching keywords and text.
Knowing the taxonomy of data, the three challenges of data analysis are prediction, finding trends and associations, and taxonomy. ""","""Difference between linear search and binary search, mechanism and applications of binary search, introduction to data analysis.""","""Nothing in particular.""","""Nothing in particular.""","""It was very interesting because the mechanism of binary search was easy to understand and it could be applied to a wide range of applications. I had no idea that this method was used to search for texts. What kind of basics do you learn about data analysis? I thought that by knowing the",-1
C-2021-2_U142,"""Linear search is the case when the elements of S are unordered, and the time complexity is O(n). This is not a fast computation method. However, if the elements of S are ordered, Binary search always terminates when the size of the search range becomes 1 even in the worst case, and the time complexity is O(log n), and binary search is faster than linear search.
For text retrieval problems, prefixes are first sorted (arranged) in lexicographical order. The time complexity of this is O(klog n), where n is the number of elements of a certain pattern string and k is the length. The idea was announced in 1991, and there are countless things in computer science that have not yet been done or made clear.
There are various types of data such as measured values, media data, label data, and networks. There are other contextual series data, structured data, and unstructured data, but the data is generally quantitative data, ratio data, interval data and qualitative data, ordinal data, categorical The data are roughly divided into four types.
Data analysis is the extraction of all information and is a very important field in our time. There are three main tasks in data analysis: prediction, discovery, and classification, which we all do unconsciously. However, there are various difficulties, such as insufficient collection of past data, unknown factors that determine the prediction results, differences between the current situation and the time of prediction, and it is not obvious which prediction model should be used. . ""","""I now have a better understanding of the concept of time complexity, and understand that binary search is more efficient than linear search. I also learned that predicting data is very important nowadays. I understand.""","""I knew that there were various types of data, but when I was given a specific item and asked if it was data or not, I thought I would not be able to make a perfect distinction.""",,"""I found the talk about calculations and algorithms interesting, and many questions arose, such as what is the most efficient method, so I wanted to hear more about this field. I felt that the story of the data that was introduced was more familiar to us than the previous calculation, so I'm looking forward to hearing it from now on.""",-1
C-2021-2_U143,"""We reviewed how to calculate the number of operations for heapsort and mergesort, and learned how to use binary search. After completing B, we learned about the purpose of learning data and what it means to use data. learned.""",,,,,-2
C-2021-2_U144,"""Search methods for information retrieval. There are linear search and binary search. Search methods for keyword search.""",,,,,0
C-2021-2_U145,"""On Linear Search and Binary Search Algorithms.
On the classification of data types and the need for data analysis (prediction, discovery, classification)""",,"""I didn't know if there was a predictive model for predicting the future where the situation could be very different from the present.""",,"""I felt it would be difficult to select an effective forecast model.
I learned that depending on how data is cut and the forecast model, the results can be completely different, so I decided to be careful about solicitations that use data that I often see in advertisements. """,0
C-2021-2_U147,"""Information retrieval is the process of retrieving information that matches a purpose from a large amount of data. One of the methods for high-speed information retrieval is to sort the data in advance and then perform a binary search.""","""I learned about linear search and binary search.""",,,,-2
C-2021-2_U148,"""When searching for information, the method of searching one by one is called a linear search. This method takes time, so the binary search, which repeatedly compares the size in the middle of the sorted information, is the solved order. is O(log2(n) and is also available in text.""","""I realized that what I feel every day is also information.""",,,"""I'm interested in using information because I think it will be necessary in the future. I want to concentrate more on learning.""",-1
C-2021-2_U149,,"""Binary search is faster than linear search.""",,"""Do you mean that the word 'Hello' is both time-related and non-time-related time series data? """,,-1
C-2021-2_U151,,,"""When I was explaining binary search for keywords, I was a little distracted and didn't really get it.""",,"""Now that I have finished learning about the algorithm in Chapter B, I would like to review it again in order to complete the BR map.""",-3
C-2021-2_U152,,"""I was able to understand the content of the class""",,,,-1
C-2021-2_U153,"""First, we learned about binary search methods and algorithms, and then we learned about binary search of keywords and binary search of text using a set of suffixes. From there, I learned the concept of data analysis.""","""I was able to understand how to do each binary search algorithm properly. I was also able to understand that the number of binary search steps does not exceed log2n.""",,,"""When I learned about binary search methods, especially text binary search, I was very surprised at how stylish and clever it was. It certainly looks simple, but I honestly thought it was amazing that you could come up with such an idea. I thought that such a flexible way of thinking is necessary in computer science.""",-3
C-2021-2_U154,,,,,"""Because I was able to prepare properly for the class, I was able to understand it well. Also, I was able to review and listen to what I was uncertain about in the previous class, and then I answered the first question of the class. I think I got it right from the explanation, but it turns out that binary search for suitable tsu using suffix arrays is a recent practice, and until recently this search method was not known. I thought it was a very interesting subject when I learned that there are many things in computer science that have not yet been clarified.""",-1
C-2021-2_U156,"""On Binary Search and Data Analysis""","""How to analyze data and why is it becoming necessary to analyze data now?""",,"""Does binary search have advantages other than fast computation time?""","""Thank you very much for your lecture. The classes up to this time were relatively difficult, but I hope that the next time will be a little easier, as I hoped.""",-3
C-2021-2_U157,,,,,"""It was interesting that the binary search method was discovered relatively recently. Also, I've come to feel that the order notation is a very easy and convenient way to express the amount of computation. At first, it didn't make sense to me, but when I saw the example, it made sense.""",-2
C-2021-2_U158,"""How Binary Search Works""","""How to Computation of Binary Search Algorithms""","""Computational Complexity of Binary Search Algorithms""",,"""I was surprised because I had done the contents of this time on my own.""",-1
C-2021-2_U159,"""Introduction to Binary Search and Data Science""","""A lot of knowledge is required when analyzing data such as qualitative data and time series data.""",,,"""I'm very interested in data analysis and I'm studying on my own, so I'm looking forward to future classes.""",-1
C-2021-2_U16,"""Linear search is an inefficient method of searching for elements from the beginning when the elements are not aligned.
Binary search is used when elements are aligned. Repeat the size comparison between the middle element and the element you want to find.""",,,"""How long does it take to develop a new data collection method?
How long did it take to complete the new developments in computer science so far?""","""I was surprised by the fact that the history of computer science is still short and there are many things that I do not understand, but at the same time, I thought that there were more things that could be elucidated due to technological advances.""",-2
C-2021-2_U160,"""Rather than comparing multiple times, align and compare to the middle element to find it faster.""","""Information retrieval is the process of retrieving information that matches a purpose from a large amount of data.
linear search
if the elements are not aligned
Search for x from the beginning.
In the worst case, you have to do n element comparisons.
binary search
if the elements are aligned
Compare the middle element with x.
Repeat this. """,,,"""I thought binary search was a revolutionary method.
I thought I could use it in my daily life. """,-3
C-2021-2_U161,,"""I used to use the word data casually on a daily basis, but I had never thought about what data meant. When I listened to lectures, I learned about materials that were symbolized and digitized for computer processing, and reasoning about things. It turned out to be the underlying facts, information.""",,,,-1
C-2021-2_U162,,,,,"""I'm not good at calculations, so I have to review them properly.""",-2
C-2021-2_U163,"""Binary Search: Larger and faster search when elements are aligned compared to linear search.""","""Mechanism of search when using a search engine""","""I'm glad I understood most of it.""",,"""I was surprised by the 36th slide and felt that research in this area would be interesting.
""",-1
C-2021-2_U164,"""Binary Search Algorithm and Usage
What is Information/Types of Analysis""","""Binary Search Efficiency""",,,,-2
C-2021-2_U167,,,,"""What format will the final exam be in?""",,-2
C-2021-2_U168,"""Binary search, which was discovered relatively recently, is overwhelmingly faster than linear search. High-speed performance is very important in information retrieval, which extracts a small amount of data that meets the purpose from a large amount of data. Therefore, binary search is effective. There are four types of data: ratio data that is quantitative data, rank data that is interval data and qualitative data, and categorical data.""","""I learned how to do a binary search, and I think I have a solid understanding of the basics of data analysis.""",,,"""There were a lot of stories I had heard before, so it was easier to understand than usual.""",-1
C-2021-2_U169,"""If the elements of S are not aligned, linear search is performed by searching for x from the left, but this is time-consuming. Therefore, if S is aligned, first find the middle elements y and x. Compare, if x<y then do 1 for the first half of the rest, if x>y then do 1 for the second half of the rest, if x=y then found, the range to search at each step is always 1/ It's 2 or less, so it's overwhelmingly faster than linear search.""",,,,,-1
C-2021-2_U17,"""Binary Search About Linear Search and Binary Search
More detailed explanation of binary search (computational complexity of binary search algorithm and keyword search problem [measures against dichotomization of keywords, computational complexity], text search problem, suffixes and their computational complexity)""","""I was able to understand the linear search method and the binary search method.""","""I didn't understand the complexity of binary search of text.""",,"""The parts I understood and the parts I didn't understand matched, so I will understand the parts I didn't understand before the quiz.""",-1
C-2021-2_U170,,,,,"""The bipartite search reduces the range by half or less at each step, but I was wondering if there is a way to do it faster.""",-2
C-2021-2_U171,,"""I know how to search for information.""",,,"""I wanted to know the methods of information retrieval that I usually use, and try to find out what kind of information retrieval method is used for things that are familiar to me.""",-3
C-2021-2_U174,"""Methods and Complexity of Binary Search Algorithms.""",,,,"""I was amazed at how small the computational complexity of the binary search algorithm was. I heard that even simple and easy-to-think methods were not known until recently, and that there are still countless things that no one has done in computer science. I thought this subject was interesting.""",-3
C-2021-2_U18,"""First, it is a binary search method used for information retrieval. Computation is overwhelmingly faster than linear retrieval that compares in order. Keyword retrieval is performed after sorting lexicographically. Here, the suffix is It becomes important.In data science, I learned that data can be roughly classified into four types and the basics of data analysis.""","""I understood the basics of search methods that I usually use, such as google searches. I understood mathematically that the amount of calculation would change significantly just by sorting the passed data.""","""I wasn't sure about the suffix. I wasn't sure how it worked in the raccoon example.""",,"""I was surprised again this time that the computer's calculation speed was overwhelmingly faster just by sorting like the binary search method.
I'm interested, so I'm looking forward to it. """,-1
C-2021-2_U19,"""Binary search can be found exceptionally fast if the elements are ordered.""","""Introduction to Binary Search.""",,,"""Compared to the contents so far, it felt familiar.""",-2
C-2021-2_U20,"""Although it's simple to divide the list into two, it's a Copernican-like conversion algorithm when you think about it as a search.""","""I learned about the ideas underlying search algorithms.""",,,,-2
C-2021-2_U21,,"""I found that binary search is overwhelmingly faster than linear search. Also, I noticed that data analysis is not only performed by researchers, but also by people who do not know arithmetic and mathematics unconsciously. """,,,,-3
C-2021-2_U23,,,,,"""In today's class, I learned something behind the scenes of information retrieval, and it was interesting. I'm looking forward to the next class.""",-3
C-2021-2_U25,"""About Binary Search and Data""","""Understanding Binary Search""","""Understanding the Complexity of Binary Search""",,"""It made me realize that we live our lives based on expectations.""",-3
C-2021-2_U26,"""When performing information retrieval, linear search takes a long time with a time complexity of O(n). On the other hand, binary search has a time complexity of O(log2(n)). Binary search can also be applied to text searches.
Data can generally be classified into four categories: ratio data, interval data, rank data, and category data. Data analysis involves three main tasks: prediction, finding trends and associations, and classification/grouping.
""","""I figured out how to lexicographically sort a set of suffixes using binary search.
It also helped me understand that data analysis involves a lot of what we do unconsciously. ""","""Nothing in particular.""","""Nothing in particular.""","""I was surprised that binary search algorithms were not known until recently. Through B's 'What is Computation? I would like to continue to concentrate on my classes in the DS part. """,-2
C-2021-2_U27,,"""I found that the order of the words in the dictionary made it easy to locate the data.""","""I was able to understand the basic idea.""","""Nothing in particular""","""Until now, I didn't really understand the meaning of arranging data, but I'm glad I was able to understand it in today's class.""",-3
C-2021-2_U28,,,,"""Nothing in particular""","""In this class, I am glad that I learned about new algorithms. I would like to explore other algorithms myself.""",-1
C-2021-2_U29,"""About Binary Search
Keyword binary search
Type of data (4 categories)
Why do we need data analysis""","""Binary search is used for information retrieval
Linear search is O(n), binary search time complexity is O(logn)
The time complexity of keyword binary search is k times.
It turns out that data is necessary because objective and reproducible grounds are necessary.

""",,,"""I'm really looking forward to it because I'm interested in AI and data science.
Data is very familiar to us, and the use of big data has been increasing in recent years.
I would also like to know about them. """,-3
C-2021-2_U3,"""[Binary Search]
・Information retrieval = extracting information that matches the purpose from a large amount of data
・Linear search = search for x from the beginning (left end)
　Time complexity is O(n)
・Binary search = Search for the middle elements y and x
A) If x<y, do ☆ for the remaining first half
B) If x>y, do ☆ for the remaining second half
C) if x=y then x is found
1) The range to be searched in each step is always less than 1/2
　In the worst case, the size of the search range becomes 1 and it always ends
→ The number of binary search steps for a set with n elements does not exceed log2N
At most, one element comparison is performed in each step.
　Time complexity is O(logn)
2) If the length of the pattern string p is k, character comparisons are performed at most k times at each step
　　Time complexity is O (klogn)
3) Let T be a text string of length n
A string that starts at position i of T and ends at the end of T is called the suffix of position i of T. Pre-sort suffixes in lexicographical order
　　The number of steps does not exceed log2N
　　If the length of the pattern string p is k, character comparisons are performed at most k times at each step
　　Time complexity O(klogn)
[Various data and the basics of data analysis]
Data = Symbolized and quantified materials (measured values, media data, label data, networks)
1.Various data
・Series data = data with context
　Series data that is obtained from moment to moment (time series data)
Series data unrelated to time
・From the viewpoint of quantity and quality
Quantitative data (ratio data, sensory data) and qualitative data (ranking data, category data)
・From the viewpoint of structuring
　Structured data (tabular data)
　Unstructured data (text, images, sounds)
2. Data analysis = Extracting meaningful information from data
・Why data analysis is necessary
　Academic and social demands, demands from data, and progress in data analysis technology
・Main tasks of data analysis = prediction, finding trends and associations, classification/grouping","""I found that the binary search method can perform calculations in an overwhelmingly shorter amount of time than the linear search method.There are various types of data, which are digitized data, and there are various types of data, and there is no specialized knowledge. I found that both children and adults are naturally capable of making predictions, discovering trends and relationships, and classifying and grouping.""","""I've learned a lot of search methods, but I'm at a loss as to which search method is best for which situation.""","""is not.""","""thank you very much.""",-3
C-2021-2_U30,"""Binary Search Method for Fast Sorting in Sorted Sequences and Its Applications""","""When can I use the binary search method?""",,,"""It was easy to understand when lined up as a formula, but it was hard to imagine when it was actually used.""",-1
C-2021-2_U31,"""Binary search is one of the algorithms for high-speed information retrieval.
The need for data classification and data analysis, and the three purposes of data analysis. ""","""Understood the steps of the binary search algorithm and found its superiority when compared to linear search.
It was found that the data can be classified according to the impossibility of the four arithmetic operations.
I got an overview of the three types of data analysis (prediction, discovery, and classification), and I was able to understand the prediction methods in more detail. ""","""About binary search, it took me a while to understand the written steps of the algorithm.
It was difficult to calculate the time complexity of the binary search method, and I could not understand it firmly.
""",,"""Difficult to calculate binary search algorithm, time complexity.
In the introduction of the data, it was unexpectedly interesting to classify the types of data according to the impossibility of the four arithmetic operations. """,-2
C-2021-2_U33,,"""I understood the calculation method of the binary search algorithm. I found that the binary search algorithm is overwhelmingly faster than the linear search. I learned the difference between data that can be structured and data that can not be structured.
I also noticed that data analysis is a natural part of our daily life. """,,,"""Today, I learned about computational algorithms from bubble sort to binary search. I felt that algorithms were developing in a more efficient direction. I also noticed that such algorithms started to be used quite recently. I was surprised, and it was easy to understand with various examples of data analysis.""",-2
C-2021-2_U34,"""On binary search. On various data and the basics of data analysis.""",,"""Binary search of text with suffixes was a bit difficult.""",,,-1
C-2021-2_U35,,,"""I wondered if the same pattern could be seen when using suffix sets in binary search.""",,,-1
C-2021-2_U36,"""Binary search is an algorithm that repeats the operation of comparing the middle element of the aligned elements with the element to be searched. The computational complexity is expressed by o(logn), and it is faster than linear search. T is long. Given a text string of length n, the string starting at position i of T and ending at the end of T is called the suffix at position i of T. Suffix arrays are used for binary search of text. There are those that are related to time and those that are not.Data is generally divided into four types: ratio data, interval data, rank data, and category data, and the methods that can be used differ depending on the type of data.Also, as a classification of data It can also be divided as structured and unstructured data. We unconsciously use data analytics to predict, discover, and classify.""","""I was able to understand the binary search algorithm and find that text retrieval can be done quickly. I learned that data can be classified differently when viewed from different angles, and to get an overview of each classified data. was made.""","""I wasn't able to learn methods other than binary search for information retrieval. There was nothing in the class that I didn't understand.""",,"""I was able to learn about binary search, which is one of the information retrieval methods that we usually use and can be performed at high speed, and I wanted to know more about information retrieval algorithms. I realized that being there is equivalent to data analysis, and I wanted to think about how I live by analyzing data.""",-1
C-2021-2_U37,"""Binary Search""","""How Search Engines Work""",,,"""I want to do my best next time""",0
C-2021-2_U38,"""What are linear search and binary search, their computational complexity, data and their examples, classification, analysis, and prediction, which is the basis of analysis""",,"""Nothing in particular.""",,,-2
