userid,1,2,3,4,5,target
C-2021-2_U102,"""I learned how to automatically detect and correct errors when receiving erroneously transmitted information when an encoded source is transmitted.""","""I learned the conditions for the receiving side to automatically detect and correct mistransmitted information. I learned that redundancy is a good way to facilitate automatic detection and correction. I've also learned that transmission efficiency is poor.""",,,"""This lecture was very interesting because I was able to learn how to correct noise. I was able to easily understand the parable when explaining the conditions for automatic detection and automatic correction. """,0
C-2021-2_U103,"""There are two ways to reduce the block error rate when transmitting information: one is to improve the communication path, and the other is to improve the coding. Here, we focus on the latter. There are ways to automatically detect and correct errors.""","""I was able to understand when errors can be automatically detected/corrected, when they are not possible, and how to use Hamming distance as an index to determine.""",,,"""In order to reduce noise when sending information, I thought it was interesting to add ingenuity to coding rather than equipment and instruments. However, in fact, I think that this talk is at an elementary level in information science. I think, but I still felt that the theorem was quite complicated and difficult, so I thought I'd do my best to review it.""",-1
C-2021-2_U104,,,"""I didn't understand the Hamming distance, so I'll review it.""",,"""I didn't quite understand the Hamming distance, but it was a little easier to understand if you explained it with a name or an analogy like an ant.""",0
C-2021-2_U105,"""I learned about information coding. I dealt with channel and noise in information coding, and mainly focused on its automatic detection and correction.""","""When bit strings are transmitted through communication channels, bit inversion may occur due to noise. To prevent this from happening, there are methods of improving communication channels and devising coding methods. Also, there are automatic error detection and automatic correction.By considering the Hamming distance, you can see how many errors can be automatically detected and automatically corrected.""",,,,-1
C-2021-2_U106,"""How to determine bit reversal probability and block error rate in channel coding, methods to reduce block errors, automatic error detection and automatic error correction
The relationship between them and Hamming distance, the image of the defensive range and automatic correction for errors in repetition code, the record and disadvantages of repetition code, the method of obtaining communication capacity and the relationship with coding efficiency, and
I learned about the channel coding theorem. ""","""I was able to learn about why garbled characters and unreadable text occur when sending emails, the principles and how to improve them. Also, I was able to learn the conditions for proofreading erroneous input such as word with blue or red lines, etc. I was able to learn how it works.""","""I didn't really understand why the channel capacity is the upper limit of the coding efficiency.""",,"""Up until now, we thought that errors were rare, but they actually occur frequently, and with the development of programs that detect and correct them, we see less errors. It was very interesting that it was out of sight.""",-1
C-2021-2_U107,"""Understanding the method and significance of code redundancy in information communication. Understanding the conditions for automatic error detection and automatic error correction. Understanding the balance between block error rate and coding efficiency.""","""I understood the difference between automatic error detection and automatic error correction. Once you understand the Hamming distance, you can increase the number of bit string patterns with redundancy and use only part of it to maintain the minimum value of the Hamming distance and reduce errors. We found that the range of detection and error correction can be expanded.""",,,"""In preparation, I didn't really understand the difference between automatic error detection and automatic error correction, but after taking the class, I became able to explain to my friends the difference and the conditions that hold. Block error rate and coding efficiency. I felt that it would take a lot of ingenuity to design codes for information communication while considering the balance between the two.""",-1
C-2021-2_U108,"""When a bit string is transferred through a communication channel, noise causes bit inversion. If the bit size is large, even if the inversion probability is quite low, the block error rate is unexpectedly high. Therefore, coding must be devised. I learned about error correction and detection that computers can do.""",,,,,0
C-2021-2_U109,"""How auto-detection, auto-correction works

""","""We were able to understand the codeword conditions necessary for automatic detection and automatic correction.""",,,"""I was able to understand the mechanism for automatic correction even if the state of the bit that is the correct answer is not known.
I thought that Shannon's channel coding theorem was a very powerful theorem that could maximize the communication speed to a point close to the theoretical value. """,-1
C-2021-2_U11,"""How to prevent errors when sending and receiving information and how to correct errors and restore the original information
""","""To enable automatic correction of mistakes by making them redundant when sending information
About Hamming Distance""","""I didn't see the benefit of being able to detect it.""",,"""The analogy in ant hell when explaining the Hamming distance was very easy to understand.
I thought it was a smart and interesting way to correct information errors.""",-1
C-2021-2_U110,,,,,"""I felt I needed to review n-th order repeat codes.",-1
C-2021-2_U112,"""When transmitting coded information, noise interferes and bit inversion occurs. To prevent bit inversion, we improve communication channels and devise coding. There is a method to make the error as close to 0 as possible, and a function to detect and correct the error even if it is made.As a device to detect the error, the codewords of the bit strings appearing in each block are made different from each other. Also, when information is actually sent, it should be designed so that the Hamming distance between codewords is as large as possible.""","""I learned that various methods are used to ensure that the transmitted information is the same as the information on the transmitting side. When information is transmitted, even if bits are reversed and erroneous, the information is transmitted correctly. I also learned how to automatically detect and correct mistakes.""","""The question of how much automatic detection and correction is possible using the Hamming distance is a new way of thinking and I am not used to it, and I feel that I have not mastered the solution method yet. I would like to repeat the practice and get used to the way of thinking.""","""Nothing in particular.""","""This lecture was easier to imagine and understand than the previous lectures. Since the lecture gave an example of a situation in which one thinks of a target person based on a similar name, it can be used in daily life as in the previous lecture. I found it interesting that the method of organizing information unconsciously was verbalized and used for information technology, and I became interested in it. I was surprised at how well thought out it was.""",-1
C-2021-2_U113,"""Detecting Errors, Correcting Errors with Repeated Codes""","""I learned the relationship between the number of possible corrections and the distance when an error is multiplied by the information in the process of transmission.""","""I didn't know the error rate of the n-order repetition code and whether error correction was possible or not.""","""is not.""","""I understood the mechanism for detecting and correcting errors. I felt that it was devised.""",-2
C-2021-2_U114,"""Bit spots may occur while bit strings are being transmitted through a communication channel. As a countermeasure, coding can be devised. The number of different bits in a large number of bit strings is called the Hamming distance. The Hamming distance is S+1. In the above case, automatic detection is possible if the number of errors is within S. Also, if the Hamming distance is 2T+1 or more, automatic correction is possible if the number of errors is within T. Even automatic detection is not possible. There is a method called redundancy to prevent this as much as possible.There is always a channel code with a low block error rate and high coding efficiency relative to the channel capacity, and this is called the channel coding theorem.""","""Even with a computer, just like humans, it turns out that there is nothing you can do about it if you accidentally make a coherence when you are wrong, or if you receive two contradictory pieces of information. Block error rate and coding efficiency are inversely proportional, and I had thought that there was only a code with advantages and disadvantages, but it turned out that there is an optimum code for both.""","""None in particular.""",,"""I was amazed by the researchers who are well versed in this field when they realized that they could solve the problem with their brains rather than time and money. I think that our current lives were established based on such wisdom."" And I thought that communication technology will continue to develop in the future, and the obvious will continue to change.""",-2
C-2021-2_U115,"""Block error rate is easy to understand once you are aware of the aftermath. Automatic error detection detects inversions and causes them to be retransmitted. Automatic error correction corrects errors. Designing the bits to be dissimilar makes them possible, and Error correction can also be performed by repeating majority codes.""","""While understanding the examples, I also understood generalized expressions. I learned how to be okay with being redundant and apologizing.""","""I couldn't quite understand the channel coding theorem.""",,"""The examples were easy to understand.""",-1
C-2021-2_U117,"""There is a way to devise coding as a means to improve bit inversion. By making codewords dissimilar to each other, it becomes possible to correct some errors. Hamming distance can also be used for error correction.There is also a method of error correction using repetition code.The error rate can be reduced as much as possible by increasing the degree of repetition, but this has the disadvantage of lowering the coding efficiency and lowering the transmission speed. The upper limit of coding efficiency is determined by the channel capacity.""","""With some examples, we were able to set limits on the number of errors that can be automatically detected and corrected. We were able to understand the advantages and disadvantages of n-order repetition codes.""","""I didn't quite understand the formula for the channel coding theorem.""","""Nothing in particular""","""If even one 〇 becomes ● or 1 becomes 0, there is a high possibility that the information will be completely different. Knowing that various measures are taken to ensure accurate communication, I felt the greatness of today's information and communication technology. Now I have a vague understanding of formulas such as theorems, so I would like to understand more carefully from the next time.""",-2
C-2021-2_U118,"""During communication, bits may be reversed and erroneous information may be conveyed. Automatic error detection and automatic error correction are used to deal with these errors. These errors can be detected and corrected only by coding. Words must be an appropriate distance apart.
""","I understand that if codewords are separated by s+1 or more, automatic detection is possible for S errors, and if codewords are separated by 2t+1 or more, automatic correction is possible for t errors. The code has the advantage of reducing the block error rate, but it also has the disadvantage of poor coding efficiency.""","""I don't know the definition of Hamming distance yet, so I would like to review it so that I can understand it.""",,,0
C-2021-2_U119,"""Since noise enters when information is transmitted, I learned how to eliminate that noise and how to transmit information stably.""",,,,"""In this lecture, I was able to understand the mechanism for automatic error detection when noise is introduced when information is transmitted. I think I was able to fully understand why I couldn't do it.""",-1
C-2021-2_U120,"""Automatic detection and automatic correction are possible at the time of decoding by adding redundancy so that the post-encoding is not similar in the encoding of the communication channel.""","""Computation of Hamming distance, why redundant""",,,"""I think it's easier to understand the automatic detection and correction of spelling errors with the explanation of circles.""",0
C-2021-2_U121,"""I was able to learn the ingenuity of channel coding for automatically detecting and correcting erroneous information that occurs when information is sent from the sender to the receiver.""",,,,"""Compared to the previous lectures, this lecture was good because there were fewer things I didn't understand or couldn't do. I thought I needed to review because I didn't want to accumulate things I didn't understand or couldn't do. .""",-2
C-2021-2_U122,"""Channel encoding
Conditions for automatic detection and automatic correction
Hamming distance""","""Determination of Block Error Rate and Coding Efficiency
How to find communication channel capacity
When can automatic correction and automatic detection be possible?""",,,"""Communication is important in modern society, but I found that the error rate can be lowered and errors can be automatically corrected and detected by coding and devising it.""",-3
C-2021-2_U124,"""Block error rate can be expressed using bit flip probability
The conditions for when automatic detection and automatic correction are possible are fixed
In the case of n-order repetition code, the conditions for error correction are fixed
""","""I was able to understand the conditions when automatic detection and automatic correction were possible""","""It was difficult to understand error detection and correction codes""",,"""It's getting more and more complicated, and there are more and more times when I can't understand it all at once. I want to do a lot of preparation and review""",-3
C-2021-2_U125,"""When a codeword is transmitted, it may not be received correctly due to noise. The communication channel is coded to reduce the inversion probability as much as possible. By increasing the communication Hamming distance, automatic detection and automatic correction become possible. .""","""The Hamming distance is the number of different characters at corresponding positions in a character string with the same number of characters. About the relationship between Hamming distance and automatic detection and automatic correction. Conveys 1-bit information. Using repetition codes, such as using a 3-bit code for each, makes it possible to correct errors by majority decision.","""On the Channel Coding Theorem.
The ant hell example in the explanation of automatic detection and correction was confusing. """,,"""I was able to understand communication channel coding in class, which I didn't understand much during my preparation. Today's class was the first time I tried using bookroll's memo function, but since my understanding of the class has improved, I will actively use it from now on. I would like to make use of it.""",-2
C-2021-2_U126,"""When a bit string is transmitted through a communication channel, bit inversion may occur due to noise. To prevent this, it is physically and economically effective to devise coding. Automatic error detection/correction is also performed. Automatic error detection/correction is performed by taking a sufficient Hamming distance and using repetition codes.""",,,,,-1
C-2021-2_U127,"""This lecture was about channel coding. When considering the transmission of information, it is necessary to pay attention to the inversion probability and the block error rate, considering the possibility of noise. However, the former is still not suitable for practical use, and automatic error detection and automatic error correction can be cited as coding innovations. For any natural number p, there are p+1 possible automatic error detection, 2p+1 automatic error correction, and at most p if the codewords are separated from each other. , it is theoretically possible to make the coding efficiency as close as possible to the channel capacity and to make the block error rate as small as possible.""",,"""Nothing in particular.""",,,-2
C-2021-2_U128,,,,,"""I feel it's a little more difficult than last time, and it's difficult to understand everything just by listening to it once, so I'll focus on reviewing. I look forward to working with you next week.""",-1
C-2021-2_U129,"""I learned about information error correction. The smaller the block error rate, the worse the coding efficiency. So, I learned the theorem to reduce the block error rate without reducing the coding efficiency.""",,,,,0
C-2021-2_U13,"""When information is transmitted, bits are often overturned due to noise in the communication path. There is a mechanism to correct this because accurate information cannot be transmitted as it is.
Hamming distance is defined as the number of bits that differ between two bit strings of equal length. At this time, if the Hamming distance is S+1, at most S errors can be automatically detected. Also, when the Hamming distance is 2t+1 or more, at most t errors can be automatically detected. """,,,,,-3
C-2021-2_U130,"""I learned how to correctly convey information from the effects of noise. I learned how to use encoding methods for automatic correction and automatic detection to work, and how to satisfy transmission efficiency and minimization of noise effects. I learned how.""","""I was able to understand because the examples of automatic correction and automatic correction were easy to understand.""","""I would like to investigate the second half of the channel coding theorem in detail.""",,"""It was something I had already learned a little about, so I learned it again and deepened my understanding. I'm glad I was able to experience the mechanism of communication.""",0
C-2021-2_U131,,"""The minimum value of the Hamming distance makes it possible to solve computationally for both error detection and error correction.""",,,,-2
C-2021-2_U132,"""Theory and Method for Correcting Mistakes""","""I found that sometimes errors can be corrected and sometimes they cannot.""","""I didn't quite understand the ant hell example""",,"""Since the content has become difficult, I felt that it is important to think and review on my own.""",-1
C-2021-2_U133,"""I learned that even if there are errors due to noise when transmitting bits over a communication channel, errors can be detected and corrected by devising codes.""","""We found that automatic detection and automatic correction depend on how far the codewords are separated from each other.
It turns out that it is important that the codewords are dissimilar. ""","""The concept of channel coding theorem was difficult to understand. I would like to review it thoroughly.""",,"""Through the course, I learned that the system is capable of detecting and correcting errors in the transmission of codewords. I wanted to practice and deepen my understanding so that I could make decisions such as whether I could do it.""",-2
C-2021-2_U136,"""Reason for considering entropy, error correction, detection using Hamming distance.""","""I was able to visualize it thanks to the analogy of ant hell.""","""Nothing in particular.""","""Nothing in particular.""","""The language is getting difficult, so I want to try to prepare and review.""",-1
C-2021-2_U137,"""There is a possibility that errors may occur when transmitting information, and it is necessary to reduce the possibility of such errors. Coding that is less susceptible to small amounts of error, such as a majority code, is effective for this purpose. Such coding results in poor coding efficiency, so we need to find a way to lower the block error rate while maintaining the transmission speed.""","""I was able to understand the differences in the conditions for automatic detection and correction of at most s errors with illustrations. Also, this time I was able to solve the exercises smoothly. I think so.""","""Unable to fully understand channel capacity.""","""Nothing in particular.""","""In the content of automatic error detection/correction, the diagrams using circles and dots were easy to understand, so it was easy to understand. This lecture was very helpful because it explained difficult contents with easy-to-understand examples. """,-2
C-2021-2_U138,,,"""Today was nothing special.""",,"""Today, I was able to gain a solid understanding in class. I would like to review the lessons by next week so that I can firmly establish myself.""",-1
C-2021-2_U139,"""The distance between pieces of information changes whether automatic error detection is possible and whether automatic error correction is possible.""","""The contents of this time were all things I learned for the first time, but I was able to understand the concept of information distance.""",,,"""This time I learned many things for the first time and it was very interesting.""",-1
C-2021-2_U14,,"""I learned for the first time that bit inversions can occur due to the effects of noise, and that bit string transmission is not perfect. I learned well that errors can be automatically detected and corrected when the ship is on board. rice field.""","""I didn't fully understand the channel coding theorem.""","""Nothing in particular""","""I found the mechanism of automatic error detection and automatic error correction very interesting and interesting. I thought it was very amazing that such things could be done immediately.""",-1
C-2021-2_U140,"""Probability of errors due to channel coding and countermeasures against them.""","""Conditions under which automatic correction and automatic detection are possible.""","""Nothing in particular.""",,"""I will do my best to review.""",-3
C-2021-2_U141,"""For channel coding, we introduced the effects of noise, improved communication, error detection and error correction mechanisms, and studied concepts used in practical calculations such as Hamming distance and cubic repetition codes.""","""Error detection and correction methods and the meaning of Hamming distance.""","""I couldn't understand the meaning of the formula of the channel coding theorem.""","""Nothing in particular.""","""At first, I didn't understand the meaning of Hamming distance, but the explanation of ant hell was very easy to understand.",-1
C-2021-2_U142,"""There was talk about noise in the communication channel and its effects, the bit-flip probability and the block error rate. After that, there was a discussion about error correction.There are some errors that can be corrected and some that cannot. It has the disadvantage of being degraded.""","""I was able to understand the influence of noise on the communication channel. I was also able to understand error correction, even if it was a generalized story from a specific example.""","""Measure 1: Improving the communication channel to make p smaller, four measures to be taken in a wireless communication system were introduced. I understand that measures 1 to 3 are economically difficult, but they are also physically difficult. I couldn't imagine that.""",,"""I think I was able to understand the bit-flip probability, block error rate, countermeasures, and the channel coding theorem that I learned in this lecture. I think I was able to solve the exercises relatively quickly. I didn't, so I will remember to do so next time.""",-1
C-2021-2_U143,,"""I was able to understand if errors could be detected, if they could be corrected, and how many of them, from the explanation using illustrations. To calculate the block error rate of a cubic repetition code, consider combinations. It turns out that it becomes that formula because it is necessary.The channel capacity, as the name suggests, represents the maximum amount of information that can be sent.The codeword makes the Hamming distance as large as possible.Redundancy is , so that it can be done with leeway.""","""I didn't understand how to calculate the block error rate of the n-order repetition code and the channel coding theorem, so I would like to investigate it myself.""",,,-2
C-2021-2_U144,"""Channel coding is to represent information with ○ or ●. If the reversal probability is p, the block error probability is represented by 1-(1-p)^k.""","""I understand the error probability and the method of error detection.""",,,,0
C-2021-2_U145,"""Principles of Error Correction and Detection for Channel Coding""",,"""I had a poor understanding of Hamming distance.""",,"""I submitted the quiz without checking it properly, so I will be more careful next time.
finish writing the journal on the same day as class
""",0
C-2021-2_U146,"""Whether errors in information are correctable and how to make them correctable
""","""Error correction by repetition code""","""Formulas that look complicated""",,,0
C-2021-2_U147,"""In channel coding, the scope of error correction was explained. In channel coding, coding efficiency and block error rate are defined. It can be corrected by the mechanism by","""I found the Hamming distance. I also found out within which range the errors were detected and corrected.""",,,"""In the Hamming distance, I found it interesting that you used an ant nest as an analogy for error correction.""",-2
C-2021-2_U148,"""In the course of information transmission, noise occurs and bit spots may occur. In order to prevent the content of information from being changed by noise, the post-code is made redundant and the difference from another code is increased to reduce errors. It is necessary to be able to detect and correct .When the code is separated by s+1, at most s errors can be detected, and when the code is separated by 2s+1, at most s errors can be corrected. The distance after the sign is called the Hamming distance.""","""I understood that verification and correction can be done if there is a certain distance after the code, and that redundancy is necessary to maintain a certain distance.""",,"""Is it correct to recognize that the channel coding theorem does not mean that there is a code that simultaneously minimizes and maximizes the block error rate and coding efficiency?""","""After encoding, I was surprised to find that there are cases where redundancy is intentionally used not only for efficiency but also for stability.""",-1
C-2021-2_U151,"""Error detection and correction are determined by the Hamming distance. It is good to design so that the Hamming distance between codewords is as large as possible.
""","""We found the relationship between error detection/correction and Hamming distance. In theory, we found that coding efficiency and block error rate can be reduced as much as possible.""",,,,-3
C-2021-2_U152,"""Correction and detection of errors in information""","""It was easy to understand because the example of error detection and correction was compared to something familiar.""",,,,-1
C-2021-2_U153,"""I learned how to correct bit reversals (errors) in communication channels, automatic detection of such errors, and conditions for automatic correction.""","""I was able to understand the conditions for automatically detecting and correcting errors due to bit reversal, and the meaning of making code blocks redundant and using repeated codes.""",,,"""I was worried that my understanding of this class was the shallowest at the preparatory stage so far, but I'm glad I was able to understand it after listening to the class. New content will start next week, so here's the first time. I will review the contents of the class from 1 and try to set a clear break.""",-3
C-2021-2_U154,,,,"""Nothing in particular.""","""The example of a person's name is very easy to understand, and I learned that error correction can be done by making it redundant. It was interesting to see under what conditions automatic error detection and automatic correction are possible. I was able to prepare for the class this time, so I was able to understand it more deeply.I would like to review this class and prepare for the next class. .""",-1
C-2021-2_U156,"""Communication process and mechanism/limitation of automatic correction""","""There are limits to what autodetection can do""","""I could not understand the relationship between the cubic repetition code of p37 and the Hamming distance.",,"""I felt like it was getting harder and harder.""",-3
C-2021-2_U157,,"""It has become possible to calculate the range in which errors can be corrected and the range in which errors can be detected. In addition, it is possible to allow some degree of bit inversion due to the influence of noise, and to reduce it as much as possible. I was able to understand the ingenuity in the direction.""","""I didn't quite understand what the channel encoding part was doing.""",,,-2
C-2021-2_U158,"""A way to encode a channel and reduce its error rate.""","""Possibility of error correction""","""How to calculate error detection/correction code""",,"""I was happy because I got a perfect score on the quiz this time. I also learned the difference between when errors can be detected and when they can't.""",-1
C-2021-2_U16,"""Mechanism to ensure that the information source is accurately restored after passing through the communication channel""","""Now I understand what the Hamming distance is
I didn't quite understand the explanation of overlapping circles, but I understood the explanation of Ant Hell.""","""It was a little difficult to understand whether the minimum value of Hamming distance and the distance between symbols are the same
""",,,-2
C-2021-2_U160,"""How to find information errors
I learned about the limits of automatic detection of information errors.
Increase the information to advance the automatic processing. ""","""When a bit string is transferred through a communication path, bit inversion occurs due to the influence of noise.
Let p be the probability of bit reversal.
The error rate when transferring a block is PB=1-(1-p) to the kth power. Here, let the block size be k bits. Define the Hamming distance between x and y for two equal length bit strings x and y as follows
d(x,y)=(number of i such that x[i]≠y[i])
Automatic detection of at most s errors is possible if the codewords are separated by s+1 or more.
If the codewords are separated by more than 2t+1, at most t errors can be automatically corrected.""","""I couldn't understand the automatic detection and correction in one try.""",,"""I thought there was a limit to automatically processing information.
In order to expand the limit, the amount of information should be increased. """,-3
C-2021-2_U161,"""When a bit string is transmitted through a communication channel, bit inversion may occur due to the influence of noise. As a countermeasure for this inversion, the transmission power is increased to improve the signal-to-noise power ratio. There are other measures such as improving the power, cooling the receiving amplifier to reduce thermal noise in the receiver, and using a wider frequency band, but these measures are often not possible due to physical and economic limitations. One of the countermeasures is to devise coding, which means that automatic error detection and automatic error correction detect bit inversions and retransmit and correct them.""",,,,,-1
C-2021-2_U162,,"""I was able to understand when errors can be detected and when errors can be corrected. I was able to understand the mechanism of channel coding such as redundancy. I was able to understand the mechanism of n-order repetition codes.""","""I didn't quite understand what the channel coding theorem wanted to do.""",,,-2
C-2021-2_U163,"""Noise comes in when information is sent. However, it takes a lot of effort to eliminate this noise. Therefore, we needed a function that would automatically detect and correct that noise.
Also, the ability to detect and correct errors is determined by the minimum Hamming distance between codewords.
""","""Error detection and correction mechanism""","""Channel Coding Theorem""",,"""I felt that the idea of ​​creating a system that assumes that noise will enter is important in other fields as well.""",-1
C-2021-2_U164,"""Mechanism and nature of automatic detection and automatic correction""",,"""I haven't sorted out the terms yet, so I'll review and memorize them.""",,,-2
C-2021-2_U165,"""I learned about errors in information transmission, their detection and correction, along with calculating their probabilities.""","""It made me think that modern society often thinks about how to reduce mistakes and increase efficiency when transmitting information.""","""I was a little worried about calculating the probability.""",,"""Until now, I haven't had many opportunities to think deeply about the means of transmitting information that I use casually, so it was a good opportunity.""",-2
C-2021-2_U167,"""Conditions for automatic error detection and correction for information transmission without being overwhelmed by noise generated in communication channels""",,,"・I couldn't understand the error detection/correction (last slide) saying ""2^m out of 2^n codewords"". """,,-2
C-2021-2_U168,"""When transferring a bit string, noise can cause bit inversion. To prevent this, there is a method of mechanically improving the transmission and reception equipment, but it is There is also a way to correctly detect the bits that are missing and correct the errors.""","""I have become able to distinguish between cases where at most t errors can be corrected and cases where they cannot.""",,,"""The mechanism of error correction technology is complicated and it took me a long time to understand it, but now I can distinguish when it can be corrected and detected and when it can't.""",-1
C-2021-2_U169,"""Channel coding is used to improve the channel to reduce p or to devise coding in order to prevent bit inversion and block error rate due to noise. Hamming distance is used for error detection and correction. used,""","""For two bit strings x and y of equal length, the Hamming distance between x and y is defined. If the codewords are separated by s+1 or more, at most s errors can be automatically detected. If the codewords are separated by more than 2t+1, automatic correction of at most t errors is possible.""","""The final Hamming distance derivation was not very successful.""",,,-1
C-2021-2_U17,"""Channel coding (channel and noise, bit flip rate, Brock'n's error rate, automatic error detection and correction)
Basic idea of ​​error detection/correction
Error detection/correction principle (Hamming distance)
Error correction by repetition code

""","""I learned when errors can be detected and corrected.
I also understood what the Hamming distance is. ""","""I didn't quite understand what the block error rate and coding efficiency meant for error correction using cubic repetition codes.
Also, I didn't understand the channel coding theorem well. ""","""We learned about automatic error detection and correction in this class, but how many code errors occur when communication is encoded and restored?""","""It was very difficult to understand because the expressions in the theorems were becoming more complex.
However, the explanation of error correction using the example of Arijigoku was very easy to understand. """,-1
C-2021-2_U170,"""When sending data, noise may occur and erroneous information may be sent, so it is important to devise the order of data codes to prevent this.""",,,,,-2
C-2021-2_U171,"""When a bit string is transmitted through a communication channel, bit inversion occurs due to the influence of noise, and even if the inversion probability is small, the block error rate increases. In addition, automatic detection and correction are possible based on the bumming distance between codewords. I know how many are possible.""","""We found the ability of automatic detection and correction at Hamming distance.""",,,"""I got a good score in this quiz, so I want to keep up the good condition next time.""",-3
C-2021-2_U18,"""The data on the sending side may differ from the data on the receiving side due to noise on the communication path. It is possible to automatically detect and correct erroneous inversions. is possible.""","""I learned how to determine whether automatic detection is possible, correction is possible, or neither is possible depending on the Hamming distance.""","""I wasn't sure about the meaning of the channel capacity formula and code efficiency.""",,"""There were some things that I couldn't understand in class alone, so I would like to break it down and review it myself in the future. I found it interesting how you devised ways to transmit data (adding extra bits, etc.).""",-1
C-2021-2_U19,"""By manipulating the data, errors can be automatically detected or corrected.""","""I was able to understand the principle of automatic detection and correction of data errors.""","""The understanding of Hamming distance is still vague.""",,"""I want to have some leeway because I have to submit my homework every time.""",-2
C-2021-2_U20,"""When 01 is inverted due to noise during channel coding, how can it be detected and even automatically corrected? Humans have been searching for information accuracy.
""","""By using mathematical ideas to find out parts that do not overlap as a combination, we can detect up to t errors when the code marks are separated by t+1 or more, and furthermore, we can detect errors by 2t+1 or more. It turns out that even up to t errors can be automatically corrected when",,,,-2
C-2021-2_U21,"""When bit strings are transmitted through a communication channel, I learned that bit inversion occurs due to the influence of noise, and I learned about countermeasures against this. There are two countermeasures. One is to improve the communication channel to reduce the probability of inversion. However, this is often not possible due to physical and economic reasons.Another countermeasure is to use automatic error detection and automatic error correction to improve coding. can reduce the block error rate.""","""Now I know what redundancy is all about.""","""I was able to understand what the Hamming distance was, but I didn't know how to derive the theorem for at most s error detection and Takada t error correction.""","""How do you decide how many check bits to add to each block?""",,-3
C-2021-2_U24,"""In order to convey information accurately and easily, we change the length and shape of codewords""","""A large Hamming distance makes it easier to detect and correct errors, but it takes more time to decode.""","""I think I understand most of it.""",,"""When I was preparing for the class, I felt that the content was difficult to understand, so I went into the class with a sense of security. It made me a little sad.""",-2
C-2021-2_U25,"""Automatic error detection and correction""","""Hamming distance between possible and impossible detection or correction""","""Solid preparation""",,"""I want to finish my homework the day before.""",-3
C-2021-2_U26,"""When transmitting a bit string through a communication channel, bit inversion may occur due to noise.
In order to transmit information correctly, it is necessary to reduce the probability of occurrence of inversion, which can be accomplished by improving communication channels or devising encoding.
When the codewords are separated by s+1 or more, at most s errors can be detected automatically. Also, when the codewords are separated by 2t+1 or more, at most t errors can be automatically corrected.
The upper limit of coding efficiency is a channel-specific value and is called the channel capacity.
The channel coding theorem means that the encoding efficiency can be brought as close as possible to the channel capacity and the block error rate can be made as small as possible. ""","""I was able to understand when error correction is possible, when it is not possible, and when errors cannot be detected in the first place through analogies such as ant hell.
In addition, it was found that measures such as adding a check bit were made in order to send information correctly. ""","""Nothing in particular.""","""Nothing in particular.""","""I was surprised to learn that it has been proven that coding efficiency can be approached arbitrarily close to its upper limit, channel capacity, and that block error rate can be arbitrarily reduced.
I was able to realize that the information communication equipment that I use everyday is based on these theories. """,-2
C-2021-2_U27,"""I learned that automatic error detection and automatic error correction have been devised so that correct information can be conveyed even if the data changes slightly due to noise. A large amount of data can be obtained by calculation.""",,"""I didn't quite understand what the Hamming distance was. I didn't understand why the Hamming distance would make it easier to discriminate.""",,,-3
C-2021-2_U28,,,,"""Nothing in particular.""",,-1
C-2021-2_U29,"""Channel coding, bit flip probability and block error rate.
Conditions for automatic detection and automatic correction for at most s repetition codes. ""","""I was able to understand the formula for calculating the block error rate and the conditions for automatic detection (s+1 or more apart) and automatic correction (2s+1 or more apart) for at most s number of repetition codes.""","""I had only a vague understanding of channel usage.""",,"""The employee names and the ant nest example were very helpful in explaining the auto-correction and auto-detection.
I felt that I should study more because there are many parts where I only have a vague understanding.""",-3
C-2021-2_U3,"""● Channel coding
・When a bit string is transmitted through a communication channel, bit inversion occurs due to the influence of noise.
・Bit strings that can appear in each block = codewords (designed so that codewords are not similar)
・There is an upper limit to the communication channel capacity.
(1) Automatic error detection
Detect that there was a bit inversion and have it resent.
If the codewords are separated by s+1 or more, automatic detection of at most s errors is possible.
② Automatic error correction
After automatic error detection, correct bit inversion.
If the codewords are separated by 2t+1 or more, automatic correction of at most y errors is possible. ""","""Knowing that information on websites such as the Internet that we use every day is being checked, detected, or corrected, we have come to understand that science and technology are realizing a better society without us even realizing it.""","""The channel coding theorem was a little difficult. After all, the more complicated the calculation, the more difficult it is to understand.""",,"""thank you very much.""",-3
C-2021-2_U30,"""Express the difference in information numerically and judge whether it can be corrected. Also, even if incorrect information is sent, it will be possible to correct it, and the information sent will be as small as possible.""","""There is a difference between the range in which errors can be detected and the range in which errors can be corrected.""",,,"""The concept of Ant Hell was very easy to understand. Inputting actual numbers made it easier to understand.""",-1
C-2021-2_U31,"""When transmitting information, bit inversion may occur due to the influence of noise. This may cause erroneous information to be transmitted. In order to reduce this block error rate, the Hamming distance of the code should be increased. When the Hamming distance is s+1, it is possible to automatically detect at most s errors, and when the Hamming distance is 2k+1, it is possible to automatically correct at most k errors.""","""In information transmission, we found that transmission of erroneous information due to noise can be automatically detected and corrected by devising coding.""","""When considering practicality, I didn't realize how much weight was given to efficiency and accuracy.""",,"""I was impressed by the practical problem of noise and the coding ingenuity to deal with it.
It was interesting because I felt like I was able to understand a little bit of the complicated mechanism of information transmission, such as mobile phones. """,-2
